# Function-function interactions from GO
# GO_id1	GO_id2
GO:0005215	GO:0003674	-
GO:0005215	GO:0006810	part_of
GO:0005219	GO:0015278	-
GO:0005220	GO:0015278	-
GO:0005220	GO:0070679	has_part
GO:0005220	GO:0048016	part_of
GO:0005227	GO:0005261	-
GO:0005227	GO:0022839	-
GO:0005229	GO:0005254	-
GO:0005229	GO:0022839	-
GO:0005230	GO:0015276	-
GO:0005231	GO:0005230	-
GO:0005234	GO:0005231	-
GO:0005242	GO:0005249	-
GO:0005242	GO:0015276	-
GO:0005244	GO:0034765	part_of
GO:0005245	GO:0005262	-
GO:0005246	GO:0005262	regulates
GO:0005248	GO:0005272	-
GO:0005249	GO:0005267	-
GO:0005251	GO:0005249	-
GO:0005262	GO:0005261	-
GO:0005262	GO:0015085	-
GO:0005262	GO:0070588	part_of
GO:0005267	GO:0005261	-
GO:0005267	GO:0071805	part_of
GO:0005272	GO:0005261	-
GO:0005272	GO:0035725	part_of
GO:0005302	GO:0015828	part_of
GO:0005344	GO:0015671	part_of
GO:0005496	GO:0008289	-
GO:0005509	GO:0046872	-
GO:0005513	GO:0051592	-
GO:0005516	GO:0005515	-
GO:0005518	GO:0032403	-
GO:0005521	GO:0005515	-
GO:0005522	GO:0005515	-
GO:0005543	GO:0008289	-
GO:0005544	GO:0005543	-
GO:0005545	GO:0035091	-
GO:0005576	GO:0005575	-
GO:0005578	GO:0031012	-
GO:0005581	GO:0043234	-
GO:0005604	GO:0005578	part_of
GO:0005605	GO:0005604	part_of
GO:0005614	GO:0005578	-
GO:0005634	GO:0043231	-
GO:0005635	GO:0012505	part_of
GO:0005637	GO:0031965	-
GO:0005640	GO:0031965	-
GO:0005667	GO:0043234	-
GO:0005669	GO:0090575	-
GO:0005739	GO:0043231	-
GO:0005765	GO:0005764	part_of
GO:0005768	GO:0012505	part_of
GO:0005769	GO:0005768	-
GO:0005770	GO:0005768	-
GO:0005783	GO:0043231	-
GO:0005783	GO:0012505	part_of
GO:0005790	GO:0005783	-
GO:0005791	GO:0005783	-
GO:0005794	GO:0043231	-
GO:0005794	GO:0012505	part_of
GO:0005802	GO:0005794	part_of
GO:0005813	GO:0005815	-
GO:0005814	GO:0005813	part_of
GO:0005815	GO:0015630	part_of
GO:0005819	GO:0015630	part_of
GO:0005833	GO:0043234	-
GO:0005834	GO:0031234	part_of
GO:0005851	GO:0043234	-
GO:0005858	GO:0030286	-
GO:0005858	GO:0030286	-
GO:0005858	GO:0005930	part_of
GO:0005858	GO:0005930	part_of
GO:0005865	GO:0015629	part_of
GO:0005865	GO:0030017	part_of
GO:0005874	GO:0015630	part_of
GO:0005881	GO:0005874	-
GO:0005881	GO:0005874	-
GO:0005881	GO:0005737	part_of
GO:0005881	GO:0005737	part_of
GO:0005882	GO:0045111	part_of
GO:0005884	GO:0015629	part_of
GO:0005886	GO:0016020	-
GO:0005886	GO:0071944	part_of
GO:0005887	GO:0016021	-
GO:0005887	GO:0031226	-
GO:0005887	GO:0016021	-
GO:0005887	GO:0005886	part_of
GO:0005887	GO:0005886	part_of
GO:0005891	GO:0034704	-
GO:0005901	GO:0044853	-
GO:0005905	GO:0012505	part_of
GO:0005911	GO:0030054	-
GO:0005913	GO:0005911	-
GO:0005913	GO:0005912	-
GO:0005929	GO:0042995	-
GO:0005930	GO:0005874	has_part
GO:0005938	GO:0071944	part_of
GO:0005942	GO:0019898	part_of
GO:0006024	GO:0030203	-
GO:0006027	GO:0030203	-
GO:0006029	GO:0009100	-
GO:0006182	GO:0046068	-
GO:0006210	GO:0006208	-
GO:0006212	GO:0006208	-
GO:0006281	GO:0006974	-
GO:0006284	GO:0006281	-
GO:0006289	GO:0006281	-
GO:0006312	GO:0006310	-
GO:0006352	GO:0006351	part_of
GO:0006355	GO:0010468	-
GO:0006355	GO:0006351	regulates
GO:0006355	GO:0006351	regulates
GO:0006357	GO:0006355	-
GO:0006357	GO:0006366	regulates
GO:0006357	GO:0006366	regulates
GO:0006359	GO:0006355	-
GO:0006366	GO:0006351	-
GO:0006367	GO:0006352	-
GO:0006367	GO:0006366	part_of
GO:0006369	GO:0006366	part_of
GO:0006412	GO:0043043	-
GO:0006412	GO:0044267	-
GO:0006413	GO:0006412	part_of
GO:0006464	GO:0044267	-
GO:0006465	GO:0016485	-
GO:0006465	GO:0044267	-
GO:0006468	GO:0006464	-
GO:0006468	GO:0016310	-
GO:0006469	GO:0001933	-
GO:0006469	GO:0045859	-
GO:0006469	GO:0004672	negatively_regulates
GO:0006469	GO:0004672	negatively_regulates
GO:0006470	GO:0006464	-
GO:0006470	GO:0016311	-
GO:0006486	GO:0006464	-
GO:0006486	GO:0009101	part_of
GO:0006493	GO:0006486	-
GO:0006513	GO:0016567	-
GO:0006605	GO:0006886	-
GO:0006612	GO:0006605	-
GO:0006612	GO:0072657	-
GO:0006627	GO:0016485	-
GO:0006643	GO:0044255	-
GO:0006661	GO:0046488	-
GO:0006677	GO:0006687	-
GO:0006688	GO:0006687	-
GO:0006688	GO:0030148	-
GO:0006777	GO:0032324	-
GO:0006777	GO:0018315	has_part
GO:0006812	GO:0006811	-
GO:0006813	GO:0015672	-
GO:0006814	GO:0015672	-
GO:0006874	GO:0055074	-
GO:0006886	GO:0015031	-
GO:0006886	GO:0046907	-
GO:0006886	GO:0005622	occurs_in
GO:0006886	GO:0034613	part_of
GO:0006887	GO:0016192	-
GO:0006888	GO:0048193	-
GO:0006888	GO:0005737	occurs_in
GO:0006897	GO:0016192	-
GO:0006898	GO:0006897	-
GO:0006904	GO:0048278	-
GO:0006904	GO:0048278	-
GO:0006904	GO:0006887	part_of
GO:0006904	GO:0006887	part_of
GO:0006906	GO:0016050	-
GO:0006906	GO:0016192	part_of
GO:0006913	GO:0005622	occurs_in
GO:0006919	GO:0006915	part_of
GO:0006919	GO:0006915	part_of
GO:0006939	GO:0006936	-
GO:0006940	GO:0006939	regulates
GO:0006940	GO:0006939	regulates
GO:0006941	GO:0006936	-
GO:0006955	GO:0050896	-
GO:0006977	GO:0030330	-
GO:0006977	GO:0071158	-
GO:0006978	GO:0030330	-
GO:0006983	GO:0034976	-
GO:0007015	GO:0030036	part_of
GO:0007016	GO:0007010	-
GO:0007018	GO:0006928	-
GO:0007050	GO:0045786	-
GO:0007067	GO:0000278	part_of
GO:0007067	GO:0000278	part_of
GO:0007076	GO:0000278	part_of
GO:0007076	GO:0000278	part_of
GO:0007077	GO:0000278	part_of
GO:0007077	GO:0000278	part_of
GO:0007158	GO:0016337	-
GO:0007160	GO:0031589	-
GO:0007162	GO:0030155	-
GO:0007162	GO:0007155	negatively_regulates
GO:0007162	GO:0007155	negatively_regulates
GO:0007165	GO:0007154	part_of
GO:0007166	GO:0007165	-
GO:0007171	GO:0043623	-
GO:0007171	GO:0007169	part_of
GO:0007179	GO:0071560	part_of
GO:0007186	GO:0007165	-
GO:0007188	GO:0019933	has_part
GO:0007188	GO:0043949	has_part
GO:0007189	GO:0007188	-
GO:0007189	GO:0007190	has_part
GO:0007193	GO:0007188	-
GO:0007193	GO:0007194	has_part
GO:0007194	GO:0030818	-
GO:0007194	GO:0004016	negatively_regulates
GO:0007194	GO:0004016	negatively_regulates
GO:0007196	GO:0007193	-
GO:0007196	GO:0007216	-
GO:0007197	GO:0007193	-
GO:0007197	GO:0007213	-
GO:0007200	GO:0007186	-
GO:0007200	GO:0007202	has_part
GO:0007200	GO:0048016	has_part
GO:0007202	GO:0010863	-
GO:0007204	GO:0051480	-
GO:0007205	GO:0007186	-
GO:0007206	GO:0007200	-
GO:0007206	GO:0007216	-
GO:0007207	GO:0007200	-
GO:0007207	GO:0007213	-
GO:0007213	GO:0007186	-
GO:0007214	GO:0007186	-
GO:0007215	GO:0007166	-
GO:0007216	GO:0007186	-
GO:0007216	GO:0007215	-
GO:0007218	GO:0007186	-
GO:0007219	GO:0007166	-
GO:0007220	GO:0044267	-
GO:0007224	GO:0007166	-
GO:0007229	GO:0007166	-
GO:0007264	GO:0035556	-
GO:0007265	GO:0007264	-
GO:0007266	GO:0007265	-
GO:0007267	GO:0007154	-
GO:0007269	GO:0098793	occurs_in
GO:0007269	GO:0007268	part_of
GO:0007271	GO:0007268	-
GO:0007274	GO:0007268	-
GO:0007288	GO:0035082	-
GO:0007288	GO:0007286	part_of
GO:0007346	GO:0051726	-
GO:0007346	GO:0000278	regulates
GO:0007346	GO:0000278	regulates
GO:0007389	GO:0007275	part_of
GO:0007409	GO:0048812	-
GO:0007411	GO:0007409	part_of
GO:0007413	GO:0008038	-
GO:0007416	GO:0050808	-
GO:0007416	GO:0007399	part_of
GO:0007417	GO:0007399	part_of
GO:0007420	GO:0048513	-
GO:0007420	GO:0007417	part_of
GO:0007422	GO:0007399	part_of
GO:0007506	GO:0060485	-
GO:0007507	GO:0048513	-
GO:0007507	GO:0072358	part_of
GO:0007517	GO:0048513	-
GO:0007519	GO:0060538	part_of
GO:0007528	GO:0050808	-
GO:0007566	GO:0007275	part_of
GO:0007569	GO:0007568	-
GO:0007584	GO:0031667	-
GO:0007595	GO:0030879	part_of
GO:0007596	GO:0042060	part_of
GO:0007601	GO:0050953	-
GO:0007602	GO:0007165	-
GO:0007611	GO:0044708	-
GO:0007611	GO:0050890	-
GO:0007612	GO:0007611	-
GO:0007613	GO:0007611	-
GO:0007614	GO:0007613	-
GO:0007616	GO:0007613	-
GO:0007623	GO:0048511	-
GO:0007628	GO:0008344	-
GO:0008013	GO:0005515	-
GO:0008017	GO:0015631	-
GO:0008017	GO:0032403	-
GO:0008021	GO:0098793	part_of
GO:0008022	GO:0005515	-
GO:0008038	GO:0008037	-
GO:0008038	GO:0048666	part_of
GO:0008045	GO:0007411	-
GO:0008046	GO:0004888	-
GO:0008046	GO:0004888	-
GO:0008046	GO:0007411	part_of
GO:0008046	GO:0007411	part_of
GO:0008047	GO:0043085	part_of
GO:0008065	GO:0007422	part_of
GO:0008066	GO:0004888	-
GO:0008066	GO:0016595	has_part
GO:0008074	GO:0043234	-
GO:0008076	GO:0034705	-
GO:0008076	GO:0005887	part_of
GO:0008083	GO:0005102	-
GO:0008092	GO:0005515	-
GO:0008093	GO:0008092	-
GO:0008093	GO:0030674	-
GO:0008105	GO:0008104	-
GO:0008134	GO:0005515	-
GO:0008152	GO:0008150	-
GO:0008157	GO:0019903	-
GO:0008179	GO:0019899	-
GO:0008188	GO:0007218	part_of
GO:0008191	GO:0004222	negatively_regulates
GO:0008201	GO:0005539	-
GO:0008202	GO:0006629	-
GO:0008206	GO:0008202	-
GO:0008209	GO:0008202	-
GO:0008217	GO:0008015	part_of
GO:0008233	GO:0006508	part_of
GO:0008239	GO:0004177	-
GO:0008277	GO:0007186	regulates
GO:0008277	GO:0007186	regulates
GO:0008284	GO:0042127	-
GO:0008284	GO:0008283	positively_regulates
GO:0008284	GO:0008283	positively_regulates
GO:0008285	GO:0042127	-
GO:0008285	GO:0008283	negatively_regulates
GO:0008285	GO:0008283	negatively_regulates
GO:0008294	GO:0004016	-
GO:0008306	GO:0007612	-
GO:0008307	GO:0005198	-
GO:0008328	GO:0005887	part_of
GO:0008329	GO:0002221	part_of
GO:0008331	GO:0005245	-
GO:0008344	GO:0007626	-
GO:0008344	GO:0030534	-
GO:0008356	GO:0051301	-
GO:0008373	GO:0016757	-
GO:0008373	GO:0097503	part_of
GO:0008509	GO:0098656	part_of
GO:0008514	GO:0008509	-
GO:0008514	GO:0015711	part_of
GO:0008542	GO:0008306	-
GO:0008543	GO:0007169	-
GO:0008574	GO:0016887	-
GO:0008589	GO:0007224	regulates
GO:0008589	GO:0007224	regulates
GO:0008599	GO:0008157	has_part
GO:0008601	GO:0051721	has_part
GO:0008601	GO:0034047	part_of
GO:0009101	GO:0009100	-
GO:0009267	GO:0042594	-
GO:0009790	GO:0007275	-
GO:0009791	GO:0007275	part_of
GO:0009880	GO:0007389	-
GO:0009880	GO:0009790	part_of
GO:0009887	GO:0048513	part_of
GO:0009897	GO:0005886	part_of
GO:0009897	GO:0009986	part_of
GO:0009925	GO:0016323	part_of
GO:0009925	GO:0045178	part_of
GO:0009967	GO:0007165	positively_regulates
GO:0009967	GO:0007165	positively_regulates
GO:0009968	GO:0007165	negatively_regulates
GO:0009968	GO:0007165	negatively_regulates
GO:0010001	GO:0030154	-
GO:0010165	GO:0010212	-
GO:0010332	GO:0010212	-
GO:0010389	GO:1902749	-
GO:0010389	GO:0000086	regulates
GO:0010389	GO:0000086	regulates
GO:0010460	GO:0002027	-
GO:0010469	GO:0004872	regulates
GO:0010469	GO:0004872	regulates
GO:0010498	GO:0051603	-
GO:0010506	GO:0006914	regulates
GO:0010506	GO:0006914	regulates
GO:0010508	GO:0010506	-
GO:0010508	GO:0006914	positively_regulates
GO:0010508	GO:0006914	positively_regulates
GO:0010593	GO:0030032	negatively_regulates
GO:0010593	GO:0030032	negatively_regulates
GO:0010595	GO:0043542	positively_regulates
GO:0010595	GO:0043542	positively_regulates
GO:0010596	GO:0010633	-
GO:0010596	GO:0043542	negatively_regulates
GO:0010596	GO:0043542	negatively_regulates
GO:0010628	GO:0010468	-
GO:0010629	GO:0010468	-
GO:0010632	GO:0030334	-
GO:0010633	GO:0010632	-
GO:0010633	GO:0030336	-
GO:0010635	GO:0010821	-
GO:0010636	GO:0010635	-
GO:0010637	GO:0010635	-
GO:0010650	GO:0010649	-
GO:0010667	GO:0010659	negatively_regulates
GO:0010667	GO:0010659	negatively_regulates
GO:0010669	GO:0001894	-
GO:0010698	GO:0008047	-
GO:0010762	GO:0030334	-
GO:0010763	GO:0010762	-
GO:0010763	GO:0030335	-
GO:0010765	GO:0002028	-
GO:0010765	GO:0006814	positively_regulates
GO:0010765	GO:0006814	positively_regulates
GO:0010800	GO:0001934	-
GO:0010801	GO:0001933	-
GO:0010811	GO:0045785	-
GO:0010811	GO:0031589	positively_regulates
GO:0010811	GO:0031589	positively_regulates
GO:0010821	GO:0007005	regulates
GO:0010821	GO:0007005	regulates
GO:0010829	GO:0015758	negatively_regulates
GO:0010829	GO:0015758	negatively_regulates
GO:0010837	GO:0043616	regulates
GO:0010837	GO:0043616	regulates
GO:0010839	GO:0010837	-
GO:0010839	GO:0043616	negatively_regulates
GO:0010839	GO:0043616	negatively_regulates
GO:0010841	GO:0042753	-
GO:0010842	GO:0048646	-
GO:0010842	GO:0003407	part_of
GO:0010863	GO:0010518	-
GO:0010863	GO:0004629	positively_regulates
GO:0010863	GO:0004629	positively_regulates
GO:0010880	GO:0051279	-
GO:0010880	GO:0014808	regulates
GO:0010880	GO:0014808	regulates
GO:0010881	GO:0010880	-
GO:0010881	GO:0010882	-
GO:0010882	GO:0019722	-
GO:0010882	GO:0055117	-
GO:0010882	GO:0019722	-
GO:0010882	GO:0060048	regulates
GO:0010882	GO:0060048	regulates
GO:0010906	GO:0006006	regulates
GO:0010906	GO:0006006	regulates
GO:0010971	GO:0010389	-
GO:0010971	GO:0000086	positively_regulates
GO:0010971	GO:0000086	positively_regulates
GO:0010975	GO:0045664	-
GO:0010975	GO:0031175	regulates
GO:0010975	GO:0031175	regulates
GO:0010976	GO:0010975	-
GO:0010976	GO:0045666	-
GO:0010976	GO:0031175	positively_regulates
GO:0010976	GO:0031175	positively_regulates
GO:0010977	GO:0010975	-
GO:0010977	GO:0045665	-
GO:0010977	GO:0031175	negatively_regulates
GO:0010977	GO:0031175	negatively_regulates
GO:0010996	GO:0009612	-
GO:0012505	GO:0005886	has_part
GO:0014002	GO:0048708	part_of
GO:0014003	GO:0048709	part_of
GO:0014050	GO:0014047	negatively_regulates
GO:0014050	GO:0014047	negatively_regulates
GO:0014056	GO:0046928	-
GO:0014065	GO:0048015	-
GO:0014066	GO:0014065	regulates
GO:0014066	GO:0014065	regulates
GO:0014068	GO:0014066	-
GO:0014068	GO:1902533	-
GO:0014068	GO:0014065	positively_regulates
GO:0014068	GO:0014065	positively_regulates
GO:0014069	GO:0060076	part_of
GO:0014701	GO:0033017	-
GO:0014704	GO:0044291	-
GO:0014731	GO:0005856	-
GO:0014808	GO:0051209	-
GO:0014808	GO:0070296	-
GO:0014809	GO:0010880	-
GO:0014829	GO:0006939	-
GO:0014911	GO:0030335	-
GO:0014912	GO:0030336	-
GO:0015012	GO:0030201	-
GO:0015015	GO:0030201	-
GO:0015015	GO:0015012	part_of
GO:0015030	GO:0016604	-
GO:0015031	GO:0008104	-
GO:0015031	GO:0045184	-
GO:0015085	GO:0070588	part_of
GO:0015125	GO:0015721	part_of
GO:0015139	GO:0015742	part_of
GO:0015269	GO:0005227	-
GO:0015269	GO:0005267	-
GO:0015277	GO:0004970	-
GO:0015278	GO:0005057	-
GO:0015278	GO:0051209	part_of
GO:0015279	GO:0005262	-
GO:0015280	GO:0005272	-
GO:0015280	GO:0015276	-
GO:0015347	GO:0008514	-
GO:0015459	GO:0005267	regulates
GO:0015629	GO:0005856	-
GO:0015630	GO:0005856	-
GO:0015631	GO:0008092	-
GO:0015672	GO:0006812	-
GO:0015701	GO:0015711	-
GO:0015721	GO:0006869	-
GO:0015828	GO:0006812	-
GO:0016013	GO:0016010	part_of
GO:0016020	GO:0005575	-
GO:0016023	GO:0043231	-
GO:0016023	GO:0005737	part_of
GO:0016023	GO:0005737	part_of
GO:0016042	GO:0006629	-
GO:0016049	GO:0040007	-
GO:0016055	GO:0007166	-
GO:0016056	GO:0007186	-
GO:0016056	GO:0007602	-
GO:0016079	GO:0017156	-
GO:0016079	GO:0007269	part_of
GO:0016080	GO:0016079	part_of
GO:0016082	GO:0043623	-
GO:0016082	GO:0016079	part_of
GO:0016192	GO:0006810	-
GO:0016203	GO:0060538	part_of
GO:0016236	GO:0006914	-
GO:0016236	GO:0006914	-
GO:0016241	GO:0010506	-
GO:0016241	GO:0016236	regulates
GO:0016241	GO:0016236	regulates
GO:0016266	GO:0006493	-
GO:0016301	GO:0016310	part_of
GO:0016303	GO:0036092	part_of
GO:0016307	GO:0016301	-
GO:0016307	GO:0046854	part_of
GO:0016310	GO:0006796	-
GO:0016311	GO:0006796	-
GO:0016316	GO:0036092	part_of
GO:0016323	GO:0005886	part_of
GO:0016324	GO:0005886	part_of
GO:0016324	GO:0045177	part_of
GO:0016337	GO:0098609	-
GO:0016358	GO:0031175	-
GO:0016458	GO:0010629	-
GO:0016459	GO:0043234	-
GO:0016459	GO:0015629	part_of
GO:0016476	GO:0008360	-
GO:0016476	GO:0045995	-
GO:0016477	GO:0048870	-
