#Ensemble_Gene_Id	Uniprot_id	String_id
0	ENSG00000135069	SERC_HUMAN	9606.ENSP00000365773
1	ENSG00000165512	ZNF22_HUMAN	9606.ENSP00000298299
2	ENSG00000088356	PDRG1_HUMAN	9606.ENSP00000202017
3	ENSG00000147526	TACC1_HUMAN	9606.ENSP00000321703
4	ENSG00000272962	SC5A3_HUMAN	9606.ENSP00000370543
5	ENSG00000171471	MP3B2_HUMAN	9606.ENSP00000305059
6	ENSG00000100060	MFNG_HUMAN	9606.ENSP00000349490
7	ENSG00000144118	RALB_HUMAN	9606.ENSP00000272519
8	ENSG00000204790	CBWD6_HUMAN	9606.ENSP00000366677
9	ENSG00000204790	CBWD6_HUMAN	9606.ENSP00000348915
10	ENSG00000204790	CBWD6_HUMAN	9606.ENSP00000366608
11	ENSG00000187997	CQ099_HUMAN	9606.ENSP00000343493
12	ENSG00000136603	SKIL_HUMAN	9606.ENSP00000259119
13	ENSG00000188375	H3C_HUMAN	9606.ENSP00000339835
14	ENSG00000188375	H3C_HUMAN	9606.ENSP00000254810
15	ENSG00000262647	OR9G4_HUMAN	9606.ENSP00000307515
16	ENSG00000173114	LRRN3_HUMAN	9606.ENSP00000312001
17	ENSG00000115596	WNT6_HUMAN	9606.ENSP00000233948
18	ENSG00000164045	MPIP1_HUMAN	9606.ENSP00000303706
19	ENSG00000164647	STEA1_HUMAN	9606.ENSP00000297205
20	ENSG00000128596	CC136_HUMAN	9606.ENSP00000297788
21	ENSG00000162641	AKND1_HUMAN	9606.ENSP00000359018
22	None	LEG10_HUMAN	9606.ENSP00000221804
23	ENSG00000151327	F177A_HUMAN	9606.ENSP00000280987
24	ENSG00000198104	OR2T6_HUMAN	9606.ENSP00000347965
25	ENSG00000170185	UBP38_HUMAN	9606.ENSP00000303434
26	ENSG00000169612	RAM_HUMAN	9606.ENSP00000307181
27	ENSG00000114127	XRN1_HUMAN	9606.ENSP00000264951
28	ENSG00000268733	NCS1_HUMAN	9606.ENSP00000361475
29	ENSG00000112343	TRI38_HUMAN	9606.ENSP00000230099
30	ENSG00000088305	DNM3B_HUMAN	9606.ENSP00000328547
31	ENSG00000171786	HEN1_HUMAN	9606.ENSP00000302189
32	ENSG00000186132	CB076_HUMAN	9606.ENSP00000335041
33	ENSG00000158321	AUTS2_HUMAN	9606.ENSP00000344087
34	ENSG00000186265	BTLA_HUMAN	9606.ENSP00000333919
35	ENSG00000157227	MMP14_HUMAN	9606.ENSP00000308208
36	ENSG00000140848	CPNE2_HUMAN	9606.ENSP00000290776
37	ENSG00000183307	CECR6_HUMAN	9606.ENSP00000329318
38	ENSG00000011454	RBGP1_HUMAN	9606.ENSP00000362751
39	ENSG00000271363	JADE3_HUMAN	9606.ENSP00000218343
40	ENSG00000147894	CI072_HUMAN	9606.ENSP00000369339
41	ENSG00000259857	CQ051_HUMAN	9606.ENSP00000384286
42	ENSG00000137869	CP19A_HUMAN	9606.ENSP00000260433
43	ENSG00000163154	TP8L2_HUMAN	9606.ENSP00000357906
44	ENSG00000154889	MPPE1_HUMAN	9606.ENSP00000465894
45	ENSG00000254466	OR4DA_HUMAN	9606.ENSP00000436424
46	ENSG00000120156	TIE2_HUMAN	9606.ENSP00000369375
47	ENSG00000100138	NH2L1_HUMAN	9606.ENSP00000215956
48	ENSG00000150630	VEGFC_HUMAN	9606.ENSP00000280193
49	ENSG00000166192	SENP8_HUMAN	9606.ENSP00000340505
50	ENSG00000174669	S29A2_HUMAN	9606.ENSP00000350024
51	ENSG00000139192	TPSNR_HUMAN	9606.ENSP00000266556
52	ENSG00000143171	RXRG_HUMAN	9606.ENSP00000352900
53	ENSG00000128918	AL1A2_HUMAN	9606.ENSP00000249750
54	ENSG00000123106	CCD91_HUMAN	9606.ENSP00000370658
55	ENSG00000237136	CD051_HUMAN	9606.ENSP00000391404
56	ENSG00000183251	O51B4_HUMAN	9606.ENSP00000369573
57	ENSG00000205078	SYC1L_HUMAN	9606.ENSP00000367911
58	ENSG00000124541	RRP36_HUMAN	9606.ENSP00000244496
59	ENSG00000189043	NDUA4_HUMAN	9606.ENSP00000339720
60	ENSG00000236032	O5H14_HUMAN	9606.ENSP00000401706
61	ENSG00000196867	ZFP28_HUMAN	9606.ENSP00000301318
62	ENSG00000235960	TRI15_HUMAN	9606.ENSP00000365884
63	ENSG00000006576	PHTF2_HUMAN	9606.ENSP00000400958
64	ENSG00000204624	PTHD2_HUMAN	9606.ENSP00000294484
65	ENSG00000184347	SLIT3_HUMAN	9606.ENSP00000430333
66	ENSG00000181588	MEX3D_HUMAN	9606.ENSP00000373476
67	ENSG00000176774	MAGBI_HUMAN	9606.ENSP00000314543
68	ENSG00000118965	WDR35_HUMAN	9606.ENSP00000314444
69	ENSG00000107897	ACBD5_HUMAN	9606.ENSP00000379568
70	ENSG00000101282	RSPO4_HUMAN	9606.ENSP00000217260
71	ENSG00000133134	BEX2_HUMAN	9606.ENSP00000442521
72	ENSG00000184209	U1SBP_HUMAN	9606.ENSP00000403310
73	ENSG00000176399	DMRTA_HUMAN	9606.ENSP00000319651
74	ENSG00000233041	PHGR1_HUMAN	9606.ENSP00000410024
75	ENSG00000136247	ZDHC4_HUMAN	9606.ENSP00000337475
76	ENSG00000101417	PXMP4_HUMAN	9606.ENSP00000386385
77	ENSG00000166974	MARE2_HUMAN	9606.ENSP00000300249
78	ENSG00000180044	CC080_HUMAN	9606.ENSP00000313324
79	ENSG00000185513	LMBL1_HUMAN	9606.ENSP00000398516
80	ENSG00000159110	INAR2_HUMAN	9606.ENSP00000343957
81	ENSG00000159110	INAR2_HUMAN	9606.ENSP00000388223
82	ENSG00000104722	NFM_HUMAN	9606.ENSP00000221166
83	ENSG00000174238	PIPNA_HUMAN	9606.ENSP00000316809
84	ENSG00000149488	TMC2_HUMAN	9606.ENSP00000351732
85	ENSG00000167565	SRTD3_HUMAN	9606.ENSP00000325414
86	ENSG00000130770	ATIF1_HUMAN	9606.ENSP00000335203
87	ENSG00000131759	RARA_HUMAN	9606.ENSP00000254066
88	ENSG00000254726	MEX3A_HUMAN	9606.ENSP00000432845
89	ENSG00000160224	AIRE_HUMAN	9606.ENSP00000291582
90	ENSG00000166246	CP071_HUMAN	9606.ENSP00000299320
91	ENSG00000089693	MLF2_HUMAN	9606.ENSP00000203630
92	ENSG00000143751	SDE2_HUMAN	9606.ENSP00000272091
93	None	SETLP_HUMAN	9606.ENSP00000361777
94	ENSG00000168036	CTNB1_HUMAN	9606.ENSP00000344456
95	ENSG00000273436	DMRTD_HUMAN	9606.ENSP00000269945
96	ENSG00000162267	ITIH3_HUMAN	9606.ENSP00000415769
97	ENSG00000229741	BTNL2_HUMAN	9606.ENSP00000419512
98	ENSG00000167103	PI5L1_HUMAN	9606.ENSP00000373399
