#Ensemble_Gene_Id	Uniprot_id	String_id
96	12933891	MOKB_ECOLI	511145.b1420
97	12933478	SLYX_ECOLI	511145.b3348
98	12930783	MMUM_ECOLI	511145.b0261
99	12931543	YFDF_ECOLI	511145.b2345
100	12934490	UIDR_ECOLI	511145.b1618
101	12932053	RCSA_ECOLI	511145.b1951
102	12932842	YBHF_ECOLI	511145.b0794
103	12931327	YNJH_ECOLI	511145.b1760
104	12932035	RL32_ECOLI	511145.b1089
105	12932077	RIHB_ECOLI	511145.b2162
106	12930829	TAUC_ECOLI	511145.b0367
107	12932600	AGAI_ECOLI	511145.b3141
108	12931043	YCCA_ECOLI	511145.b0970
109	12933563	YIAV_ECOLI	511145.b3586
110	12933873	MINE_ECOLI	511145.b1174
111	12930623	AMIA_ECOLI	511145.b2435
112	12933165	DCTA_ECOLI	511145.b3528
113	12930455	PROW_ECOLI	511145.b2678
114	12930210	GLRK_ECOLI	511145.b2556
115	12930974	YBHJ_ECOLI	511145.b0771
116	12933937	RL35_ECOLI	511145.b1717
117	12933344	RECJ_ECOLI	511145.b2892
118	12933477	RS7_ECOLI	511145.b3341
119	12930258	YQIK_ECOLI	511145.b3051
120	12932884	NUSA_ECOLI	511145.b3169
121	12931238	RSPB_ECOLI	511145.b1580
122	12930461	YDIM_ECOLI	511145.b1690
123	12932336	YAIW_ECOLI	511145.b0378
124	12931384	FLHB_ECOLI	511145.b1880
125	12930124	CLCB_ECOLI	511145.b1592
126	12932713	DCUA_ECOLI	511145.b4138
127	12932534	YKGH_ECOLI	511145.b0310
128	12934519	YQEG_ECOLI	511145.b2845
129	12933610	WECC_ECOLI	511145.b3787
130	12933710	NNR_ECOLI	511145.b4167
131	12933826	ALLP_ECOLI	511145.b0511
132	12933108	HYCA_ECOLI	511145.b2725
133	12933658	YIJF_ECOLI	511145.b3944
134	12933280	RPOS_ECOLI	511145.b2741
135	12932390	MCP3_ECOLI	511145.b1421
136	12933111	GLPG_ECOLI	511145.b3424
137	12930930	KDPE_ECOLI	511145.b0694
138	12933898	NHOA_ECOLI	511145.b1463
139	12933375	GLCC_ECOLI	511145.b2980
140	12931624	CLPB_ECOLI	511145.b2592
141	12933070	GREA_ECOLI	511145.b3181
142	12932448	YGBI_ECOLI	511145.b2735
143	None	INSA8_ECOLI	511145.b3444
144	None	INSA8_ECOLI	511145.b1894
145	None	INSA8_ECOLI	511145.b0022
146	None	INSA8_ECOLI	511145.b0275
147	None	INSA8_ECOLI	511145.b0265
148	12933437	PNP_ECOLI	511145.b3164
149	12934038	YAJG_ECOLI	511145.b0434
150	12930316	CHPS_ECOLI	511145.b4224
151	12931482	NDPA_ECOLI	511145.b2186
152	12933371	PARC_ECOLI	511145.b3019
153	12931504	ARND_ECOLI	511145.b2256
154	12932966	YFCI_ECOLI	511145.b2305
155	12933620	YIGF_ECOLI	511145.b3817
156	12934414	RS5_ECOLI	511145.b3303
157	12931227	HIPB_ECOLI	511145.b1508
158	12934213	YCFJ_ECOLI	511145.b1110
159	12932526	YFAQ_ECOLI	511145.b2226
160	12931427	HIS2_ECOLI	511145.b2026
161	12932050	FLIP_ECOLI	511145.b1948
162	12932754	YLAB_ECOLI	511145.b0457
163	12934442	RSMB_ECOLI	511145.b3289
164	12930980	GLNH_ECOLI	511145.b0811
165	12930952	SUCC_ECOLI	511145.b0728
166	12931408	YOEB_ECOLI	511145.b4539
167	12932868	YBEQ_ECOLI	511145.b0644
168	12933840	PGK_ECOLI	511145.b2926
169	12931435	GATD_ECOLI	511145.b2091
170	12932282	NUDE_ECOLI	511145.b3397
171	12930880	YLBF_ECOLI	511145.b0520
172	12932427	MUTS_ECOLI	511145.b2733
173	12930120	YDEH_ECOLI	511145.b1535
174	12934477	YAFE_ECOLI	511145.b0210
175	12933683	NRFE_ECOLI	511145.b4074
176	12932672	GGT_ECOLI	511145.b3447
177	12930945	YBGQ_ECOLI	511145.b0718
178	12931406	SHIA_ECOLI	511145.b1981
179	12930652	YFGI_ECOLI	511145.b2506
180	12931162	ABGT_ECOLI	511145.b1336
181	12933015	YIAO_ECOLI	511145.b3579
182	12930467	YJEN_ECOLI	511145.b4157
183	None	IND10_ECOLI	511145.b4273
184	None	IND10_ECOLI	511145.b3045
185	None	IND10_ECOLI	511145.b2860
186	None	IND10_ECOLI	511145.b1996
187	None	IND10_ECOLI	511145.b1402
188	None	IND10_ECOLI	511145.b0361
189	12931441	YEHB_ECOLI	511145.b2109
190	12932810	FRMR_ECOLI	511145.b0357
191	12933368	NUPG_ECOLI	511145.b2964
192	12930956	MOAB_ECOLI	511145.b0782
193	12930582	YCIK_ECOLI	511145.b1271
194	12932871	DUSB_ECOLI	511145.b3260
195	12933305	MAZG_ECOLI	511145.b2781
196	12932087	PSD_ECOLI	511145.b4160
197	12931865	YGFF_ECOLI	511145.b2902
198	12933427	TDCR_ECOLI	511145.b3119
199	12930715	NDK_ECOLI	511145.b2518
200	12934363	HSCC_ECOLI	511145.b0650
201	12931404	YEEJ_ECOLI	511145.b1978
202	12934307	KBL_ECOLI	511145.b3617
203	7751642	AZUC_ECOLI	511145.b4663
204	12933407	HIGA_ECOLI	511145.b3082
205	12930216	GABT_ECOLI	511145.b2662
206	12931453	YEHW_ECOLI	511145.b2128
207	12933643	YIHR_ECOLI	511145.b3879
208	12933969	PNCA_ECOLI	511145.b1768
209	7751624	SGRT_ECOLI	511145.b4662
210	12931104	MINC_ECOLI	511145.b1176
211	12932457	CYSH_ECOLI	511145.b2762
212	12930334	LIVJ_ECOLI	511145.b3460
213	12933589	UHPB_ECOLI	511145.b3668
214	12933333	YGFM_ECOLI	511145.b2880
215	12932768	FLGC_ECOLI	511145.b1074
216	12930214	CSID_ECOLI	511145.b2659
217	12932265	CBPA_ECOLI	511145.b1000
218	12932753	YHDP_ECOLI	511145.b4472
219	12932293	RL22_ECOLI	511145.b3315
220	12932031	RLUC_ECOLI	511145.b1086
221	12931333	YEAM_ECOLI	511145.b1790
222	12934021	PAAY_ECOLI	511145.b1400
223	12931223	PINQ_ECOLI	511145.b1545
224	12933679	YJCE_ECOLI	511145.b4065
225	12934170	AES_ECOLI	511145.b0476
226	12933116	FUR_ECOLI	511145.b0683
227	12931574	PDXK_ECOLI	511145.b2418
228	12930664	FLIC_ECOLI	511145.b1923
229	12933390	YQIH_ECOLI	511145.b3047
230	12930327	ROB_ECOLI	511145.b4396
231	12931010	CYDC_ECOLI	511145.b0886
232	12933878	YCGM_ECOLI	511145.b1180
233	12930871	RHSD_ECOLI	511145.b0497
234	12932249	PURE_ECOLI	511145.b0523
235	12931059	EFEO_ECOLI	511145.b1018
236	12930301	RPE_ECOLI	511145.b3386
237	12931226	HIPA_ECOLI	511145.b1507
238	12933144	BGLG_ECOLI	511145.b3723
239	12932015	YHDY_ECOLI	511145.b3270
240	12932945	TALB_ECOLI	511145.b0008
241	12931746	CAS3_ECOLI	511145.b2761
242	12930190	NUPC_ECOLI	511145.b2393
243	12932094	TAUA_ECOLI	511145.b0365
244	12933042	YDJL_ECOLI	511145.b1776
245	12931241	YNFC_ECOLI	511145.b1585
246	5061510	YDGU_ECOLI	511145.b4601
247	12930976	GLNQ_ECOLI	511145.b0809
248	12931376	FLID_ECOLI	511145.b1924
249	944960	RL31B_ECOLI	511145.b0296
250	12930146	SPPA_ECOLI	511145.b1766
251	12930860	TESA_ECOLI	511145.b0494
252	None	BDCR_ECOLI	511145.b4251
253	12933646	DTD_ECOLI	511145.b3887
254	12930702	WCAE_ECOLI	511145.b2055
255	12931978	YJHH_ECOLI	511145.b4298
256	12931706	TORD_ECOLI	511145.b0998
257	12930919	GLTK_ECOLI	511145.b0653
258	12930662	FLIA_ECOLI	511145.b1922
259	12931337	YEAQ_ECOLI	511145.b1795
260	12930928	YBGK_ECOLI	511145.b0712
261	12932444	UPP_ECOLI	511145.b2498
262	12931012	SERC_ECOLI	511145.b0907
263	12932079	UIDC_ECOLI	511145.b1615
264	12931690	RECD_ECOLI	511145.b2819
265	12933290	YGCR_ECOLI	511145.b2770
266	12931565	EVGS_ECOLI	511145.b2370
267	12931687	YAFX_ECOLI	511145.b0248
268	12931917	DCUB_ECOLI	511145.b4123
269	12931353	YOAE_ECOLI	511145.b1816
270	12932982	YICJ_ECOLI	511145.b3657
271	12933489	YHGE_ECOLI	511145.b3402
272	12933082	YFDN_ECOLI	511145.b2357
273	12930985	MOEA_ECOLI	511145.b0827
274	12931877	CYOD_ECOLI	511145.b0429
275	12934009	SAPC_ECOLI	511145.b1292
276	12930504	TOMB_ECOLI	511145.b0461
277	12933129	FOLM_ECOLI	511145.b1606
278	12931634	YFJS_ECOLI	511145.b2636
279	12934421	MSCL_ECOLI	511145.b3291
280	12931297	YDIO_ECOLI	511145.b1695
281	None	INSD4_ECOLI	511145.b4273
282	None	INSD4_ECOLI	511145.b3045
283	None	INSD4_ECOLI	511145.b2860
284	None	INSD4_ECOLI	511145.b1996
285	None	INSD4_ECOLI	511145.b1402
286	None	INSD4_ECOLI	511145.b0361
287	12934408	RS8_ECOLI	511145.b3306
288	12934285	RNPH_ECOLI	511145.b3643
289	12931670	AG43_ECOLI	511145.b2000
290	12931363	YEBW_ECOLI	511145.b1837
291	12934415	YHDN_ECOLI	511145.b3293
292	12933176	YIEE_ECOLI	511145.b3712
293	12933303	ENO_ECOLI	511145.b2779
294	12931952	ROF_ECOLI	511145.b0189
295	12931707	TORA_ECOLI	511145.b0997
296	12931204	YNCE_ECOLI	511145.b1452
297	12931370	YEBG_ECOLI	511145.b1848
298	12930223	RECX_ECOLI	511145.b2698
299	12933615	HEM4_ECOLI	511145.b3804
300	12934254	TOLC_ECOLI	511145.b3035
301	12931070	CSGD_ECOLI	511145.b1040
302	12930929	ABRB_ECOLI	511145.b0715
303	12934069	METF_ECOLI	511145.b3941
304	12933483	NIRC_ECOLI	511145.b3367
305	12930172	YEEY_ECOLI	511145.b2015
306	12933888	C561_ECOLI	511145.b1418
307	12930516	NUSG_ECOLI	511145.b3982
308	12934466	ICLR_ECOLI	511145.b4018
309	12933334	XDHD_ECOLI	511145.b2881
310	12933586	ADEC_ECOLI	511145.b3665
311	12933600	TNAA_ECOLI	511145.b3708
312	12933234	DPO3A_ECOLI	511145.b0184
313	12930763	DCLZ_ECOLI	511145.b0186
314	12933409	YGJR_ECOLI	511145.b3087
315	12933691	AGAL_ECOLI	511145.b4119
316	12931929	EUTP_ECOLI	511145.b2461
317	12930663	HEM3_ECOLI	511145.b3805
318	12931515	NUOJ_ECOLI	511145.b2280
319	12933384	YGHB_ECOLI	511145.b3009
320	12930123	DMSD_ECOLI	511145.b1591
321	12933790	FHUF_ECOLI	511145.b4367
322	12930638	YDGJ_ECOLI	511145.b1624
323	12932589	PEPB_ECOLI	511145.b2523
324	12933656	CYTR_ECOLI	511145.b3934
325	12932706	YQEI_ECOLI	511145.b2847
326	12931984	YRFG_ECOLI	511145.b3399
327	12933018	GLXK2_ECOLI	511145.b0514
328	12933761	DNAC_ECOLI	511145.b4361
329	12930630	YHHZ_ECOLI	511145.b3442
330	12931580	HEM6_ECOLI	511145.b2436
331	12932690	HOFB_ECOLI	511145.b0107
332	12931791	YDDA_ECOLI	511145.b1496
333	None	INSA3_ECOLI	511145.b4516
334	None	INSA3_ECOLI	511145.b0275
335	None	INSA3_ECOLI	511145.b0265
336	None	INSA3_ECOLI	511145.b1894
337	None	INSA3_ECOLI	511145.b0022
338	12931239	RSPA_ECOLI	511145.b1581
339	12930584	YCIN_ECOLI	511145.b1273
340	12930133	ARCD_ECOLI	511145.b1605
341	12933527	MDTF_ECOLI	511145.b3514
342	12933500	LIVH_ECOLI	511145.b3457
343	12930957	MOAA_ECOLI	511145.b0781
344	12932827	RECC_ECOLI	511145.b2822
345	12931326	NUDG_ECOLI	511145.b1759
346	12932757	C56I_ECOLI	511145.b1057
347	12931493	AIS_ECOLI	511145.b2252
348	12930417	YBFB_ECOLI	511145.b0702
349	12933073	E4PD_ECOLI	511145.b2927
350	12931902	YPDI_ECOLI	511145.b2376
351	12930931	KDPD_ECOLI	511145.b0695
352	12932720	CYDD_ECOLI	511145.b0887
353	12931880	YGJP_ECOLI	511145.b3085
354	12934362	SYL_ECOLI	511145.b0642
355	None	INSA2_ECOLI	511145.b4516
356	None	INSA2_ECOLI	511145.b0275
357	None	INSA2_ECOLI	511145.b0265
358	None	INSA2_ECOLI	511145.b1894
359	None	INSA2_ECOLI	511145.b0022
360	12934475	ACEA_ECOLI	511145.b4015
361	12930501	HICA_ECOLI	511145.b4532
362	12930696	GM4D_ECOLI	511145.b2053
363	12930653	MEPA_ECOLI	511145.b2328
364	12932933	RSSA_ECOLI	511145.b1234
365	12932164	AGAS_ECOLI	511145.b3136
366	12933762	YJIL_ECOLI	511145.b4334
367	12930694	WCAD_ECOLI	511145.b2056
368	5061530	YTCA_ECOLI	511145.b4622
369	12932067	YEEA_ECOLI	511145.b2008
370	12934083	CH60_ECOLI	511145.b4143
371	12933699	CUTA_ECOLI	511145.b4137
372	12933383	YGHW_ECOLI	511145.b2998
373	12930651	GUAA_ECOLI	511145.b2507
374	12934264	MNMG_ECOLI	511145.b3741
375	12931940	YGDD_ECOLI	511145.b2807
376	12933023	YFJQ_ECOLI	511145.b2633
377	12933296	YGCO_ECOLI	511145.b2767
378	12933100	PITA_ECOLI	511145.b3493
379	12931982	SGCE_ECOLI	511145.b4301
380	12931703	LRP_ECOLI	511145.b0889
381	12932568	FECB_ECOLI	511145.b4290
382	12932732	YIAA_ECOLI	511145.b3562
383	12933670	MALM_ECOLI	511145.b4037
384	12934435	FMT_ECOLI	511145.b3288
385	12930534	DPPA_ECOLI	511145.b3544
386	12933692	MELR_ECOLI	511145.b4118
387	12934211	KPYK2_ECOLI	511145.b1854
388	12930377	AVTA_ECOLI	511145.b3572
389	12931120	OPPF_ECOLI	511145.b1247
390	12931008	YBJX_ECOLI	511145.b0877
391	12932563	YAAY_ECOLI	511145.b0024
392	12932618	YGEH_ECOLI	511145.b2852
393	12932578	SIEB_ECOLI	511145.b1353
394	12932776	YIIR_ECOLI	511145.b3921
395	12933332	SSNA_ECOLI	511145.b2879
396	12932848	YBHI_ECOLI	511145.b0770
397	12930513	YEHE_ECOLI	511145.b2112
398	12932387	YJJI_ECOLI	511145.b4380
399	12933980	NUOA_ECOLI	511145.b2288
400	12931696	YMDB_ECOLI	511145.b1045
401	12930595	LPXD_ECOLI	511145.b0179
402	12934482	MUTL_ECOLI	511145.b4170
403	12934441	RL29_ECOLI	511145.b3312
404	12932824	ATPA_ECOLI	511145.b3734
405	12930918	PBP2_ECOLI	511145.b0635
406	12933109	HYCB_ECOLI	511145.b2724
407	None	INSB6_ECOLI	511145.b3445
408	None	INSB6_ECOLI	511145.b1893
409	None	INSB6_ECOLI	511145.b0021
410	None	INSB6_ECOLI	511145.b0264
411	12932290	YGGM_ECOLI	511145.b2956
412	12931513	ELAA_ECOLI	511145.b2267
413	12930279	YHBS_ECOLI	511145.b3156
414	12933754	FIMD_ECOLI	511145.b4317
415	None	INSF4_ECOLI	511145.b2089
416	None	INSF4_ECOLI	511145.b1026
417	None	INSF4_ECOLI	511145.b0541
418	None	INSF4_ECOLI	511145.b0372
419	None	INSF4_ECOLI	511145.b0299
420	12932611	YBGA_ECOLI	511145.b0707
421	12933256	YFJX_ECOLI	511145.b2643
422	12933079	USG_ECOLI	511145.b2319
423	12932677	YCAN_ECOLI	511145.b0900
424	12932657	YECS_ECOLI	511145.b1918
425	12930863	TESB_ECOLI	511145.b0452
426	12930399	YFJJ_ECOLI	511145.b2626
427	12932417	GFCB_ECOLI	511145.b0986
428	12932644	FTSL_ECOLI	511145.b0083
429	12930811	YAHN_ECOLI	511145.b0328
430	12930368	DDPX_ECOLI	511145.b1488
431	12933475	TUSD_ECOLI	511145.b3345
432	12932316	GLPT_ECOLI	511145.b2240
433	12932435	HYCD_ECOLI	511145.b2722
434	12932057	MPGP_ECOLI	511145.b1955
435	12931410	HIS8_ECOLI	511145.b2021
436	12932280	YKFH_ECOLI	511145.b4504
437	12933777	YJIA_ECOLI	511145.b4352
438	12931148	YNAI_ECOLI	511145.b1330
439	12933457	PANF_ECOLI	511145.b3258
440	12933852	PUTA_ECOLI	511145.b1014
441	12933727	YJHB_ECOLI	511145.b4279
442	12934298	ILVM_ECOLI	511145.b3769
443	12930126	YNFL_ECOLI	511145.b1595
444	12933194	ENVY_ECOLI	511145.b0566
445	12931680	WCAB_ECOLI	511145.b2058
446	12933735	IDNT_ECOLI	511145.b4265
447	12932599	RSMI_ECOLI	511145.b3146
448	12933496	YHHT_ECOLI	511145.b3474
449	12933597	YIDD_ECOLI	511145.b4557
450	12932080	RL21_ECOLI	511145.b3186
451	12930839	NRDR_ECOLI	511145.b0413
452	12931089	NAGK_ECOLI	511145.b1119
453	12932256	HFQ_ECOLI	511145.b4172
454	12933258	YFJZ_ECOLI	511145.b2645
455	12930706	PTHP_ECOLI	511145.b2415
456	12930326	YJJJ_ECOLI	511145.b4385
457	12931506	ARNE_ECOLI	511145.b4544
458	12933372	GLCF_ECOLI	511145.b4467
459	12932046	YEDL_ECOLI	511145.b1932
460	12933719	ULAA_ECOLI	511145.b4193
461	12930202	HYFB_ECOLI	511145.b2482
462	12932279	MTLD_ECOLI	511145.b3600
463	12933767	YJIS_ECOLI	511145.b4341
464	12932797	CHIQ_ECOLI	511145.b0682
465	12933776	MRR_ECOLI	511145.b4351
466	12931310	CEDA_ECOLI	511145.b1731
467	12933447	YHCG_ECOLI	511145.b3220
468	12932555	RMLD_ECOLI	511145.b2040
469	12934250	RRAB_ECOLI	511145.b4255
470	12930615	YIGL_ECOLI	511145.b3826
471	12932086	RSGA_ECOLI	511145.b4161
472	12930597	YJJP_ECOLI	511145.b4364
473	12932414	GFCE_ECOLI	511145.b0983
474	12933717	ULAR_ECOLI	511145.b4191
475	12930732	CARB_ECOLI	511145.b0033
476	12933446	AAEX_ECOLI	511145.b3242
477	12933538	YIAG_ECOLI	511145.b3555
478	12933622	PLDB_ECOLI	511145.b3825
479	12931314	G3P1_ECOLI	511145.b1779
480	12934194	LDRA_ECOLI	511145.b4423
481	12934194	LDRA_ECOLI	511145.b4419
482	12932223	GNTT_ECOLI	511145.b3415
483	12930275	YRAR_ECOLI	511145.b3152
484	12931620	YPJD_ECOLI	511145.b2611
485	12934119	CORA_ECOLI	511145.b3816
486	12931068	YCDY_ECOLI	511145.b1035
487	12933365	MUTY_ECOLI	511145.b2961
488	12933327	XDHC_ECOLI	511145.b2868
489	12932850	BSSR_ECOLI	511145.b0836
490	12931130	TRPE_ECOLI	511145.b1264
491	12930459	TOLQ_ECOLI	511145.b0737
492	12932450	YGBK_ECOLI	511145.b2737
493	12934015	YPDC_ECOLI	511145.b2382
494	12934505	BORD_ECOLI	511145.b0557
495	12930821	CYNT_ECOLI	511145.b0339
496	12932615	PTSO_ECOLI	511145.b3206
497	12931944	MGSA_ECOLI	511145.b0963
498	None	INSE5_ECOLI	511145.b2088
499	None	INSE5_ECOLI	511145.b1027
500	None	INSE5_ECOLI	511145.b0540
501	None	INSE5_ECOLI	511145.b0373
502	None	INSE5_ECOLI	511145.b0298
503	12931061	PGAD_ECOLI	511145.b1021
504	12930932	KDPF_ECOLI	511145.b4513
505	12933274	NRDI_ECOLI	511145.b2674
506	12932142	YGAC_ECOLI	511145.b2671
507	12930350	ARFA_ECOLI	511145.b4550
508	12931578	PTGA_ECOLI	511145.b2417
509	12930708	CYSZ_ECOLI	511145.b2413
510	12930758	GMHBB_ECOLI	511145.b0200
511	12931627	ALPA_ECOLI	511145.b2624
512	12933354	YGGP_ECOLI	511145.b4465
513	12934433	SKP_ECOLI	511145.b0178
514	12933315	LYSR_ECOLI	511145.b2839
515	12932124	UGPB_ECOLI	511145.b3453
516	12930729	LPTD_ECOLI	511145.b0054
517	12933631	ENGB_ECOLI	511145.b3865
518	12931518	NUOG_ECOLI	511145.b2283
519	12931776	YDAE_ECOLI	511145.b4526
520	12931457	BGLX_ECOLI	511145.b2132
521	12930468	HCAD_ECOLI	511145.b2542
522	12934041	ZUPT_ECOLI	511145.b3040
523	12934220	HYFE_ECOLI	511145.b2485
524	12933732	AMPA_ECOLI	511145.b4260
525	12933712	HFLC_ECOLI	511145.b4175
526	12930469	RLMI_ECOLI	511145.b0967
527	12930304	YHGN_ECOLI	511145.b3434
528	12933558	TRML_ECOLI	511145.b3606
529	12934402	RL18_ECOLI	511145.b3304
530	12930204	HYFD_ECOLI	511145.b2484
531	12931197	YDCU_ECOLI	511145.b1442
532	12934422	DEF_ECOLI	511145.b3287
533	12931722	CHEB_ECOLI	511145.b1883
534	12933341	YGFT_ECOLI	511145.b2887
535	12931296	YDIF_ECOLI	511145.b1694
536	12932102	FTSW_ECOLI	511145.b0089
537	12931078	FABF_ECOLI	511145.b1095
538	12932769	RSTA_ECOLI	511145.b1608
539	12932647	MURE_ECOLI	511145.b0085
540	12931110	DADA_ECOLI	511145.b1189
541	12932490	RHMA_ECOLI	511145.b2245
542	12933045	RAPA_ECOLI	511145.b0059
543	12931949	YCFH_ECOLI	511145.b1100
544	12932375	OPPC_ECOLI	511145.b1245
545	12934460	LPF_ECOLI	511145.b2598
546	12933954	YGAZ_ECOLI	511145.b2682
547	None	INSL3_ECOLI	511145.b2394
548	None	INSL3_ECOLI	511145.b0582
549	None	INSL3_ECOLI	511145.b0016
550	12931015	KCY_ECOLI	511145.b0910
551	12930766	YAFF_ECOLI	511145.b3484
552	12932032	YCEF_ECOLI	511145.b1087
553	12931927	TALA_ECOLI	511145.b2464
554	12933676	UVRA_ECOLI	511145.b4058
555	12934314	YIBD_ECOLI	511145.b3615
556	12930273	YHAO_ECOLI	511145.b3110
557	12932105	YIID_ECOLI	511145.b3888
558	12934443	GSPL_ECOLI	511145.b3333
559	7751628	IBSD_ECOLI	511145.b4664
560	12933050	GFCA_ECOLI	511145.b0987
561	12931264	GSTA_ECOLI	511145.b1635
562	12930955	BIOB_ECOLI	511145.b0775
563	12933949	YFAD_ECOLI	511145.b2244
564	12932964	DHG_ECOLI	511145.b0124
565	12931032	UUP_ECOLI	511145.b0949
566	None	INSD1_ECOLI	511145.b4273
567	None	INSD1_ECOLI	511145.b3045
568	None	INSD1_ECOLI	511145.b2860
569	None	INSD1_ECOLI	511145.b1996
570	None	INSD1_ECOLI	511145.b1402
571	None	INSD1_ECOLI	511145.b0361
572	12932475	YGJI_ECOLI	511145.b3078
573	12931397	FLIK_ECOLI	511145.b1943
574	12931985	HSLR_ECOLI	511145.b3400
575	12934222	SFMD_ECOLI	511145.b0532
576	12932641	EAMB_ECOLI	511145.b2578
577	12934347	RNB_ECOLI	511145.b1286
578	12931341	DMLA_ECOLI	511145.b1800
579	12933718	ULAG_ECOLI	511145.b4192
580	12930526	DNAK_ECOLI	511145.b0014
581	12930815	PRPC_ECOLI	511145.b0333
582	12931569	GLK_ECOLI	511145.b2388
583	12931433	BAER_ECOLI	511145.b2079
584	12933423	TDCD_ECOLI	511145.b3115
585	12933696	YJDC_ECOLI	511145.b4135
586	12931386	AMY2_ECOLI	511145.b1927
587	12931653	TQSA_ECOLI	511145.b1601
588	12931784	YBEF_ECOLI	511145.b0629
