#Ensemble_Gene_Id	Uniprot_id	String_id
0	ENSMUSG00000026603	SMYD2_MOUSE	10090.ENSMUSP00000027897
1	ENSMUSG00000041268	DMXL2_MOUSE	10090.ENSMUSP00000113705
2	ENSMUSG00000020733	NHRF1_MOUSE	10090.ENSMUSP00000021077
3	ENSMUSG00000025815	DHTK1_MOUSE	10090.ENSMUSP00000026924
4	ENSMUSG00000042138	MSD2_MOUSE	10090.ENSMUSP00000043329
5	ENSMUSG00000030047	RHG25_MOUSE	10090.ENSMUSP00000109267
6	ENSMUSG00000032512	WDR48_MOUSE	10090.ENSMUSP00000042509
7	ENSMUSG00000031255	SYTL4_MOUSE	10090.ENSMUSP00000033608
8	ENSMUSG00000019935	VGLU3_MOUSE	10090.ENSMUSP00000020102
9	ENSMUSG00000041488	STX3_MOUSE	10090.ENSMUSP00000069529
10	ENSMUSG00000042380	SIM12_MOUSE	10090.ENSMUSP00000131941
11	ENSMUSG00000034201	GA2L1_MOUSE	10090.ENSMUSP00000050275
12	ENSMUSG00000007594	HPLN4_MOUSE	10090.ENSMUSP00000007738
13	ENSMUSG00000032212	SLTM_MOUSE	10090.ENSMUSP00000049112
14	ENSMUSG00000031513	LERL1_MOUSE	10090.ENSMUSP00000033910
15	None	GP182_MOUSE	10090.ENSMUSP00000100882
16	ENSMUSG00000035458	TNNI3_MOUSE	10090.ENSMUSP00000096458
17	ENSMUSG00000053113	SOCS3_MOUSE	10090.ENSMUSP00000059129
18	ENSMUSG00000035775	K1C20_MOUSE	10090.ENSMUSP00000017743
19	ENSMUSG00000070923	KLHL9_MOUSE	10090.ENSMUSP00000092602
20	ENSMUSG00000028430	NOL6_MOUSE	10090.ENSMUSP00000030138
21	ENSMUSG00000037196	PACRG_MOUSE	10090.ENSMUSP00000044376
22	ENSMUSG00000062818	V1R51_MOUSE	10090.ENSMUSP00000072637
23	ENSMUSG00000043602	ZFP3_MOUSE	10090.ENSMUSP00000054020
24	ENSMUSG00000052727	MAP1B_MOUSE	10090.ENSMUSP00000068374
25	None	SUSD6_MOUSE	10090.ENSMUSP00000064961
26	ENSMUSG00000011486	S2541_MOUSE	10090.ENSMUSP00000058877
27	ENSMUSG00000035916	PTPRQ_MOUSE	10090.ENSMUSP00000058572
28	ENSMUSG00000037692	AHDC1_MOUSE	10090.ENSMUSP00000047113
29	ENSMUSG00000021318	GLI3_MOUSE	10090.ENSMUSP00000106137
30	ENSMUSG00000068085	CP2DB_MOUSE	10090.ENSMUSP00000130338
31	ENSMUSG00000016494	CD34_MOUSE	10090.ENSMUSP00000016638
32	ENSMUSG00000039693	MSD3_MOUSE	10090.ENSMUSP00000056551
33	ENSMUSG00000051029	ILEUB_MOUSE	10090.ENSMUSP00000016951
34	ENSMUSG00000007850	HNRH1_MOUSE	10090.ENSMUSP00000070503
35	ENSMUSG00000038406	SFR19_MOUSE	10090.ENSMUSP00000082501
36	ENSMUSG00000021367	EDN1_MOUSE	10090.ENSMUSP00000021796
37	ENSMUSG00000057322	RL38_MOUSE	10090.ENSMUSP00000080741
38	ENSMUSG00000003546	KLC4_MOUSE	10090.ENSMUSP00000003642
39	ENSMUSG00000051154	COMD3_MOUSE	10090.ENSMUSP00000049882
40	ENSMUSG00000051351	ZN436_MOUSE	10090.ENSMUSP00000070216
41	ENSMUSG00000037621	ATOH8_MOUSE	10090.ENSMUSP00000036981
42	ENSMUSG00000037761	ARP5_MOUSE	10090.ENSMUSP00000046658
43	ENSMUSG00000038604	FA65A_MOUSE	10090.ENSMUSP00000039966
44	ENSMUSG00000021103	MAT1_MOUSE	10090.ENSMUSP00000021523
45	ENSMUSG00000026821	GNDS_MOUSE	10090.ENSMUSP00000097812
46	ENSMUSG00000056293	GSDC2_MOUSE	10090.ENSMUSP00000087344
47	ENSMUSG00000071341	EGR4_MOUSE	10090.ENSMUSP00000093433
48	ENSMUSG00000034613	PPM1H_MOUSE	10090.ENSMUSP00000066561
49	ENSMUSG00000032826	ANK2_MOUSE	10090.ENSMUSP00000043765
50	ENSMUSG00000040086	TNI3K_MOUSE	10090.ENSMUSP00000070561
51	ENSMUSG00000024397	AIF1_MOUSE	10090.ENSMUSP00000025257
52	ENSMUSG00000031253	SRPX2_MOUSE	10090.ENSMUSP00000108928
53	ENSMUSG00000046897	ZN740_MOUSE	10090.ENSMUSP00000113281
54	ENSMUSG00000005672	KIT_MOUSE	10090.ENSMUSP00000005815
55	ENSMUSG00000020152	ARP2_MOUSE	10090.ENSMUSP00000000137
56	ENSMUSG00000020376	GOLI_MOUSE	10090.ENSMUSP00000099837
57	ENSMUSG00000078144	CPNS2_MOUSE	10090.ENSMUSP00000100553
58	ENSMUSG00000022111	UCHL3_MOUSE	10090.ENSMUSP00000002289
59	ENSMUSG00000022568	SCRIB_MOUSE	10090.ENSMUSP00000002603
60	ENSMUSG00000027475	KIF3B_MOUSE	10090.ENSMUSP00000028977
61	ENSMUSG00000023011	LFG2_MOUSE	10090.ENSMUSP00000023750
62	ENSMUSG00000030216	WBP11_MOUSE	10090.ENSMUSP00000112213
63	ENSMUSG00000066042	MED18_MOUSE	10090.ENSMUSP00000099627
64	ENSMUSG00000024306	CC178_MOUSE	10090.ENSMUSP00000025160
65	ENSMUSG00000001656	HXC11_MOUSE	10090.ENSMUSP00000001701
66	ENSMUSG00000021820	KCC2G_MOUSE	10090.ENSMUSP00000071720
67	ENSMUSG00000032246	CALL4_MOUSE	10090.ENSMUSP00000034777
68	ENSMUSG00000051346	SPRY4_MOUSE	10090.ENSMUSP00000054731
69	ENSMUSG00000038963	SO4A1_MOUSE	10090.ENSMUSP00000045023
70	None	RPP38_MOUSE	10090.ENSMUSP00000050992
71	ENSMUSG00000001819	HXD13_MOUSE	10090.ENSMUSP00000001872
72	ENSMUSG00000034205	LOXL2_MOUSE	10090.ENSMUSP00000022660
73	ENSMUSG00000034205	LOXL2_MOUSE	10090.ENSMUSP00000106691
74	ENSMUSG00000051936	PRS58_MOUSE	10090.ENSMUSP00000069833
75	ENSMUSG00000062397	ZN706_MOUSE	10090.ENSMUSP00000077996
76	ENSMUSG00000029735	TPK1_MOUSE	10090.ENSMUSP00000065631
77	ENSMUSG00000053702	LNEBL_MOUSE	10090.ENSMUSP00000028080
78	ENSMUSG00000028889	YRDC_MOUSE	10090.ENSMUSP00000099688
79	ENSMUSG00000029561	OASL2_MOUSE	10090.ENSMUSP00000031542
80	ENSMUSG00000031555	ADAM9_MOUSE	10090.ENSMUSP00000081048
81	None	HFM1_MOUSE	10090.ENSMUSP00000108310
82	ENSMUSG00000031209	HEPH_MOUSE	10090.ENSMUSP00000033553
83	ENSMUSG00000001014	ICAM4_MOUSE	10090.ENSMUSP00000001040
84	ENSMUSG00000022956	ATPO_MOUSE	10090.ENSMUSP00000023677
85	ENSMUSG00000030339	TNR3_MOUSE	10090.ENSMUSP00000032489
86	ENSMUSG00000015357	CLPX_MOUSE	10090.ENSMUSP00000015501
87	ENSMUSG00000040297	SUCO_MOUSE	10090.ENSMUSP00000044815
88	ENSMUSG00000015085	ENTP2_MOUSE	10090.ENSMUSP00000028328
89	ENSMUSG00000020627	KLH29_MOUSE	10090.ENSMUSP00000020958
90	ENSMUSG00000048251	BC11B_MOUSE	10090.ENSMUSP00000068258
91	ENSMUSG00000020872	TKN4_MOUSE	10090.ENSMUSP00000021242
92	ENSMUSG00000008305	TLE1_MOUSE	10090.ENSMUSP00000072481
93	ENSMUSG00000031344	GBRT_MOUSE	10090.ENSMUSP00000033711
94	ENSMUSG00000025538	SUMF2_MOUSE	10090.ENSMUSP00000126036
95	ENSMUSG00000055991	ZKSC5_MOUSE	10090.ENSMUSP00000082814
96	ENSMUSG00000032727	MIER3_MOUSE	10090.ENSMUSP00000104895
97	ENSMUSG00000024972	LEG12_MOUSE	10090.ENSMUSP00000097318
98	ENSMUSG00000019890	NEUT_MOUSE	10090.ENSMUSP00000020040
99	ENSMUSG00000023262	ACY1_MOUSE	10090.ENSMUSP00000024031
100	ENSMUSG00000029330	CDS1_MOUSE	10090.ENSMUSP00000031273
101	ENSMUSG00000030762	AQP8_MOUSE	10090.ENSMUSP00000033023
102	ENSMUSG00000029221	ZNT9_MOUSE	10090.ENSMUSP00000124047
103	ENSMUSG00000002393	NR2F6_MOUSE	10090.ENSMUSP00000002466
104	ENSMUSG00000020388	PDLI4_MOUSE	10090.ENSMUSP00000018755
105	ENSMUSG00000005883	SPO11_MOUSE	10090.ENSMUSP00000059056
106	ENSMUSG00000047821	TRI16_MOUSE	10090.ENSMUSP00000055542
107	ENSMUSG00000023079	GT2D1_MOUSE	10090.ENSMUSP00000098217
108	ENSMUSG00000031835	MBTP1_MOUSE	10090.ENSMUSP00000080117
109	None	CU140_MOUSE	10090.ENSMUSP00000049694
110	ENSMUSG00000030605	MFGM_MOUSE	10090.ENSMUSP00000032825
111	ENSMUSG00000041939	KIME_MOUSE	10090.ENSMUSP00000036971
112	ENSMUSG00000036766	DNER_MOUSE	10090.ENSMUSP00000042927
113	ENSMUSG00000042474	FAIM3_MOUSE	10090.ENSMUSP00000048303
114	None	NAA15_MOUSE	10090.ENSMUSP00000029303
115	ENSMUSG00000037463	FBX27_MOUSE	10090.ENSMUSP00000103916
116	ENSMUSG00000070305	MPZL3_MOUSE	10090.ENSMUSP00000110311
117	ENSMUSG00000036634	MAG_MOUSE	10090.ENSMUSP00000041464
118	ENSMUSG00000041954	TNR18_MOUSE	10090.ENSMUSP00000099462
119	ENSMUSG00000026667	UHMK1_MOUSE	10090.ENSMUSP00000027979
120	ENSMUSG00000037720	TMM33_MOUSE	10090.ENSMUSP00000042852
121	ENSMUSG00000024503	ISK3_MOUSE	10090.ENSMUSP00000025381
122	ENSMUSG00000053580	TANC2_MOUSE	10090.ENSMUSP00000097904
123	ENSMUSG00000054934	KCMB4_MOUSE	10090.ENSMUSP00000065384
124	ENSMUSG00000030699	TBX6_MOUSE	10090.ENSMUSP00000091579
125	ENSMUSG00000032470	RASM_MOUSE	10090.ENSMUSP00000035045
126	ENSMUSG00000024519	CPLX4_MOUSE	10090.ENSMUSP00000025397
127	ENSMUSG00000045201	LRC3B_MOUSE	10090.ENSMUSP00000059463
128	ENSMUSG00000031627	IRF2_MOUSE	10090.ENSMUSP00000034041
129	ENSMUSG00000029681	BCL7B_MOUSE	10090.ENSMUSP00000031692
130	ENSMUSG00000026753	PPP6_MOUSE	10090.ENSMUSP00000028087
