#Ensemble_Gene_Id	Uniprot_id	String_id
42	ENSDARG00000067695	PTAR1_DANRE	7955.ENSDARP00000050982
43	None	TFP11_DANRE	7955.ENSDARP00000073961
44	ENSDARG00000043527	PPAC2_DANRE	7955.ENSDARP00000074783
45	None	TEX10_DANRE	7955.ENSDARP00000072745
46	ENSDARG00000070132	ASTE1_DANRE	7955.ENSDARP00000093440
47	None	LTOR3_DANRE	7955.ENSDARP00000116826
48	ENSDARG00000040730	WDR75_DANRE	7955.ENSDARP00000059666
49	ENSDARG00000091678	INT12_DANRE	7955.ENSDARP00000106610
50	ENSDARG00000091678	INT12_DANRE	7955.ENSDARP00000024241
51	ENSDARG00000062601	PIWL2_DANRE	7955.ENSDARP00000114406
52	ENSDARG00000018743	SCAM5_DANRE	7955.ENSDARP00000031172
53	ENSDARG00000008454	CPEB1_DANRE	7955.ENSDARP00000109570
54	ENSDARG00000034961	BZW1B_DANRE	7955.ENSDARP00000002262
55	ENSDARG00000006580	CLDY_DANRE	7955.ENSDARP00000025766
56	ENSDARG00000039213	PR38A_DANRE	7955.ENSDARP00000057289
57	ENSDARG00000044381	SIAH2_DANRE	7955.ENSDARP00000065168
58	None	LECT1_DANRE	7955.ENSDARP00000022495
59	None	CN166_DANRE	7955.ENSDARP00000003814
60	None	TIE2_DANRE	7955.ENSDARP00000055680
61	ENSDARG00000040822	FUND1_DANRE	7955.ENSDARP00000059836
62	ENSDARG00000051749	TIGRA_DANRE	7955.ENSDARP00000097862
63	None	CS067_DANRE	7955.ENSDARP00000092184
64	ENSDARG00000044267	SUMO1_DANRE	7955.ENSDARP00000064994
65	ENSDARG00000062280	HACE1_DANRE	7955.ENSDARP00000084288
66	ENSDARG00000020373	EXT1A_DANRE	7955.ENSDARP00000003397
67	None	ADAT3_DANRE	7955.ENSDARP00000018770
68	ENSDARG00000069134	VWC2L_DANRE	7955.ENSDARP00000115777
69	ENSDARG00000059060	LEGL_DANRE	7955.ENSDARP00000071857
70	None	VPS36_DANRE	7955.ENSDARP00000074049
71	ENSDARG00000010784	MYPT1_DANRE	7955.ENSDARP00000118021
72	None	EXT1B_DANRE	7955.ENSDARP00000108198
73	ENSDARG00000075754	MTNA_DANRE	7955.ENSDARP00000098757
74	None	CHM4B_DANRE	7955.ENSDARP00000017897
75	ENSDARG00000052695	N2F1A_DANRE	7955.ENSDARP00000051262
76	None	MTURN_DANRE	7955.ENSDARP00000098753
77	None	HEPC1_DANRE	7955.ENSDARP00000069720
78	ENSDARG00000069501	ABHDB_DANRE	7955.ENSDARP00000091982
79	ENSDARG00000030722	XIRP1_DANRE	7955.ENSDARP00000042412
80	ENSDARG00000003940	MFR1L_DANRE	7955.ENSDARP00000018738
81	ENSDARG00000044774	PO5F1_DANRE	7955.ENSDARP00000065816
82	ENSDARG00000060445	ELP6_DANRE	7955.ENSDARP00000079599
83	ENSDARG00000079122	TMX2A_DANRE	7955.ENSDARP00000098029
84	ENSDARG00000094992	OTX1B_DANRE	7955.ENSDARP00000064082
85	None	SMAP_DANRE	7955.ENSDARP00000034658
86	None	T23OB_DANRE	7955.ENSDARP00000035102
87	ENSDARG00000092609	AUP1_DANRE	7955.ENSDARP00000054866
88	ENSDARG00000061580	KCTD7_DANRE	7955.ENSDARP00000116571
89	None	ELP2_DANRE	7955.ENSDARP00000104754
90	ENSDARG00000036136	TIPIN_DANRE	7955.ENSDARP00000052473
91	ENSDARG00000041619	GBLP_DANRE	7955.ENSDARP00000061000
92	ENSDARG00000013051	CK053_DANRE	7955.ENSDARP00000002669
93	ENSDARG00000095896	P3F3B_DANRE	7955.ENSDARP00000124688
94	None	RT35_DANRE	7955.ENSDARP00000056120
95	ENSDARG00000054804	AN32E_DANRE	7955.ENSDARP00000071527
96	None	PLK4_DANRE	7955.ENSDARP00000043865
97	ENSDARG00000063692	ECHD3_DANRE	7955.ENSDARP00000087743
98	ENSDARG00000057026	RAN_DANRE	7955.ENSDARP00000108629
99	ENSDARG00000017274	OP1S2_DANRE	7955.ENSDARP00000019477
100	ENSDARG00000062152	CAF1A_DANRE	7955.ENSDARP00000101598
101	None	RPF1_DANRE	7955.ENSDARP00000117162
102	None	SPT5H_DANRE	7955.ENSDARP00000062675
103	None	KL41B_DANRE	7955.ENSDARP00000012238
104	None	CMTR2_DANRE	7955.ENSDARP00000052804
105	None	RD10A_DANRE	7955.ENSDARP00000066702
106	None	PPAC3_DANRE	7955.ENSDARP00000101044
107	ENSDARG00000071450	TDRD5_DANRE	7955.ENSDARP00000122775
108	None	GPKOW_DANRE	7955.ENSDARP00000047911
109	ENSDARG00000063899	NU2M_DANRE	7955.ENSDARP00000087870
110	None	DPH6_DANRE	7955.ENSDARP00000106089
111	ENSDARG00000069521	VPS29_DANRE	7955.ENSDARP00000092020
112	ENSDARG00000092662	DAAF3_DANRE	7955.ENSDARP00000118558
113	ENSDARG00000045691	ZCRB1_DANRE	7955.ENSDARP00000067173
114	ENSDARG00000006487	AN32A_DANRE	7955.ENSDARP00000097644
115	None	ABCB8_DANRE	7955.ENSDARP00000073658
116	ENSDARG00000010619	THMS1_DANRE	7955.ENSDARP00000012705
117	None	CRA1A_DANRE	7955.ENSDARP00000057303
118	None	MK14B_DANRE	7955.ENSDARP00000035686
119	ENSDARG00000004527	PIN4_DANRE	7955.ENSDARP00000023444
120	ENSDARG00000058548	POPD1_DANRE	7955.ENSDARP00000075860
121	ENSDARG00000004402	ELOV6_DANRE	7955.ENSDARP00000096379
122	None	WNT11_DANRE	7955.ENSDARP00000012233
123	ENSDARG00000067608	ZSWM7_DANRE	7955.ENSDARP00000114854
124	ENSDARG00000002487	NOC3L_DANRE	7955.ENSDARP00000004350
125	ENSDARG00000045827	LYM5B_DANRE	7955.ENSDARP00000113978
126	None	GRD2I_DANRE	7955.ENSDARP00000116904
127	ENSDARG00000003153	CPSF5_DANRE	7955.ENSDARP00000017229
128	None	CISY_DANRE	7955.ENSDARP00000108591
129	None	CISY_DANRE	7955.ENSDARP00000105809
130	None	CDAC1_DANRE	7955.ENSDARP00000124195
131	None	DCTN2_DANRE	7955.ENSDARP00000093918
132	None	SMY2A_DANRE	7955.ENSDARP00000071926
133	None	STPAP_DANRE	7955.ENSDARP00000074395
134	None	RH42A_DANRE	7955.ENSDARP00000126225
135	ENSDARG00000044279	OPSG3_DANRE	7955.ENSDARP00000001943
136	ENSDARG00000020602	GRK7A_DANRE	7955.ENSDARP00000091060
137	ENSDARG00000077396	TLCD2_DANRE	7955.ENSDARP00000099595
138	ENSDARG00000059175	CEP19_DANRE	7955.ENSDARP00000122139
139	ENSDARG00000076296	TRIQK_DANRE	7955.ENSDARP00000122282
140	ENSDARG00000054597	CNO6L_DANRE	7955.ENSDARP00000071278
141	None	TONSL_DANRE	7955.ENSDARP00000096098
142	ENSDARG00000040614	SESD1_DANRE	7955.ENSDARP00000116017
143	ENSDARG00000009823	PO3F1_DANRE	7955.ENSDARP00000027757
144	ENSDARG00000057983	SVOPL_DANRE	7955.ENSDARP00000125241
145	ENSDARG00000063627	BOP1_DANRE	7955.ENSDARP00000120969
146	ENSDARG00000032013	LIS1A_DANRE	7955.ENSDARP00000042217
147	ENSDARG00000070278	MET14_DANRE	7955.ENSDARP00000093767
148	ENSDARG00000041944	ADAT2_DANRE	7955.ENSDARP00000061472
149	None	COA3_DANRE	7955.ENSDARP00000098911
150	ENSDARG00000005150	TBX20_DANRE	7955.ENSDARP00000089658
151	None	CQ085_DANRE	7955.ENSDARP00000065503
152	None	APTX_DANRE	7955.ENSDARP00000035368
153	None	NOL11_DANRE	7955.ENSDARP00000032159
154	ENSDARG00000058105	RL36A_DANRE	7955.ENSDARP00000075363
155	ENSDARG00000020153	RS18_DANRE	7955.ENSDARP00000005719
156	ENSDARG00000037261	MTAP_DANRE	7955.ENSDARP00000054207
157	ENSDARG00000042876	ABRAL_DANRE	7955.ENSDARP00000062930
158	None	MET20_DANRE	7955.ENSDARP00000103806
159	None	N6MT2_DANRE	7955.ENSDARP00000113386
160	ENSDARG00000035838	OSTC_DANRE	7955.ENSDARP00000052004
161	ENSDARG00000030139	DHSDB_DANRE	7955.ENSDARP00000039864
162	None	SIM1A_DANRE	7955.ENSDARP00000033085
163	ENSDARG00000056783	RARAA_DANRE	7955.ENSDARP00000073792
164	ENSDARG00000063914	NU3M_DANRE	7955.ENSDARP00000087876
165	None	NHEJ1_DANRE	7955.ENSDARP00000124126
166	ENSDARG00000071026	AF1Q_DANRE	7955.ENSDARP00000095520
167	ENSDARG00000006837	MYCN_DANRE	7955.ENSDARP00000026640
168	None	TTC38_DANRE	7955.ENSDARP00000061837
169	None	BTB6A_DANRE	7955.ENSDARP00000094404
170	ENSDARG00000040098	ZN750_DANRE	7955.ENSDARP00000058642
171	None	S35B4_DANRE	7955.ENSDARP00000095658
172	ENSDARG00000005371	GPC6A_DANRE	7955.ENSDARP00000002697
173	None	KDM7B_DANRE	7955.ENSDARP00000050378
174	ENSDARG00000026839	MED21_DANRE	7955.ENSDARP00000036773
175	ENSDARG00000032431	MPV17_DANRE	7955.ENSDARP00000114374
176	ENSDARG00000061647	NR1AB_DANRE	7955.ENSDARP00000087526
177	None	ENPP6_DANRE	7955.ENSDARP00000059230
178	ENSDARG00000070721	VDRB_DANRE	7955.ENSDARP00000125655
179	ENSDARG00000006206	PO4F3_DANRE	7955.ENSDARP00000107974
180	None	GSC_DANRE	7955.ENSDARP00000076522
181	ENSDARG00000052846	FSTA_DANRE	7955.ENSDARP00000122591
182	None	VP33B_DANRE	7955.ENSDARP00000065867
183	None	CA050_DANRE	7955.ENSDARP00000095911
184	ENSDARG00000036870	ARI1L_DANRE	7955.ENSDARP00000053534
185	None	CP13B_DANRE	7955.ENSDARP00000056618
186	ENSDARG00000033967	TRM2B_DANRE	7955.ENSDARP00000112957
187	ENSDARG00000018902	PESC_DANRE	7955.ENSDARP00000026992
188	ENSDARG00000054911	TYB_DANRE	7955.ENSDARP00000071665
189	ENSDARG00000036057	TRADD_DANRE	7955.ENSDARP00000052344
190	None	RASN_DANRE	7955.ENSDARP00000055741
191	ENSDARG00000003127	P33MX_DANRE	7955.ENSDARP00000009313
192	ENSDARG00000018404	K1C18_DANRE	7955.ENSDARP00000020775
193	ENSDARG00000051936	ERGI2_DANRE	7955.ENSDARP00000068141
194	ENSDARG00000078004	DRL_DANRE	7955.ENSDARP00000088134
195	ENSDARG00000078004	DRL_DANRE	7955.ENSDARP00000088133
196	None	SHQ1_DANRE	7955.ENSDARP00000036580
197	None	FAN1_DANRE	7955.ENSDARP00000084286
198	ENSDARG00000043848	SODC_DANRE	7955.ENSDARP00000064375
199	None	TLK1B_DANRE	7955.ENSDARP00000006738
200	ENSDARG00000090170	RFP4A_DANRE	7955.ENSDARP00000070439
201	ENSDARG00000090170	RFP4A_DANRE	7955.ENSDARP00000108296
202	None	SUMO3_DANRE	7955.ENSDARP00000052255
203	None	FXP1B_DANRE	7955.ENSDARP00000109350
204	ENSDARG00000038423	TAF2_DANRE	7955.ENSDARP00000056071
205	ENSDARG00000042080	PRP39_DANRE	7955.ENSDARP00000061671
206	ENSDARG00000067677	LSMD1_DANRE	7955.ENSDARP00000088249
207	ENSDARG00000031749	C3AR_DANRE	7955.ENSDARP00000040270
208	ENSDARG00000006383	STB5L_DANRE	7955.ENSDARP00000027152
209	None	R9BP_DANRE	7955.ENSDARP00000033310
210	None	TGFA1_DANRE	7955.ENSDARP00000082230
211	None	UFSP2_DANRE	7955.ENSDARP00000110184
212	None	CCNE1_DANRE	7955.ENSDARP00000024696
213	ENSDARG00000040300	GTPBA_DANRE	7955.ENSDARP00000058969
214	None	TCAF_DANRE	7955.ENSDARP00000111062
215	ENSDARG00000038867	TWHH_DANRE	7955.ENSDARP00000056746
216	ENSDARG00000068820	H2AV_DANRE	7955.ENSDARP00000090434
217	None	EIF2A_DANRE	7955.ENSDARP00000125913
218	ENSDARG00000012247	DEFI6_DANRE	7955.ENSDARP00000025016
219	ENSDARG00000031775	UBE2S_DANRE	7955.ENSDARP00000047451
220	ENSDARG00000058270	GT251_DANRE	7955.ENSDARP00000075565
221	None	BOKA_DANRE	7955.ENSDARP00000123964
222	ENSDARG00000006615	HN1BA_DANRE	7955.ENSDARP00000011119
223	ENSDARG00000069422	NHP2_DANRE	7955.ENSDARP00000091811
224	None	T10B_DANRE	7955.ENSDARP00000064462
225	None	LIPT2_DANRE	7955.ENSDARP00000092768
226	None	MED26_DANRE	7955.ENSDARP00000010250
227	None	H2B1_DANRE	7955.ENSDARP00000111973
228	None	H2B1_DANRE	7955.ENSDARP00000110511
229	None	H2B1_DANRE	7955.ENSDARP00000105746
230	None	H2B1_DANRE	7955.ENSDARP00000101525
231	None	H2B1_DANRE	7955.ENSDARP00000050236
232	None	H2B1_DANRE	7955.ENSDARP00000106669
233	None	H2B1_DANRE	7955.ENSDARP00000093801
234	None	H2B1_DANRE	7955.ENSDARP00000111298
235	None	H2B1_DANRE	7955.ENSDARP00000102775
236	None	H2B1_DANRE	7955.ENSDARP00000111493
237	None	H2B1_DANRE	7955.ENSDARP00000116739
238	None	H2B1_DANRE	7955.ENSDARP00000106781
239	None	H2B1_DANRE	7955.ENSDARP00000111447
240	None	H2B1_DANRE	7955.ENSDARP00000098432
241	None	H2B1_DANRE	7955.ENSDARP00000112092
242	None	H2B1_DANRE	7955.ENSDARP00000057787
243	None	H2B1_DANRE	7955.ENSDARP00000093791
244	None	H2B1_DANRE	7955.ENSDARP00000103208
245	None	H2B1_DANRE	7955.ENSDARP00000105646
246	None	H2B1_DANRE	7955.ENSDARP00000093734
247	None	H2B1_DANRE	7955.ENSDARP00000103937
248	None	H2B1_DANRE	7955.ENSDARP00000113541
249	None	H2B1_DANRE	7955.ENSDARP00000123323
250	None	H2B1_DANRE	7955.ENSDARP00000109315
251	None	H2B1_DANRE	7955.ENSDARP00000098342
252	ENSDARG00000003512	ANS1B_DANRE	7955.ENSDARP00000025800
253	None	S38A6_DANRE	7955.ENSDARP00000070951
254	None	UFL1_DANRE	7955.ENSDARP00000021768
255	ENSDARG00000033548	KBRS1_DANRE	7955.ENSDARP00000043219
256	ENSDARG00000030038	C10_DANRE	7955.ENSDARP00000044124
257	ENSDARG00000025073	RL18A_DANRE	7955.ENSDARP00000038658
258	None	C1GTB_DANRE	7955.ENSDARP00000072404
259	None	TSK_DANRE	7955.ENSDARP00000059825
260	ENSDARG00000071871	GLOD5_DANRE	7955.ENSDARP00000097435
261	ENSDARG00000036868	TBPL1_DANRE	7955.ENSDARP00000053533
262	None	S22BB_DANRE	7955.ENSDARP00000114891
263	ENSDARG00000060148	SPD2A_DANRE	7955.ENSDARP00000104186
264	None	ZFPL1_DANRE	7955.ENSDARP00000037977
265	None	RMI1_DANRE	7955.ENSDARP00000060656
266	ENSDARG00000021242	MVP_DANRE	7955.ENSDARP00000112736
267	None	NOL10_DANRE	7955.ENSDARP00000018924
268	ENSDARG00000018524	MIDN_DANRE	7955.ENSDARP00000022102
269	ENSDARG00000025824	DMTF1_DANRE	7955.ENSDARP00000028305
270	ENSDARG00000038901	TM256_DANRE	7955.ENSDARP00000056789
271	ENSDARG00000053479	GDF6A_DANRE	7955.ENSDARP00000069999
272	ENSDARG00000071409	ARL3_DANRE	7955.ENSDARP00000096322
273	None	MAP11_DANRE	7955.ENSDARP00000113818
274	None	NMNA2_DANRE	7955.ENSDARP00000004144
275	None	OSTA_DANRE	7955.ENSDARP00000066630
276	None	NIT2_DANRE	7955.ENSDARP00000121828
277	None	TPMT_DANRE	7955.ENSDARP00000072844
278	ENSDARG00000069780	PUS7L_DANRE	7955.ENSDARP00000092588
279	None	PKHO1_DANRE	7955.ENSDARP00000081436
280	ENSDARG00000018971	B3G5A_DANRE	7955.ENSDARP00000117098
281	None	ARNT2_DANRE	7955.ENSDARP00000110276
282	ENSDARG00000003789	DEN5B_DANRE	7955.ENSDARP00000073917
283	ENSDARG00000034893	RARAB_DANRE	7955.ENSDARP00000111644
284	ENSDARG00000070337	HXC1A_DANRE	7955.ENSDARP00000093905
285	ENSDARG00000044304	PRRC1_DANRE	7955.ENSDARP00000065044
286	ENSDARG00000018111	KDM7A_DANRE	7955.ENSDARP00000104491
287	ENSDARG00000071414	CQ062_DANRE	7955.ENSDARP00000096339
288	ENSDARG00000009867	PURA1_DANRE	7955.ENSDARP00000046076
289	ENSDARG00000044255	RBM18_DANRE	7955.ENSDARP00000064974
290	None	TGT_DANRE	7955.ENSDARP00000063286
291	ENSDARG00000013076	BMI1B_DANRE	7955.ENSDARP00000115422
292	None	SPCS2_DANRE	7955.ENSDARP00000062851
293	None	S7A14_DANRE	7955.ENSDARP00000115765
294	ENSDARG00000013307	RL19_DANRE	7955.ENSDARP00000105649
295	ENSDARG00000018190	ASNA_DANRE	7955.ENSDARP00000018158
296	ENSDARG00000006859	NKAI1_DANRE	7955.ENSDARP00000003013
297	ENSDARG00000000906	SKAP2_DANRE	7955.ENSDARP00000052659
298	ENSDARG00000093945	VMA21_DANRE	7955.ENSDARP00000117667
299	ENSDARG00000013453	TDRD9_DANRE	7955.ENSDARP00000104975
300	None	TM201_DANRE	7955.ENSDARP00000099162
301	ENSDARG00000032221	PHR4B_DANRE	7955.ENSDARP00000075509
302	ENSDARG00000012060	TSP3B_DANRE	7955.ENSDARP00000085258
303	ENSDARG00000059274	HXD9A_DANRE	7955.ENSDARP00000076790
304	ENSDARG00000043457	G3P_DANRE	7955.ENSDARP00000063799
305	None	JMY_DANRE	7955.ENSDARP00000119835
306	ENSDARG00000045045	PAX6_DANRE	7955.ENSDARP00000115545
307	None	ZMAT5_DANRE	7955.ENSDARP00000117835
308	ENSDARG00000044135	CENPP_DANRE	7955.ENSDARP00000064804
309	ENSDARG00000039840	RABEK_DANRE	7955.ENSDARP00000058270
310	ENSDARG00000008249	PTHD1_DANRE	7955.ENSDARP00000002938
311	ENSDARG00000044280	OPSG1_DANRE	7955.ENSDARP00000001158
312	ENSDARG00000006621	PSPC1_DANRE	7955.ENSDARP00000093111
313	None	TTYH3_DANRE	7955.ENSDARP00000108518
314	None	TWS1A_DANRE	7955.ENSDARP00000049962
315	ENSDARG00000010425	SCAR5_DANRE	7955.ENSDARP00000007038
316	ENSDARG00000016889	EIF3G_DANRE	7955.ENSDARP00000027672
317	None	NAA35_DANRE	7955.ENSDARP00000089478
318	ENSDARG00000008107	SRC_DANRE	7955.ENSDARP00000093618
319	ENSDARG00000024124	SDE2_DANRE	7955.ENSDARP00000043773
320	None	TILB_DANRE	7955.ENSDARP00000113887
321	ENSDARG00000011511	M4GDA_DANRE	7955.ENSDARP00000015004
322	ENSDARG00000059280	HXD3A_DANRE	7955.ENSDARP00000093704
323	ENSDARG00000042874	PHLA2_DANRE	7955.ENSDARP00000062929
324	ENSDARG00000056152	FAM3C_DANRE	7955.ENSDARP00000091640
325	ENSDARG00000055639	RUVB2_DANRE	7955.ENSDARP00000072482
326	None	S39A7_DANRE	7955.ENSDARP00000052863
327	ENSDARG00000010481	BZW1A_DANRE	7955.ENSDARP00000022789
328	ENSDARG00000000001	S35A5_DANRE	7955.ENSDARP00000000004
329	None	BANP_DANRE	7955.ENSDARP00000023623
330	None	RN146_DANRE	7955.ENSDARP00000121982
331	ENSDARG00000043604	TM205_DANRE	7955.ENSDARP00000064027
332	None	EXT1C_DANRE	7955.ENSDARP00000051693
333	None	PHOP1_DANRE	7955.ENSDARP00000055833
334	ENSDARG00000058560	ADRM1_DANRE	7955.ENSDARP00000110701
335	None	PIHD1_DANRE	7955.ENSDARP00000055307
336	None	MBOA4_DANRE	7955.ENSDARP00000068385
337	ENSDARG00000074163	RASEF_DANRE	7955.ENSDARP00000093820
338	None	HPPD_DANRE	7955.ENSDARP00000016115
339	None	BOKB_DANRE	7955.ENSDARP00000123352
340	ENSDARG00000040546	HIKES_DANRE	7955.ENSDARP00000059340
341	None	TPC2_DANRE	7955.ENSDARP00000077125
342	None	SNX30_DANRE	7955.ENSDARP00000050176
343	ENSDARG00000027501	UBP20_DANRE	7955.ENSDARP00000014964
344	ENSDARG00000059256	HXDDA_DANRE	7955.ENSDARP00000076768
345	ENSDARG00000055089	MB211_DANRE	7955.ENSDARP00000071872
346	None	NDUF5_DANRE	7955.ENSDARP00000113500
347	None	K0907_DANRE	7955.ENSDARP00000059559
348	ENSDARG00000035918	BZW2_DANRE	7955.ENSDARP00000123337
349	ENSDARG00000006877	ENPP4_DANRE	7955.ENSDARP00000076322
350	ENSDARG00000009802	CHM1A_DANRE	7955.ENSDARP00000076077
351	ENSDARG00000040148	F136A_DANRE	7955.ENSDARP00000058723
352	ENSDARG00000003287	WDR12_DANRE	7955.ENSDARP00000004327
353	None	TM45B_DANRE	7955.ENSDARP00000100942
354	ENSDARG00000030887	PF23A_DANRE	7955.ENSDARP00000042480
355	None	NRP1A_DANRE	7955.ENSDARP00000105696
356	None	CCNL1_DANRE	7955.ENSDARP00000021380
357	None	P4R2A_DANRE	7955.ENSDARP00000036492
358	ENSDARG00000005456	KTNB1_DANRE	7955.ENSDARP00000024623
359	None	SPG21_DANRE	7955.ENSDARP00000109573
360	ENSDARG00000010658	INSI1_DANRE	7955.ENSDARP00000018378
361	None	MUS81_DANRE	7955.ENSDARP00000091555
362	None	CRBL2_DANRE	7955.ENSDARP00000113878
363	None	SELO_DANRE	7955.ENSDARP00000090475
364	ENSDARG00000020164	EFNB2_DANRE	7955.ENSDARP00000010432
365	ENSDARG00000071046	BBIP1_DANRE	7955.ENSDARP00000118928
366	None	TTY2L_DANRE	7955.ENSDARP00000018866
367	ENSDARG00000013009	UBIA1_DANRE	7955.ENSDARP00000012519
368	ENSDARG00000044488	PK1IP_DANRE	7955.ENSDARP00000065337
369	None	RLA0_DANRE	7955.ENSDARP00000067953
370	None	RLA0_DANRE	7955.ENSDARP00000025616
371	None	CNFN_DANRE	7955.ENSDARP00000116800
372	ENSDARG00000062216	NARFL_DANRE	7955.ENSDARP00000084112
373	ENSDARG00000045760	ANM8B_DANRE	7955.ENSDARP00000059488
374	ENSDARG00000056713	KPSH1_DANRE	7955.ENSDARP00000073709
375	ENSDARG00000024717	SBP1_DANRE	7955.ENSDARP00000116604
376	None	NGDN_DANRE	7955.ENSDARP00000066720
377	ENSDARG00000067681	TM141_DANRE	7955.ENSDARP00000088257
378	ENSDARG00000013705	CCM2_DANRE	7955.ENSDARP00000022543
379	ENSDARG00000042128	PACN1_DANRE	7955.ENSDARP00000056829
380	ENSDARG00000069296	MOXD2_DANRE	7955.ENSDARP00000029391
381	None	CYHR1_DANRE	7955.ENSDARP00000081094
382	ENSDARG00000079784	TMM71_DANRE	7955.ENSDARP00000122187
383	ENSDARG00000005476	NAV3_DANRE	7955.ENSDARP00000098329
384	None	GALA_DANRE	7955.ENSDARP00000111687
385	None	PNCB_DANRE	7955.ENSDARP00000035128
386	ENSDARG00000042341	TM251_DANRE	7955.ENSDARP00000062093
387	None	BORA_DANRE	7955.ENSDARP00000062627
388	ENSDARG00000091555	OSTF1_DANRE	7955.ENSDARP00000066307
389	ENSDARG00000091555	OSTF1_DANRE	7955.ENSDARP00000110254
390	ENSDARG00000091555	OSTF1_DANRE	7955.ENSDARP00000106595
391	ENSDARG00000014091	OSR1_DANRE	7955.ENSDARP00000023564
392	None	SKA3_DANRE	7955.ENSDARP00000116579
393	None	DLLC_DANRE	7955.ENSDARP00000018643
394	None	RSPO3_DANRE	7955.ENSDARP00000058577
395	ENSDARG00000071403	OAZ1_DANRE	7955.ENSDARP00000096305
396	ENSDARG00000030832	OTOF_DANRE	7955.ENSDARP00000118166
397	ENSDARG00000039255	KLH21_DANRE	7955.ENSDARP00000121765
398	None	SE3AB_DANRE	7955.ENSDARP00000061885
399	ENSDARG00000031317	PDPFB_DANRE	7955.ENSDARP00000043075
400	None	TRH_DANRE	7955.ENSDARP00000021167
401	ENSDARG00000078785	TM258_DANRE	7955.ENSDARP00000043171
402	None	MEMO1_DANRE	7955.ENSDARP00000009876
403	ENSDARG00000070570	PP4CA_DANRE	7955.ENSDARP00000094516
404	ENSDARG00000015208	RBBP7_DANRE	7955.ENSDARP00000025096
405	None	WDR83_DANRE	7955.ENSDARP00000060977
406	None	ISM2_DANRE	7955.ENSDARP00000070453
407	None	CRLF3_DANRE	7955.ENSDARP00000070383
408	ENSDARG00000030411	CRGNB_DANRE	7955.ENSDARP00000041348
409	None	P3IP1_DANRE	7955.ENSDARP00000115818
410	None	FCHO1_DANRE	7955.ENSDARP00000033648
411	ENSDARG00000003749	DPOLB_DANRE	7955.ENSDARP00000017489
412	None	H6ST3_DANRE	7955.ENSDARP00000065928
413	None	CHM2A_DANRE	7955.ENSDARP00000070582
414	ENSDARG00000030737	ZN326_DANRE	7955.ENSDARP00000039571
415	None	MMS22_DANRE	7955.ENSDARP00000115566
416	ENSDARG00000008859	MYLIA_DANRE	7955.ENSDARP00000012386
