ENSP00000035383	ENSP00000262442	85
ENSP00000035383	ENSP00000265741	63
ENSP00000035383	ENSP00000280772	101
ENSP00000035383	ENSP00000282908	102
ENSP00000035383	ENSP00000286063	112
ENSP00000035383	ENSP00000305355	102
ENSP00000035383	ENSP00000307134	576
ENSP00000035383	ENSP00000321805	103
ENSP00000035383	ENSP00000332116	112
ENSP00000035383	ENSP00000332549	91
ENSP00000035383	ENSP00000339952	576
ENSP00000035383	ENSP00000342235	83
ENSP00000035383	ENSP00000345193	101
ENSP00000035383	ENSP00000345502	112
ENSP00000035383	ENSP00000349588	101
ENSP00000035383	ENSP00000354432	101
ENSP00000035383	ENSP00000363092	150
ENSP00000035383	ENSP00000365272	69
ENSP00000035383	ENSP00000381003	101
ENSP00000035383	ENSP00000381098	75
ENSP00000035383	ENSP00000390500	167
ENSP00000035383	ENSP00000438284	112
ENSP00000035383	ENSP00000449629	101
ENSP00000035383	ENSP00000450895	101
ENSP00000035383	ENSP00000451131	101
ENSP00000206249	ENSP00000262189	91
ENSP00000206249	ENSP00000264674	74
ENSP00000206249	ENSP00000269305	812
ENSP00000206249	ENSP00000270722	74
ENSP00000206249	ENSP00000300305	80
ENSP00000206249	ENSP00000321805	97
ENSP00000206249	ENSP00000337451	63
ENSP00000206249	ENSP00000342235	149
ENSP00000206249	ENSP00000373700	75
ENSP00000206249	ENSP00000374069	74
ENSP00000206249	ENSP00000379258	74
ENSP00000206249	ENSP00000381098	980
ENSP00000206249	ENSP00000384179	74
ENSP00000206249	ENSP00000408617	576
ENSP00000231021	ENSP00000264463	574
ENSP00000231021	ENSP00000274170	574
ENSP00000240874	ENSP00000280772	69
ENSP00000240874	ENSP00000321805	149
ENSP00000240874	ENSP00000323194	159
ENSP00000240874	ENSP00000345193	69
ENSP00000240874	ENSP00000348812	467
ENSP00000240874	ENSP00000349588	69
ENSP00000240874	ENSP00000353362	120
ENSP00000240874	ENSP00000374069	102
ENSP00000240874	ENSP00000389140	323
ENSP00000240874	ENSP00000418112	298
ENSP00000251127	ENSP00000255380	576
ENSP00000251127	ENSP00000305824	91
ENSP00000251127	ENSP00000320025	83
ENSP00000251127	ENSP00000333496	91
ENSP00000251127	ENSP00000345055	91
ENSP00000251127	ENSP00000345193	87
ENSP00000251127	ENSP00000349320	71
ENSP00000251127	ENSP00000373648	91
ENSP00000251127	ENSP00000378690	100
ENSP00000251127	ENSP00000419101	71
ENSP00000251127	ENSP00000419952	131
ENSP00000251127	ENSP00000430846	91
ENSP00000251507	ENSP00000262442	149
ENSP00000251507	ENSP00000265104	149
ENSP00000251507	ENSP00000272427	101
ENSP00000251507	ENSP00000311273	149
ENSP00000251507	ENSP00000321805	108
ENSP00000251507	ENSP00000330671	149
ENSP00000251507	ENSP00000333363	149
ENSP00000251507	ENSP00000336591	164
ENSP00000251507	ENSP00000381167	149
ENSP00000251507	ENSP00000386357	98
ENSP00000253812	ENSP00000381768	81
ENSP00000253861	ENSP00000265944	310
ENSP00000253861	ENSP00000272427	830
ENSP00000253861	ENSP00000285900	104
ENSP00000253861	ENSP00000288368	208
ENSP00000253861	ENSP00000321805	245
ENSP00000253861	ENSP00000325506	298
ENSP00000253861	ENSP00000334563	430
ENSP00000253861	ENSP00000349145	310
ENSP00000253861	ENSP00000381098	104
ENSP00000253861	ENSP00000386213	310
ENSP00000255380	ENSP00000251127	576
ENSP00000256935	ENSP00000281156	205
ENSP00000256935	ENSP00000312185	970
ENSP00000260323	ENSP00000334319	76
ENSP00000260983	ENSP00000265741	102
ENSP00000260983	ENSP00000269305	576
ENSP00000260983	ENSP00000286063	109
ENSP00000260983	ENSP00000315568	306
ENSP00000260983	ENSP00000332116	109
ENSP00000260983	ENSP00000345502	109
ENSP00000260983	ENSP00000354573	306
ENSP00000260983	ENSP00000363092	306
ENSP00000260983	ENSP00000379228	306
ENSP00000260983	ENSP00000380603	306
ENSP00000260983	ENSP00000404705	169
ENSP00000260983	ENSP00000417335	99
ENSP00000260983	ENSP00000419471	87
ENSP00000260983	ENSP00000420321	99
ENSP00000260983	ENSP00000438284	109
ENSP00000261205	ENSP00000353362	576
ENSP00000261205	ENSP00000385142	570
ENSP00000261205	ENSP00000428417	576
ENSP00000261655	ENSP00000353362	120
ENSP00000262189	ENSP00000206249	91
ENSP00000262189	ENSP00000269305	569
ENSP00000262189	ENSP00000280772	91
ENSP00000262189	ENSP00000345193	91
ENSP00000262189	ENSP00000349588	91
ENSP00000262189	ENSP00000354432	91
ENSP00000262189	ENSP00000356224	105
ENSP00000262189	ENSP00000367001	95
ENSP00000262189	ENSP00000381003	96
ENSP00000262189	ENSP00000408617	220
ENSP00000262189	ENSP00000411096	75
ENSP00000262189	ENSP00000449629	91
ENSP00000262189	ENSP00000450895	91
ENSP00000262189	ENSP00000451131	99
ENSP00000262189	ENSP00000457230	86
ENSP00000262383	ENSP00000265741	98
ENSP00000262383	ENSP00000273854	80
ENSP00000262383	ENSP00000280772	91
ENSP00000262383	ENSP00000282908	101
ENSP00000262383	ENSP00000286355	85
ENSP00000262383	ENSP00000300305	98
ENSP00000262383	ENSP00000305355	97
ENSP00000262383	ENSP00000310126	81
ENSP00000262383	ENSP00000318902	102
ENSP00000262383	ENSP00000321805	98
ENSP00000262383	ENSP00000322898	576
ENSP00000262383	ENSP00000337451	80
ENSP00000262383	ENSP00000342952	85
ENSP00000262383	ENSP00000345193	91
ENSP00000262383	ENSP00000349588	91
ENSP00000262383	ENSP00000350359	87
ENSP00000262383	ENSP00000363092	149
ENSP00000262383	ENSP00000365272	70
ENSP00000262383	ENSP00000374323	80
ENSP00000262383	ENSP00000378690	100
ENSP00000262383	ENSP00000379065	102
ENSP00000262383	ENSP00000381003	149
ENSP00000262383	ENSP00000381097	80
ENSP00000262383	ENSP00000386200	102
ENSP00000262383	ENSP00000390500	108
ENSP00000262383	ENSP00000408617	105
ENSP00000262383	ENSP00000419471	75
ENSP00000262383	ENSP00000422591	71
ENSP00000262383	ENSP00000446280	149
ENSP00000262383	ENSP00000451131	101
ENSP00000262442	ENSP00000035383	85
ENSP00000262442	ENSP00000251507	149
ENSP00000262442	ENSP00000264400	292
ENSP00000262442	ENSP00000265741	149
ENSP00000262442	ENSP00000265944	149
ENSP00000262442	ENSP00000273854	83
ENSP00000262442	ENSP00000305355	288
ENSP00000262442	ENSP00000334563	202
ENSP00000262442	ENSP00000349145	149
ENSP00000262442	ENSP00000385545	222
ENSP00000262442	ENSP00000386213	149
ENSP00000262442	ENSP00000430333	85
ENSP00000262462	ENSP00000339952	237
ENSP00000262462	ENSP00000341662	131
ENSP00000263525	ENSP00000325660	576
ENSP00000264363	ENSP00000365301	149
ENSP00000264363	ENSP00000366246	149
ENSP00000264363	ENSP00000366267	236
ENSP00000264363	ENSP00000413496	149
ENSP00000264400	ENSP00000262442	292
ENSP00000264400	ENSP00000265104	292
ENSP00000264400	ENSP00000265741	191
ENSP00000264400	ENSP00000278198	101
ENSP00000264400	ENSP00000282908	149
ENSP00000264400	ENSP00000298119	101
ENSP00000264400	ENSP00000310126	101
ENSP00000264400	ENSP00000311273	292
ENSP00000264400	ENSP00000321805	297
ENSP00000264400	ENSP00000330671	292
ENSP00000264400	ENSP00000333363	292
ENSP00000264400	ENSP00000336591	150
ENSP00000264400	ENSP00000363092	228
ENSP00000264400	ENSP00000379065	96
ENSP00000264400	ENSP00000381167	292
ENSP00000264400	ENSP00000386357	101
ENSP00000264463	ENSP00000231021	574
ENSP00000264463	ENSP00000307134	102
ENSP00000264674	ENSP00000206249	74
ENSP00000264674	ENSP00000265741	98
ENSP00000264674	ENSP00000273854	80
ENSP00000264674	ENSP00000280772	91
ENSP00000264674	ENSP00000282908	101
ENSP00000264674	ENSP00000286355	85
ENSP00000264674	ENSP00000305355	97
ENSP00000264674	ENSP00000318902	102
ENSP00000264674	ENSP00000321805	98
ENSP00000264674	ENSP00000337451	80
ENSP00000264674	ENSP00000342952	85
ENSP00000264674	ENSP00000345193	91
ENSP00000264674	ENSP00000349588	91
ENSP00000264674	ENSP00000350359	87
ENSP00000264674	ENSP00000352157	79
ENSP00000264674	ENSP00000361577	71
ENSP00000264674	ENSP00000363092	149
ENSP00000264674	ENSP00000374323	80
ENSP00000264674	ENSP00000378690	100
ENSP00000264674	ENSP00000379065	102
ENSP00000264674	ENSP00000381003	149
ENSP00000264674	ENSP00000381097	80
ENSP00000264674	ENSP00000386200	102
ENSP00000264674	ENSP00000390500	108
ENSP00000264674	ENSP00000408617	105
ENSP00000264674	ENSP00000419471	75
ENSP00000264674	ENSP00000446280	149
ENSP00000264674	ENSP00000450895	91
ENSP00000264674	ENSP00000451131	101
ENSP00000265104	ENSP00000251507	149
ENSP00000265104	ENSP00000264400	292
ENSP00000265104	ENSP00000265741	149
ENSP00000265104	ENSP00000265944	149
ENSP00000265104	ENSP00000266497	102
ENSP00000265104	ENSP00000305355	225
ENSP00000265104	ENSP00000334563	202
ENSP00000265104	ENSP00000349145	149
ENSP00000265104	ENSP00000374323	83
ENSP00000265104	ENSP00000385545	222
ENSP00000265104	ENSP00000386213	149
ENSP00000265104	ENSP00000430333	85
ENSP00000265362	ENSP00000273854	74
ENSP00000265362	ENSP00000337451	74
ENSP00000265362	ENSP00000354207	102
ENSP00000265362	ENSP00000374323	74
ENSP00000265362	ENSP00000381097	74
ENSP00000265741	ENSP00000035383	63
ENSP00000265741	ENSP00000260983	102
ENSP00000265741	ENSP00000262383	98
ENSP00000265741	ENSP00000262442	149
ENSP00000265741	ENSP00000264400	191
ENSP00000265741	ENSP00000264674	98
ENSP00000265741	ENSP00000265104	149
ENSP00000265741	ENSP00000266497	216
ENSP00000265741	ENSP00000270722	98
ENSP00000265741	ENSP00000273854	107
ENSP00000265741	ENSP00000278198	63
ENSP00000265741	ENSP00000280772	149
ENSP00000265741	ENSP00000282908	164
ENSP00000265741	ENSP00000298119	63
ENSP00000265741	ENSP00000305355	149
ENSP00000265741	ENSP00000310126	63
ENSP00000265741	ENSP00000311273	149
ENSP00000265741	ENSP00000318902	160
ENSP00000265741	ENSP00000321805	149
ENSP00000265741	ENSP00000330671	149
ENSP00000265741	ENSP00000331418	194
ENSP00000265741	ENSP00000333363	149
ENSP00000265741	ENSP00000336591	299
ENSP00000265741	ENSP00000337451	107
ENSP00000265741	ENSP00000345193	149
ENSP00000265741	ENSP00000347730	98
ENSP00000265741	ENSP00000348812	194
ENSP00000265741	ENSP00000349588	149
ENSP00000265741	ENSP00000352157	98
ENSP00000265741	ENSP00000354432	149
ENSP00000265741	ENSP00000357196	194
ENSP00000265741	ENSP00000361577	63
ENSP00000265741	ENSP00000362283	194
ENSP00000265741	ENSP00000365272	63
ENSP00000265741	ENSP00000374069	194
ENSP00000265741	ENSP00000374323	107
ENSP00000265741	ENSP00000379228	102
ENSP00000265741	ENSP00000379258	98
ENSP00000265741	ENSP00000381003	109
ENSP00000265741	ENSP00000381097	107
ENSP00000265741	ENSP00000381167	149
ENSP00000265741	ENSP00000384179	98
ENSP00000265741	ENSP00000385450	89
ENSP00000265741	ENSP00000385545	102
ENSP00000265741	ENSP00000386200	160
ENSP00000265741	ENSP00000386357	63
ENSP00000265741	ENSP00000390500	75
ENSP00000265741	ENSP00000408617	103
ENSP00000265741	ENSP00000418112	263
ENSP00000265741	ENSP00000419153	98
ENSP00000265741	ENSP00000419471	150
ENSP00000265741	ENSP00000422591	63
ENSP00000265741	ENSP00000430128	149
ENSP00000265741	ENSP00000430333	63
ENSP00000265741	ENSP00000449629	149
ENSP00000265741	ENSP00000450895	149
ENSP00000265741	ENSP00000451131	109
ENSP00000265944	ENSP00000253861	310
ENSP00000265944	ENSP00000262442	149
ENSP00000265944	ENSP00000265104	149
ENSP00000265944	ENSP00000266497	80
ENSP00000265944	ENSP00000272427	205
ENSP00000265944	ENSP00000311273	149
ENSP00000265944	ENSP00000321805	149
ENSP00000265944	ENSP00000330671	149
ENSP00000265944	ENSP00000333363	149
ENSP00000265944	ENSP00000350032	76
ENSP00000265944	ENSP00000352157	344
ENSP00000265944	ENSP00000354573	105
ENSP00000265944	ENSP00000354923	105
ENSP00000265944	ENSP00000356224	105
ENSP00000265944	ENSP00000356515	105
ENSP00000265944	ENSP00000363092	97
ENSP00000265944	ENSP00000365272	90
ENSP00000265944	ENSP00000371587	158
ENSP00000265944	ENSP00000378690	158
ENSP00000265944	ENSP00000381167	149
ENSP00000265944	ENSP00000381768	75
ENSP00000265944	ENSP00000385545	105
ENSP00000266037	ENSP00000312185	363
ENSP00000266376	ENSP00000280772	87
ENSP00000266376	ENSP00000305824	91
ENSP00000266376	ENSP00000320025	566
ENSP00000266376	ENSP00000333496	91
ENSP00000266376	ENSP00000345055	91
ENSP00000266376	ENSP00000345193	87
ENSP00000266376	ENSP00000349320	83
ENSP00000266376	ENSP00000349588	87
ENSP00000266376	ENSP00000355533	576
ENSP00000266376	ENSP00000371587	100
ENSP00000266376	ENSP00000373648	91
ENSP00000266376	ENSP00000378690	100
ENSP00000266376	ENSP00000419101	88
ENSP00000266376	ENSP00000419952	131
ENSP00000266376	ENSP00000428417	576
ENSP00000266376	ENSP00000430846	91
ENSP00000266497	ENSP00000265104	102
ENSP00000266497	ENSP00000265741	216
ENSP00000266497	ENSP00000265944	80
ENSP00000266497	ENSP00000273854	88
ENSP00000266497	ENSP00000280772	105
ENSP00000266497	ENSP00000282908	251
ENSP00000266497	ENSP00000305355	251
ENSP00000266497	ENSP00000321805	149
ENSP00000266497	ENSP00000333363	102
ENSP00000266497	ENSP00000336591	102
ENSP00000266497	ENSP00000337451	88
ENSP00000266497	ENSP00000338185	149
ENSP00000266497	ENSP00000338967	149
ENSP00000266497	ENSP00000345193	105
ENSP00000266497	ENSP00000349588	105
ENSP00000266497	ENSP00000354432	105
ENSP00000266497	ENSP00000363092	100
ENSP00000266497	ENSP00000374323	88
ENSP00000266497	ENSP00000381097	88
ENSP00000266497	ENSP00000402861	149
ENSP00000266497	ENSP00000419471	282
ENSP00000266497	ENSP00000422591	74
ENSP00000266497	ENSP00000430333	74
ENSP00000266497	ENSP00000449629	105
ENSP00000266497	ENSP00000450895	105
ENSP00000269305	ENSP00000206249	812
ENSP00000269305	ENSP00000260983	576
ENSP00000269305	ENSP00000262189	569
ENSP00000269305	ENSP00000333568	551
ENSP00000269305	ENSP00000336591	570
ENSP00000269305	ENSP00000337451	576
ENSP00000269305	ENSP00000342235	566
ENSP00000269305	ENSP00000352157	576
ENSP00000269305	ENSP00000363921	353
ENSP00000269305	ENSP00000379228	576
ENSP00000269305	ENSP00000381098	133
ENSP00000269305	ENSP00000408617	576
ENSP00000269305	ENSP00000436426	491
ENSP00000269305	ENSP00000441462	564
ENSP00000269305	ENSP00000457230	963
ENSP00000270722	ENSP00000206249	74
ENSP00000270722	ENSP00000265741	98
ENSP00000270722	ENSP00000273854	80
ENSP00000270722	ENSP00000280772	91
ENSP00000270722	ENSP00000282908	101
ENSP00000270722	ENSP00000286355	85
ENSP00000270722	ENSP00000305355	97
ENSP00000270722	ENSP00000318902	102
ENSP00000270722	ENSP00000321805	98
ENSP00000270722	ENSP00000337451	80
ENSP00000270722	ENSP00000342952	85
ENSP00000270722	ENSP00000345193	91
ENSP00000270722	ENSP00000349588	91
ENSP00000270722	ENSP00000350359	87
ENSP00000270722	ENSP00000363092	149
ENSP00000270722	ENSP00000374323	80
ENSP00000270722	ENSP00000378690	100
ENSP00000270722	ENSP00000379065	102
ENSP00000270722	ENSP00000381003	149
ENSP00000270722	ENSP00000381097	80
ENSP00000270722	ENSP00000386200	102
ENSP00000270722	ENSP00000390500	108
ENSP00000270722	ENSP00000408617	105
ENSP00000270722	ENSP00000419471	75
ENSP00000270722	ENSP00000446280	149
ENSP00000270722	ENSP00000451131	101
