# Gene_A	Gene_B	Weight
ENSG00000104375	ENSG00000105398	1.6E-1
ENSG00000104375	ENSG00000115541	4.3E-1
ENSG00000044524	ENSG00000119446	5.2E-1
ENSG00000104375	ENSG00000122299	4.3E-1
ENSG00000104375	ENSG00000266094	1.8E-1
ENSG00000134532	ENSG00000140988	5.2E-1
ENSG00000109339	ENSG00000143575	2E-1
ENSG00000141510	ENSG00000145391	1.5E-1
ENSG00000109339	ENSG00000145901	1.2E-1
ENSG00000104375	ENSG00000151748	3E-1
ENSG00000117114	ENSG00000158092	6.3E-1
ENSG00000134532	ENSG00000160563	1.6E-1
ENSG00000104375	ENSG00000162735	5.1E-2
ENSG00000141510	ENSG00000162897	6.5E-1
ENSG00000141510	ENSG00000163743	3.8E-2
ENSG00000134532	ENSG00000164045	4.9E-2
ENSG00000134532	ENSG00000167996	8.7E-2
ENSG00000134532	ENSG00000169021	3.1E-1
ENSG00000109339	ENSG00000173039	6.3E-2
ENSG00000141510	ENSG00000176153	2.8E-1
ENSG00000109339	ENSG00000177606	2.7E-1
ENSG00000128512	ENSG00000177885	2E-1
ENSG00000114861	ENSG00000185291	4.3E-1
ENSG00000170624	ENSG00000196839	8.5E-1
ENSG00000166157	ENSG00000258947	1E0
ENSG00000104375	ENSG00000214078	2.6E-1
ENSG00000104375	ENSG00000228278	1.6E-1
ENSG00000171723	ENSG00000249481	3.4E-1
