# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000006116	1.5E-2
ENSG00000021645	ENSG00000023171	9.1E-3
ENSG00000005108	ENSG00000027869	1.2E-2
ENSG00000021645	ENSG00000036530	1E-2
ENSG00000041515	ENSG00000046647	1.6E-2
ENSG00000038945	ENSG00000050165	1.6E-2
ENSG00000048471	ENSG00000054598	8.4E-3
ENSG00000009694	ENSG00000056291	1.4E-2
ENSG00000007174	ENSG00000056487	1.1E-2
ENSG00000005108	ENSG00000063127	1.2E-2
ENSG00000060718	ENSG00000064199	6E-3
ENSG00000060718	ENSG00000064961	1.6E-2
ENSG00000055609	ENSG00000065457	1.6E-2
ENSG00000041515	ENSG00000065609	1.3E-2
ENSG00000041515	ENSG00000066084	1.5E-2
ENSG00000040731	ENSG00000268579	1.3E-2
ENSG00000058091	ENSG00000067715	1.6E-2
ENSG00000048471	ENSG00000069122	6.3E-3
ENSG00000021645	ENSG00000069206	1.2E-2
ENSG00000067798	ENSG00000070159	1.3E-2
ENSG00000066032	ENSG00000070193	2E-2
ENSG00000069667	ENSG00000070269	1E-2
ENSG00000005108	ENSG00000071242	8.5E-3
ENSG00000047617	ENSG00000071967	6.3E-3
ENSG00000044524	ENSG00000071991	1E-2
ENSG00000067798	ENSG00000072041	1.9E-2
ENSG00000058091	ENSG00000072210	2.3E-2
ENSG00000048052	ENSG00000072315	1.2E-2
ENSG00000007174	ENSG00000269335	9.7E-3
ENSG00000048471	ENSG00000073067	8.3E-3
ENSG00000007174	ENSG00000074276	8.5E-3
ENSG00000048052	ENSG00000074276	1.4E-2
ENSG00000047617	ENSG00000074317	6.4E-3
ENSG00000069020	ENSG00000074370	8.7E-3
ENSG00000040731	ENSG00000074527	1.2E-2
ENSG00000047617	ENSG00000075399	3.1E-3
ENSG00000033122	ENSG00000075891	2E-2
ENSG00000048052	ENSG00000076770	2.6E-2
ENSG00000075213	ENSG00000077063	1.3E-2
ENSG00000013297	ENSG00000262532	1.1E-2
ENSG00000067798	ENSG00000078098	1.5E-2
ENSG00000075213	ENSG00000078098	1.6E-2
ENSG00000007174	ENSG00000078549	1.2E-2
ENSG00000078328	ENSG00000079102	1.1E-2
ENSG00000038945	ENSG00000079112	1.6E-2
ENSG00000040731	ENSG00000079482	1.8E-2
ENSG00000071909	ENSG00000079841	2.3E-2
ENSG00000067715	ENSG00000080224	1.6E-2
ENSG00000048471	ENSG00000080910	4.4E-3
ENSG00000069020	ENSG00000081059	1E-2
ENSG00000013297	ENSG00000081177	2E-2
ENSG00000005108	ENSG00000081277	1.4E-2
ENSG00000047617	ENSG00000081277	4.5E-3
ENSG00000002746	ENSG00000081479	1.4E-2
ENSG00000066032	ENSG00000081803	1.6E-2
ENSG00000069667	ENSG00000081985	1.2E-2
ENSG00000069667	ENSG00000082074	5.3E-3
ENSG00000071909	ENSG00000082458	1.5E-2
ENSG00000058091	ENSG00000082805	1.3E-2
ENSG00000067715	ENSG00000082805	1.4E-2
ENSG00000069667	ENSG00000082929	1.2E-2
ENSG00000082293	ENSG00000082929	1.7E-2
ENSG00000069667	ENSG00000082996	7.1E-3
ENSG00000075884	ENSG00000083223	1.1E-2
ENSG00000075884	ENSG00000083828	1.9E-2
ENSG00000041515	ENSG00000083844	1.7E-2
ENSG00000069667	ENSG00000084093	1.4E-2
ENSG00000033122	ENSG00000084453	2.3E-2
ENSG00000067715	ENSG00000084734	9.6E-3
ENSG00000047648	ENSG00000085465	1.9E-2
ENSG00000047617	ENSG00000085644	6.5E-3
ENSG00000007174	ENSG00000085998	8.9E-3
ENSG00000007174	ENSG00000086200	8.2E-3
ENSG00000033122	ENSG00000086200	1.1E-2
ENSG00000009694	ENSG00000086570	1.5E-2
ENSG00000013297	ENSG00000086967	1.5E-2
ENSG00000040731	ENSG00000086991	2E-2
ENSG00000048471	ENSG00000087076	8.9E-3
ENSG00000044524	ENSG00000087116	1.2E-2
ENSG00000007174	ENSG00000087128	8.7E-3
ENSG00000067798	ENSG00000087245	1.7E-2
ENSG00000069020	ENSG00000087274	1.4E-2
