# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000005249	8.6E-3
ENSG00000013297	ENSG00000021852	6.2E-3
ENSG00000005108	ENSG00000025039	1.5E-2
ENSG00000009694	ENSG00000036054	5.6E-3
ENSG00000021645	ENSG00000039537	1.2E-2
ENSG00000005108	ENSG00000269380	8.5E-3
ENSG00000047648	ENSG00000049323	2.2E-2
ENSG00000040731	ENSG00000057149	1.9E-2
ENSG00000040731	ENSG00000060656	3E-3
ENSG00000041515	ENSG00000060656	5.6E-3
ENSG00000047648	ENSG00000061918	1.6E-2
ENSG00000058091	ENSG00000062370	6.9E-3
ENSG00000048052	ENSG00000064195	7.5E-3
ENSG00000040731	ENSG00000064205	3.8E-3
ENSG00000033122	ENSG00000064835	2.5E-2
ENSG00000055609	ENSG00000065243	2.6E-2
ENSG00000058091	ENSG00000065615	4.1E-3
ENSG00000055609	ENSG00000066336	3.8E-3
ENSG00000009694	ENSG00000066651	4.1E-3
ENSG00000040731	ENSG00000268579	1.3E-2
ENSG00000040731	ENSG00000067798	1.6E-2
ENSG00000038945	ENSG00000068697	7.7E-3
ENSG00000069667	ENSG00000069702	1.5E-2
ENSG00000067715	ENSG00000070019	2.3E-2
ENSG00000067798	ENSG00000070159	2.7E-2
ENSG00000069667	ENSG00000070882	1.7E-2
ENSG00000002746	ENSG00000070886	1.8E-2
ENSG00000040731	ENSG00000071539	7.6E-3
ENSG00000067798	ENSG00000071677	6.5E-3
ENSG00000047648	ENSG00000072422	1.4E-2
ENSG00000066032	ENSG00000072786	7.9E-3
ENSG00000055609	ENSG00000073921	1.5E-2
ENSG00000066032	ENSG00000074276	7.3E-3
ENSG00000013297	ENSG00000074317	1.6E-2
ENSG00000047648	ENSG00000074416	9.4E-3
ENSG00000060718	ENSG00000074771	1.4E-2
ENSG00000055609	ENSG00000077420	1.6E-2
ENSG00000075213	ENSG00000077498	2.6E-2
ENSG00000075884	ENSG00000078142	2E-2
ENSG00000042781	ENSG00000078237	9.2E-3
ENSG00000040731	ENSG00000078401	1.9E-2
ENSG00000066032	ENSG00000078795	2.1E-2
ENSG00000002746	ENSG00000078898	5.4E-3
ENSG00000041515	ENSG00000078898	4.6E-3
ENSG00000060709	ENSG00000078898	3.7E-3
ENSG00000033122	ENSG00000079393	1.3E-2
ENSG00000040731	ENSG00000079557	9.1E-3
ENSG00000042781	ENSG00000080007	2.9E-2
ENSG00000033122	ENSG00000080572	1.3E-2
ENSG00000060718	ENSG00000080572	1.2E-2
ENSG00000069020	ENSG00000081059	7.3E-3
ENSG00000018236	ENSG00000272633	1.8E-2
ENSG00000038945	ENSG00000082397	1.2E-2
ENSG00000002746	ENSG00000082684	5.7E-3
ENSG00000067715	ENSG00000082684	3.9E-3
ENSG00000055609	ENSG00000083223	1.7E-2
ENSG00000047617	ENSG00000083307	2.2E-2
ENSG00000048471	ENSG00000083454	1.4E-2
ENSG00000075884	ENSG00000083814	1.1E-2
ENSG00000044524	ENSG00000083857	4.5E-3
ENSG00000075213	ENSG00000083857	3.9E-3
ENSG00000044524	ENSG00000084674	4.9E-3
ENSG00000075213	ENSG00000084674	4.4E-3
ENSG00000071909	ENSG00000085741	9.7E-3
ENSG00000080224	ENSG00000085741	9.3E-3
ENSG00000038945	ENSG00000085871	1.4E-2
ENSG00000040731	ENSG00000085999	1.1E-2
ENSG00000042781	ENSG00000086288	1.3E-2
ENSG00000079841	ENSG00000086570	2E-2
ENSG00000013297	ENSG00000087085	2.4E-2
ENSG00000086289	ENSG00000087303	6.7E-3
ENSG00000040731	ENSG00000087494	2.1E-2
ENSG00000086289	ENSG00000087842	4.2E-3
ENSG00000009694	ENSG00000088035	6.4E-3
ENSG00000075884	ENSG00000088035	3.3E-3
ENSG00000069667	ENSG00000088179	1.5E-2
ENSG00000086289	ENSG00000088305	5.4E-3
ENSG00000047648	ENSG00000088726	1.3E-2
ENSG00000021645	ENSG00000088899	7E-3
ENSG00000047617	ENSG00000089356	9E-3
ENSG00000081803	ENSG00000089356	5.6E-3
ENSG00000069020	ENSG00000090554	9.1E-3
ENSG00000039139	ENSG00000091536	2.9E-2
ENSG00000042781	ENSG00000092345	1.5E-2
ENSG00000046889	ENSG00000092345	1.3E-2
ENSG00000048471	ENSG00000093072	7.9E-3
ENSG00000083067	ENSG00000094661	2.2E-2
ENSG00000009694	ENSG00000094975	6.8E-3
ENSG00000085276	ENSG00000095539	2.4E-2
ENSG00000079841	ENSG00000095596	8.1E-3
ENSG00000085276	ENSG00000095596	9.1E-3
ENSG00000041515	ENSG00000095970	1.3E-2
ENSG00000091831	ENSG00000095981	3.7E-3
ENSG00000069020	ENSG00000099204	1.3E-2
ENSG00000067715	ENSG00000099399	2.2E-2
ENSG00000039139	ENSG00000099812	2.6E-3
ENSG00000047617	ENSG00000099812	2.6E-3
ENSG00000078328	ENSG00000099812	3.4E-3
ENSG00000047617	ENSG00000099864	1.1E-2
ENSG00000091831	ENSG00000099998	1.3E-2
ENSG00000013297	ENSG00000099999	1E-2
ENSG00000033122	ENSG00000099999	9.9E-3
ENSG00000039139	ENSG00000100033	5.5E-3
ENSG00000041515	ENSG00000100167	1.2E-2
ENSG00000081803	ENSG00000100167	8.8E-3
ENSG00000060709	ENSG00000100191	2.3E-2
ENSG00000048052	ENSG00000100276	8.8E-3
ENSG00000080224	ENSG00000100276	9.1E-3
ENSG00000081803	ENSG00000100302	1E-2
ENSG00000018236	ENSG00000100312	1.5E-2
ENSG00000091831	ENSG00000100341	1.1E-2
ENSG00000048471	ENSG00000100345	5.3E-3
ENSG00000009694	ENSG00000100532	6.4E-3
ENSG00000013297	ENSG00000100593	1.9E-2
ENSG00000086289	ENSG00000100600	1.7E-2
ENSG00000060709	ENSG00000100604	1.7E-2
ENSG00000075884	ENSG00000100612	1.8E-2
ENSG00000047617	ENSG00000100652	9.1E-3
ENSG00000060709	ENSG00000100652	7.1E-3
ENSG00000081803	ENSG00000100652	5E-3
ENSG00000083067	ENSG00000100652	9E-3
ENSG00000067715	ENSG00000100665	8.7E-3
ENSG00000091831	ENSG00000100665	8.6E-3
ENSG00000060709	ENSG00000100739	2E-2
ENSG00000086289	ENSG00000101004	1.8E-2
ENSG00000048471	ENSG00000101017	2E-2
ENSG00000038945	ENSG00000101084	1E-2
ENSG00000047648	ENSG00000101162	1.1E-2
ENSG00000069020	ENSG00000101224	4.3E-3
ENSG00000033122	ENSG00000101251	1.8E-2
ENSG00000041515	ENSG00000101292	1.4E-2
ENSG00000021645	ENSG00000101306	8.5E-3
ENSG00000058091	ENSG00000101323	1.3E-2
ENSG00000060718	ENSG00000101327	2.3E-2
ENSG00000072657	ENSG00000101343	8.6E-3
ENSG00000039139	ENSG00000101405	7.5E-3
ENSG00000047617	ENSG00000101405	7.1E-3
ENSG00000038945	ENSG00000101608	1.5E-2
ENSG00000082293	ENSG00000101638	2E-2
ENSG00000040731	ENSG00000101670	1.7E-2
ENSG00000009694	ENSG00000101751	1.7E-2
ENSG00000013297	ENSG00000269685	1E-2
ENSG00000085276	ENSG00000101825	8.5E-3
ENSG00000047648	ENSG00000101856	1.4E-2
ENSG00000046889	ENSG00000101890	1.2E-2
