# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000272684	3.6E-2
ENSG00000009694	ENSG00000262077	9E-3
ENSG00000005108	ENSG00000010319	5E-3
ENSG00000007174	ENSG00000012223	5.6E-3
ENSG00000013297	ENSG00000018869	1.7E-2
ENSG00000021645	ENSG00000021826	7E-3
ENSG00000018236	ENSG00000025423	2.3E-2
ENSG00000039139	ENSG00000047346	9.7E-3
ENSG00000044524	ENSG00000053702	8.5E-3
ENSG00000047648	ENSG00000054277	9.4E-3
ENSG00000021645	ENSG00000054598	6.3E-3
ENSG00000021645	ENSG00000054690	4.3E-3
ENSG00000021645	ENSG00000054793	1.1E-2
ENSG00000041515	ENSG00000054938	2E-2
ENSG00000047617	ENSG00000054967	8.8E-3
ENSG00000048471	ENSG00000055163	1.1E-2
ENSG00000021645	ENSG00000060718	1.1E-2
ENSG00000046889	ENSG00000064651	1.2E-2
ENSG00000042781	ENSG00000064835	3E-2
ENSG00000005108	ENSG00000065717	8.7E-3
ENSG00000048471	ENSG00000066084	2.3E-2
ENSG00000021645	ENSG00000068650	1.1E-2
ENSG00000048471	ENSG00000068793	1.9E-2
ENSG00000069667	ENSG00000069956	1E-2
ENSG00000055609	ENSG00000070018	2E-2
ENSG00000005108	ENSG00000070770	6.4E-3
ENSG00000066032	ENSG00000071205	1.5E-2
ENSG00000066032	ENSG00000072041	2.5E-2
ENSG00000005108	ENSG00000072201	1.1E-2
ENSG00000009694	ENSG00000072422	7.9E-3
ENSG00000005108	ENSG00000072657	2.8E-3
ENSG00000005108	ENSG00000072736	9.3E-3
ENSG00000021645	ENSG00000073060	1.1E-2
ENSG00000021645	ENSG00000074047	1.1E-2
ENSG00000072657	ENSG00000074527	3.2E-3
ENSG00000005108	ENSG00000074657	5.4E-3
ENSG00000072657	ENSG00000074657	3.4E-3
ENSG00000067715	ENSG00000075073	2.5E-2
ENSG00000007174	ENSG00000077264	9.1E-3
ENSG00000021645	ENSG00000077327	6.4E-3
ENSG00000021645	ENSG00000077616	8.1E-3
ENSG00000047617	ENSG00000078053	1.7E-2
ENSG00000069020	ENSG00000078070	7E-3
ENSG00000046889	ENSG00000078098	1.8E-2
ENSG00000072657	ENSG00000078142	6.4E-3
ENSG00000005108	ENSG00000078401	1.1E-2
ENSG00000072657	ENSG00000078401	7E-3
ENSG00000075884	ENSG00000078579	1E-2
ENSG00000002746	ENSG00000078898	7.3E-3
ENSG00000060709	ENSG00000078898	7.1E-3
ENSG00000038945	ENSG00000079215	2.9E-2
ENSG00000044524	ENSG00000079557	1.6E-2
ENSG00000066032	ENSG00000080031	2.2E-2
ENSG00000047648	ENSG00000080573	1.1E-2
ENSG00000069667	ENSG00000080618	6.4E-3
ENSG00000018236	ENSG00000080910	1.5E-2
ENSG00000067798	ENSG00000080910	1.4E-2
ENSG00000021645	ENSG00000081052	1.2E-2
ENSG00000002746	ENSG00000081248	1.2E-2
ENSG00000075884	ENSG00000081320	1.2E-2
ENSG00000058091	ENSG00000081800	1.5E-2
ENSG00000067715	ENSG00000081803	8.4E-3
ENSG00000071909	ENSG00000081985	1.4E-2
ENSG00000018236	ENSG00000082175	3.1E-2
ENSG00000044524	ENSG00000082482	2.7E-2
ENSG00000066032	ENSG00000082929	1.8E-2
ENSG00000072657	ENSG00000083290	6E-3
ENSG00000075884	ENSG00000083799	9.4E-3
ENSG00000055609	ENSG00000083857	1.2E-2
ENSG00000033122	ENSG00000084453	1.9E-2
ENSG00000080224	ENSG00000084628	2.2E-2
ENSG00000081803	ENSG00000084636	8.3E-3
ENSG00000007174	ENSG00000085117	7.2E-3
ENSG00000075213	ENSG00000085117	6.5E-3
ENSG00000005108	ENSG00000085382	3.6E-3
ENSG00000072657	ENSG00000085382	2.5E-3
ENSG00000071909	ENSG00000085741	1.5E-2
ENSG00000086289	ENSG00000086475	1.8E-2
ENSG00000075884	ENSG00000262128	7.5E-3
ENSG00000005108	ENSG00000087303	3.6E-3
