# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000004948	2.4E-2
ENSG00000002746	ENSG00000006128	5.8E-3
ENSG00000005108	ENSG00000006468	2.9E-2
ENSG00000009694	ENSG00000036473	5.1E-3
ENSG00000005108	ENSG00000038427	9.6E-3
ENSG00000002746	ENSG00000040731	2E-3
ENSG00000018236	ENSG00000040731	2.8E-3
ENSG00000033122	ENSG00000040731	3.9E-3
ENSG00000040731	ENSG00000042781	1.1E-3
ENSG00000040731	ENSG00000043039	2.1E-3
ENSG00000040731	ENSG00000046774	3.7E-3
ENSG00000040731	ENSG00000046889	3E-3
ENSG00000040731	ENSG00000047936	2.7E-3
ENSG00000042781	ENSG00000047936	1.1E-2
ENSG00000040731	ENSG00000048342	3.1E-3
ENSG00000042781	ENSG00000049192	1.2E-2
ENSG00000040731	ENSG00000269002	2.7E-3
ENSG00000040731	ENSG00000050438	2.4E-3
ENSG00000040731	ENSG00000054356	2E-3
ENSG00000005108	ENSG00000054598	2.1E-2
ENSG00000040731	ENSG00000054796	1.3E-3
ENSG00000040731	ENSG00000054803	3.6E-3
ENSG00000040731	ENSG00000055813	3.1E-3
ENSG00000040731	ENSG00000056291	1.9E-3
ENSG00000040731	ENSG00000057593	3.2E-3
ENSG00000040731	ENSG00000058453	2.6E-3
ENSG00000040731	ENSG00000058866	2.7E-3
ENSG00000055609	ENSG00000059378	1E-2
ENSG00000055609	ENSG00000060339	1.2E-2
ENSG00000040731	ENSG00000060709	3.6E-3
ENSG00000060718	ENSG00000064205	1.4E-2
ENSG00000048471	ENSG00000064687	1.1E-2
ENSG00000040731	ENSG00000065325	2.7E-3
ENSG00000040731	ENSG00000065361	3.4E-3
ENSG00000041515	ENSG00000065609	1.1E-2
ENSG00000007174	ENSG00000066230	5E-3
ENSG00000033122	ENSG00000066230	6.1E-3
ENSG00000041515	ENSG00000066230	3.5E-3
ENSG00000040731	ENSG00000067191	3E-3
ENSG00000040731	ENSG00000067798	3.1E-3
ENSG00000040731	ENSG00000263148	4E-3
ENSG00000005108	ENSG00000069122	5.5E-3
ENSG00000044524	ENSG00000069122	5.8E-3
ENSG00000047648	ENSG00000069122	5.5E-3
ENSG00000040731	ENSG00000069206	3.4E-3
ENSG00000040731	ENSG00000069431	3.3E-3
ENSG00000042781	ENSG00000069431	1.2E-2
ENSG00000069667	ENSG00000069702	1.2E-2
ENSG00000041515	ENSG00000070601	2.1E-2
ENSG00000040731	ENSG00000070808	2.3E-3
ENSG00000040731	ENSG00000071203	2.2E-3
ENSG00000060718	ENSG00000072422	1.1E-2
ENSG00000040731	ENSG00000073067	1.2E-3
ENSG00000040731	ENSG00000073282	3.1E-3
ENSG00000040731	ENSG00000074219	3.2E-3
ENSG00000047648	ENSG00000074527	1.4E-2
ENSG00000047648	ENSG00000074590	1E-2
ENSG00000044524	ENSG00000074657	1.6E-2
ENSG00000040731	ENSG00000074803	3.2E-3
ENSG00000066032	ENSG00000075073	4.2E-3
ENSG00000040731	ENSG00000075234	1.8E-3
ENSG00000007174	ENSG00000075290	6.2E-3
ENSG00000072657	ENSG00000075290	4.6E-3
ENSG00000042781	ENSG00000271760	8.3E-3
ENSG00000040731	ENSG00000075461	4.3E-3
ENSG00000040731	ENSG00000075891	2.1E-3
ENSG00000075884	ENSG00000076641	1.4E-2
ENSG00000040731	ENSG00000076864	3.3E-3
ENSG00000021645	ENSG00000077264	1.7E-2
ENSG00000040731	ENSG00000077279	3.2E-3
ENSG00000040731	ENSG00000077616	3.9E-3
ENSG00000038945	ENSG00000078098	7.5E-3
ENSG00000060718	ENSG00000078098	7.5E-3
ENSG00000040731	ENSG00000078295	3.9E-3
ENSG00000040731	ENSG00000078328	2.5E-3
ENSG00000040731	ENSG00000078549	3.4E-3
ENSG00000040731	ENSG00000078579	2.2E-3
ENSG00000042781	ENSG00000078814	1E-2
ENSG00000040731	ENSG00000078967	2.1E-3
ENSG00000040731	ENSG00000079101	1.3E-3
ENSG00000060718	ENSG00000079150	2.2E-2
ENSG00000040731	ENSG00000079337	2.7E-3
ENSG00000039139	ENSG00000079482	5.5E-3
ENSG00000046889	ENSG00000079482	5E-3
ENSG00000058091	ENSG00000079482	4.6E-3
ENSG00000066032	ENSG00000079482	3.7E-3
ENSG00000072657	ENSG00000079557	2.1E-2
ENSG00000040731	ENSG00000079689	2.9E-3
ENSG00000040731	ENSG00000080031	2.1E-3
ENSG00000042781	ENSG00000080224	1.2E-2
ENSG00000040731	ENSG00000080561	1.7E-3
ENSG00000080224	ENSG00000080572	1.2E-2
ENSG00000021645	ENSG00000080709	2.3E-2
ENSG00000075884	ENSG00000081019	1.8E-2
ENSG00000040731	ENSG00000081026	2.3E-3
ENSG00000040731	ENSG00000081138	3.4E-3
ENSG00000042781	ENSG00000081138	1.3E-2
ENSG00000040731	ENSG00000081148	3E-3
ENSG00000005108	ENSG00000081377	3E-2
ENSG00000005108	ENSG00000081803	4.7E-3
ENSG00000044524	ENSG00000081803	5.6E-3
ENSG00000048052	ENSG00000081803	4.1E-3
ENSG00000075213	ENSG00000081803	4.7E-3
ENSG00000040731	ENSG00000082175	2.8E-3
ENSG00000007174	ENSG00000082482	3.1E-2
ENSG00000066032	ENSG00000082556	1.9E-2
ENSG00000060718	ENSG00000082781	2.6E-2
ENSG00000040731	ENSG00000082929	1.8E-3
ENSG00000040731	ENSG00000083067	4.3E-3
ENSG00000075213	ENSG00000083857	9.2E-3
ENSG00000081803	ENSG00000083857	2.2E-3
ENSG00000040731	ENSG00000084453	3.4E-3
ENSG00000002746	ENSG00000084628	7.8E-3
ENSG00000060718	ENSG00000084636	5.9E-3
ENSG00000069020	ENSG00000084636	7.2E-3
ENSG00000040731	ENSG00000084734	2E-3
ENSG00000040731	ENSG00000084764	3.4E-3
ENSG00000040731	ENSG00000085276	3.4E-3
ENSG00000042781	ENSG00000085741	5.2E-3
ENSG00000060718	ENSG00000085741	1.1E-2
ENSG00000040731	ENSG00000086205	3.3E-3
ENSG00000042781	ENSG00000086205	1.2E-2
ENSG00000021645	ENSG00000086717	2.4E-2
ENSG00000038945	ENSG00000086991	2E-2
ENSG00000060718	ENSG00000086991	1.9E-2
ENSG00000048471	ENSG00000087237	1.1E-2
ENSG00000040731	ENSG00000087245	2.9E-3
ENSG00000081803	ENSG00000087253	5.4E-3
ENSG00000075884	ENSG00000087302	1.5E-3
ENSG00000060718	ENSG00000087303	7.3E-3
ENSG00000040731	ENSG00000268104	1E-3
ENSG00000046889	ENSG00000270886	6.1E-3
ENSG00000048052	ENSG00000270886	4.6E-3
ENSG00000058091	ENSG00000270886	6.3E-3
ENSG00000081803	ENSG00000088280	5.6E-3
ENSG00000086289	ENSG00000088305	1.4E-2
ENSG00000086289	ENSG00000088325	7.2E-3
ENSG00000040731	ENSG00000088367	3E-3
ENSG00000040731	ENSG00000088782	2.1E-3
ENSG00000038945	ENSG00000088827	1.8E-2
ENSG00000075884	ENSG00000089009	2.2E-3
ENSG00000047617	ENSG00000089116	9.5E-3
ENSG00000040731	ENSG00000089225	4.2E-3
ENSG00000081803	ENSG00000089472	6.1E-3
ENSG00000075884	ENSG00000089737	1.6E-2
ENSG00000075884	ENSG00000089818	1.1E-2
ENSG00000048471	ENSG00000090238	1.2E-2
ENSG00000081803	ENSG00000090376	5.6E-3
ENSG00000040731	ENSG00000090539	3.1E-3
ENSG00000040731	ENSG00000090659	2.4E-3
ENSG00000086289	ENSG00000090889	6.4E-3
ENSG00000040731	ENSG00000090932	3.1E-3
ENSG00000055609	ENSG00000091009	2.6E-2
ENSG00000007174	ENSG00000091010	9.5E-3
ENSG00000082293	ENSG00000091010	7E-3
ENSG00000081803	ENSG00000091106	6.2E-3
ENSG00000040731	ENSG00000091128	4.1E-3
ENSG00000005108	ENSG00000091136	4.5E-3
ENSG00000081803	ENSG00000091136	1.3E-3
ENSG00000040731	ENSG00000091138	3E-3
ENSG00000048052	ENSG00000091536	8.7E-3
ENSG00000048471	ENSG00000091592	1.1E-2
ENSG00000039139	ENSG00000091664	1.3E-2
ENSG00000040731	ENSG00000091664	1.2E-3
ENSG00000042781	ENSG00000091664	4.9E-3
ENSG00000009694	ENSG00000264509	2.1E-2
ENSG00000075884	ENSG00000092010	2.2E-3
ENSG00000040731	ENSG00000092068	2.4E-3
ENSG00000081803	ENSG00000092421	5.9E-3
ENSG00000048471	ENSG00000092529	2.7E-2
