# Gene_A	Gene_B	Weight
ENSG00000018236	ENSG00000041982	1.4E-1
ENSG00000048052	ENSG00000068024	7.6E-2
ENSG00000048052	ENSG00000068305	9.3E-2
ENSG00000033122	ENSG00000070808	1.1E-1
ENSG00000075884	ENSG00000076944	2.7E-2
ENSG00000075884	ENSG00000078668	6.8E-3
ENSG00000075884	ENSG00000079739	6.3E-3
ENSG00000075884	ENSG00000080608	6.1E-3
ENSG00000075884	ENSG00000081913	1.1E-2
ENSG00000075884	ENSG00000084623	8.1E-3
ENSG00000075884	ENSG00000086189	1E-2
ENSG00000069667	ENSG00000087191	5.6E-2
ENSG00000075884	ENSG00000088205	5.8E-3
ENSG00000075884	ENSG00000089737	7.8E-3
ENSG00000075884	ENSG00000091127	1.7E-2
ENSG00000086289	ENSG00000092199	3.1E-1
ENSG00000075884	ENSG00000092201	1E-2
ENSG00000048052	ENSG00000094916	6.4E-2
ENSG00000091831	ENSG00000095015	4.5E-3
ENSG00000091831	ENSG00000096384	1E-2
ENSG00000075213	ENSG00000099250	3.1E-1
ENSG00000091831	ENSG00000099860	2.3E-2
ENSG00000091831	ENSG00000099875	2.8E-2
ENSG00000091831	ENSG00000100030	4.8E-3
ENSG00000091831	ENSG00000100219	4.2E-2
ENSG00000069667	ENSG00000100393	3.5E-2
ENSG00000091831	ENSG00000100393	4.3E-3
ENSG00000075884	ENSG00000100554	7.4E-3
ENSG00000075884	ENSG00000100591	7.2E-3
ENSG00000075884	ENSG00000100883	1.3E-2
ENSG00000091831	ENSG00000101224	2E-2
ENSG00000075884	ENSG00000268767	1.3E-2
ENSG00000066032	ENSG00000102580	4.3E-1
ENSG00000075884	ENSG00000102978	6E-3
ENSG00000091831	ENSG00000103671	2.3E-2
ENSG00000099139	ENSG00000104899	4.2E-1
ENSG00000075884	ENSG00000105819	1.3E-2
ENSG00000040731	ENSG00000105894	5E-2
ENSG00000091831	ENSG00000105974	8.2E-3
ENSG00000067715	ENSG00000263024	3.4E-2
ENSG00000100154	ENSG00000106479	1E0
ENSG00000091831	ENSG00000106546	1.8E-2
ENSG00000046889	ENSG00000106799	1.1E-1
ENSG00000058091	ENSG00000106799	1.6E-2
ENSG00000075884	ENSG00000106799	2.6E-3
ENSG00000095777	ENSG00000106799	1.1E-1
ENSG00000091831	ENSG00000107262	1.7E-2
ENSG00000075884	ENSG00000107581	8.4E-3
ENSG00000106571	ENSG00000107882	5.3E-2
ENSG00000075884	ENSG00000107937	7.6E-3
ENSG00000058091	ENSG00000108100	3.8E-1
ENSG00000058091	ENSG00000108953	4.9E-2
ENSG00000075884	ENSG00000109606	6.1E-3
ENSG00000104375	ENSG00000109670	4.4E-2
ENSG00000091831	ENSG00000109819	1.6E-2
ENSG00000091831	ENSG00000110092	9.5E-3
ENSG00000109339	ENSG00000110318	1.7E-2
ENSG00000091831	ENSG00000110768	1.3E-2
ENSG00000108684	ENSG00000110881	1E0
ENSG00000042781	ENSG00000111057	3E-1
ENSG00000109339	ENSG00000111266	8E-2
ENSG00000075884	ENSG00000111364	1.7E-2
ENSG00000091831	ENSG00000111783	5.1E-2
ENSG00000075884	ENSG00000111880	2.7E-2
ENSG00000075884	ENSG00000112186	1.3E-2
ENSG00000058091	ENSG00000112237	7.6E-2
ENSG00000086289	ENSG00000112559	5.5E-2
ENSG00000075884	ENSG00000112578	5.3E-3
ENSG00000091831	ENSG00000112592	4.8E-3
ENSG00000075884	ENSG00000112941	1.6E-2
ENSG00000040731	ENSG00000113361	3.9E-1
ENSG00000067715	ENSG00000113578	8.9E-2
ENSG00000048052	ENSG00000113916	1E-1
ENSG00000091831	ENSG00000114062	1.4E-2
ENSG00000085276	ENSG00000114166	9.4E-2
ENSG00000078295	ENSG00000263156	6E-2
ENSG00000078295	ENSG00000114450	1.3E-1
ENSG00000075884	ENSG00000115020	3E-2
ENSG00000058091	ENSG00000115170	3.2E-2
ENSG00000075884	ENSG00000115816	1.4E-2
ENSG00000075884	ENSG00000115946	1.1E-2
ENSG00000048052	ENSG00000116030	3.7E-2
ENSG00000018236	ENSG00000116147	2E-1
ENSG00000048052	ENSG00000116478	2.1E-2
ENSG00000085276	ENSG00000116478	4E-2
ENSG00000048052	ENSG00000116604	1.2E-1
ENSG00000091831	ENSG00000116731	1.2E-1
ENSG00000091831	ENSG00000116809	2E-2
ENSG00000075884	ENSG00000117133	1E-2
ENSG00000091831	ENSG00000118495	6.4E-2
ENSG00000104375	ENSG00000118971	6.9E-2
ENSG00000075884	ENSG00000119414	9.3E-3
ENSG00000075884	ENSG00000119689	9.7E-3
ENSG00000091831	ENSG00000120798	4.2E-2
ENSG00000075884	ENSG00000120800	5.3E-3
ENSG00000120549	ENSG00000120896	1.1E-1
ENSG00000075884	ENSG00000122140	1.7E-2
ENSG00000075884	ENSG00000122218	6.8E-3
ENSG00000106571	ENSG00000122691	2.6E-1
ENSG00000091831	ENSG00000122779	1.4E-2
ENSG00000075884	ENSG00000123064	1.1E-2
ENSG00000075884	ENSG00000123643	4.2E-2
ENSG00000091831	ENSG00000124151	1.3E-2
ENSG00000075884	ENSG00000124228	1.1E-2
ENSG00000044524	ENSG00000125266	2.3E-1
ENSG00000075884	ENSG00000125447	2.8E-2
ENSG00000104375	ENSG00000125450	9.8E-2
ENSG00000069667	ENSG00000125686	1.2E-1
ENSG00000091831	ENSG00000125686	1.5E-2
ENSG00000091831	ENSG00000126561	1.2E-2
ENSG00000127124	ENSG00000127191	5.1E-2
ENSG00000018236	ENSG00000127329	1.4E-1
ENSG00000075884	ENSG00000127616	1.2E-2
ENSG00000091831	ENSG00000127616	9.8E-3
ENSG00000091831	ENSG00000128245	9.1E-3
ENSG00000069667	ENSG00000129152	7.7E-2
ENSG00000120549	ENSG00000129245	4.2E-2
ENSG00000091831	ENSG00000130222	1.8E-2
ENSG00000109339	ENSG00000130227	9.7E-2
ENSG00000033122	ENSG00000130402	1.1E-1
ENSG00000075884	ENSG00000130741	6.7E-3
ENSG00000075884	ENSG00000130811	8.5E-3
ENSG00000075884	ENSG00000271310	5.9E-3
ENSG00000091831	ENSG00000131051	1.8E-2
ENSG00000109339	ENSG00000131370	1.8E-1
ENSG00000075884	ENSG00000131747	1.1E-2
ENSG00000112232	ENSG00000131773	1.6E-1
ENSG00000091831	ENSG00000263461	3.2E-2
ENSG00000091831	ENSG00000131910	2.2E-2
ENSG00000114279	ENSG00000131931	2.4E-1
ENSG00000075884	ENSG00000131979	7.3E-3
ENSG00000107611	ENSG00000131981	1.2E-1
