# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000005189	2.6E-2
ENSG00000002746	ENSG00000006047	6.9E-3
ENSG00000009694	ENSG00000011405	1E-2
ENSG00000013297	ENSG00000013588	1E-3
ENSG00000013297	ENSG00000015520	7E-3
ENSG00000002746	ENSG00000016602	2.4E-2
ENSG00000002746	ENSG00000019505	9.3E-3
ENSG00000013297	ENSG00000027644	4E-3
ENSG00000018236	ENSG00000034971	1.5E-2
ENSG00000009694	ENSG00000039319	1.1E-2
ENSG00000038945	ENSG00000040731	8.2E-3
ENSG00000040731	ENSG00000044524	8.4E-3
ENSG00000040731	ENSG00000046889	4.1E-3
ENSG00000047648	ENSG00000049323	2.2E-2
ENSG00000013297	ENSG00000262184	8.9E-3
ENSG00000048471	ENSG00000050327	8.8E-3
ENSG00000041515	ENSG00000055732	1.1E-2
ENSG00000013297	ENSG00000055957	7E-3
ENSG00000013297	ENSG00000056661	1E-2
ENSG00000005108	ENSG00000056736	2.6E-2
ENSG00000040731	ENSG00000057294	9.2E-3
ENSG00000046889	ENSG00000057294	1.2E-2
ENSG00000013297	ENSG00000057593	4.2E-3
ENSG00000041515	ENSG00000060656	3E-3
ENSG00000041515	ENSG00000062038	1.2E-2
ENSG00000021645	ENSG00000062096	1.5E-2
ENSG00000048471	ENSG00000063180	8.4E-3
ENSG00000007174	ENSG00000063660	2.7E-2
ENSG00000013297	ENSG00000063660	5.4E-3
ENSG00000040731	ENSG00000064042	1.1E-2
ENSG00000046889	ENSG00000064042	1.4E-2
ENSG00000048471	ENSG00000064545	5.3E-3
ENSG00000040731	ENSG00000064835	6.1E-3
ENSG00000009694	ENSG00000064933	8.2E-3
ENSG00000040731	ENSG00000064989	8E-3
ENSG00000047648	ENSG00000065534	1.7E-2
ENSG00000048471	ENSG00000065600	1.5E-2
ENSG00000041515	ENSG00000065609	1.3E-2
ENSG00000013297	ENSG00000066230	6.2E-3
ENSG00000048052	ENSG00000066422	8.7E-3
ENSG00000009694	ENSG00000066651	1.1E-2
ENSG00000042781	ENSG00000067208	2.6E-2
ENSG00000046889	ENSG00000067208	7.5E-3
ENSG00000046889	ENSG00000269840	9.3E-3
ENSG00000040731	ENSG00000069206	9.6E-3
ENSG00000046889	ENSG00000069431	1.3E-2
ENSG00000048052	ENSG00000069956	1E-2
ENSG00000040731	ENSG00000070159	6.3E-3
ENSG00000013297	ENSG00000070182	8.1E-3
ENSG00000041515	ENSG00000070366	1.5E-2
ENSG00000013297	ENSG00000070404	3.8E-3
ENSG00000038945	ENSG00000071203	9.6E-3
ENSG00000040731	ENSG00000071203	3.6E-3
ENSG00000067798	ENSG00000071282	1.7E-2
ENSG00000066032	ENSG00000071677	2.7E-2
ENSG00000048052	ENSG00000071794	8.7E-3
ENSG00000041515	ENSG00000072041	1.3E-2
ENSG00000046889	ENSG00000072657	7.8E-3
ENSG00000060709	ENSG00000072832	3.7E-3
ENSG00000047648	ENSG00000074416	1.3E-2
ENSG00000038945	ENSG00000074771	1.1E-2
ENSG00000040731	ENSG00000074771	3.2E-3
ENSG00000044524	ENSG00000074771	1.2E-2
ENSG00000044524	ENSG00000075388	1.3E-2
ENSG00000040731	ENSG00000075391	9E-3
ENSG00000066032	ENSG00000075702	9.5E-3
ENSG00000048471	ENSG00000076067	1.6E-2
ENSG00000013297	ENSG00000077009	5.5E-3
ENSG00000046889	ENSG00000077279	1.4E-2
ENSG00000069020	ENSG00000077312	6.4E-3
ENSG00000046889	ENSG00000077498	3E-3
ENSG00000046889	ENSG00000078098	3.5E-3
ENSG00000072657	ENSG00000078098	4.9E-3
ENSG00000048471	ENSG00000078487	1.4E-2
ENSG00000067798	ENSG00000078725	1.7E-2
ENSG00000013297	ENSG00000079102	8.5E-3
ENSG00000040731	ENSG00000080166	1.1E-2
ENSG00000013297	ENSG00000080293	4.5E-3
ENSG00000046889	ENSG00000080493	1.1E-2
ENSG00000072657	ENSG00000080709	2.4E-2
ENSG00000009694	ENSG00000080819	1.4E-2
ENSG00000040731	ENSG00000081014	7.4E-3
ENSG00000013297	ENSG00000081248	3.1E-3
ENSG00000021645	ENSG00000081248	1.5E-2
ENSG00000041515	ENSG00000081479	1.2E-2
ENSG00000069667	ENSG00000082074	1.3E-2
ENSG00000040731	ENSG00000082175	8.3E-3
ENSG00000067798	ENSG00000082269	1.4E-2
ENSG00000013297	ENSG00000082293	8.3E-3
ENSG00000048052	ENSG00000083290	2.3E-2
ENSG00000072657	ENSG00000083782	1.5E-2
ENSG00000058091	ENSG00000083828	2.1E-2
ENSG00000048471	ENSG00000083838	6E-3
ENSG00000048471	ENSG00000083844	1.2E-2
ENSG00000040731	ENSG00000083857	6.5E-3
ENSG00000038945	ENSG00000084674	1.9E-2
ENSG00000040731	ENSG00000084674	6.3E-3
ENSG00000044524	ENSG00000084674	2.1E-2
ENSG00000069020	ENSG00000084774	5.4E-3
ENSG00000041515	ENSG00000085741	4.6E-3
ENSG00000013297	ENSG00000085831	7.4E-3
ENSG00000013297	ENSG00000085999	5.9E-3
ENSG00000041515	ENSG00000086696	1.4E-2
ENSG00000046889	ENSG00000086991	7.4E-3
ENSG00000013297	ENSG00000087085	8E-3
ENSG00000069667	ENSG00000087095	1.4E-2
ENSG00000002746	ENSG00000087245	8.3E-3
ENSG00000018236	ENSG00000087245	6E-3
ENSG00000060718	ENSG00000087245	8.7E-3
ENSG00000078295	ENSG00000087245	1.1E-2
