# Gene_A	Gene_B	Weight
ENSG00000007174	ENSG00000010379	5.9E-3
ENSG00000005108	ENSG00000010803	8.1E-3
ENSG00000013297	ENSG00000269849	9.6E-3
ENSG00000009694	ENSG00000027869	8E-3
ENSG00000021645	ENSG00000041515	1E-2
ENSG00000013297	ENSG00000044115	1.3E-2
ENSG00000007174	ENSG00000046647	6.9E-3
ENSG00000040731	ENSG00000048649	4.9E-3
ENSG00000041515	ENSG00000049283	2.8E-3
ENSG00000048052	ENSG00000049759	1.7E-2
ENSG00000048471	ENSG00000054179	1.8E-2
ENSG00000013297	ENSG00000054983	1.4E-2
ENSG00000048052	ENSG00000056558	1.9E-2
ENSG00000018236	ENSG00000059691	1.8E-2
ENSG00000047648	ENSG00000060558	9.8E-3
ENSG00000021645	ENSG00000064300	1.2E-2
ENSG00000041515	ENSG00000064300	4E-3
ENSG00000002746	ENSG00000064687	8.7E-3
ENSG00000047648	ENSG00000064835	2.3E-2
ENSG00000009694	ENSG00000065320	2E-2
ENSG00000060709	ENSG00000065609	2.6E-2
ENSG00000021645	ENSG00000066336	2.2E-2
ENSG00000041515	ENSG00000066336	7.4E-3
ENSG00000048052	ENSG00000066651	1.1E-2
ENSG00000041515	ENSG00000067798	1E-2
ENSG00000041515	ENSG00000263148	1.1E-2
ENSG00000013297	ENSG00000068079	4E-3
ENSG00000042781	ENSG00000069493	9.5E-3
ENSG00000041515	ENSG00000069696	6.5E-3
ENSG00000067798	ENSG00000069696	1.9E-2
ENSG00000041515	ENSG00000070031	7E-3
ENSG00000005108	ENSG00000070087	1.4E-2
ENSG00000046889	ENSG00000070190	1.9E-2
ENSG00000060709	ENSG00000269216	1.5E-2
ENSG00000005108	ENSG00000070718	1.6E-2
ENSG00000048052	ENSG00000072041	2E-2
ENSG00000069667	ENSG00000072364	6.3E-3
ENSG00000018236	ENSG00000073350	1.9E-2
ENSG00000048471	ENSG00000073598	1.4E-2
ENSG00000040731	ENSG00000074276	8.4E-3
ENSG00000044524	ENSG00000074966	1.7E-2
ENSG00000041515	ENSG00000075290	7.9E-3
ENSG00000009694	ENSG00000075673	8.8E-3
ENSG00000060709	ENSG00000075702	1.3E-2
ENSG00000005108	ENSG00000077585	1.2E-2
ENSG00000047617	ENSG00000077943	1.3E-2
