# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000010310	6.5E-3
ENSG00000013297	ENSG00000013523	1.1E-2
ENSG00000007174	ENSG00000019485	4.4E-3
ENSG00000013297	ENSG00000019485	2E-3
ENSG00000021645	ENSG00000035403	1.2E-2
ENSG00000013297	ENSG00000260130	9.9E-3
ENSG00000007174	ENSG00000036530	2.1E-2
ENSG00000018236	ENSG00000040731	3.7E-3
ENSG00000013297	ENSG00000042304	9.9E-3
ENSG00000013297	ENSG00000042781	4.9E-3
ENSG00000040731	ENSG00000042832	5.6E-3
ENSG00000042781	ENSG00000043039	1.2E-2
ENSG00000040731	ENSG00000046647	1.6E-3
ENSG00000040731	ENSG00000046774	4.4E-3
ENSG00000021645	ENSG00000048540	1.4E-2
ENSG00000042781	ENSG00000049192	7.5E-3
ENSG00000041515	ENSG00000049247	3.2E-2
ENSG00000013297	ENSG00000269002	1E-2
ENSG00000040731	ENSG00000050555	3.2E-3
ENSG00000013297	ENSG00000052749	9.8E-3
ENSG00000040731	ENSG00000053108	3E-3
ENSG00000041515	ENSG00000053108	1.1E-2
ENSG00000040731	ENSG00000053438	2.3E-3
ENSG00000048052	ENSG00000053747	1.4E-2
ENSG00000047617	ENSG00000054179	1.2E-2
ENSG00000048052	ENSG00000054277	2.6E-2
ENSG00000040731	ENSG00000054356	3.9E-3
ENSG00000047617	ENSG00000054796	1.2E-2
ENSG00000042781	ENSG00000057019	1.4E-2
ENSG00000041515	ENSG00000057657	1.4E-2
ENSG00000021645	ENSG00000058668	1.3E-2
ENSG00000040731	ENSG00000059145	4.8E-3
ENSG00000007174	ENSG00000059691	6.7E-3
ENSG00000040731	ENSG00000060749	4.2E-3
ENSG00000047617	ENSG00000060749	1.2E-2
ENSG00000040731	ENSG00000063180	4.3E-3
ENSG00000060709	ENSG00000064102	7.4E-3
ENSG00000044524	ENSG00000064300	1.9E-2
ENSG00000040731	ENSG00000064309	4.4E-3
ENSG00000018236	ENSG00000064666	1.6E-2
ENSG00000046889	ENSG00000065029	1E-2
ENSG00000007174	ENSG00000065320	2E-2
ENSG00000005108	ENSG00000065534	6.1E-3
ENSG00000047648	ENSG00000065534	5E-3
ENSG00000040731	ENSG00000065600	3.8E-3
ENSG00000040731	ENSG00000066117	5.9E-3
ENSG00000040731	ENSG00000066923	1.5E-3
ENSG00000048471	ENSG00000066933	1.4E-2
ENSG00000047648	ENSG00000067113	1.3E-2
ENSG00000066032	ENSG00000067369	2.3E-2
ENSG00000060718	ENSG00000067445	1.2E-2
