# Gene_A	Gene_B	Weight
ENSG00000107611	ENSG00000131981	3.3E-1
ENSG00000116147	ENSG00000131981	1.7E-1
ENSG00000109339	ENSG00000137802	2.6E-1
ENSG00000109339	ENSG00000138834	2.7E-1
ENSG00000109339	ENSG00000141480	5.9E-1
ENSG00000091831	ENSG00000149269	6E-1
ENSG00000038945	ENSG00000153208	7.7E-1
ENSG00000155511	ENSG00000161011	3.4E-1
ENSG00000148498	ENSG00000163558	6.9E-1
ENSG00000066032	ENSG00000168610	1.3E-1
ENSG00000141510	ENSG00000170581	2.2E-1
ENSG00000151067	ENSG00000172349	4.3E-1
ENSG00000156299	ENSG00000174775	4.2E-1
ENSG00000141510	ENSG00000175793	3.1E-1
ENSG00000141510	ENSG00000186153	5.2E-1
ENSG00000164330	ENSG00000196092	4.3E-1
