# Gene_A	Gene_B	Weight
ENSG00000007174	ENSG00000008226	5.4E-3
ENSG00000009694	ENSG00000010310	1.2E-2
ENSG00000007174	ENSG00000016602	1E-2
ENSG00000018236	ENSG00000036530	1.5E-2
ENSG00000007174	ENSG00000039537	1.1E-2
ENSG00000039139	ENSG00000039537	1.5E-2
ENSG00000040731	ENSG00000049192	8.6E-3
ENSG00000042781	ENSG00000053108	1.7E-2
ENSG00000042781	ENSG00000053438	9.6E-3
ENSG00000047617	ENSG00000054267	2.5E-2
ENSG00000055609	ENSG00000064393	2.2E-2
ENSG00000055609	ENSG00000064419	1.7E-2
ENSG00000040731	ENSG00000064652	8.7E-3
ENSG00000042781	ENSG00000065371	1.6E-2
ENSG00000040731	ENSG00000067798	8.9E-3
ENSG00000060709	ENSG00000267915	2.1E-2
ENSG00000066032	ENSG00000068796	1.9E-2
ENSG00000040731	ENSG00000068831	1E-2
ENSG00000018236	ENSG00000068976	1.1E-2
ENSG00000060718	ENSG00000070404	1E-2
ENSG00000013297	ENSG00000070778	2.3E-2
ENSG00000060718	ENSG00000071246	8.4E-3
ENSG00000055609	ENSG00000268160	1.6E-2
ENSG00000040731	ENSG00000071991	5.4E-3
ENSG00000060718	ENSG00000072110	1.2E-2
ENSG00000038945	ENSG00000072694	1E-2
ENSG00000040731	ENSG00000072832	7E-3
ENSG00000002746	ENSG00000073754	6.1E-3
ENSG00000033122	ENSG00000074317	6.5E-3
ENSG00000060709	ENSG00000074317	6E-3
ENSG00000067715	ENSG00000074317	3.6E-3
ENSG00000060718	ENSG00000074590	4.8E-3
ENSG00000002746	ENSG00000074771	4.5E-3
ENSG00000041515	ENSG00000074771	3.8E-3
ENSG00000042781	ENSG00000074771	2.7E-3
ENSG00000040731	ENSG00000075213	6.9E-3
ENSG00000018236	ENSG00000075223	2.1E-2
ENSG00000041515	ENSG00000075673	1.9E-2
ENSG00000066032	ENSG00000075891	1.7E-2
ENSG00000060709	ENSG00000077080	1.4E-2
ENSG00000060709	ENSG00000077279	1.2E-2
ENSG00000067715	ENSG00000077279	6.9E-3
ENSG00000040731	ENSG00000077522	1.1E-2
ENSG00000071909	ENSG00000078043	2.1E-2
ENSG00000018236	ENSG00000078053	2.1E-2
ENSG00000060718	ENSG00000078098	5.3E-3
ENSG00000040731	ENSG00000078114	1.1E-2
ENSG00000021645	ENSG00000078579	6.9E-3
ENSG00000075884	ENSG00000078589	7.8E-3
ENSG00000018236	ENSG00000078596	1.6E-2
ENSG00000042781	ENSG00000078725	9.8E-3
ENSG00000013297	ENSG00000079150	1.6E-2
ENSG00000060718	ENSG00000079257	1E-2
ENSG00000040731	ENSG00000079313	8E-3
ENSG00000040731	ENSG00000079482	6E-3
