# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000006740	1.3E-2
ENSG00000007174	ENSG00000262654	1.1E-2
ENSG00000002746	ENSG00000010704	1.7E-2
ENSG00000009694	ENSG00000015153	2.7E-2
ENSG00000002746	ENSG00000015676	1.6E-2
ENSG00000005108	ENSG00000019169	9.8E-3
ENSG00000002746	ENSG00000019505	2.3E-3
ENSG00000002746	ENSG00000021488	7.7E-3
ENSG00000021645	ENSG00000021852	1.1E-2
ENSG00000009694	ENSG00000029639	2E-2
ENSG00000002746	ENSG00000037897	6.9E-3
ENSG00000013297	ENSG00000041515	3.5E-3
ENSG00000021645	ENSG00000041515	6.6E-3
ENSG00000009694	ENSG00000046651	7.6E-3
ENSG00000002746	ENSG00000046774	1.4E-2
ENSG00000013297	ENSG00000047457	1.7E-2
ENSG00000038945	ENSG00000047621	1.1E-2
ENSG00000007174	ENSG00000047936	1.1E-2
ENSG00000018236	ENSG00000047936	8.3E-3
ENSG00000013297	ENSG00000048540	7.6E-3
ENSG00000041515	ENSG00000049130	4.9E-3
ENSG00000041515	ENSG00000269002	5.9E-3
ENSG00000041515	ENSG00000050628	6.5E-3
ENSG00000046889	ENSG00000053108	2.1E-2
ENSG00000002746	ENSG00000055118	1.6E-2
ENSG00000038945	ENSG00000057593	9.1E-3
ENSG00000044524	ENSG00000060069	2E-2
ENSG00000060709	ENSG00000063169	1.4E-2
ENSG00000060709	ENSG00000063180	3.3E-3
ENSG00000048471	ENSG00000267876	1.7E-2
ENSG00000048471	ENSG00000064205	4.3E-3
ENSG00000041515	ENSG00000064692	4.1E-3
ENSG00000048052	ENSG00000064787	2.4E-2
ENSG00000041515	ENSG00000064989	5.4E-3
ENSG00000060718	ENSG00000065609	1.2E-2
ENSG00000048052	ENSG00000067064	1.4E-2
ENSG00000002746	ENSG00000067836	6.6E-3
ENSG00000041515	ENSG00000068078	5.3E-3
ENSG00000005108	ENSG00000068137	6.5E-3
ENSG00000041515	ENSG00000068615	5.9E-3
ENSG00000041515	ENSG00000069018	1.8E-3
ENSG00000047617	ENSG00000069018	5.2E-3
ENSG00000067798	ENSG00000069018	6.4E-3
ENSG00000041515	ENSG00000069206	6.3E-3
ENSG00000069667	ENSG00000069696	5.3E-3
ENSG00000048052	ENSG00000069956	1.6E-2
ENSG00000041515	ENSG00000070182	4.5E-3
ENSG00000007174	ENSG00000070404	1.6E-2
ENSG00000060709	ENSG00000070601	2.1E-2
ENSG00000002746	ENSG00000071282	9.9E-3
ENSG00000002746	ENSG00000071677	2.6E-3
ENSG00000038945	ENSG00000071677	4.1E-3
ENSG00000041515	ENSG00000071677	1E-3
ENSG00000038945	ENSG00000071967	1.4E-2
ENSG00000041515	ENSG00000073464	6.9E-3
ENSG00000041515	ENSG00000073712	5.4E-3
