# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000010295	5.4E-3
ENSG00000007174	ENSG00000021852	1.7E-2
ENSG00000021645	ENSG00000022267	1.6E-2
ENSG00000018236	ENSG00000026025	7.9E-3
ENSG00000018236	ENSG00000026652	2.3E-2
ENSG00000009694	ENSG00000028203	1.7E-2
ENSG00000009694	ENSG00000031003	1.3E-2
ENSG00000009694	ENSG00000042781	2.2E-2
ENSG00000040731	ENSG00000043591	6.6E-3
ENSG00000040731	ENSG00000046774	1E-2
ENSG00000041515	ENSG00000047936	6.1E-3
ENSG00000041515	ENSG00000048471	2.1E-2
ENSG00000021645	ENSG00000048540	1.6E-2
ENSG00000038945	ENSG00000049167	8.9E-3
ENSG00000048052	ENSG00000049247	1.9E-2
ENSG00000041515	ENSG00000053108	2E-2
ENSG00000021645	ENSG00000054654	1.1E-2
ENSG00000021645	ENSG00000055118	2.1E-2
ENSG00000058091	ENSG00000061918	9.6E-3
ENSG00000060709	ENSG00000063180	2.2E-2
ENSG00000040731	ENSG00000064199	4.8E-3
ENSG00000021645	ENSG00000064692	1.9E-2
ENSG00000005108	ENSG00000064989	1.3E-2
ENSG00000021645	ENSG00000065534	2E-2
ENSG00000041515	ENSG00000066230	1.6E-2
ENSG00000067715	ENSG00000067836	8E-3
ENSG00000021645	ENSG00000068615	2.4E-2
ENSG00000048471	ENSG00000068784	1.2E-2
ENSG00000041515	ENSG00000269840	1.8E-2
ENSG00000041515	ENSG00000069018	1.1E-2
ENSG00000005108	ENSG00000069122	1.2E-2
ENSG00000066032	ENSG00000069206	3.1E-2
ENSG00000044524	ENSG00000070601	2.1E-2
ENSG00000040731	ENSG00000070961	9.2E-3
ENSG00000005108	ENSG00000071242	2E-2
ENSG00000005108	ENSG00000071575	1.9E-2
ENSG00000021645	ENSG00000072163	9E-3
ENSG00000067715	ENSG00000072310	1.4E-2
ENSG00000018236	ENSG00000072422	1.9E-2
ENSG00000040731	ENSG00000073670	5.3E-3
ENSG00000072657	ENSG00000073737	1.2E-2
ENSG00000046889	ENSG00000073861	7.7E-3
ENSG00000005108	ENSG00000073910	2.3E-2
ENSG00000067715	ENSG00000074201	1.4E-2
ENSG00000072657	ENSG00000074276	9.7E-3
ENSG00000041515	ENSG00000074356	2.5E-3
ENSG00000048471	ENSG00000074356	3.9E-3
ENSG00000058091	ENSG00000074590	1.2E-2
ENSG00000060718	ENSG00000074590	9.6E-3
ENSG00000066032	ENSG00000074803	2E-2
ENSG00000021645	ENSG00000075073	2E-2
ENSG00000042781	ENSG00000075073	1.7E-2
ENSG00000007174	ENSG00000075213	1.4E-2
ENSG00000005108	ENSG00000075826	2.1E-2
ENSG00000075884	ENSG00000076662	8.7E-3
ENSG00000013297	ENSG00000272879	5.1E-3
ENSG00000021645	ENSG00000077157	2.4E-2
ENSG00000067798	ENSG00000077380	1.3E-2
ENSG00000040731	ENSG00000077420	7.9E-3
ENSG00000040731	ENSG00000077522	9.3E-3
ENSG00000048052	ENSG00000077684	1.5E-2
ENSG00000038945	ENSG00000077721	1.1E-2
ENSG00000046889	ENSG00000262532	8.6E-3
ENSG00000060718	ENSG00000078098	1.5E-2
ENSG00000040731	ENSG00000078328	6.4E-3
ENSG00000018236	ENSG00000078487	1.6E-2
ENSG00000075213	ENSG00000078549	1.2E-2
ENSG00000005108	ENSG00000079102	2.3E-2
ENSG00000060718	ENSG00000079215	1.8E-2
ENSG00000075884	ENSG00000079263	1.2E-2
ENSG00000078295	ENSG00000079432	8.9E-3
ENSG00000040731	ENSG00000079557	4.4E-3
ENSG00000040731	ENSG00000079805	1E-2
ENSG00000075213	ENSG00000079819	5.7E-3
ENSG00000046889	ENSG00000079950	4E-3
ENSG00000013297	ENSG00000080189	7E-3
ENSG00000047648	ENSG00000233280	8.3E-3
ENSG00000047648	ENSG00000080298	1.8E-2
ENSG00000046889	ENSG00000081014	1.4E-2
ENSG00000066032	ENSG00000081051	2.6E-2
ENSG00000047648	ENSG00000081052	1.1E-2
ENSG00000013297	ENSG00000081138	1.1E-2
ENSG00000040731	ENSG00000081148	9.6E-3
ENSG00000075884	ENSG00000262418	1.1E-2
ENSG00000040731	ENSG00000081800	9.1E-3
ENSG00000082293	ENSG00000082515	1.3E-2
ENSG00000040731	ENSG00000082556	7.7E-3
ENSG00000046889	ENSG00000082929	9.6E-3
ENSG00000009694	ENSG00000083457	1.3E-2
ENSG00000078295	ENSG00000083844	9.6E-3
ENSG00000067798	ENSG00000084676	2.7E-2
ENSG00000044524	ENSG00000085265	8.7E-3
ENSG00000075884	ENSG00000085514	1.2E-2
ENSG00000079841	ENSG00000085832	1.6E-2
ENSG00000040731	ENSG00000086159	9.1E-3
ENSG00000013297	ENSG00000086544	3.4E-3
ENSG00000060718	ENSG00000086717	1.8E-2
ENSG00000002746	ENSG00000086827	6.1E-3
ENSG00000083067	ENSG00000086827	6.3E-3
ENSG00000060718	ENSG00000086991	1.4E-2
ENSG00000082293	ENSG00000087074	2.2E-2
ENSG00000075213	ENSG00000087903	1.1E-2
ENSG00000013297	ENSG00000273459	1.7E-2
ENSG00000044524	ENSG00000088320	2.3E-2
ENSG00000018236	ENSG00000260587	1.6E-2
ENSG00000047617	ENSG00000088808	8.5E-3
ENSG00000075213	ENSG00000088899	5.5E-3
ENSG00000075213	ENSG00000088992	9.8E-3
ENSG00000060709	ENSG00000089012	1.2E-2
ENSG00000075884	ENSG00000089012	6.9E-3
ENSG00000041515	ENSG00000089116	1.7E-2
ENSG00000085276	ENSG00000089157	2.1E-2
ENSG00000040731	ENSG00000089225	8.7E-3
ENSG00000048471	ENSG00000089248	1.8E-2
ENSG00000040731	ENSG00000089558	4E-3
ENSG00000072657	ENSG00000090402	1.9E-2
ENSG00000048471	ENSG00000090432	1E-2
ENSG00000081803	ENSG00000090432	6.4E-3
ENSG00000040731	ENSG00000090512	9.4E-3
ENSG00000085276	ENSG00000090776	1E-2
ENSG00000041515	ENSG00000091010	1.5E-2
ENSG00000066032	ENSG00000091010	1.6E-2
ENSG00000067715	ENSG00000091129	1.7E-2
ENSG00000081803	ENSG00000091536	7.2E-3
ENSG00000058091	ENSG00000091972	2.1E-2
ENSG00000081803	ENSG00000092020	5.8E-3
ENSG00000081803	ENSG00000092068	1.9E-2
ENSG00000081803	ENSG00000092108	4.3E-3
ENSG00000091656	ENSG00000092758	1.6E-2
ENSG00000058091	ENSG00000092964	1.1E-2
ENSG00000046889	ENSG00000094963	1E-2
ENSG00000075213	ENSG00000094975	7.2E-3
ENSG00000067715	ENSG00000095015	1.6E-2
ENSG00000040731	ENSG00000095203	9.1E-3
ENSG00000021645	ENSG00000095303	2.3E-2
ENSG00000066032	ENSG00000095321	1.3E-2
