# Gene_A	Gene_B	Weight
ENSG00000018236	ENSG00000041982	5.9E-2
ENSG00000058091	ENSG00000065559	7.8E-2
ENSG00000066032	ENSG00000067560	1.3E-1
ENSG00000048052	ENSG00000068024	3.7E-2
ENSG00000009694	ENSG00000077943	8.9E-1
ENSG00000044524	ENSG00000090776	3.3E-1
ENSG00000018236	ENSG00000099889	7.6E-2
ENSG00000091831	ENSG00000262024	5.9E-2
ENSG00000091831	ENSG00000100219	9.1E-2
ENSG00000078328	ENSG00000100320	2.1E-1
ENSG00000091831	ENSG00000100320	3.4E-2
ENSG00000069667	ENSG00000100393	2.2E-2
ENSG00000091831	ENSG00000101076	9.1E-3
ENSG00000048052	ENSG00000268740	4.7E-2
ENSG00000044524	ENSG00000102010	5.5E-2
ENSG00000085276	ENSG00000267841	1.3E-1
ENSG00000091831	ENSG00000103671	1.9E-2
ENSG00000099139	ENSG00000104899	5.2E-1
ENSG00000018236	ENSG00000105711	1.7E-1
ENSG00000104375	ENSG00000105810	3.5E-2
ENSG00000018236	ENSG00000106278	2.1E-1
ENSG00000091831	ENSG00000106546	1.3E-2
ENSG00000091656	ENSG00000106571	7.4E-2
ENSG00000058091	ENSG00000106799	3E-2
ENSG00000095777	ENSG00000106799	2.3E-1
ENSG00000091656	ENSG00000107249	1.1E-1
ENSG00000106571	ENSG00000107758	3E-2
ENSG00000102935	ENSG00000108001	6.8E-1
ENSG00000091831	ENSG00000108510	1.4E-2
ENSG00000106571	ENSG00000108510	1.8E-2
ENSG00000048052	ENSG00000108840	5.9E-2
ENSG00000106571	ENSG00000108852	3.5E-2
ENSG00000058091	ENSG00000108953	6.1E-2
ENSG00000091831	ENSG00000109320	7.1E-3
ENSG00000048052	ENSG00000109906	3.8E-2
ENSG00000091831	ENSG00000110768	2.9E-2
ENSG00000108684	ENSG00000110881	5.5E-1
ENSG00000091831	ENSG00000110958	1.7E-2
ENSG00000091656	ENSG00000111087	7.4E-2
ENSG00000106571	ENSG00000111087	6.1E-3
ENSG00000091831	ENSG00000111424	1.2E-2
ENSG00000091831	ENSG00000268954	8E-3
ENSG00000106571	ENSG00000111783	3.8E-2
ENSG00000060718	ENSG00000111799	2E-1
ENSG00000091831	ENSG00000111912	5.3E-2
ENSG00000078328	ENSG00000112183	5.6E-1
ENSG00000091831	ENSG00000112237	1.7E-2
ENSG00000078328	ENSG00000112531	1.6E-1
ENSG00000058091	ENSG00000112576	1.4E-1
ENSG00000091831	ENSG00000112592	4.8E-3
ENSG00000106571	ENSG00000112837	7.4E-2
ENSG00000067715	ENSG00000113578	2.4E-1
ENSG00000048052	ENSG00000113916	5.9E-2
ENSG00000085276	ENSG00000114166	5.8E-2
ENSG00000058091	ENSG00000115170	9.7E-2
ENSG00000044524	ENSG00000115415	3.2E-2
ENSG00000109339	ENSG00000115694	3.9E-2
ENSG00000044524	ENSG00000116106	8.2E-2
ENSG00000018236	ENSG00000116147	6.5E-2
ENSG00000048052	ENSG00000116478	1.7E-2
ENSG00000085276	ENSG00000116478	4.1E-2
ENSG00000091831	ENSG00000116731	1.9E-1
ENSG00000091831	ENSG00000116809	2.2E-2
ENSG00000091831	ENSG00000117676	1.1E-2
ENSG00000091831	ENSG00000118689	3.5E-2
ENSG00000091831	ENSG00000120798	3.4E-2
ENSG00000106571	ENSG00000121068	1.9E-2
ENSG00000078295	ENSG00000121281	1.3E-1
ENSG00000106571	ENSG00000121741	2.1E-2
ENSG00000106571	ENSG00000121879	2.2E-2
ENSG00000106571	ENSG00000121957	1.7E-2
