# Gene_A	Gene_B	Weight
ENSG00000013297	ENSG00000021852	6.8E-3
ENSG00000033122	ENSG00000036530	4.3E-3
ENSG00000007174	ENSG00000037965	5.4E-3
ENSG00000038945	ENSG00000041357	1.3E-2
ENSG00000040731	ENSG00000042832	2.2E-3
ENSG00000033122	ENSG00000044012	2.6E-2
ENSG00000040731	ENSG00000044524	5.3E-3
ENSG00000040731	ENSG00000048342	5.8E-3
ENSG00000047648	ENSG00000049323	8.6E-3
ENSG00000040731	ENSG00000051341	3.7E-3
ENSG00000040731	ENSG00000053747	6.5E-3
ENSG00000038945	ENSG00000054277	1E-2
ENSG00000007174	ENSG00000056291	1.2E-2
ENSG00000040731	ENSG00000056736	8E-3
ENSG00000040731	ENSG00000060709	8E-3
ENSG00000047617	ENSG00000061918	5.7E-3
ENSG00000047648	ENSG00000061918	8.7E-3
ENSG00000040731	ENSG00000063015	7.3E-3
ENSG00000047617	ENSG00000064205	1.6E-2
ENSG00000040731	ENSG00000064651	6.5E-3
ENSG00000058091	ENSG00000064763	9.6E-3
ENSG00000048052	ENSG00000065057	1.2E-2
ENSG00000055609	ENSG00000065243	2.1E-2
ENSG00000040731	ENSG00000065320	6.7E-3
ENSG00000041515	ENSG00000065609	1.8E-2
ENSG00000042781	ENSG00000066185	7.7E-3
ENSG00000066032	ENSG00000066827	7.4E-3
ENSG00000066032	ENSG00000068078	8.3E-3
ENSG00000038945	ENSG00000068697	1E-2
ENSG00000069667	ENSG00000069702	1.3E-2
ENSG00000040731	ENSG00000069812	6.7E-3
ENSG00000069020	ENSG00000069956	7.7E-3
ENSG00000058091	ENSG00000069974	9.4E-3
ENSG00000007174	ENSG00000070182	9E-3
ENSG00000005108	ENSG00000070214	2E-2
ENSG00000066032	ENSG00000070413	9.6E-3
ENSG00000069667	ENSG00000070882	1.4E-2
ENSG00000055609	ENSG00000070961	8.8E-3
ENSG00000042781	ENSG00000071677	6.6E-3
ENSG00000066032	ENSG00000072195	8.1E-3
ENSG00000047648	ENSG00000072422	1E-2
ENSG00000018236	ENSG00000072657	1.3E-2
ENSG00000058091	ENSG00000072657	1.5E-2
ENSG00000040731	ENSG00000072832	2.4E-3
ENSG00000071909	ENSG00000073067	1.2E-2
ENSG00000072657	ENSG00000073146	9.8E-3
ENSG00000040731	ENSG00000073712	6.9E-3
ENSG00000072657	ENSG00000263298	1.1E-2
ENSG00000066032	ENSG00000074219	1E-2
ENSG00000047617	ENSG00000074416	7.6E-3
ENSG00000067715	ENSG00000075188	5.3E-3
ENSG00000066032	ENSG00000075234	8E-3
ENSG00000042781	ENSG00000075391	1.7E-2
ENSG00000040731	ENSG00000075461	5.2E-3
ENSG00000066032	ENSG00000075891	9.5E-3
ENSG00000075213	ENSG00000076258	7E-3
ENSG00000040731	ENSG00000076344	5.8E-3
ENSG00000040731	ENSG00000077274	6.6E-3
ENSG00000040731	ENSG00000077498	6.4E-3
ENSG00000005108	ENSG00000077782	1.7E-2
ENSG00000007174	ENSG00000077984	7.2E-3
ENSG00000009694	ENSG00000078053	1.6E-2
ENSG00000066032	ENSG00000078295	6.6E-3
ENSG00000040731	ENSG00000078328	6.3E-3
ENSG00000048052	ENSG00000078596	1.8E-2
ENSG00000007174	ENSG00000078795	1.8E-2
ENSG00000066032	ENSG00000078900	7.9E-3
ENSG00000075884	ENSG00000079482	1.3E-2
ENSG00000058091	ENSG00000079739	1.1E-2
ENSG00000005108	ENSG00000080910	2.2E-2
ENSG00000069020	ENSG00000080910	1.8E-2
ENSG00000066032	ENSG00000081138	7.2E-3
ENSG00000007174	ENSG00000081248	6.4E-3
ENSG00000071909	ENSG00000081248	8.2E-3
ENSG00000079841	ENSG00000081248	7.7E-3
ENSG00000040731	ENSG00000082175	7.3E-3
ENSG00000038945	ENSG00000082397	1.7E-2
ENSG00000041515	ENSG00000082684	2.6E-2
ENSG00000066032	ENSG00000082929	5.4E-3
ENSG00000055609	ENSG00000083223	1.1E-2
ENSG00000066032	ENSG00000083307	6.4E-3
ENSG00000041515	ENSG00000083857	1.3E-2
ENSG00000075213	ENSG00000083857	9.9E-3
ENSG00000041515	ENSG00000084628	1.2E-2
ENSG00000018236	ENSG00000084636	6.5E-3
ENSG00000078295	ENSG00000084636	7.1E-3
ENSG00000040731	ENSG00000084674	8.3E-3
ENSG00000058091	ENSG00000084733	8.3E-3
ENSG00000040731	ENSG00000084734	3.5E-3
ENSG00000066032	ENSG00000084764	1E-2
ENSG00000048471	ENSG00000085511	4.2E-3
ENSG00000039139	ENSG00000085552	7.8E-3
ENSG00000040731	ENSG00000085644	4.5E-3
ENSG00000069667	ENSG00000085721	5.5E-3
ENSG00000048471	ENSG00000085788	6.5E-3
ENSG00000069667	ENSG00000085788	5.3E-3
ENSG00000040731	ENSG00000085831	7.5E-3
ENSG00000040731	ENSG00000085999	3.5E-3
ENSG00000066032	ENSG00000086015	9.8E-3
ENSG00000066032	ENSG00000086205	8.7E-3
ENSG00000005108	ENSG00000086289	1.6E-2
ENSG00000069020	ENSG00000086289	1.6E-2
ENSG00000058091	ENSG00000086300	8E-3
ENSG00000072657	ENSG00000086300	2.9E-3
ENSG00000075884	ENSG00000086300	5.3E-3
ENSG00000067798	ENSG00000086506	1.6E-2
ENSG00000033122	ENSG00000087250	4.1E-3
ENSG00000048471	ENSG00000087269	6.7E-3
ENSG00000047648	ENSG00000087303	1.2E-2
ENSG00000067715	ENSG00000087338	8.6E-3
ENSG00000040731	ENSG00000087494	6.9E-3
ENSG00000086289	ENSG00000088035	2.7E-3
