# Gene_A	Gene_B	Weight
ENSG00000048052	ENSG00000269002	4.2E-2
ENSG00000048052	ENSG00000050748	1.9E-2
ENSG00000002746	ENSG00000061938	4.5E-2
ENSG00000048052	ENSG00000064490	6.8E-2
ENSG00000048052	ENSG00000068024	8.9E-3
ENSG00000048052	ENSG00000068305	3.8E-2
ENSG00000033122	ENSG00000070808	7.9E-2
ENSG00000047648	ENSG00000072201	1.4E-1
ENSG00000067715	ENSG00000269335	1.1E-2
ENSG00000069667	ENSG00000082014	1.3E-1
ENSG00000079841	ENSG00000084733	8.7E-2
ENSG00000067798	ENSG00000090447	2E-1
ENSG00000044524	ENSG00000090776	1.1E-1
ENSG00000048052	ENSG00000091831	4.4E-3
ENSG00000091831	ENSG00000092841	2.3E-2
ENSG00000048052	ENSG00000094916	5.8E-3
ENSG00000091831	ENSG00000095002	4E-3
ENSG00000009694	ENSG00000095637	2.8E-1
ENSG00000091831	ENSG00000096060	1.1E-2
ENSG00000091831	ENSG00000096088	3.1E-2
ENSG00000085276	ENSG00000096717	1.7E-2
ENSG00000091831	ENSG00000096717	1.2E-3
ENSG00000044524	ENSG00000097007	1.6E-2
ENSG00000060718	ENSG00000099364	5.4E-1
ENSG00000091831	ENSG00000099860	1E-2
ENSG00000055609	ENSG00000099956	3.2E-2
ENSG00000091831	ENSG00000099956	3E-3
ENSG00000091831	ENSG00000100030	1.4E-3
ENSG00000091831	ENSG00000100201	6.8E-3
ENSG00000091831	ENSG00000100219	1.7E-2
ENSG00000078328	ENSG00000100320	2.3E-1
ENSG00000091831	ENSG00000100320	1.6E-2
ENSG00000069667	ENSG00000100393	1E-2
ENSG00000091831	ENSG00000100393	8.5E-4
ENSG00000091831	ENSG00000100461	3.8E-2
ENSG00000091831	ENSG00000100485	1.8E-2
ENSG00000091831	ENSG00000101162	1.3E-2
ENSG00000091831	ENSG00000101224	7.5E-3
ENSG00000091831	ENSG00000101412	2.2E-3
ENSG00000048052	ENSG00000268740	1.9E-2
ENSG00000085276	ENSG00000268740	5.2E-2
ENSG00000091831	ENSG00000102054	2.8E-3
ENSG00000091831	ENSG00000102554	7.9E-3
ENSG00000091831	ENSG00000103152	2.8E-3
ENSG00000091831	ENSG00000103197	5E-3
ENSG00000091831	ENSG00000103266	1.5E-3
ENSG00000091831	ENSG00000103275	1.1E-3
ENSG00000067715	ENSG00000103496	3.7E-2
ENSG00000091831	ENSG00000103671	1.2E-2
ENSG00000091831	ENSG00000104205	3.4E-2
ENSG00000091831	ENSG00000104973	5.4E-3
ENSG00000091831	ENSG00000105221	7.2E-3
ENSG00000085276	ENSG00000105229	5.7E-2
ENSG00000078328	ENSG00000105245	2.2E-1
ENSG00000079841	ENSG00000105514	1.2E-1
ENSG00000091831	ENSG00000268173	5.5E-3
ENSG00000079841	ENSG00000105649	5.4E-2
ENSG00000018236	ENSG00000105711	5.9E-1
ENSG00000091831	ENSG00000105879	2E-2
ENSG00000091831	ENSG00000105974	1.8E-3
ENSG00000099139	ENSG00000105991	1.6E-1
ENSG00000067715	ENSG00000263024	2.1E-2
ENSG00000091831	ENSG00000106211	3.8E-3
ENSG00000018236	ENSG00000106278	1.3E-1
ENSG00000069667	ENSG00000106462	3.5E-2
ENSG00000091831	ENSG00000106462	3E-3
ENSG00000091831	ENSG00000106546	5E-3
ENSG00000091831	ENSG00000107262	8.3E-3
ENSG00000002746	ENSG00000107404	7E-2
ENSG00000091831	ENSG00000107438	1.4E-2
ENSG00000048052	ENSG00000107643	9.3E-3
ENSG00000002746	ENSG00000107872	1.5E-1
ENSG00000091831	ENSG00000107874	1.2E-2
ENSG00000106571	ENSG00000107882	1E-1
ENSG00000102935	ENSG00000108001	5.5E-1
ENSG00000058091	ENSG00000108100	7.3E-1
ENSG00000002746	ENSG00000108375	1.8E-1
ENSG00000091831	ENSG00000108510	7.5E-3
ENSG00000091831	ENSG00000108518	7.6E-3
ENSG00000091831	ENSG00000263077	4.7E-3
ENSG00000091831	ENSG00000259958	2.1E-3
ENSG00000091831	ENSG00000108840	2.4E-3
ENSG00000048052	ENSG00000108953	6.3E-3
ENSG00000048052	ENSG00000109339	3.1E-2
ENSG00000091831	ENSG00000109819	3.8E-3
ENSG00000091831	ENSG00000109906	4.1E-3
ENSG00000091831	ENSG00000109971	1.5E-3
ENSG00000091831	ENSG00000110092	3.1E-3
ENSG00000107611	ENSG00000110395	1.6E-2
ENSG00000091831	ENSG00000110768	4.6E-3
ENSG00000091831	ENSG00000110958	5.8E-3
ENSG00000109339	ENSG00000111266	1.2E-1
ENSG00000109339	ENSG00000111276	2.4E-2
ENSG00000002746	ENSG00000111319	9.7E-2
ENSG00000067715	ENSG00000111450	7.2E-2
ENSG00000078328	ENSG00000268872	9.3E-2
ENSG00000091831	ENSG00000111912	3.5E-2
ENSG00000091831	ENSG00000112237	8.5E-3
ENSG00000091831	ENSG00000112282	6.3E-3
ENSG00000078328	ENSG00000112531	1.6E-1
ENSG00000058091	ENSG00000112576	1.1E-1
ENSG00000091831	ENSG00000112592	1.6E-3
ENSG00000067715	ENSG00000113578	4.7E-2
ENSG00000106571	ENSG00000113712	3.8E-2
ENSG00000113448	ENSG00000113712	3.2E-2
ENSG00000007174	ENSG00000113916	1.6E-1
ENSG00000048052	ENSG00000113916	7.7E-3
ENSG00000091831	ENSG00000114062	2.5E-3
ENSG00000085276	ENSG00000114166	2.5E-2
ENSG00000091831	ENSG00000263156	3.4E-3
ENSG00000104375	ENSG00000114978	1E-1
ENSG00000091831	ENSG00000115091	7.2E-3
ENSG00000113448	ENSG00000115306	5.2E-2
ENSG00000112530	ENSG00000115484	7.1E-2
ENSG00000104375	ENSG00000115540	1E-1
ENSG00000091831	ENSG00000115641	3.1E-3
ENSG00000091831	ENSG00000115750	8E-3
ENSG00000109339	ENSG00000115966	2.8E-2
ENSG00000085276	ENSG00000116030	6.9E-3
ENSG00000091831	ENSG00000116030	4.9E-4
ENSG00000104447	ENSG00000116030	1.7E-2
ENSG00000110693	ENSG00000116030	7.8E-3
ENSG00000071909	ENSG00000271809	1.8E-1
ENSG00000091831	ENSG00000116062	5.1E-3
ENSG00000048052	ENSG00000116478	3.6E-3
ENSG00000085276	ENSG00000116478	1E-2
ENSG00000091831	ENSG00000116478	7.2E-4
ENSG00000106571	ENSG00000116478	6.3E-3
ENSG00000109339	ENSG00000116478	5.1E-3
ENSG00000110693	ENSG00000116478	1.1E-2
ENSG00000091831	ENSG00000116717	6E-3
ENSG00000091831	ENSG00000116731	2.5E-2
ENSG00000091831	ENSG00000116752	9.6E-3
ENSG00000055609	ENSG00000117222	4.3E-2
ENSG00000091831	ENSG00000117222	4E-3
ENSG00000091831	ENSG00000117676	6.7E-3
ENSG00000109339	ENSG00000120129	8E-2
ENSG00000112530	ENSG00000120438	4E-2
ENSG00000091831	ENSG00000120798	7.1E-3
ENSG00000091831	ENSG00000121022	2E-3
ENSG00000091831	ENSG00000121060	5.1E-3
ENSG00000091831	ENSG00000121067	1.2E-2
ENSG00000116783	ENSG00000121769	4.5E-1
ENSG00000091831	ENSG00000121879	4.6E-3
ENSG00000113448	ENSG00000121879	3.3E-2
ENSG00000069667	ENSG00000121931	1.7E-1
ENSG00000091831	ENSG00000121931	1.4E-2
ENSG00000067715	ENSG00000122012	4E-1
ENSG00000091831	ENSG00000122257	6.7E-3
ENSG00000091831	ENSG00000122779	3.1E-3
ENSG00000091831	ENSG00000123064	2.7E-2
ENSG00000109339	ENSG00000123080	1.5E-1
ENSG00000110693	ENSG00000123219	2.4E-1
ENSG00000107611	ENSG00000123384	3.6E-2
ENSG00000048052	ENSG00000123562	1.9E-2
ENSG00000091831	ENSG00000124151	2.3E-3
ENSG00000091831	ENSG00000124641	1E-2
ENSG00000058091	ENSG00000124762	4.2E-2
ENSG00000091831	ENSG00000124762	2.6E-3
ENSG00000078328	ENSG00000124788	4.6E-2
ENSG00000044524	ENSG00000125266	2.2E-1
ENSG00000091831	ENSG00000125686	2.8E-3
ENSG00000075884	ENSG00000125810	3.9E-1
ENSG00000078328	ENSG00000125818	1.6E-1
ENSG00000091831	ENSG00000125826	5.3E-3
ENSG00000091831	ENSG00000125931	2E-2
ENSG00000091831	ENSG00000126457	3.1E-3
ENSG00000091831	ENSG00000126561	4.9E-3
ENSG00000109339	ENSG00000126767	5E-2
ENSG00000113448	ENSG00000126804	1.3E-2
ENSG00000048052	ENSG00000126883	3.3E-2
ENSG00000127124	ENSG00000127191	3.6E-2
ENSG00000018236	ENSG00000127329	1.7E-1
ENSG00000048052	ENSG00000127511	1.9E-2
ENSG00000091831	ENSG00000127511	3.8E-3
