# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000006652	1.1E-2
ENSG00000013297	ENSG00000021461	5.6E-3
ENSG00000005108	ENSG00000048052	2.5E-2
ENSG00000038945	ENSG00000049860	8E-3
ENSG00000005108	ENSG00000057252	1.8E-2
ENSG00000060709	ENSG00000063245	1.4E-2
ENSG00000039139	ENSG00000064042	1.8E-2
ENSG00000038945	ENSG00000064763	9.3E-3
ENSG00000058091	ENSG00000065534	6.1E-3
ENSG00000055609	ENSG00000065883	2.1E-2
ENSG00000038945	ENSG00000066294	8.9E-3
ENSG00000047648	ENSG00000068697	1.4E-2
ENSG00000048471	ENSG00000068831	1.1E-2
ENSG00000018236	ENSG00000068976	2.5E-2
ENSG00000047617	ENSG00000068976	1.6E-2
ENSG00000040731	ENSG00000269840	1.6E-2
ENSG00000048052	ENSG00000269840	2E-2
ENSG00000060718	ENSG00000070031	1.7E-2
ENSG00000055609	ENSG00000070269	7.9E-3
ENSG00000040731	ENSG00000070759	1.6E-2
ENSG00000060709	ENSG00000070985	1.1E-2
ENSG00000058091	ENSG00000071575	1.9E-2
ENSG00000060709	ENSG00000071677	2.1E-2
ENSG00000047617	ENSG00000072163	7.1E-3
ENSG00000040731	ENSG00000073067	1.4E-2
ENSG00000013297	ENSG00000074317	1.2E-2
ENSG00000055609	ENSG00000074317	9.9E-3
ENSG00000075213	ENSG00000075223	1.9E-2
ENSG00000075213	ENSG00000076003	7.6E-3
ENSG00000075213	ENSG00000076382	7.2E-3
ENSG00000044524	ENSG00000076641	2.2E-2
ENSG00000013297	ENSG00000077080	5.7E-3
ENSG00000048052	ENSG00000077935	2E-2
ENSG00000047648	ENSG00000077943	8E-3
ENSG00000069020	ENSG00000078081	8.6E-3
ENSG00000060718	ENSG00000078098	8E-3
ENSG00000075884	ENSG00000078596	9E-3
ENSG00000044524	ENSG00000079102	1.7E-2
ENSG00000038945	ENSG00000079215	6.3E-3
ENSG00000067715	ENSG00000079393	2.4E-2
ENSG00000067798	ENSG00000079819	1.4E-2
ENSG00000040731	ENSG00000080298	1.6E-2
ENSG00000069020	ENSG00000080493	1.5E-2
ENSG00000075213	ENSG00000080986	6.8E-3
ENSG00000075884	ENSG00000082074	6.7E-3
ENSG00000060718	ENSG00000082196	1.6E-2
ENSG00000081803	ENSG00000082458	1.5E-2
ENSG00000039139	ENSG00000082497	1.5E-2
ENSG00000081853	ENSG00000082516	1.7E-2
ENSG00000075884	ENSG00000083814	1.1E-2
ENSG00000075884	ENSG00000084070	2.1E-2
ENSG00000055609	ENSG00000084093	1.3E-2
ENSG00000018236	ENSG00000084453	1.9E-2
ENSG00000078328	ENSG00000084764	1.9E-2
ENSG00000040731	ENSG00000085274	8.6E-3
ENSG00000075884	ENSG00000086288	1.4E-2
ENSG00000013297	ENSG00000086506	1.2E-2
ENSG00000060718	ENSG00000086717	1.5E-2
ENSG00000038945	ENSG00000087086	7.1E-3
ENSG00000060718	ENSG00000087116	1.9E-2
ENSG00000075213	ENSG00000087128	1.8E-2
ENSG00000058091	ENSG00000087245	7.2E-3
ENSG00000060718	ENSG00000087303	7.5E-3
ENSG00000075213	ENSG00000087494	1.5E-2
ENSG00000078295	ENSG00000087884	2E-2
ENSG00000075213	ENSG00000088325	6.5E-3
ENSG00000038945	ENSG00000088827	1.3E-2
ENSG00000047648	ENSG00000088854	1.2E-2
ENSG00000081803	ENSG00000089163	1E-2
ENSG00000047648	ENSG00000089225	1E-2
ENSG00000069667	ENSG00000089225	1.2E-2
ENSG00000078328	ENSG00000090447	2.6E-2
ENSG00000085276	ENSG00000090530	1.6E-2
ENSG00000055609	ENSG00000091009	1.1E-2
ENSG00000038945	ENSG00000091106	5.2E-3
ENSG00000005108	ENSG00000091136	8.7E-3
ENSG00000069020	ENSG00000091262	9.8E-3
ENSG00000083067	ENSG00000091482	3.1E-2
ENSG00000086289	ENSG00000091583	1.1E-2
ENSG00000078328	ENSG00000091831	3.4E-2
ENSG00000067798	ENSG00000091986	7.4E-3
ENSG00000081803	ENSG00000092200	1.3E-2
ENSG00000048471	ENSG00000092529	1.5E-2
ENSG00000075213	ENSG00000093009	5.5E-3
