# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000010319	1.4E-2
ENSG00000018236	ENSG00000018625	1.3E-2
ENSG00000018236	ENSG00000025423	1.4E-2
ENSG00000005108	ENSG00000046653	1.5E-2
ENSG00000044524	ENSG00000046889	1.3E-2
ENSG00000013297	ENSG00000262184	1.7E-2
ENSG00000021645	ENSG00000050438	1.5E-2
ENSG00000048471	ENSG00000054965	2.7E-2
ENSG00000048052	ENSG00000057657	1.5E-2
ENSG00000058091	ENSG00000059804	1.2E-2
ENSG00000038945	ENSG00000060982	5.6E-3
ENSG00000058091	ENSG00000060982	6.7E-3
ENSG00000038945	ENSG00000064225	1.4E-2
ENSG00000055609	ENSG00000064393	1.8E-2
ENSG00000046889	ENSG00000064692	1.4E-2
ENSG00000048052	ENSG00000065413	7.4E-3
ENSG00000018236	ENSG00000066629	1.1E-2
ENSG00000044524	ENSG00000066629	1.2E-2
ENSG00000021645	ENSG00000067715	1.8E-2
ENSG00000021645	ENSG00000068615	2.1E-2
ENSG00000048052	ENSG00000069667	8.3E-3
ENSG00000021645	ENSG00000069702	1.6E-2
ENSG00000021645	ENSG00000069869	1.8E-2
ENSG00000021645	ENSG00000070367	1.9E-2
ENSG00000018236	ENSG00000071991	1.1E-2
ENSG00000044524	ENSG00000071991	1.2E-2
ENSG00000048471	ENSG00000072121	1.5E-2
ENSG00000072657	ENSG00000073711	1.1E-2
ENSG00000055609	ENSG00000075568	7.1E-3
ENSG00000044524	ENSG00000075884	8.6E-3
ENSG00000069667	ENSG00000077254	8.9E-3
ENSG00000005108	ENSG00000078018	1.6E-2
ENSG00000013297	ENSG00000078018	1.7E-2
ENSG00000060718	ENSG00000078098	1.2E-2
ENSG00000075213	ENSG00000078098	1.3E-2
ENSG00000048052	ENSG00000078589	1.4E-2
ENSG00000072657	ENSG00000079335	1.2E-2
ENSG00000048471	ENSG00000233280	1.1E-2
ENSG00000072657	ENSG00000081026	3.5E-3
ENSG00000048052	ENSG00000081189	1E-2
ENSG00000069667	ENSG00000081189	8.9E-3
ENSG00000075884	ENSG00000262418	1.1E-2
ENSG00000048052	ENSG00000081320	1.6E-2
ENSG00000069667	ENSG00000082074	1.2E-2
ENSG00000058091	ENSG00000082196	2.1E-2
ENSG00000048471	ENSG00000083168	8.9E-3
ENSG00000055609	ENSG00000083168	8.5E-3
ENSG00000048471	ENSG00000084070	1.6E-2
ENSG00000072657	ENSG00000084234	1.5E-2
ENSG00000075884	ENSG00000085662	1E-2
ENSG00000060718	ENSG00000086991	1.7E-2
ENSG00000085276	ENSG00000087095	1.5E-2
ENSG00000060718	ENSG00000087116	1E-2
ENSG00000075213	ENSG00000087116	1E-2
ENSG00000081803	ENSG00000087301	9.7E-3
ENSG00000021645	ENSG00000088179	2.3E-2
ENSG00000086289	ENSG00000088325	1E-2
ENSG00000046889	ENSG00000088756	1.4E-2
ENSG00000075884	ENSG00000088854	8.2E-3
ENSG00000021645	ENSG00000090376	1.7E-2
ENSG00000085276	ENSG00000090447	1.4E-2
ENSG00000086289	ENSG00000091127	7E-3
ENSG00000072657	ENSG00000091157	3.4E-3
ENSG00000021645	ENSG00000091972	1.9E-2
ENSG00000067715	ENSG00000091972	1.8E-2
ENSG00000013297	ENSG00000091986	1.6E-2
ENSG00000018236	ENSG00000091986	1.5E-2
ENSG00000058091	ENSG00000091986	1.5E-2
ENSG00000075884	ENSG00000093072	7.4E-3
ENSG00000021645	ENSG00000095303	2.3E-2
ENSG00000055609	ENSG00000096696	7.7E-3
ENSG00000069020	ENSG00000096696	8.9E-3
ENSG00000048052	ENSG00000096968	1.4E-2
ENSG00000069667	ENSG00000096968	1.2E-2
ENSG00000069020	ENSG00000097007	5.7E-3
ENSG00000069020	ENSG00000099204	1.3E-2
ENSG00000085276	ENSG00000099204	6.7E-3
ENSG00000013297	ENSG00000099260	1.5E-2
ENSG00000081803	ENSG00000099769	1.5E-2
ENSG00000060718	ENSG00000099953	1.7E-2
ENSG00000099139	ENSG00000100014	3.4E-3
ENSG00000075884	ENSG00000100060	1.1E-2
ENSG00000099139	ENSG00000100154	1.3E-2
ENSG00000081803	ENSG00000100219	1.6E-2
ENSG00000100154	ENSG00000100242	1.2E-2
ENSG00000055609	ENSG00000100345	9.1E-3
ENSG00000055609	ENSG00000100354	2.2E-2
ENSG00000075884	ENSG00000100368	6.4E-3
ENSG00000099139	ENSG00000100422	1.1E-2
ENSG00000048052	ENSG00000100450	1.3E-2
ENSG00000072657	ENSG00000100490	7.7E-3
ENSG00000081803	ENSG00000100522	4.3E-3
ENSG00000072657	ENSG00000100568	1.4E-2
ENSG00000072657	ENSG00000100614	1.8E-2
ENSG00000060718	ENSG00000100625	2E-2
ENSG00000055609	ENSG00000100697	1.6E-2
ENSG00000005108	ENSG00000100842	1.3E-2
ENSG00000055609	ENSG00000100888	1.3E-2
ENSG00000069020	ENSG00000100888	1.3E-2
ENSG00000075213	ENSG00000100979	2E-2
ENSG00000086289	ENSG00000101057	1.3E-2
ENSG00000099139	ENSG00000101096	1.4E-2
ENSG00000013297	ENSG00000101134	1.3E-2
ENSG00000086289	ENSG00000101182	1.2E-2
ENSG00000086289	ENSG00000101255	1.3E-2
ENSG00000075213	ENSG00000101335	1.1E-2
ENSG00000075884	ENSG00000101336	7.6E-3
ENSG00000081803	ENSG00000101384	1.7E-2
ENSG00000086289	ENSG00000101407	1.3E-2
ENSG00000075884	ENSG00000101445	7.8E-3
ENSG00000101333	ENSG00000101670	1.7E-2
ENSG00000081803	ENSG00000101773	1.5E-2
