# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000006468	1.8E-2
ENSG00000002746	ENSG00000016602	1.2E-2
ENSG00000002746	ENSG00000021488	1.7E-2
ENSG00000013297	ENSG00000034971	2.1E-2
ENSG00000013297	ENSG00000039537	1.1E-2
ENSG00000021645	ENSG00000039537	1E-2
ENSG00000005108	ENSG00000039560	1.3E-2
ENSG00000018236	ENSG00000039560	1.2E-2
ENSG00000044524	ENSG00000046653	1.7E-2
ENSG00000044524	ENSG00000049323	2.3E-2
ENSG00000048471	ENSG00000054965	1.8E-2
ENSG00000048052	ENSG00000061492	1.6E-2
ENSG00000007174	ENSG00000062096	1.6E-2
ENSG00000009694	ENSG00000062370	9.7E-3
ENSG00000040731	ENSG00000066230	1.3E-2
ENSG00000021645	ENSG00000066382	2.3E-2
ENSG00000055609	ENSG00000066654	4.2E-3
ENSG00000007174	ENSG00000067533	9.9E-3
ENSG00000047648	ENSG00000067646	1.6E-2
ENSG00000048471	ENSG00000261921	6.3E-3
ENSG00000046889	ENSG00000069122	2E-2
ENSG00000048052	ENSG00000069956	6.6E-3
ENSG00000040731	ENSG00000070748	1.3E-2
ENSG00000069020	ENSG00000071282	1.8E-2
ENSG00000013297	ENSG00000071967	2.2E-2
ENSG00000040731	ENSG00000072121	8E-3
ENSG00000002746	ENSG00000072182	1.7E-2
ENSG00000048052	ENSG00000072401	2.1E-2
ENSG00000038945	ENSG00000072694	9.7E-3
ENSG00000071909	ENSG00000073754	9.4E-3
ENSG00000046889	ENSG00000074527	1.2E-2
ENSG00000066032	ENSG00000075035	1.2E-2
ENSG00000067798	ENSG00000075945	1.5E-2
ENSG00000069020	ENSG00000077044	1.2E-2
ENSG00000005108	ENSG00000077279	2.1E-2
ENSG00000058091	ENSG00000077380	9.2E-3
ENSG00000013297	ENSG00000078098	6.4E-3
ENSG00000060718	ENSG00000078098	7.2E-3
ENSG00000069667	ENSG00000078328	1.2E-2
ENSG00000075884	ENSG00000078401	1.2E-2
ENSG00000042781	ENSG00000078589	2.3E-2
ENSG00000055609	ENSG00000078674	1.6E-2
ENSG00000078328	ENSG00000078687	1.2E-2
ENSG00000066032	ENSG00000078795	1.2E-2
