# Gene_A	Gene_B	Weight
ENSG00000048052	ENSG00000068305	8E-1
ENSG00000091831	ENSG00000118495	1.7E-1
ENSG00000091831	ENSG00000140396	1.7E-1
ENSG00000091831	ENSG00000160633	5.3E-1
ENSG00000138829	ENSG00000166147	1E0
ENSG00000169862	ENSG00000170558	7.2E-1
ENSG00000150672	ENSG00000178568	5E-1
ENSG00000091831	ENSG00000198646	2.7E-1
ENSG00000141510	ENSG00000237724	6.8E-1
