# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000009413	8.2E-3
ENSG00000007174	ENSG00000010310	2.8E-2
ENSG00000005108	ENSG00000011405	5.1E-3
ENSG00000013297	ENSG00000015520	1.7E-2
ENSG00000007174	ENSG00000021488	9E-3
ENSG00000021645	ENSG00000031003	5.8E-3
ENSG00000013297	ENSG00000033327	1.8E-2
ENSG00000007174	ENSG00000036530	1.5E-2
ENSG00000018236	ENSG00000038427	5.5E-3
ENSG00000009694	ENSG00000043514	7.4E-3
ENSG00000041515	ENSG00000043591	1.1E-2
ENSG00000046889	ENSG00000047617	2.2E-2
ENSG00000048052	ENSG00000048740	1.5E-2
ENSG00000021645	ENSG00000049759	2E-2
ENSG00000044524	ENSG00000050405	8.5E-3
ENSG00000021645	ENSG00000053747	1.5E-2
ENSG00000048052	ENSG00000054219	1.4E-2
ENSG00000047648	ENSG00000055147	1.7E-2
ENSG00000048052	ENSG00000056558	1.8E-2
ENSG00000009694	ENSG00000058866	2E-2
ENSG00000058091	ENSG00000064692	1.4E-2
ENSG00000007174	ENSG00000065609	1.3E-2
ENSG00000002746	ENSG00000066405	2E-2
ENSG00000013297	ENSG00000066468	2.1E-2
ENSG00000046889	ENSG00000066739	1.4E-2
ENSG00000060709	ENSG00000067141	1.2E-2
ENSG00000041515	ENSG00000067191	1.1E-2
ENSG00000002746	ENSG00000263148	1.6E-2
ENSG00000048052	ENSG00000068366	1.6E-2
ENSG00000067798	ENSG00000068615	1.3E-2
ENSG00000047648	ENSG00000069018	1.4E-2
ENSG00000067798	ENSG00000069020	1.2E-2
ENSG00000005108	ENSG00000069122	1.6E-2
ENSG00000044524	ENSG00000069122	1.4E-2
ENSG00000040731	ENSG00000069998	8.5E-3
ENSG00000069667	ENSG00000070031	2.7E-2
ENSG00000041515	ENSG00000070182	1.3E-2
ENSG00000069667	ENSG00000070190	1.3E-2
ENSG00000040731	ENSG00000070808	1.6E-2
ENSG00000041515	ENSG00000070915	1.4E-2
ENSG00000046889	ENSG00000071203	2.2E-2
ENSG00000042781	ENSG00000071205	2E-2
ENSG00000058091	ENSG00000071242	2.1E-2
ENSG00000048052	ENSG00000071243	2E-2
ENSG00000013297	ENSG00000071677	2.1E-2
ENSG00000066032	ENSG00000072042	2.3E-2
ENSG00000060718	ENSG00000072110	6.3E-3
ENSG00000060709	ENSG00000072182	2E-2
ENSG00000060718	ENSG00000072682	9.3E-3
ENSG00000038945	ENSG00000072694	1.3E-2
ENSG00000013297	ENSG00000072778	1.4E-2
ENSG00000047617	ENSG00000072832	1.4E-2
ENSG00000069020	ENSG00000072864	5.7E-3
ENSG00000066032	ENSG00000073737	1.7E-2
ENSG00000042781	ENSG00000073756	1.8E-2
ENSG00000072657	ENSG00000073861	1.4E-2
ENSG00000069020	ENSG00000073910	1.3E-2
ENSG00000067715	ENSG00000074410	4.1E-3
ENSG00000069020	ENSG00000074410	2.6E-3
ENSG00000060709	ENSG00000074416	1.6E-2
ENSG00000067798	ENSG00000074416	1.9E-2
ENSG00000069020	ENSG00000074416	7.9E-3
ENSG00000018236	ENSG00000074590	9E-3
ENSG00000060718	ENSG00000074590	7.5E-3
ENSG00000013297	ENSG00000074660	2.3E-2
ENSG00000069020	ENSG00000075275	1.3E-2
ENSG00000046889	ENSG00000075388	1.8E-2
ENSG00000060718	ENSG00000075391	1.1E-2
ENSG00000060718	ENSG00000075426	1.3E-2
ENSG00000041515	ENSG00000075429	9.4E-3
ENSG00000005108	ENSG00000075539	1.1E-2
ENSG00000048471	ENSG00000075826	1.8E-2
ENSG00000048052	ENSG00000075884	7.2E-3
ENSG00000013297	ENSG00000076258	1.9E-2
ENSG00000047617	ENSG00000076924	1E-2
ENSG00000047617	ENSG00000077080	1E-2
ENSG00000009694	ENSG00000077264	9.2E-3
ENSG00000048471	ENSG00000077684	2E-2
ENSG00000072657	ENSG00000078018	1.6E-2
ENSG00000048052	ENSG00000078081	6.3E-3
ENSG00000060718	ENSG00000078098	6E-3
ENSG00000041515	ENSG00000078328	9.8E-3
