# Gene_A	Gene_B	Weight
ENSG00000066032	ENSG00000102580	8E-1
ENSG00000104375	ENSG00000104529	2.2E-1
ENSG00000104375	ENSG00000125257	4.2E-1
ENSG00000120549	ENSG00000133103	1.1E-1
ENSG00000104375	ENSG00000134265	1.7E-1
ENSG00000120549	ENSG00000136104	3.9E-2
ENSG00000131018	ENSG00000138107	2.5E-1
ENSG00000104375	ENSG00000140995	4.2E-1
ENSG00000131018	ENSG00000143942	1.6E-1
ENSG00000120549	ENSG00000145349	2.2E-1
ENSG00000150760	ENSG00000159713	5.7E-1
ENSG00000143951	ENSG00000163743	5.8E-1
ENSG00000104375	ENSG00000164332	4.2E-1
ENSG00000104375	ENSG00000165782	5.6E-2
ENSG00000157985	ENSG00000165819	5E-1
ENSG00000109339	ENSG00000166483	5.5E-1
ENSG00000066032	ENSG00000167508	3.6E-1
ENSG00000109339	ENSG00000170500	1.3E-1
ENSG00000157985	ENSG00000180098	1.1E-1
ENSG00000131558	ENSG00000185630	3.9E-1
ENSG00000185532	ENSG00000186575	1.2E-1
ENSG00000104375	ENSG00000197728	8.5E-2
ENSG00000169744	ENSG00000204316	2.1E-1
ENSG00000104375	ENSG00000204628	5.9E-2
ENSG00000144290	ENSG00000204628	4.4E-1
ENSG00000185532	ENSG00000204628	1.1E-1
ENSG00000171587	ENSG00000213741	4E-1
ENSG00000185532	ENSG00000272547	6.6E-1
ENSG00000185565	ENSG00000243927	3.8E-1
