# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000007062	1.9E-2
ENSG00000005108	ENSG00000010810	2.3E-2
ENSG00000009694	ENSG00000032742	5.3E-3
ENSG00000013297	ENSG00000033327	7.5E-3
ENSG00000009694	ENSG00000046604	1.7E-2
ENSG00000047648	ENSG00000048052	2E-2
ENSG00000047617	ENSG00000048471	1.2E-2
ENSG00000048052	ENSG00000049246	1.9E-2
ENSG00000041515	ENSG00000050555	3E-2
ENSG00000021645	ENSG00000050730	1.7E-2
ENSG00000047617	ENSG00000053108	1.6E-2
ENSG00000048052	ENSG00000053747	1.6E-2
ENSG00000040731	ENSG00000056558	5.6E-3
ENSG00000018236	ENSG00000060656	3.3E-3
ENSG00000040731	ENSG00000062038	1.1E-2
ENSG00000048471	ENSG00000063127	1.1E-2
ENSG00000009694	ENSG00000064115	1.6E-2
ENSG00000048052	ENSG00000064199	1.8E-2
ENSG00000060709	ENSG00000064655	9.6E-3
ENSG00000044524	ENSG00000064666	3.2E-3
ENSG00000005108	ENSG00000064692	3.3E-2
ENSG00000021645	ENSG00000065491	1.8E-2
ENSG00000048052	ENSG00000065911	1.6E-2
ENSG00000060709	ENSG00000066336	2.3E-2
ENSG00000060709	ENSG00000067836	2.8E-3
ENSG00000042781	ENSG00000068489	5.2E-3
ENSG00000069020	ENSG00000069712	2.8E-2
ENSG00000066032	ENSG00000069764	1.8E-2
ENSG00000009694	ENSG00000070159	1.6E-2
ENSG00000042781	ENSG00000071991	1.1E-2
ENSG00000040731	ENSG00000072041	8.4E-3
ENSG00000067798	ENSG00000072041	1.9E-2
ENSG00000069020	ENSG00000072422	2.5E-2
ENSG00000066032	ENSG00000073350	1.9E-2
ENSG00000040731	ENSG00000074181	1.6E-2
ENSG00000013297	ENSG00000074317	1.9E-2
ENSG00000072657	ENSG00000074657	1.5E-2
ENSG00000005108	ENSG00000074660	1.6E-2
ENSG00000069667	ENSG00000074771	1.9E-2
ENSG00000066032	ENSG00000074964	3E-2
ENSG00000042781	ENSG00000075035	1.7E-2
ENSG00000047617	ENSG00000075035	1.5E-2
ENSG00000042781	ENSG00000075073	1.4E-2
ENSG00000048052	ENSG00000075239	7E-3
ENSG00000042781	ENSG00000075429	1.9E-2
ENSG00000021645	ENSG00000075461	2.6E-2
ENSG00000009694	ENSG00000075618	1.8E-2
ENSG00000040731	ENSG00000075651	1.3E-2
ENSG00000009694	ENSG00000075826	1.4E-2
ENSG00000075884	ENSG00000076242	7E-3
ENSG00000002746	ENSG00000076258	7.7E-3
ENSG00000038945	ENSG00000076258	6.8E-3
ENSG00000047617	ENSG00000077097	5E-3
ENSG00000058091	ENSG00000077097	6.6E-3
ENSG00000067715	ENSG00000077097	6.3E-3
ENSG00000038945	ENSG00000077264	7.3E-3
ENSG00000075884	ENSG00000077380	6.2E-3
ENSG00000046889	ENSG00000262532	2.3E-2
ENSG00000005108	ENSG00000079257	2.4E-2
ENSG00000002746	ENSG00000079393	8.1E-3
ENSG00000018236	ENSG00000079393	3.5E-3
ENSG00000046889	ENSG00000079393	5.2E-3
ENSG00000075884	ENSG00000079459	9.6E-3
ENSG00000041515	ENSG00000079462	2E-2
ENSG00000040731	ENSG00000080709	9.2E-3
ENSG00000021645	ENSG00000080823	1.8E-2
ENSG00000069020	ENSG00000080823	2.1E-2
ENSG00000042781	ENSG00000081138	1.8E-2
ENSG00000047617	ENSG00000081138	1.7E-2
ENSG00000047617	ENSG00000081248	7.9E-3
ENSG00000078295	ENSG00000081386	8.5E-3
ENSG00000047648	ENSG00000081721	1.3E-2
ENSG00000042781	ENSG00000081923	6.1E-3
ENSG00000079841	ENSG00000081923	7.9E-3
ENSG00000079841	ENSG00000082175	2.4E-2
ENSG00000075884	ENSG00000082512	1.2E-2
ENSG00000060709	ENSG00000082556	1.6E-2
ENSG00000046889	ENSG00000082805	2.3E-2
ENSG00000075884	ENSG00000082996	1.5E-2
ENSG00000048052	ENSG00000083720	1.6E-2
ENSG00000078328	ENSG00000083814	1.2E-2
ENSG00000081803	ENSG00000083814	1.1E-2
ENSG00000018236	ENSG00000084453	1.9E-2
ENSG00000075884	ENSG00000085365	1.9E-2
ENSG00000040731	ENSG00000085741	1E-2
ENSG00000075884	ENSG00000085760	5.4E-3
ENSG00000009694	ENSG00000086288	1.6E-2
ENSG00000042781	ENSG00000086504	4.8E-3
ENSG00000079841	ENSG00000086504	6.2E-3
ENSG00000013297	ENSG00000086544	4.7E-3
ENSG00000078295	ENSG00000086544	6.4E-3
ENSG00000048471	ENSG00000087076	9.5E-3
ENSG00000069020	ENSG00000087269	9.1E-3
ENSG00000085276	ENSG00000268104	7E-3
ENSG00000040731	ENSG00000273459	1.5E-2
ENSG00000078328	ENSG00000088320	9.2E-3
ENSG00000018236	ENSG00000088726	5.5E-3
ENSG00000046889	ENSG00000088726	8.3E-3
ENSG00000069667	ENSG00000088899	1.8E-2
ENSG00000078328	ENSG00000088992	6.9E-3
ENSG00000082293	ENSG00000089009	5.6E-3
ENSG00000018236	ENSG00000089050	1.9E-2
ENSG00000009694	ENSG00000089123	1.6E-2
ENSG00000081803	ENSG00000089163	2.2E-2
ENSG00000067715	ENSG00000089177	2.4E-2
ENSG00000069020	ENSG00000089356	3E-2
ENSG00000002746	ENSG00000090857	1E-2
ENSG00000046889	ENSG00000090857	6.3E-3
ENSG00000041515	ENSG00000090920	2.7E-2
ENSG00000060709	ENSG00000091536	1.8E-2
ENSG00000044524	ENSG00000091622	4.2E-3
ENSG00000007174	ENSG00000091640	7.2E-3
ENSG00000018236	ENSG00000092054	1.6E-2
ENSG00000038945	ENSG00000092200	3.9E-3
ENSG00000040731	ENSG00000092200	1.5E-3
ENSG00000067798	ENSG00000092200	3.2E-3
ENSG00000078295	ENSG00000092200	3.3E-3
ENSG00000083067	ENSG00000092200	4.9E-3
ENSG00000091831	ENSG00000092200	4.6E-3
ENSG00000047648	ENSG00000092201	1E-2
ENSG00000091656	ENSG00000092345	2.5E-2
ENSG00000038945	ENSG00000092470	2E-2
ENSG00000048471	ENSG00000092931	4.1E-3
ENSG00000058091	ENSG00000092978	8.8E-3
ENSG00000067715	ENSG00000092978	8.6E-3
ENSG00000075884	ENSG00000095002	5.7E-3
ENSG00000069667	ENSG00000095564	1.1E-2
ENSG00000069667	ENSG00000095951	1.6E-2
ENSG00000046889	ENSG00000096395	1.3E-2
ENSG00000075213	ENSG00000096395	1E-2
ENSG00000075884	ENSG00000096872	1.6E-2
ENSG00000018236	ENSG00000099769	1.8E-2
ENSG00000013297	ENSG00000099785	2E-2
ENSG00000038945	ENSG00000099866	1.9E-2
ENSG00000069020	ENSG00000099949	3.4E-3
ENSG00000047617	ENSG00000099957	3.1E-2
ENSG00000002746	ENSG00000100053	3.9E-3
ENSG00000067798	ENSG00000100053	2.8E-3
ENSG00000075213	ENSG00000100053	2E-3
ENSG00000083067	ENSG00000100053	4.2E-3
ENSG00000091831	ENSG00000100053	4.2E-3
ENSG00000099139	ENSG00000100053	2.9E-3
ENSG00000066032	ENSG00000100106	5.3E-3
ENSG00000091831	ENSG00000100129	4.6E-3
ENSG00000075884	ENSG00000100220	5.1E-3
ENSG00000018236	ENSG00000100228	3.7E-3
ENSG00000046889	ENSG00000100228	5.6E-3
ENSG00000047617	ENSG00000100258	2.1E-2
ENSG00000048052	ENSG00000100290	1.8E-2
ENSG00000047617	ENSG00000100307	9.1E-3
ENSG00000048471	ENSG00000100307	6.4E-3
ENSG00000048471	ENSG00000100312	1.2E-2
ENSG00000085276	ENSG00000100312	2E-2
ENSG00000082293	ENSG00000100316	1.2E-2
ENSG00000048471	ENSG00000100324	1.2E-2
ENSG00000075884	ENSG00000100380	1.2E-2
ENSG00000040731	ENSG00000100416	4.6E-3
ENSG00000048052	ENSG00000100473	1.7E-2
ENSG00000067715	ENSG00000100592	2.3E-2
ENSG00000005108	ENSG00000100600	1.9E-2
ENSG00000079841	ENSG00000100889	6.1E-3
ENSG00000021645	ENSG00000100906	1.5E-2
ENSG00000040731	ENSG00000100918	2.3E-3
ENSG00000040731	ENSG00000100968	1.7E-2
ENSG00000091831	ENSG00000100991	4.5E-3
ENSG00000040731	ENSG00000101162	1.1E-2
ENSG00000047617	ENSG00000101188	1.6E-2
ENSG00000048471	ENSG00000101188	1.1E-2
ENSG00000078295	ENSG00000101194	6.3E-3
ENSG00000060718	ENSG00000101199	6.3E-3
ENSG00000069020	ENSG00000101199	4.5E-3
ENSG00000082293	ENSG00000101247	2.4E-2
ENSG00000058091	ENSG00000101265	1.1E-2
ENSG00000067715	ENSG00000101407	7E-3
ENSG00000002746	ENSG00000101417	4.7E-3
ENSG00000066032	ENSG00000101417	3E-3
ENSG00000075213	ENSG00000101417	2.5E-3
ENSG00000081803	ENSG00000101417	2.6E-3
ENSG00000083067	ENSG00000101417	5.1E-3
ENSG00000018236	ENSG00000101443	2.6E-3
ENSG00000042781	ENSG00000101746	2.1E-2
ENSG00000009694	ENSG00000101751	1.7E-2
ENSG00000048471	ENSG00000101850	1.2E-2
ENSG00000009694	ENSG00000101911	1.3E-2
ENSG00000072657	ENSG00000101938	2.3E-2
ENSG00000005108	ENSG00000102048	1.6E-2
ENSG00000067715	ENSG00000102069	1.4E-2
ENSG00000005108	ENSG00000102098	8.7E-3
ENSG00000038945	ENSG00000102098	1.6E-2
ENSG00000075213	ENSG00000102128	1.8E-2
ENSG00000046889	ENSG00000102239	1.6E-2
ENSG00000060709	ENSG00000102385	2.2E-2
ENSG00000099139	ENSG00000102543	1.4E-2
ENSG00000075884	ENSG00000102699	5.4E-3
ENSG00000091831	ENSG00000102858	5.3E-3
ENSG00000058091	ENSG00000102870	3.6E-3
ENSG00000078295	ENSG00000102870	3.9E-3
ENSG00000038945	ENSG00000102886	5.3E-3
ENSG00000060718	ENSG00000102886	5.5E-3
ENSG00000060709	ENSG00000102890	2.7E-2
ENSG00000075213	ENSG00000103067	2.1E-2
ENSG00000079841	ENSG00000103150	1.9E-2
ENSG00000101333	ENSG00000103152	8.4E-3
ENSG00000102290	ENSG00000103152	1E-2
ENSG00000101333	ENSG00000103202	2E-2
ENSG00000102935	ENSG00000103245	1.9E-2
ENSG00000067715	ENSG00000103353	1.5E-2
ENSG00000079841	ENSG00000103353	1.7E-2
ENSG00000095777	ENSG00000103460	2.3E-2
ENSG00000072657	ENSG00000103485	1.2E-2
ENSG00000085276	ENSG00000103657	8.7E-3
ENSG00000067715	ENSG00000103671	7.7E-3
ENSG00000040731	ENSG00000103942	4.4E-3
ENSG00000099139	ENSG00000103942	8.9E-3
ENSG00000085276	ENSG00000104043	1.7E-2
ENSG00000102935	ENSG00000104044	1.9E-2
ENSG00000104059	ENSG00000104067	1.7E-2
ENSG00000042781	ENSG00000104112	2.1E-2
ENSG00000048052	ENSG00000104112	1.6E-2
