# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000010310	2.8E-3
ENSG00000007174	ENSG00000010310	2.8E-3
ENSG00000005108	ENSG00000010319	5.6E-3
ENSG00000007174	ENSG00000013297	1.9E-2
ENSG00000007174	ENSG00000016490	3.8E-3
ENSG00000013297	ENSG00000016490	2.7E-3
ENSG00000005108	ENSG00000017427	9.2E-3
ENSG00000009694	ENSG00000017427	7.4E-3
ENSG00000007174	ENSG00000019485	5.4E-3
ENSG00000005108	ENSG00000020181	5.9E-3
ENSG00000013297	ENSG00000021645	1.3E-2
ENSG00000018236	ENSG00000021645	2.3E-2
ENSG00000009694	ENSG00000022267	6.6E-3
ENSG00000018236	ENSG00000025423	1.1E-2
ENSG00000002746	ENSG00000027644	7E-3
ENSG00000013297	ENSG00000044524	1.7E-2
ENSG00000044524	ENSG00000046889	2.6E-2
ENSG00000048471	ENSG00000049192	1.1E-2
ENSG00000038945	ENSG00000049247	2.4E-2
ENSG00000041515	ENSG00000053438	4.6E-3
ENSG00000046889	ENSG00000053438	5.7E-3
ENSG00000047648	ENSG00000053438	5.6E-3
ENSG00000047648	ENSG00000053702	1.3E-2
ENSG00000013297	ENSG00000054179	3.2E-3
ENSG00000021645	ENSG00000054179	2.6E-3
ENSG00000048471	ENSG00000054179	4.3E-3
ENSG00000038945	ENSG00000054983	1.9E-2
ENSG00000009694	ENSG00000056998	1.3E-2
ENSG00000038945	ENSG00000059377	1E-2
ENSG00000018236	ENSG00000060709	2.2E-2
ENSG00000018236	ENSG00000060718	8.9E-3
ENSG00000038945	ENSG00000060982	1.4E-2
ENSG00000005108	ENSG00000064692	2.2E-2
ENSG00000042781	ENSG00000064835	5.5E-3
ENSG00000007174	ENSG00000065325	3.4E-3
ENSG00000042781	ENSG00000065325	3E-3
ENSG00000047617	ENSG00000065609	2.3E-2
ENSG00000048471	ENSG00000065883	2.9E-2
ENSG00000005108	ENSG00000066056	1.2E-2
ENSG00000048471	ENSG00000066230	1.4E-2
ENSG00000067715	ENSG00000067836	7.1E-3
ENSG00000005108	ENSG00000069122	1E-2
ENSG00000069020	ENSG00000069966	9.9E-3
ENSG00000042781	ENSG00000070019	2.3E-2
ENSG00000046889	ENSG00000070601	1.7E-2
ENSG00000048052	ENSG00000070882	2.1E-2
ENSG00000047648	ENSG00000072163	8.7E-3
ENSG00000046889	ENSG00000072182	5.3E-3
ENSG00000038945	ENSG00000072694	1.7E-2
ENSG00000007174	ENSG00000073067	8.4E-3
ENSG00000040731	ENSG00000073605	2E-2
ENSG00000058091	ENSG00000073712	1E-2
ENSG00000067715	ENSG00000074410	7.7E-3
ENSG00000069020	ENSG00000074410	4.1E-3
ENSG00000058091	ENSG00000074590	1.2E-2
ENSG00000013297	ENSG00000075388	1.8E-2
ENSG00000021645	ENSG00000075388	2.9E-2
ENSG00000048471	ENSG00000075429	7.2E-3
ENSG00000047617	ENSG00000076356	2.2E-2
