# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000006047	2.1E-3
ENSG00000002746	ENSG00000016602	9.8E-3
ENSG00000005108	ENSG00000040731	1.3E-2
ENSG00000005108	ENSG00000042781	1.1E-2
ENSG00000018236	ENSG00000042781	1.1E-2
ENSG00000042781	ENSG00000043355	5.4E-3
ENSG00000047648	ENSG00000049323	9.9E-3
ENSG00000041515	ENSG00000053438	9.3E-3
ENSG00000040731	ENSG00000053524	7.5E-3
ENSG00000055609	ENSG00000057704	1.4E-2
ENSG00000055609	ENSG00000059804	1.9E-2
ENSG00000040731	ENSG00000060718	1.5E-2
ENSG00000058091	ENSG00000064655	2.2E-2
ENSG00000009694	ENSG00000065675	7.6E-3
ENSG00000040731	ENSG00000066382	1.1E-2
ENSG00000040731	ENSG00000067715	1.3E-2
ENSG00000009694	ENSG00000267915	7.8E-3
ENSG00000040731	ENSG00000069018	1E-2
ENSG00000042781	ENSG00000069018	7.9E-3
ENSG00000002746	ENSG00000069122	1.5E-2
ENSG00000069667	ENSG00000069702	9E-3
ENSG00000058091	ENSG00000070019	2.5E-2
ENSG00000067715	ENSG00000070019	2.7E-2
ENSG00000069667	ENSG00000070087	1.3E-2
ENSG00000042781	ENSG00000071991	1.2E-2
ENSG00000039139	ENSG00000072182	1.3E-2
ENSG00000044524	ENSG00000072315	2E-2
ENSG00000047648	ENSG00000072422	1.5E-2
ENSG00000069667	ENSG00000073350	2E-2
ENSG00000060718	ENSG00000073598	8.2E-3
ENSG00000042781	ENSG00000073803	8.5E-3
ENSG00000009694	ENSG00000074590	1.7E-2
ENSG00000048052	ENSG00000074657	1.4E-2
ENSG00000069667	ENSG00000074966	1.2E-2
ENSG00000046889	ENSG00000075290	1.1E-2
ENSG00000002746	ENSG00000075388	1.3E-2
ENSG00000005108	ENSG00000077279	1.3E-2
ENSG00000042781	ENSG00000077279	4.3E-3
ENSG00000067715	ENSG00000077279	1.2E-2
ENSG00000040731	ENSG00000077616	1.3E-2
ENSG00000007174	ENSG00000262532	5.2E-3
ENSG00000013297	ENSG00000262532	5E-3
ENSG00000046889	ENSG00000262532	4E-3
ENSG00000060718	ENSG00000262532	4.3E-3
ENSG00000075213	ENSG00000262532	5E-3
ENSG00000038945	ENSG00000078053	1.8E-2
ENSG00000005108	ENSG00000078098	4.9E-3
ENSG00000040731	ENSG00000078098	2.2E-3
ENSG00000044524	ENSG00000078098	5E-3
ENSG00000046889	ENSG00000078098	5.4E-3
ENSG00000060718	ENSG00000078098	5.8E-3
ENSG00000002746	ENSG00000078295	1.4E-2
ENSG00000005108	ENSG00000078579	1.3E-2
ENSG00000042781	ENSG00000078579	4.3E-3
ENSG00000044524	ENSG00000078579	1.3E-2
ENSG00000069667	ENSG00000078596	1.7E-2
ENSG00000055609	ENSG00000078804	1.4E-2
ENSG00000002746	ENSG00000079112	1.7E-3
ENSG00000021645	ENSG00000079112	5.9E-3
ENSG00000042781	ENSG00000079112	1.4E-3
ENSG00000060709	ENSG00000079112	6E-3
ENSG00000075884	ENSG00000079246	1.4E-2
ENSG00000075884	ENSG00000079459	1.2E-2
ENSG00000067715	ENSG00000079482	6.4E-3
ENSG00000048052	ENSG00000079950	1.5E-2
ENSG00000007174	ENSG00000080031	8E-3
ENSG00000013297	ENSG00000080031	7.9E-3
ENSG00000069667	ENSG00000080561	1.6E-2
ENSG00000075884	ENSG00000081019	1.3E-2
ENSG00000069667	ENSG00000081059	1.2E-2
ENSG00000048052	ENSG00000081189	1.9E-2
ENSG00000040731	ENSG00000081800	1.1E-2
ENSG00000018236	ENSG00000081803	4.2E-3
ENSG00000021645	ENSG00000081803	5.9E-3
ENSG00000042781	ENSG00000081803	1.4E-3
ENSG00000060709	ENSG00000081803	5.8E-3
ENSG00000066032	ENSG00000081803	4.2E-3
ENSG00000067798	ENSG00000081803	5.2E-3
ENSG00000078295	ENSG00000081803	5.7E-3
ENSG00000072657	ENSG00000082269	1.5E-2
ENSG00000038945	ENSG00000082397	5E-3
ENSG00000040731	ENSG00000082482	1.3E-2
ENSG00000047648	ENSG00000082781	2.5E-2
ENSG00000002746	ENSG00000082805	9.7E-3
ENSG00000007174	ENSG00000084628	8.4E-3
ENSG00000041515	ENSG00000084628	8.9E-3
ENSG00000013297	ENSG00000084636	8.3E-3
ENSG00000081803	ENSG00000085276	5.4E-3
ENSG00000081803	ENSG00000086205	6.1E-3
ENSG00000055609	ENSG00000086666	2.8E-2
ENSG00000081803	ENSG00000086991	3.4E-3
ENSG00000033122	ENSG00000087128	8.5E-3
ENSG00000042781	ENSG00000087128	2.3E-3
ENSG00000081803	ENSG00000087128	1.1E-3
ENSG00000055609	ENSG00000087206	1.3E-2
ENSG00000066032	ENSG00000087303	2.2E-2
ENSG00000072657	ENSG00000087303	1.7E-2
ENSG00000042781	ENSG00000268104	7.8E-3
ENSG00000013297	ENSG00000088002	4.3E-3
ENSG00000039139	ENSG00000088002	4.3E-3
ENSG00000075213	ENSG00000088002	4.4E-3
ENSG00000047648	ENSG00000270886	1E-2
ENSG00000007174	ENSG00000088320	1.7E-2
ENSG00000081803	ENSG00000088386	5.6E-3
ENSG00000009694	ENSG00000260587	1.7E-2
ENSG00000038945	ENSG00000088827	2E-2
ENSG00000040731	ENSG00000089199	1.3E-2
ENSG00000081803	ENSG00000089472	4.5E-3
ENSG00000075884	ENSG00000090316	6.3E-3
ENSG00000018236	ENSG00000090402	9.7E-3
ENSG00000044524	ENSG00000090402	9.3E-3
ENSG00000072657	ENSG00000090402	5.8E-3
ENSG00000080224	ENSG00000090402	9.3E-3
ENSG00000081803	ENSG00000090402	1.3E-3
ENSG00000002746	ENSG00000091583	1.4E-2
ENSG00000081803	ENSG00000091583	5.4E-3
ENSG00000081803	ENSG00000091656	5.7E-3
ENSG00000005108	ENSG00000091664	6.2E-3
ENSG00000040731	ENSG00000091664	2.6E-3
ENSG00000042781	ENSG00000091664	2.2E-3
ENSG00000067715	ENSG00000091664	5.2E-3
ENSG00000067798	ENSG00000091664	7.5E-3
ENSG00000002746	ENSG00000095110	1.7E-2
ENSG00000075884	ENSG00000269382	6.4E-3
ENSG00000081803	ENSG00000095203	6.2E-3
ENSG00000048471	ENSG00000262509	1.2E-2
ENSG00000041515	ENSG00000095981	5.8E-3
ENSG00000078328	ENSG00000095981	4.6E-3
ENSG00000095777	ENSG00000095981	5.4E-3
ENSG00000086289	ENSG00000097046	7.1E-3
ENSG00000069020	ENSG00000099282	1.5E-2
ENSG00000075213	ENSG00000099769	4.6E-3
ENSG00000002746	ENSG00000099812	1.1E-3
ENSG00000013297	ENSG00000099812	3.5E-3
ENSG00000041515	ENSG00000099812	3.6E-3
ENSG00000060709	ENSG00000099812	3.5E-3
ENSG00000066032	ENSG00000099812	2.6E-3
ENSG00000078328	ENSG00000099812	2.9E-3
ENSG00000079841	ENSG00000099812	3.6E-3
ENSG00000085276	ENSG00000099812	3.2E-3
ENSG00000069020	ENSG00000099814	1.7E-2
ENSG00000013297	ENSG00000099889	6E-3
ENSG00000079841	ENSG00000099889	6.3E-3
ENSG00000091831	ENSG00000099889	6.6E-3
ENSG00000002746	ENSG00000100033	3.8E-3
ENSG00000060709	ENSG00000100167	1.1E-2
ENSG00000080224	ENSG00000100191	1.6E-2
ENSG00000081803	ENSG00000100191	2.5E-3
ENSG00000081803	ENSG00000100196	5.3E-3
ENSG00000075884	ENSG00000100201	1.1E-2
ENSG00000038945	ENSG00000100292	5.8E-3
ENSG00000069020	ENSG00000100351	1.9E-2
ENSG00000069667	ENSG00000100385	9.1E-3
ENSG00000055609	ENSG00000100393	1.6E-2
ENSG00000075884	ENSG00000100422	9.8E-3
ENSG00000075884	ENSG00000100591	6.8E-3
ENSG00000071909	ENSG00000100593	6.8E-3
ENSG00000082293	ENSG00000100593	5.6E-3
ENSG00000055609	ENSG00000100647	6.6E-3
ENSG00000040731	ENSG00000100652	1.7E-3
ENSG00000060709	ENSG00000100652	5.9E-3
ENSG00000081803	ENSG00000100652	6.6E-4
ENSG00000086289	ENSG00000101000	2E-2
ENSG00000048471	ENSG00000101017	1.7E-2
ENSG00000009694	ENSG00000101082	2.1E-2
ENSG00000075884	ENSG00000101109	1.1E-2
ENSG00000081803	ENSG00000101134	2.4E-3
ENSG00000002746	ENSG00000101194	1.1E-2
ENSG00000055609	ENSG00000101216	1.4E-2
ENSG00000060718	ENSG00000101276	2.4E-2
ENSG00000069020	ENSG00000101298	1.3E-2
ENSG00000081803	ENSG00000101333	4.8E-3
ENSG00000069020	ENSG00000101400	5.8E-3
ENSG00000081803	ENSG00000101448	5.1E-3
ENSG00000002746	ENSG00000101463	9E-3
ENSG00000002746	ENSG00000101542	1E-2
ENSG00000018236	ENSG00000101670	1.2E-2
ENSG00000081803	ENSG00000101670	1.7E-3
ENSG00000040731	ENSG00000101746	1E-2
ENSG00000042781	ENSG00000101746	8.3E-3
ENSG00000072657	ENSG00000101746	1.4E-2
ENSG00000081803	ENSG00000101746	3.3E-3
ENSG00000002746	ENSG00000101825	9.9E-3
ENSG00000042781	ENSG00000101977	1.1E-2
ENSG00000013297	ENSG00000268353	9.9E-3
ENSG00000002746	ENSG00000267900	1.8E-3
ENSG00000021645	ENSG00000267900	6.2E-3
ENSG00000060718	ENSG00000267900	5E-3
ENSG00000067798	ENSG00000267900	5.6E-3
ENSG00000078295	ENSG00000267900	6E-3
ENSG00000079841	ENSG00000267900	6.3E-3
ENSG00000085276	ENSG00000267900	5.4E-3
ENSG00000040731	ENSG00000102038	1.3E-2
ENSG00000081803	ENSG00000102038	4.3E-3
ENSG00000048471	ENSG00000271363	1.5E-2
ENSG00000069020	ENSG00000102245	2.3E-2
ENSG00000080224	ENSG00000102271	3.5E-2
ENSG00000081803	ENSG00000102271	4.5E-3
ENSG00000100154	ENSG00000102349	9.9E-3
ENSG00000002746	ENSG00000102385	1.4E-2
ENSG00000048471	ENSG00000102445	1.6E-2
ENSG00000042781	ENSG00000102678	8.5E-3
ENSG00000075884	ENSG00000102710	1.2E-2
ENSG00000075884	ENSG00000102871	1.2E-2
ENSG00000072657	ENSG00000102935	1.4E-2
ENSG00000075884	ENSG00000103061	1.4E-2
ENSG00000047648	ENSG00000103184	9.9E-3
ENSG00000042781	ENSG00000103449	6.6E-3
ENSG00000075884	ENSG00000103479	1.5E-2
ENSG00000048471	ENSG00000103528	2E-2
ENSG00000048471	ENSG00000103647	7.8E-3
ENSG00000033122	ENSG00000103710	3.3E-2
ENSG00000042781	ENSG00000103742	7.9E-3
ENSG00000081803	ENSG00000104044	1.1E-3
ENSG00000081803	ENSG00000104067	5.5E-3
ENSG00000082293	ENSG00000104140	7.3E-3
ENSG00000086289	ENSG00000104228	1E-2
ENSG00000040731	ENSG00000104313	2.1E-3
ENSG00000067798	ENSG00000104313	6.7E-3
ENSG00000078295	ENSG00000104313	6.8E-3
ENSG00000081803	ENSG00000104313	7.8E-4
ENSG00000085276	ENSG00000104313	6.2E-3
ENSG00000091656	ENSG00000104313	6.6E-3
ENSG00000081803	ENSG00000104327	4.9E-3
ENSG00000104044	ENSG00000104361	5.4E-3
ENSG00000081803	ENSG00000104413	5.3E-3
ENSG00000104044	ENSG00000104415	8E-3
ENSG00000104044	ENSG00000104635	7E-3
ENSG00000039139	ENSG00000104826	3.8E-3
ENSG00000104059	ENSG00000104826	2.3E-3
ENSG00000082293	ENSG00000104848	2.1E-2
ENSG00000075884	ENSG00000104880	1E-2
ENSG00000002746	ENSG00000104888	8.2E-3
ENSG00000048471	ENSG00000104921	1.2E-2
ENSG00000047617	ENSG00000104941	1.4E-2
ENSG00000104375	ENSG00000271188	8.1E-3
ENSG00000104044	ENSG00000105146	5.8E-3
ENSG00000081803	ENSG00000105198	3.4E-3
ENSG00000104044	ENSG00000105198	5.9E-3
ENSG00000039139	ENSG00000105290	3.4E-2
ENSG00000007174	ENSG00000105321	3.5E-3
ENSG00000013297	ENSG00000105321	3.3E-3
ENSG00000046889	ENSG00000105321	2.6E-3
ENSG00000047617	ENSG00000105321	3.7E-3
ENSG00000060718	ENSG00000105321	3E-3
ENSG00000083067	ENSG00000105321	3.6E-3
ENSG00000095777	ENSG00000105321	3.4E-3
ENSG00000104059	ENSG00000105327	6.7E-3
ENSG00000055609	ENSG00000105339	8.7E-3
ENSG00000002746	ENSG00000105467	1.2E-2
ENSG00000081803	ENSG00000105492	4.9E-3
ENSG00000091831	ENSG00000105550	1.4E-2
ENSG00000104044	ENSG00000105641	3.7E-3
ENSG00000104059	ENSG00000105649	9.7E-3
ENSG00000007174	ENSG00000105696	8.2E-3
ENSG00000013297	ENSG00000105696	8.1E-3
ENSG00000085276	ENSG00000105696	7.3E-3
ENSG00000069667	ENSG00000105717	1.4E-2
ENSG00000042781	ENSG00000105784	7.9E-3
ENSG00000104059	ENSG00000105852	2.3E-2
ENSG00000072657	ENSG00000105855	2.3E-2
ENSG00000048052	ENSG00000105928	2E-2
ENSG00000075884	ENSG00000105939	1.3E-2
ENSG00000048052	ENSG00000105967	1.3E-2
ENSG00000104375	ENSG00000105967	1.6E-2
ENSG00000104447	ENSG00000105967	1.5E-2
ENSG00000002746	ENSG00000105976	1.6E-2
ENSG00000081803	ENSG00000105982	4.4E-3
ENSG00000104044	ENSG00000105982	8.3E-3
ENSG00000104044	ENSG00000106004	5.7E-3
ENSG00000044524	ENSG00000106013	2E-2
ENSG00000072657	ENSG00000106013	1.1E-2
ENSG00000078328	ENSG00000106013	1.9E-2
ENSG00000102290	ENSG00000106013	1.9E-2
ENSG00000104044	ENSG00000106031	8.6E-3
ENSG00000048052	ENSG00000106034	1.9E-2
ENSG00000042781	ENSG00000106080	7.8E-3
ENSG00000081803	ENSG00000106258	5.2E-3
ENSG00000048471	ENSG00000106266	2.1E-2
ENSG00000081803	ENSG00000106304	5.5E-3
ENSG00000002746	ENSG00000106328	2.4E-3
ENSG00000060709	ENSG00000106328	8E-3
ENSG00000078295	ENSG00000106328	7.7E-3
ENSG00000081803	ENSG00000106328	9.1E-4
ENSG00000002746	ENSG00000106331	1.5E-2
ENSG00000105778	ENSG00000106348	6.3E-3
ENSG00000075884	ENSG00000106399	8.9E-3
ENSG00000106536	ENSG00000106538	3E-2
ENSG00000099139	ENSG00000106546	1.2E-2
ENSG00000038945	ENSG00000106605	1.7E-2
ENSG00000100154	ENSG00000106624	1.8E-2
ENSG00000102935	ENSG00000106648	1.6E-2
ENSG00000075884	ENSG00000106733	1.3E-2
ENSG00000081803	ENSG00000106809	3.6E-3
ENSG00000081803	ENSG00000106823	5.1E-3
ENSG00000104044	ENSG00000106823	9E-3
ENSG00000055609	ENSG00000106829	2.3E-2
ENSG00000040731	ENSG00000107105	2.6E-3
ENSG00000042781	ENSG00000107105	2.1E-3
ENSG00000067715	ENSG00000107105	5.9E-3
ENSG00000067798	ENSG00000107105	7.7E-3
ENSG00000072657	ENSG00000107105	3.5E-3
ENSG00000081803	ENSG00000107105	1E-3
ENSG00000091656	ENSG00000107105	8.5E-3
ENSG00000101333	ENSG00000107105	7E-3
ENSG00000104044	ENSG00000107165	6.5E-3
ENSG00000066032	ENSG00000107186	6.7E-3
ENSG00000081803	ENSG00000107186	1.1E-3
ENSG00000091656	ENSG00000107186	9.3E-3
ENSG00000101333	ENSG00000107186	7.6E-3
ENSG00000009694	ENSG00000107485	8.5E-3
ENSG00000069667	ENSG00000107485	1.1E-2
ENSG00000104044	ENSG00000107562	8.1E-3
ENSG00000081803	ENSG00000107669	4.6E-3
ENSG00000104044	ENSG00000107669	7.8E-3
ENSG00000069667	ENSG00000107742	1.3E-2
ENSG00000105778	ENSG00000107745	9.9E-3
ENSG00000104044	ENSG00000108039	5.1E-3
ENSG00000078328	ENSG00000108176	3.2E-2
ENSG00000002746	ENSG00000108242	1.3E-2
ENSG00000005108	ENSG00000108255	1.3E-2
ENSG00000040731	ENSG00000108255	5.6E-3
ENSG00000067798	ENSG00000108255	1.7E-2
ENSG00000104044	ENSG00000108381	9.4E-3
ENSG00000075884	ENSG00000108389	8.5E-3
ENSG00000075884	ENSG00000108561	7.7E-3
ENSG00000047648	ENSG00000108576	2E-2
ENSG00000038945	ENSG00000108691	2E-2
ENSG00000007174	ENSG00000108759	6.3E-3
ENSG00000039139	ENSG00000108759	6.3E-3
ENSG00000083067	ENSG00000108759	6.9E-3
ENSG00000038945	ENSG00000108861	1.2E-2
ENSG00000041515	ENSG00000108878	8.7E-3
ENSG00000102290	ENSG00000108878	6.1E-3
ENSG00000081803	ENSG00000108924	3.6E-3
ENSG00000099139	ENSG00000262275	2.4E-2
ENSG00000038945	ENSG00000108950	2.2E-2
ENSG00000099139	ENSG00000108984	2.4E-2
ENSG00000040731	ENSG00000109061	5.8E-3
ENSG00000046889	ENSG00000109061	1.6E-2
ENSG00000067798	ENSG00000109132	9.2E-3
ENSG00000081803	ENSG00000109132	1E-3
ENSG00000091656	ENSG00000109132	9.2E-3
ENSG00000081803	ENSG00000109158	3.7E-3
ENSG00000002746	ENSG00000109163	1.4E-2
ENSG00000104044	ENSG00000109163	9.3E-3
ENSG00000104044	ENSG00000109208	5.8E-3
ENSG00000047648	ENSG00000109272	9.5E-3
ENSG00000104044	ENSG00000109339	8.4E-3
ENSG00000108684	ENSG00000109424	1.4E-2
ENSG00000013297	ENSG00000109610	1.6E-2
ENSG00000075213	ENSG00000109610	1.5E-2
ENSG00000081803	ENSG00000109674	1.7E-3
ENSG00000104044	ENSG00000109684	7.5E-3
ENSG00000055609	ENSG00000109756	2.5E-2
ENSG00000072657	ENSG00000109819	2.1E-2
ENSG00000009694	ENSG00000109956	1.3E-2
ENSG00000072657	ENSG00000110013	1.9E-2
ENSG00000102935	ENSG00000110013	1.8E-2
ENSG00000075884	ENSG00000110031	1.2E-2
ENSG00000048471	ENSG00000110042	1.7E-2
ENSG00000075884	ENSG00000110066	1.1E-2
ENSG00000038945	ENSG00000110079	1.4E-2
ENSG00000104375	ENSG00000110079	1.8E-2
ENSG00000081803	ENSG00000110148	5.5E-3
ENSG00000075213	ENSG00000110244	5.5E-3
ENSG00000104059	ENSG00000110244	3.5E-3
ENSG00000069667	ENSG00000110448	1.4E-2
ENSG00000104059	ENSG00000110492	2E-2
ENSG00000102935	ENSG00000110497	1.9E-2
ENSG00000081803	ENSG00000110841	4E-3
ENSG00000081803	ENSG00000110881	2E-3
ENSG00000048471	ENSG00000110987	7.7E-3
ENSG00000058091	ENSG00000110987	7.8E-3
ENSG00000100154	ENSG00000110987	7.3E-3
ENSG00000107611	ENSG00000111057	2.4E-2
ENSG00000021645	ENSG00000111077	5.8E-3
ENSG00000033122	ENSG00000111077	4.7E-3
ENSG00000041515	ENSG00000111077	5.7E-3
ENSG00000060709	ENSG00000111077	5.4E-3
ENSG00000078328	ENSG00000111077	4.5E-3
ENSG00000079841	ENSG00000111077	5.6E-3
ENSG00000083067	ENSG00000111077	5.8E-3
ENSG00000091656	ENSG00000111077	5.2E-3
ENSG00000102452	ENSG00000111077	5.8E-3
ENSG00000102466	ENSG00000111077	5.4E-3
ENSG00000104044	ENSG00000111077	1E-3
ENSG00000105877	ENSG00000111077	4.7E-3
ENSG00000108018	ENSG00000111077	5.3E-3
ENSG00000069020	ENSG00000111358	1.1E-2
ENSG00000081803	ENSG00000111432	3.7E-3
ENSG00000048052	ENSG00000111452	7.4E-3
ENSG00000104447	ENSG00000111452	8.7E-3
ENSG00000042781	ENSG00000111536	6.4E-3
ENSG00000009694	ENSG00000111537	1E-2
ENSG00000007174	ENSG00000268195	5.4E-3
ENSG00000047617	ENSG00000268195	6.1E-3
ENSG00000069667	ENSG00000269528	9E-3
ENSG00000040731	ENSG00000111700	7.7E-3
ENSG00000042781	ENSG00000111700	6.2E-3
ENSG00000102935	ENSG00000111700	1.3E-2
ENSG00000042781	ENSG00000111704	3.6E-3
ENSG00000067715	ENSG00000111704	9.7E-3
ENSG00000081803	ENSG00000111704	1.6E-3
ENSG00000085276	ENSG00000111704	1.3E-2
ENSG00000102935	ENSG00000111704	6E-3
ENSG00000081803	ENSG00000111732	5.2E-3
ENSG00000069667	ENSG00000111796	1.3E-2
ENSG00000109452	ENSG00000111796	1.4E-2
ENSG00000075884	ENSG00000111801	8E-3
ENSG00000040731	ENSG00000111834	9.3E-3
ENSG00000111700	ENSG00000111834	1.6E-2
ENSG00000040731	ENSG00000111879	1.3E-2
ENSG00000081803	ENSG00000111879	4.3E-3
ENSG00000109339	ENSG00000111886	1.5E-2
ENSG00000075884	ENSG00000111913	9.7E-3
ENSG00000110693	ENSG00000112077	3.4E-2
ENSG00000081803	ENSG00000112115	4.9E-3
ENSG00000104044	ENSG00000112115	9E-3
ENSG00000048052	ENSG00000112149	1.2E-2
ENSG00000112137	ENSG00000112149	1.1E-2
ENSG00000081803	ENSG00000112175	5.2E-3
ENSG00000081803	ENSG00000112186	5.1E-3
ENSG00000110693	ENSG00000112212	1.6E-2
ENSG00000081803	ENSG00000112214	5E-3
ENSG00000066032	ENSG00000112218	1.6E-2
ENSG00000067798	ENSG00000112218	1.9E-2
ENSG00000081803	ENSG00000112218	2.4E-3
ENSG00000100154	ENSG00000112232	1.5E-2
ENSG00000108684	ENSG00000112238	1.5E-2
ENSG00000081803	ENSG00000112276	4.1E-3
ENSG00000104044	ENSG00000112276	7.9E-3
ENSG00000048052	ENSG00000112290	2E-2
ENSG00000081803	ENSG00000112309	5E-3
ENSG00000081803	ENSG00000112319	5.2E-3
ENSG00000066032	ENSG00000112333	3.2E-2
ENSG00000018236	ENSG00000112337	5.1E-3
ENSG00000041515	ENSG00000112337	7E-3
ENSG00000046889	ENSG00000112337	5.4E-3
ENSG00000102290	ENSG00000112337	4.8E-3
ENSG00000102466	ENSG00000112337	6.7E-3
ENSG00000105877	ENSG00000112337	6.1E-3
ENSG00000081803	ENSG00000112414	5.1E-3
ENSG00000081803	ENSG00000251394	2.4E-3
ENSG00000104044	ENSG00000251394	4.2E-3
ENSG00000013297	ENSG00000112559	5.3E-3
ENSG00000033122	ENSG00000112559	4.7E-3
ENSG00000044524	ENSG00000112559	3.9E-3
ENSG00000071909	ENSG00000112559	4.9E-3
ENSG00000108684	ENSG00000112562	1.7E-2
ENSG00000075884	ENSG00000112624	7.2E-3
ENSG00000104044	ENSG00000266134	8.3E-3
ENSG00000086289	ENSG00000112796	1.2E-2
ENSG00000048052	ENSG00000112799	1.1E-2
ENSG00000112137	ENSG00000112799	1.1E-2
ENSG00000040731	ENSG00000112818	6.2E-3
ENSG00000067715	ENSG00000112818	1.4E-2
ENSG00000081803	ENSG00000112818	2.1E-3
ENSG00000042781	ENSG00000260225	8.3E-3
ENSG00000111700	ENSG00000260225	2E-2
ENSG00000075884	ENSG00000112855	8.9E-3
ENSG00000042781	ENSG00000112874	7.9E-3
ENSG00000081803	ENSG00000112902	6.1E-3
ENSG00000013297	ENSG00000112936	2.1E-2
ENSG00000071909	ENSG00000112936	2E-2
ENSG00000040731	ENSG00000112964	1.2E-2
ENSG00000042781	ENSG00000112981	7.9E-3
ENSG00000069667	ENSG00000113088	1E-2
ENSG00000109452	ENSG00000113088	1E-2
ENSG00000047648	ENSG00000113140	9E-3
ENSG00000002746	ENSG00000113196	1.1E-2
ENSG00000081803	ENSG00000273383	2.4E-3
ENSG00000042781	ENSG00000113231	8.3E-3
ENSG00000072657	ENSG00000113231	1.7E-2
ENSG00000018236	ENSG00000113249	1.9E-2
ENSG00000081803	ENSG00000113249	2.7E-3
ENSG00000040731	ENSG00000113262	6E-3
ENSG00000081803	ENSG00000113262	2.1E-3
ENSG00000069667	ENSG00000113263	1.2E-2
