# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000036054	4.6E-3
ENSG00000009694	ENSG00000039319	6.2E-3
ENSG00000018236	ENSG00000039987	3.2E-2
ENSG00000047648	ENSG00000049323	9.3E-3
ENSG00000047648	ENSG00000050393	9.1E-3
ENSG00000048471	ENSG00000050426	7E-3
ENSG00000048471	ENSG00000054219	2.1E-2
ENSG00000040731	ENSG00000057149	8.1E-3
ENSG00000055609	ENSG00000058673	2.5E-2
ENSG00000040731	ENSG00000060718	8.8E-3
ENSG00000047648	ENSG00000061918	9.1E-3
ENSG00000013297	ENSG00000063245	5.5E-3
ENSG00000048471	ENSG00000064201	2.6E-2
ENSG00000040731	ENSG00000064989	9.4E-3
ENSG00000009694	ENSG00000065154	7.9E-3
ENSG00000055609	ENSG00000065526	2.5E-2
ENSG00000047648	ENSG00000065534	1.1E-2
ENSG00000038945	ENSG00000269840	3.5E-3
ENSG00000039139	ENSG00000069696	2.6E-2
ENSG00000069667	ENSG00000069702	1.1E-2
ENSG00000069020	ENSG00000069712	1.4E-2
ENSG00000069020	ENSG00000069956	1.1E-2
ENSG00000058091	ENSG00000069974	1.3E-2
ENSG00000069667	ENSG00000070718	2.1E-2
ENSG00000048471	ENSG00000070756	1.5E-2
ENSG00000002746	ENSG00000070886	5.2E-3
ENSG00000046889	ENSG00000070886	3.3E-3
ENSG00000060709	ENSG00000070886	4.5E-3
ENSG00000058091	ENSG00000071054	1.6E-2
ENSG00000041515	ENSG00000071677	9.1E-3
ENSG00000041515	ENSG00000072182	2.1E-3
ENSG00000047648	ENSG00000072422	8.3E-3
ENSG00000005108	ENSG00000072657	1.6E-2
ENSG00000069667	ENSG00000072858	5.6E-3
ENSG00000041515	ENSG00000073282	1.9E-2
ENSG00000055609	ENSG00000073614	2.1E-2
ENSG00000041515	ENSG00000073754	6.9E-3
ENSG00000046889	ENSG00000073754	1.1E-2
ENSG00000038945	ENSG00000074317	1.4E-2
ENSG00000047648	ENSG00000074416	8.8E-3
ENSG00000042781	ENSG00000074771	2.6E-2
ENSG00000005108	ENSG00000074803	2.4E-2
ENSG00000072657	ENSG00000074803	1.3E-2
ENSG00000069667	ENSG00000074966	9.5E-3
ENSG00000013297	ENSG00000075073	8.9E-3
ENSG00000041515	ENSG00000075073	3.7E-3
ENSG00000007174	ENSG00000075702	7.2E-3
ENSG00000040731	ENSG00000076258	6.6E-3
ENSG00000075884	ENSG00000076685	1.3E-2
ENSG00000048052	ENSG00000076770	1.9E-2
ENSG00000013297	ENSG00000076826	4.9E-3
ENSG00000040731	ENSG00000077264	1.8E-3
ENSG00000041515	ENSG00000077264	3.4E-3
ENSG00000046889	ENSG00000077264	6E-3
ENSG00000060709	ENSG00000077264	7.2E-3
ENSG00000075884	ENSG00000077684	1.1E-2
ENSG00000048471	ENSG00000078070	8.8E-3
ENSG00000048052	ENSG00000078596	1.1E-2
ENSG00000040731	ENSG00000079112	3E-3
ENSG00000042781	ENSG00000079112	6.5E-3
ENSG00000046889	ENSG00000079112	8.8E-3
ENSG00000060718	ENSG00000079112	8.2E-3
ENSG00000005108	ENSG00000079482	1E-2
ENSG00000042781	ENSG00000079482	8.8E-3
ENSG00000067715	ENSG00000079482	1.2E-2
ENSG00000058091	ENSG00000079739	1.4E-2
ENSG00000075884	ENSG00000080298	1.4E-2
ENSG00000040731	ENSG00000080493	9E-3
ENSG00000075884	ENSG00000080802	1.3E-2
ENSG00000009694	ENSG00000081019	1.3E-2
ENSG00000040731	ENSG00000081052	8.2E-3
ENSG00000075884	ENSG00000262418	1.3E-2
ENSG00000040731	ENSG00000081800	8.5E-3
ENSG00000046889	ENSG00000081803	2.2E-2
ENSG00000040731	ENSG00000272633	3.9E-3
ENSG00000041515	ENSG00000082175	1.7E-2
ENSG00000069667	ENSG00000082512	4.9E-3
ENSG00000002746	ENSG00000082684	1.3E-2
ENSG00000055609	ENSG00000083168	1.7E-2
ENSG00000055609	ENSG00000083223	1.8E-2
ENSG00000040731	ENSG00000083782	5.8E-3
ENSG00000042781	ENSG00000083782	1.7E-2
ENSG00000060718	ENSG00000083782	1.9E-2
ENSG00000075884	ENSG00000083828	7.7E-3
ENSG00000042781	ENSG00000083857	2.1E-2
ENSG00000048471	ENSG00000084092	6.3E-3
ENSG00000069020	ENSG00000084112	1.3E-2
ENSG00000040731	ENSG00000084453	9.7E-3
ENSG00000072657	ENSG00000085382	2.6E-3
ENSG00000021645	ENSG00000085741	7E-3
ENSG00000041515	ENSG00000085741	3.9E-3
ENSG00000085276	ENSG00000085741	6.7E-3
ENSG00000069667	ENSG00000085788	3.8E-3
ENSG00000081803	ENSG00000086991	2E-2
ENSG00000081803	ENSG00000087245	1.5E-2
ENSG00000048052	ENSG00000087301	8.7E-3
ENSG00000048471	ENSG00000087301	7.2E-3
ENSG00000086289	ENSG00000087303	2.1E-2
ENSG00000075884	ENSG00000087502	1.1E-2
ENSG00000080224	ENSG00000268104	2.2E-2
ENSG00000033122	ENSG00000088002	1.8E-2
ENSG00000047648	ENSG00000270886	9.3E-3
ENSG00000086289	ENSG00000270886	7.1E-3
ENSG00000069667	ENSG00000088179	9.8E-3
ENSG00000007174	ENSG00000088320	6.4E-3
ENSG00000078328	ENSG00000088320	3.9E-3
ENSG00000069020	ENSG00000090020	9.8E-3
ENSG00000009694	ENSG00000090376	5.8E-3
ENSG00000072657	ENSG00000090402	9.9E-3
ENSG00000048052	ENSG00000090621	5.5E-3
ENSG00000048471	ENSG00000090621	4.8E-3
ENSG00000040731	ENSG00000091428	6.9E-3
ENSG00000072657	ENSG00000091428	1.2E-2
ENSG00000067798	ENSG00000091651	1.4E-2
ENSG00000042781	ENSG00000091844	2E-2
ENSG00000040731	ENSG00000092345	6.6E-3
ENSG00000044524	ENSG00000092345	2.1E-2
ENSG00000046889	ENSG00000092345	2.6E-2
ENSG00000048052	ENSG00000093072	7.6E-3
ENSG00000048471	ENSG00000093072	7.6E-3
ENSG00000047648	ENSG00000095303	1.1E-2
ENSG00000040731	ENSG00000095464	6.9E-3
ENSG00000085276	ENSG00000095539	1.3E-2
ENSG00000041515	ENSG00000095627	1.2E-2
ENSG00000080224	ENSG00000095970	5.4E-3
ENSG00000083067	ENSG00000095970	8.4E-3
ENSG00000058091	ENSG00000096063	7.4E-3
ENSG00000075884	ENSG00000099246	1.5E-2
ENSG00000047648	ENSG00000099256	7.7E-3
ENSG00000086289	ENSG00000099256	6.3E-3
ENSG00000066032	ENSG00000099365	1E-2
ENSG00000007174	ENSG00000099812	3.1E-3
ENSG00000013297	ENSG00000099812	2.8E-3
ENSG00000078328	ENSG00000099812	2.2E-3
ENSG00000079841	ENSG00000099812	2.5E-3
ENSG00000082293	ENSG00000099812	2E-3
ENSG00000083067	ENSG00000099812	2.5E-3
ENSG00000066032	ENSG00000099889	2.8E-3
ENSG00000079841	ENSG00000099889	3.7E-3
ENSG00000091831	ENSG00000099889	4.4E-3
ENSG00000082293	ENSG00000099937	3.3E-2
ENSG00000079841	ENSG00000099957	1.9E-2
ENSG00000095777	ENSG00000100078	1.1E-2
ENSG00000091831	ENSG00000100121	1.2E-2
ENSG00000007174	ENSG00000100156	1.2E-2
ENSG00000002746	ENSG00000100167	1.1E-2
ENSG00000080224	ENSG00000100191	1.9E-2
ENSG00000055609	ENSG00000100201	2.2E-2
ENSG00000082293	ENSG00000100253	1.2E-2
ENSG00000047617	ENSG00000100276	1.1E-2
ENSG00000038945	ENSG00000100292	1.2E-2
ENSG00000082293	ENSG00000100341	1.3E-2
ENSG00000055609	ENSG00000100354	2.7E-2
ENSG00000069667	ENSG00000100385	1E-2
ENSG00000058091	ENSG00000100504	7E-3
ENSG00000072657	ENSG00000100532	4.4E-3
ENSG00000085276	ENSG00000100593	1.1E-2
ENSG00000005108	ENSG00000100652	5E-3
ENSG00000040731	ENSG00000100652	1.7E-3
ENSG00000060709	ENSG00000100652	6.8E-3
ENSG00000067715	ENSG00000100652	6.4E-3
ENSG00000091656	ENSG00000100652	5.8E-3
ENSG00000075213	ENSG00000100665	9.1E-3
ENSG00000081803	ENSG00000100665	6.9E-3
ENSG00000072657	ENSG00000100744	2.4E-3
ENSG00000013297	ENSG00000100884	5.5E-3
ENSG00000058091	ENSG00000100985	7.6E-3
ENSG00000055609	ENSG00000101109	2.6E-2
ENSG00000040731	ENSG00000101134	5.4E-3
ENSG00000091831	ENSG00000101197	6.7E-3
ENSG00000007174	ENSG00000101306	5.7E-3
ENSG00000013297	ENSG00000101306	4.8E-3
ENSG00000066032	ENSG00000101306	3.1E-3
ENSG00000075213	ENSG00000101323	1.4E-2
ENSG00000005108	ENSG00000101343	6E-3
ENSG00000041515	ENSG00000101349	1.9E-2
