# Gene_A	Gene_B	Weight
ENSG00000033122	ENSG00000070808	2.9E-1
ENSG00000079841	ENSG00000082805	4.3E-1
ENSG00000079841	ENSG00000128245	3.6E-1
ENSG00000021645	ENSG00000130396	4.8E-1
ENSG00000033122	ENSG00000132535	6.2E-2
ENSG00000067715	ENSG00000132872	5.9E-1
ENSG00000109339	ENSG00000132872	3.2E-1
ENSG00000109339	ENSG00000141480	4.9E-1
ENSG00000033122	ENSG00000149970	5.5E-1
ENSG00000150672	ENSG00000152208	2.4E-1
ENSG00000150672	ENSG00000152402	1.9E-1
ENSG00000139220	ENSG00000155974	1.7E-1
ENSG00000152578	ENSG00000155974	9.7E-2
ENSG00000155511	ENSG00000155974	7.6E-2
ENSG00000148498	ENSG00000270149	8.3E-1
ENSG00000150672	ENSG00000161681	1.2E-1
ENSG00000156113	ENSG00000166963	9.6E-1
ENSG00000155511	ENSG00000169252	5E-1
ENSG00000150672	ENSG00000170579	1.3E-1
ENSG00000155974	ENSG00000261125	3.2E-1
ENSG00000170579	ENSG00000265111	2E-1
ENSG00000155974	ENSG00000177380	3.2E-1
ENSG00000150672	ENSG00000182771	3.5E-1
ENSG00000150672	ENSG00000183454	1E-1
ENSG00000131558	ENSG00000187391	2.8E-1
ENSG00000168959	ENSG00000187391	9.4E-2
ENSG00000169760	ENSG00000187391	1.8E-1
ENSG00000170579	ENSG00000187391	5.5E-2
ENSG00000182771	ENSG00000187391	1.5E-1
ENSG00000183454	ENSG00000187391	4.4E-2
ENSG00000155974	ENSG00000196277	9.9E-2
ENSG00000187391	ENSG00000198010	2.8E-1
ENSG00000155974	ENSG00000198822	1.3E-1
ENSG00000185666	ENSG00000198929	7.7E-1
ENSG00000141510	ENSG00000231617	5.5E-1
ENSG00000033122	ENSG00000273079	1.4E-1
ENSG00000150672	ENSG00000273079	8.4E-2
ENSG00000183454	ENSG00000273079	8.3E-2
