# Gene_A	Gene_B	Weight
ENSG00000048052	ENSG00000068305	5.3E-1
ENSG00000033122	ENSG00000070808	5.5E-1
ENSG00000069667	ENSG00000084676	6.8E-2
ENSG00000069667	ENSG00000087191	6.5E-2
ENSG00000075213	ENSG00000099250	4.3E-1
ENSG00000091831	ENSG00000100201	7.8E-2
ENSG00000091831	ENSG00000100393	1.1E-2
ENSG00000091831	ENSG00000100461	1.1E-1
ENSG00000091831	ENSG00000102901	7.7E-2
ENSG00000091831	ENSG00000103152	6.5E-2
ENSG00000091831	ENSG00000103275	1.3E-2
ENSG00000058091	ENSG00000106799	3.1E-2
ENSG00000075884	ENSG00000106799	2.7E-2
ENSG00000095777	ENSG00000106799	1E-1
ENSG00000091831	ENSG00000263077	8.1E-2
ENSG00000091831	ENSG00000109919	2.5E-1
ENSG00000091831	ENSG00000112592	1.7E-2
ENSG00000058091	ENSG00000115170	7.5E-2
ENSG00000048052	ENSG00000116478	1.5E-1
ENSG00000091831	ENSG00000116478	2.2E-2
ENSG00000091831	ENSG00000116752	4.5E-2
ENSG00000069667	ENSG00000117707	2E-1
ENSG00000091831	ENSG00000118495	6.8E-2
ENSG00000069667	ENSG00000121022	1.3E-1
ENSG00000091831	ENSG00000124151	2.1E-2
ENSG00000091831	ENSG00000125686	6.1E-2
ENSG00000075884	ENSG00000125810	3.6E-1
ENSG00000091831	ENSG00000126561	5E-2
ENSG00000091831	ENSG00000128951	8.5E-2
ENSG00000091831	ENSG00000129315	3E-2
ENSG00000033122	ENSG00000130402	3.7E-1
ENSG00000104375	ENSG00000131023	2.1E-1
ENSG00000109339	ENSG00000131370	5.3E-1
ENSG00000104375	ENSG00000132155	4.2E-2
ENSG00000091831	ENSG00000135441	4.1E-2
ENSG00000091831	ENSG00000135679	2E-2
ENSG00000127603	ENSG00000136603	3.7E-2
ENSG00000113448	ENSG00000137486	1.7E-1
ENSG00000058091	ENSG00000138696	6.6E-2
ENSG00000091831	ENSG00000140009	2.9E-2
ENSG00000091831	ENSG00000140350	6E-2
ENSG00000091831	ENSG00000140396	2.6E-2
ENSG00000091831	ENSG00000141027	1.8E-2
ENSG00000113448	ENSG00000141480	5.9E-2
ENSG00000091831	ENSG00000141510	6E-3
ENSG00000116183	ENSG00000141646	5.4E-2
ENSG00000141510	ENSG00000142453	4.9E-2
ENSG00000141510	ENSG00000143207	4.6E-2
ENSG00000141510	ENSG00000143514	4.9E-2
ENSG00000080224	ENSG00000251246	2.3E-1
ENSG00000133401	ENSG00000144283	3.7E-1
ENSG00000127603	ENSG00000144674	8E-1
ENSG00000069667	ENSG00000146278	1.6E-1
ENSG00000109339	ENSG00000147889	1.2E-1
ENSG00000141510	ENSG00000149311	1.4E-2
ENSG00000141510	ENSG00000149480	6.1E-2
ENSG00000148498	ENSG00000149782	2.7E-1
ENSG00000104375	ENSG00000150457	6.1E-1
ENSG00000104375	ENSG00000151748	6.1E-1
ENSG00000141510	ENSG00000153487	1.8E-1
ENSG00000146592	ENSG00000153879	2.8E-2
ENSG00000145147	ENSG00000154133	1E0
ENSG00000152208	ENSG00000155511	8E-1
ENSG00000134516	ENSG00000155849	6.7E-1
ENSG00000150760	ENSG00000155849	4.7E-1
ENSG00000146592	ENSG00000156127	3.8E-2
ENSG00000146592	ENSG00000156273	6.4E-2
ENSG00000150672	ENSG00000157087	2.2E-1
ENSG00000141510	ENSG00000157106	6.8E-2
ENSG00000137672	ENSG00000157601	4E-1
ENSG00000085276	ENSG00000159692	4.9E-1
ENSG00000091831	ENSG00000160310	3.5E-2
ENSG00000155657	ENSG00000161011	1.4E-1
ENSG00000141510	ENSG00000162772	2.2E-2
ENSG00000146592	ENSG00000162772	6.3E-2
ENSG00000160145	ENSG00000162946	1.3E-1
ENSG00000141510	ENSG00000163132	1.8E-1
ENSG00000141510	ENSG00000163161	7.8E-2
ENSG00000148498	ENSG00000163558	7.1E-2
ENSG00000152208	ENSG00000164418	3.8E-1
ENSG00000141510	ENSG00000164611	4.6E-2
ENSG00000148498	ENSG00000164924	6E-2
ENSG00000141510	ENSG00000165156	2.3E-2
ENSG00000141510	ENSG00000165392	2.5E-2
ENSG00000085276	ENSG00000166949	6.2E-2
ENSG00000151150	ENSG00000166949	9.5E-2
ENSG00000156475	ENSG00000166949	4.3E-2
ENSG00000091831	ENSG00000168036	1.4E-2
ENSG00000141510	ENSG00000168395	2.8E-2
ENSG00000166501	ENSG00000168610	1.3E-1
ENSG00000080224	ENSG00000169242	1.9E-1
ENSG00000145242	ENSG00000169242	1.9E-1
ENSG00000141510	ENSG00000169375	2.5E-2
ENSG00000133401	ENSG00000169862	6.6E-1
ENSG00000141510	ENSG00000170004	1.2E-2
ENSG00000146592	ENSG00000170345	5E-2
ENSG00000134532	ENSG00000170365	6.2E-2
ENSG00000138411	ENSG00000170365	1.3E-1
ENSG00000150672	ENSG00000170579	2.3E-1
ENSG00000146592	ENSG00000170653	3.1E-2
ENSG00000091831	ENSG00000171223	2.6E-2
ENSG00000146592	ENSG00000171223	4.5E-2
ENSG00000123104	ENSG00000171552	2.2E-1
ENSG00000141510	ENSG00000171552	8.1E-3
ENSG00000116183	ENSG00000171681	7.8E-2
ENSG00000127603	ENSG00000171681	3.6E-2
ENSG00000048052	ENSG00000171720	1.5E-1
ENSG00000146592	ENSG00000172216	4.5E-2
ENSG00000127603	ENSG00000173153	1.5E-1
ENSG00000133424	ENSG00000173402	7.7E-1
ENSG00000155657	ENSG00000173991	2.6E-1
ENSG00000155657	ENSG00000174611	1.7E-1
ENSG00000141510	ENSG00000175054	1.8E-2
ENSG00000146592	ENSG00000175197	2.9E-2
ENSG00000155093	ENSG00000175216	1E0
ENSG00000138829	ENSG00000175387	5.5E-2
ENSG00000151150	ENSG00000175387	8.1E-2
ENSG00000155974	ENSG00000175387	2.9E-2
ENSG00000156475	ENSG00000175387	3.7E-2
ENSG00000146592	ENSG00000175592	6.3E-2
ENSG00000156299	ENSG00000176884	5.2E-1
ENSG00000148498	ENSG00000176903	1.9E-1
ENSG00000155849	ENSG00000177105	3.9E-1
ENSG00000091831	ENSG00000177606	1.2E-2
ENSG00000109339	ENSG00000177606	9.7E-2
ENSG00000146592	ENSG00000177606	2.1E-2
ENSG00000113448	ENSG00000177885	2.6E-2
ENSG00000154928	ENSG00000177885	3.1E-2
ENSG00000148498	ENSG00000178184	1.4E-1
ENSG00000150672	ENSG00000178568	1.2E-1
ENSG00000178568	ENSG00000179295	4.3E-2
ENSG00000091831	ENSG00000180530	2.5E-2
ENSG00000148498	ENSG00000182621	2.7E-1
ENSG00000151276	ENSG00000183067	7.1E-1
ENSG00000141510	ENSG00000183765	4.7E-2
ENSG00000080224	ENSG00000184349	2.3E-1
ENSG00000145242	ENSG00000184349	2.3E-1
ENSG00000141510	ENSG00000185499	1.8E-1
ENSG00000141510	ENSG00000185591	2.5E-2
ENSG00000178568	ENSG00000185737	4.2E-1
ENSG00000091831	ENSG00000186834	1E-1
ENSG00000067715	ENSG00000186908	6.3E-1
ENSG00000141510	ENSG00000187555	4.2E-2
ENSG00000139220	ENSG00000187672	4.6E-1
ENSG00000155657	ENSG00000188554	6.1E-1
ENSG00000069667	ENSG00000215700	1.6E-1
ENSG00000091831	ENSG00000215700	3.1E-2
ENSG00000141510	ENSG00000189403	3.3E-2
ENSG00000182185	ENSG00000270882	7E-2
ENSG00000155974	ENSG00000196277	4.4E-1
ENSG00000091831	ENSG00000261023	1.4E-1
ENSG00000141510	ENSG00000196419	1.2E-2
ENSG00000187323	ENSG00000196470	4.1E-1
ENSG00000091831	ENSG00000196498	1.8E-2
ENSG00000156113	ENSG00000196557	7.1E-1
ENSG00000116183	ENSG00000196700	8.5E-2
ENSG00000182168	ENSG00000196730	5.4E-1
ENSG00000159216	ENSG00000196781	2E-1
ENSG00000182185	ENSG00000196890	4.7E-1
ENSG00000146592	ENSG00000197063	4.5E-2
ENSG00000113448	ENSG00000197122	3.9E-2
ENSG00000141510	ENSG00000197299	2.5E-2
ENSG00000141510	ENSG00000197386	4.8E-3
ENSG00000141510	ENSG00000197579	1.8E-1
ENSG00000113448	ENSG00000197694	3.5E-1
ENSG00000146592	ENSG00000198517	3.9E-2
ENSG00000078295	ENSG00000198650	4.7E-2
ENSG00000101333	ENSG00000198650	4.7E-2
ENSG00000112541	ENSG00000198650	4.7E-2
ENSG00000113448	ENSG00000198650	2.8E-3
ENSG00000123104	ENSG00000198650	1.6E-2
ENSG00000128655	ENSG00000198650	4.7E-2
ENSG00000139144	ENSG00000198650	4.7E-2
ENSG00000141510	ENSG00000198650	5.7E-4
ENSG00000154678	ENSG00000198650	4.7E-2
ENSG00000155897	ENSG00000198650	4.7E-2
ENSG00000156475	ENSG00000198650	7.7E-3
ENSG00000166501	ENSG00000198650	5.2E-3
ENSG00000172572	ENSG00000198650	4.7E-2
ENSG00000182621	ENSG00000198650	7.9E-3
ENSG00000183454	ENSG00000198650	1.1E-2
ENSG00000184304	ENSG00000198650	2.7E-3
ENSG00000184588	ENSG00000198650	4.7E-2
ENSG00000196569	ENSG00000198650	9.1E-3
ENSG00000144407	ENSG00000198668	2.7E-1
ENSG00000152214	ENSG00000198668	1.9E-1
ENSG00000151276	ENSG00000198719	7.1E-1
ENSG00000174469	ENSG00000198730	1E0
ENSG00000058091	ENSG00000198742	4.6E-2
ENSG00000075884	ENSG00000198742	4.2E-2
ENSG00000116117	ENSG00000198742	1.4E-1
ENSG00000155974	ENSG00000198742	2.8E-2
ENSG00000156475	ENSG00000198742	3.6E-2
ENSG00000168038	ENSG00000198742	1.4E-1
ENSG00000145362	ENSG00000267951	5.5E-1
ENSG00000185420	ENSG00000237344	2.9E-1
ENSG00000144278	ENSG00000232616	5.8E-1
ENSG00000141510	ENSG00000237724	3.3E-2
ENSG00000113448	ENSG00000204628	4.2E-2
ENSG00000184304	ENSG00000204628	4.1E-2
ENSG00000145216	ENSG00000205937	4.7E-1
ENSG00000091831	ENSG00000213341	2.1E-2
ENSG00000091831	ENSG00000269079	6.3E-2
ENSG00000164418	ENSG00000221823	2.2E-1
ENSG00000080224	ENSG00000243364	2.3E-1
ENSG00000145242	ENSG00000243364	2.3E-1
ENSG00000146592	ENSG00000245848	5.3E-2
ENSG00000113448	ENSG00000254087	1.1E-1
