# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000005379	1.4E-2
ENSG00000005108	ENSG00000007402	1.2E-2
ENSG00000013297	ENSG00000021852	2.5E-2
ENSG00000021645	ENSG00000025434	9.7E-3
ENSG00000005108	ENSG00000030419	1.9E-2
ENSG00000041515	ENSG00000042781	9.4E-3
ENSG00000005108	ENSG00000046653	2E-2
ENSG00000048471	ENSG00000054219	1.1E-2
ENSG00000048052	ENSG00000054356	7.8E-3
ENSG00000042781	ENSG00000057593	1.5E-2
ENSG00000055609	ENSG00000057704	8.6E-3
ENSG00000055609	ENSG00000059804	1.4E-2
ENSG00000044524	ENSG00000062038	1E-2
ENSG00000018236	ENSG00000064692	3E-2
ENSG00000021645	ENSG00000065485	1E-2
ENSG00000069667	ENSG00000069702	1.1E-2
ENSG00000040731	ENSG00000070601	5.1E-3
ENSG00000040731	ENSG00000073712	9E-3
ENSG00000069667	ENSG00000073861	9.1E-3
ENSG00000033122	ENSG00000075073	7.6E-3
ENSG00000047648	ENSG00000075223	2.4E-2
ENSG00000013297	ENSG00000075673	5.3E-3
ENSG00000046889	ENSG00000075673	5.5E-3
ENSG00000058091	ENSG00000075673	6.3E-3
ENSG00000005108	ENSG00000075945	1.7E-2
ENSG00000060709	ENSG00000076258	8.2E-3
ENSG00000071909	ENSG00000077063	1.4E-2
ENSG00000047617	ENSG00000077264	4.5E-3
ENSG00000038945	ENSG00000077585	1.4E-2
ENSG00000021645	ENSG00000077984	8.8E-3
ENSG00000041515	ENSG00000078081	1E-2
ENSG00000007174	ENSG00000079482	5.2E-3
ENSG00000033122	ENSG00000079482	5.7E-3
ENSG00000041515	ENSG00000079482	3.2E-3
ENSG00000058091	ENSG00000079482	5E-3
ENSG00000078295	ENSG00000079482	4.9E-3
ENSG00000066032	ENSG00000080618	2.3E-2
ENSG00000042781	ENSG00000080910	8.4E-3
ENSG00000040731	ENSG00000081138	7.7E-3
ENSG00000040731	ENSG00000081248	7.6E-3
ENSG00000069020	ENSG00000081386	7.1E-3
ENSG00000042781	ENSG00000081800	1.2E-2
ENSG00000038945	ENSG00000082397	1.8E-2
ENSG00000081803	ENSG00000082684	7.8E-3
ENSG00000060709	ENSG00000083307	9.2E-3
ENSG00000078295	ENSG00000083307	7.6E-3
ENSG00000018236	ENSG00000083857	2.9E-2
ENSG00000066032	ENSG00000085465	1.5E-2
ENSG00000069020	ENSG00000085788	7.5E-3
ENSG00000033122	ENSG00000086544	3E-3
ENSG00000047617	ENSG00000086544	3E-3
ENSG00000078328	ENSG00000086544	3.6E-3
ENSG00000083067	ENSG00000086544	3.6E-3
