# Gene_A	Gene_B	Weight
ENSG00000007174	ENSG00000262654	7.8E-3
ENSG00000009694	ENSG00000264524	1.1E-2
ENSG00000002746	ENSG00000019505	6.9E-3
ENSG00000021645	ENSG00000025423	1.5E-2
ENSG00000021645	ENSG00000269411	8.2E-3
ENSG00000009694	ENSG00000034971	2.1E-2
ENSG00000005108	ENSG00000036530	1.3E-2
ENSG00000013297	ENSG00000044012	9.2E-3
ENSG00000013297	ENSG00000046647	1E-2
ENSG00000005108	ENSG00000046653	1.5E-2
ENSG00000002746	ENSG00000046889	1.9E-2
ENSG00000041515	ENSG00000046889	1.2E-2
ENSG00000038945	ENSG00000049860	6.9E-3
ENSG00000041515	ENSG00000050327	2E-2
ENSG00000013297	ENSG00000052344	1.4E-2
ENSG00000002746	ENSG00000053108	4.4E-3
ENSG00000013297	ENSG00000053108	2.5E-3
ENSG00000046889	ENSG00000053108	2.8E-3
ENSG00000047648	ENSG00000053747	1.8E-2
ENSG00000048052	ENSG00000054219	1E-2
ENSG00000040731	ENSG00000056736	1.8E-2
ENSG00000038945	ENSG00000059377	1E-2
ENSG00000040731	ENSG00000059758	2.1E-2
ENSG00000038945	ENSG00000060558	1.1E-2
ENSG00000018236	ENSG00000060718	1E-2
ENSG00000038945	ENSG00000060982	2.9E-2
ENSG00000021645	ENSG00000062038	1.6E-2
ENSG00000021645	ENSG00000062096	4.1E-3
ENSG00000009694	ENSG00000063180	1.7E-2
ENSG00000021645	ENSG00000064199	2.8E-2
ENSG00000060718	ENSG00000064666	9.9E-3
ENSG00000009694	ENSG00000064692	1.9E-2
ENSG00000013297	ENSG00000065883	1.4E-2
ENSG00000005108	ENSG00000066056	8.2E-3
ENSG00000007174	ENSG00000066230	1.1E-2
ENSG00000060718	ENSG00000067715	9.7E-3
ENSG00000067715	ENSG00000067798	2E-2
ENSG00000007174	ENSG00000069188	8.4E-3
ENSG00000058091	ENSG00000069956	2.1E-2
ENSG00000007174	ENSG00000070182	2.7E-2
ENSG00000069667	ENSG00000070214	1.9E-2
ENSG00000021645	ENSG00000269216	2.7E-2
ENSG00000009694	ENSG00000071967	7.4E-3
ENSG00000060718	ENSG00000072110	1E-2
ENSG00000069020	ENSG00000072163	1.3E-2
ENSG00000069020	ENSG00000072778	8.5E-3
ENSG00000066032	ENSG00000073067	1.3E-2
ENSG00000067798	ENSG00000073792	8.6E-3
ENSG00000069020	ENSG00000074416	6.5E-3
ENSG00000044524	ENSG00000075213	3.5E-2
ENSG00000002746	ENSG00000075388	1.4E-2
ENSG00000046889	ENSG00000075388	7.6E-3
ENSG00000060718	ENSG00000075391	1.1E-2
ENSG00000069020	ENSG00000076555	4.7E-3
ENSG00000072657	ENSG00000076555	7.2E-3
ENSG00000058091	ENSG00000077097	7.3E-3
ENSG00000067715	ENSG00000077157	1.5E-2
ENSG00000075884	ENSG00000077238	6.6E-3
ENSG00000013297	ENSG00000077463	1.5E-2
ENSG00000002746	ENSG00000077498	1.9E-2
ENSG00000038945	ENSG00000077585	1.1E-2
ENSG00000007174	ENSG00000262532	1.1E-2
ENSG00000075884	ENSG00000077984	5.4E-3
ENSG00000069020	ENSG00000078070	4.7E-3
ENSG00000060718	ENSG00000078098	8.1E-3
ENSG00000044524	ENSG00000078328	2.2E-2
ENSG00000067798	ENSG00000078596	1.3E-2
ENSG00000078328	ENSG00000079462	3.8E-3
ENSG00000066032	ENSG00000080031	1.1E-2
ENSG00000079841	ENSG00000080293	1.1E-2
ENSG00000047648	ENSG00000080546	1.2E-2
ENSG00000041515	ENSG00000080644	2.7E-2
ENSG00000005108	ENSG00000080709	2.2E-2
ENSG00000048052	ENSG00000081189	3.5E-2
ENSG00000075884	ENSG00000262418	5.1E-3
ENSG00000048052	ENSG00000081320	2E-2
ENSG00000046889	ENSG00000081479	1.3E-2
ENSG00000075884	ENSG00000082074	9.7E-3
ENSG00000069667	ENSG00000082196	1.8E-2
