# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000005001	8E-3
ENSG00000002746	ENSG00000005379	1.9E-2
ENSG00000005108	ENSG00000261986	6.3E-3
ENSG00000002746	ENSG00000262029	1.3E-2
ENSG00000007174	ENSG00000010282	5.6E-3
ENSG00000005108	ENSG00000027869	5.9E-3
ENSG00000018236	ENSG00000039537	1.8E-2
ENSG00000039139	ENSG00000041515	1.8E-2
ENSG00000040731	ENSG00000042813	3.4E-3
ENSG00000013297	ENSG00000042832	1E-2
ENSG00000040731	ENSG00000042980	7.2E-3
ENSG00000021645	ENSG00000052850	7E-3
ENSG00000044524	ENSG00000054277	2.5E-2
ENSG00000040731	ENSG00000054938	2.6E-3
ENSG00000009694	ENSG00000056291	9.2E-3
ENSG00000040731	ENSG00000056487	8.1E-3
ENSG00000048052	ENSG00000056972	1.6E-2
ENSG00000040731	ENSG00000057593	6.5E-3
ENSG00000048471	ENSG00000062038	4.6E-3
ENSG00000005108	ENSG00000267876	7.7E-3
ENSG00000033122	ENSG00000267876	8.2E-3
ENSG00000038945	ENSG00000267876	5E-3
ENSG00000040731	ENSG00000064692	7.7E-3
ENSG00000040731	ENSG00000064989	8.7E-3
ENSG00000007174	ENSG00000065618	2.1E-2
ENSG00000048471	ENSG00000065809	5.6E-3
ENSG00000055609	ENSG00000066422	2E-2
ENSG00000044524	ENSG00000067182	1.3E-2
ENSG00000069667	ENSG00000069696	6.2E-3
ENSG00000041515	ENSG00000069943	2.1E-2
ENSG00000047648	ENSG00000070019	1.5E-2
ENSG00000055609	ENSG00000070269	2.6E-2
ENSG00000040731	ENSG00000070526	5.7E-3
ENSG00000067715	ENSG00000071073	1.6E-2
ENSG00000048052	ENSG00000072657	1E-2
ENSG00000071909	ENSG00000263298	2.7E-2
ENSG00000009694	ENSG00000073754	9E-3
ENSG00000072657	ENSG00000073861	6.1E-3
ENSG00000044524	ENSG00000074527	6.4E-3
ENSG00000067715	ENSG00000074590	2.9E-3
ENSG00000072657	ENSG00000075290	1.4E-2
ENSG00000042781	ENSG00000075884	3.7E-3
ENSG00000047648	ENSG00000075884	4.4E-3
ENSG00000072657	ENSG00000077009	4.7E-3
ENSG00000066032	ENSG00000077063	1.1E-2
ENSG00000021645	ENSG00000077264	1.1E-2
ENSG00000044524	ENSG00000077380	1E-2
ENSG00000040731	ENSG00000077420	7E-3
ENSG00000055609	ENSG00000263001	1.5E-2
ENSG00000075884	ENSG00000077943	4.6E-3
ENSG00000009694	ENSG00000077984	1.7E-2
ENSG00000042781	ENSG00000078098	4.1E-3
ENSG00000075884	ENSG00000078098	1.2E-3
ENSG00000040731	ENSG00000078328	8.3E-3
ENSG00000075213	ENSG00000078579	1.7E-2
ENSG00000040731	ENSG00000078814	6.4E-3
ENSG00000038945	ENSG00000079101	1.8E-2
ENSG00000002746	ENSG00000079112	1.8E-2
ENSG00000040731	ENSG00000079337	7.7E-3
ENSG00000069020	ENSG00000079462	8.9E-3
ENSG00000042781	ENSG00000080618	7.8E-3
ENSG00000072657	ENSG00000081052	1.3E-2
ENSG00000075884	ENSG00000081189	5.8E-3
ENSG00000040731	ENSG00000081248	4.6E-3
ENSG00000067715	ENSG00000081479	1.5E-2
ENSG00000041515	ENSG00000082175	8.4E-3
ENSG00000060718	ENSG00000082556	2.7E-2
ENSG00000040731	ENSG00000082684	4.9E-3
ENSG00000069020	ENSG00000083307	2.1E-2
ENSG00000067715	ENSG00000083857	8.4E-3
ENSG00000039139	ENSG00000084628	5.9E-3
ENSG00000080224	ENSG00000084628	9.7E-3
ENSG00000040731	ENSG00000084652	8E-3
ENSG00000002746	ENSG00000085465	1.5E-2
ENSG00000081803	ENSG00000085491	2.7E-2
ENSG00000081803	ENSG00000085832	1.3E-2
ENSG00000075884	ENSG00000086205	4.5E-3
ENSG00000018236	ENSG00000086288	9.1E-3
ENSG00000066032	ENSG00000086288	7.8E-3
ENSG00000079841	ENSG00000086288	1.2E-2
ENSG00000039139	ENSG00000086289	1.6E-2
ENSG00000071909	ENSG00000086696	4.5E-3
ENSG00000075213	ENSG00000086696	5.1E-3
ENSG00000075884	ENSG00000086696	1.3E-3
ENSG00000005108	ENSG00000087128	1.1E-2
ENSG00000033122	ENSG00000087128	1.1E-2
ENSG00000071909	ENSG00000087128	1E-2
ENSG00000075213	ENSG00000087128	1.2E-2
ENSG00000080224	ENSG00000087128	1.1E-2
ENSG00000071909	ENSG00000087237	7.9E-3
ENSG00000038945	ENSG00000087495	7.5E-3
ENSG00000066032	ENSG00000087495	7.6E-3
ENSG00000075213	ENSG00000087495	1.1E-2
ENSG00000079841	ENSG00000087495	1.1E-2
ENSG00000033122	ENSG00000088782	1.3E-2
ENSG00000044524	ENSG00000089169	1.4E-2
ENSG00000058091	ENSG00000089169	1.2E-2
ENSG00000009694	ENSG00000089199	1.2E-2
ENSG00000067798	ENSG00000089289	4.5E-3
ENSG00000048471	ENSG00000090238	5.8E-3
ENSG00000075884	ENSG00000090530	3.9E-3
ENSG00000040731	ENSG00000090776	3.8E-3
ENSG00000075884	ENSG00000091106	3.6E-3
ENSG00000075884	ENSG00000091972	5.2E-3
ENSG00000021645	ENSG00000092009	1.4E-2
ENSG00000009694	ENSG00000092607	1.5E-2
ENSG00000072657	ENSG00000094661	5.8E-3
ENSG00000081803	ENSG00000094975	1.1E-2
