# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000006047	4.8E-3
ENSG00000002746	ENSG00000007933	1.3E-2
ENSG00000002746	ENSG00000010932	5.2E-3
ENSG00000005108	ENSG00000016490	3.1E-3
ENSG00000009694	ENSG00000026652	2.3E-2
ENSG00000005108	ENSG00000039987	8E-3
ENSG00000038945	ENSG00000042832	7E-3
ENSG00000047648	ENSG00000049323	1.6E-2
ENSG00000038945	ENSG00000050767	1.8E-2
ENSG00000002746	ENSG00000057149	1.6E-2
ENSG00000002746	ENSG00000057468	1.3E-2
ENSG00000058091	ENSG00000058799	3.9E-3
ENSG00000047648	ENSG00000061918	1.5E-2
ENSG00000007174	ENSG00000063245	6.6E-3
ENSG00000048471	ENSG00000272120	8.6E-3
ENSG00000009694	ENSG00000065154	1.5E-2
ENSG00000055609	ENSG00000065243	2E-2
ENSG00000018236	ENSG00000065609	8.6E-3
ENSG00000018236	ENSG00000066032	1.4E-2
ENSG00000055609	ENSG00000066084	1.9E-2
ENSG00000060718	ENSG00000066185	2E-2
ENSG00000033122	ENSG00000269840	1.5E-2
ENSG00000069020	ENSG00000069696	1.4E-2
ENSG00000069667	ENSG00000069702	1.8E-2
ENSG00000058091	ENSG00000069956	1.2E-2
ENSG00000058091	ENSG00000069974	9.5E-3
ENSG00000007174	ENSG00000070985	5.4E-3
ENSG00000040731	ENSG00000071203	1.4E-2
ENSG00000069667	ENSG00000071575	9.8E-3
ENSG00000069020	ENSG00000072062	1.1E-2
ENSG00000040731	ENSG00000072133	2.5E-2
ENSG00000066032	ENSG00000072657	8.8E-3
ENSG00000048471	ENSG00000072736	2.4E-2
ENSG00000048471	ENSG00000072858	6.8E-3
ENSG00000055609	ENSG00000073614	1.7E-2
ENSG00000041515	ENSG00000074590	2.2E-2
ENSG00000048052	ENSG00000074657	1.2E-2
ENSG00000060718	ENSG00000074771	2.6E-2
ENSG00000069667	ENSG00000074966	7.7E-3
ENSG00000041515	ENSG00000075673	1.1E-2
ENSG00000055609	ENSG00000076513	1.1E-2
ENSG00000066032	ENSG00000077063	1.5E-2
ENSG00000072657	ENSG00000077063	3.2E-2
ENSG00000058091	ENSG00000077984	9.2E-3
ENSG00000048471	ENSG00000078070	3.6E-3
ENSG00000075884	ENSG00000078304	1.1E-2
ENSG00000039139	ENSG00000078579	1.7E-2
ENSG00000075884	ENSG00000078747	9.7E-3
ENSG00000002746	ENSG00000079112	8E-3
ENSG00000072657	ENSG00000079215	1.8E-2
ENSG00000018236	ENSG00000079482	8.4E-3
ENSG00000066032	ENSG00000079482	4E-3
ENSG00000058091	ENSG00000079739	9.1E-3
ENSG00000075884	ENSG00000080503	9.9E-3
ENSG00000075884	ENSG00000081019	8.4E-3
ENSG00000075884	ENSG00000262418	8.8E-3
ENSG00000080224	ENSG00000081803	1.3E-2
ENSG00000075884	ENSG00000082074	1E-2
ENSG00000038945	ENSG00000082397	1.2E-2
ENSG00000047648	ENSG00000082781	2.4E-2
ENSG00000048471	ENSG00000083454	1.8E-2
ENSG00000072657	ENSG00000083782	2.3E-2
ENSG00000067798	ENSG00000083857	1.5E-2
ENSG00000058091	ENSG00000084073	6.7E-3
ENSG00000069020	ENSG00000085117	6E-3
ENSG00000002746	ENSG00000085465	4.5E-3
ENSG00000048471	ENSG00000085511	4.3E-3
ENSG00000079841	ENSG00000085552	1.9E-2
ENSG00000009694	ENSG00000086288	1.3E-2
ENSG00000075884	ENSG00000086589	1.1E-2
ENSG00000081803	ENSG00000087494	1.4E-2
ENSG00000081803	ENSG00000087495	1.4E-2
ENSG00000086289	ENSG00000087842	1.2E-2
