# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000003436	7.3E-3
ENSG00000002746	ENSG00000006638	1.1E-2
ENSG00000002746	ENSG00000008118	1.1E-2
ENSG00000002746	ENSG00000010318	1.1E-2
ENSG00000009694	ENSG00000011258	2.2E-2
ENSG00000002746	ENSG00000016490	7.3E-3
ENSG00000002746	ENSG00000019505	1.5E-3
ENSG00000013297	ENSG00000022840	5.2E-3
ENSG00000009694	ENSG00000041515	3.6E-3
ENSG00000040731	ENSG00000041515	1.4E-3
ENSG00000041515	ENSG00000042832	3.4E-3
ENSG00000041515	ENSG00000043039	3.3E-3
ENSG00000009694	ENSG00000043514	2.4E-2
ENSG00000002746	ENSG00000046889	7.1E-3
ENSG00000040731	ENSG00000047644	5.5E-3
ENSG00000007174	ENSG00000047936	1.1E-2
ENSG00000040731	ENSG00000047936	2.9E-3
ENSG00000041515	ENSG00000047936	2E-3
ENSG00000041515	ENSG00000049192	4E-3
ENSG00000041515	ENSG00000049283	3.3E-3
ENSG00000002746	ENSG00000049759	1.3E-2
ENSG00000002746	ENSG00000050165	1E-2
ENSG00000041515	ENSG00000050165	5.7E-3
ENSG00000002746	ENSG00000050628	1.1E-2
ENSG00000041515	ENSG00000053108	2.6E-3
ENSG00000041515	ENSG00000054796	3.8E-3
ENSG00000046889	ENSG00000057468	2E-2
ENSG00000018236	ENSG00000057593	4.3E-3
ENSG00000046889	ENSG00000057593	4.1E-3
ENSG00000041515	ENSG00000058404	5.5E-3
ENSG00000041515	ENSG00000059915	4.4E-3
ENSG00000041515	ENSG00000061676	4.6E-3
ENSG00000047648	ENSG00000061918	1.1E-2
ENSG00000007174	ENSG00000062038	1.9E-2
ENSG00000048471	ENSG00000063127	1.3E-2
ENSG00000018236	ENSG00000063180	1.3E-2
ENSG00000002746	ENSG00000064199	7.6E-3
ENSG00000060718	ENSG00000064205	1.6E-2
ENSG00000002746	ENSG00000064270	1E-2
ENSG00000007174	ENSG00000064651	1E-2
ENSG00000042781	ENSG00000064655	6.7E-3
ENSG00000060709	ENSG00000064655	5.8E-3
ENSG00000009694	ENSG00000064692	6.2E-3
ENSG00000041515	ENSG00000065609	4.2E-3
ENSG00000041515	ENSG00000066135	5.1E-3
ENSG00000041515	ENSG00000066629	4.5E-3
ENSG00000013297	ENSG00000066926	4.4E-3
ENSG00000002746	ENSG00000066933	5.9E-3
ENSG00000066032	ENSG00000067064	9.2E-3
ENSG00000040731	ENSG00000067445	6.3E-3
ENSG00000005108	ENSG00000067715	3.6E-2
ENSG00000041515	ENSG00000067715	5E-3
ENSG00000002746	ENSG00000068615	1.1E-2
ENSG00000041515	ENSG00000068615	5.4E-3
ENSG00000007174	ENSG00000269840	1.6E-2
ENSG00000041515	ENSG00000069482	6E-3
ENSG00000066032	ENSG00000069667	1E-2
ENSG00000041515	ENSG00000069696	3.2E-3
ENSG00000018236	ENSG00000069702	1.3E-2
ENSG00000069667	ENSG00000069702	5.3E-3
ENSG00000040731	ENSG00000070018	8.7E-3
