# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000007314	2.9E-3
ENSG00000009694	ENSG00000016490	1.2E-2
ENSG00000007174	ENSG00000042832	5.4E-3
ENSG00000039139	ENSG00000043039	8.6E-3
ENSG00000021645	ENSG00000047648	2.5E-2
ENSG00000047617	ENSG00000053702	1E-2
ENSG00000033122	ENSG00000054796	1.9E-2
ENSG00000041515	ENSG00000057294	2.1E-2
ENSG00000033122	ENSG00000059915	1.2E-2
ENSG00000042781	ENSG00000062370	2E-2
ENSG00000047648	ENSG00000063438	2.1E-2
ENSG00000041515	ENSG00000064195	1.7E-2
ENSG00000009694	ENSG00000064886	1.4E-2
ENSG00000018236	ENSG00000065609	8.8E-3
ENSG00000066032	ENSG00000066382	1.7E-2
ENSG00000002746	ENSG00000067715	2.4E-2
ENSG00000033122	ENSG00000070193	9.5E-3
ENSG00000060709	ENSG00000070731	1.6E-2
ENSG00000066032	ENSG00000070731	8.6E-3
ENSG00000066032	ENSG00000072657	1E-2
ENSG00000007174	ENSG00000073067	1.6E-2
ENSG00000058091	ENSG00000073754	1.8E-2
ENSG00000069020	ENSG00000073792	3E-2
ENSG00000038945	ENSG00000074317	9.5E-3
ENSG00000048471	ENSG00000074317	7.9E-3
ENSG00000069020	ENSG00000074416	1.2E-2
ENSG00000047648	ENSG00000074590	2.3E-2
ENSG00000066032	ENSG00000074621	1.7E-2
ENSG00000058091	ENSG00000074657	1.3E-2
ENSG00000060718	ENSG00000074657	1.1E-2
ENSG00000044524	ENSG00000075290	1.6E-2
ENSG00000066032	ENSG00000075643	1.6E-2
ENSG00000039139	ENSG00000077009	8E-3
ENSG00000075884	ENSG00000077380	4.1E-3
ENSG00000005108	ENSG00000078053	2E-2
ENSG00000066032	ENSG00000078098	1E-2
ENSG00000002746	ENSG00000079482	3.1E-3
ENSG00000005108	ENSG00000079482	3.6E-3
ENSG00000018236	ENSG00000079482	3.8E-3
ENSG00000058091	ENSG00000079482	4.2E-3
ENSG00000066032	ENSG00000079482	2.3E-3
ENSG00000078328	ENSG00000079482	4.6E-3
ENSG00000042781	ENSG00000079557	2.2E-2
ENSG00000044524	ENSG00000080007	1.4E-2
ENSG00000047617	ENSG00000080031	7.2E-3
ENSG00000072657	ENSG00000080493	1.3E-2
ENSG00000066032	ENSG00000080709	1.5E-2
ENSG00000060718	ENSG00000081803	1.7E-2
ENSG00000072657	ENSG00000082781	1.5E-2
ENSG00000055609	ENSG00000273439	1.3E-2
ENSG00000009694	ENSG00000083857	1.1E-2
ENSG00000069020	ENSG00000085117	1.7E-2
ENSG00000069667	ENSG00000085449	1.6E-2
ENSG00000069667	ENSG00000085871	1.1E-2
ENSG00000075213	ENSG00000086544	1.3E-2
ENSG00000086289	ENSG00000087095	7.3E-3
ENSG00000021645	ENSG00000087128	9.5E-3
ENSG00000086289	ENSG00000087263	1.2E-2
ENSG00000072657	ENSG00000087494	2.1E-2
ENSG00000075884	ENSG00000088035	4.4E-3
ENSG00000086289	ENSG00000088035	3.8E-3
ENSG00000066032	ENSG00000088386	2E-2
ENSG00000069667	ENSG00000260587	8.8E-3
ENSG00000086289	ENSG00000088766	1.3E-2
ENSG00000047648	ENSG00000089116	4.8E-3
ENSG00000067715	ENSG00000089169	2.5E-2
ENSG00000069020	ENSG00000089327	1.4E-2
ENSG00000042781	ENSG00000090402	2.2E-2
ENSG00000072657	ENSG00000090402	1.1E-2
ENSG00000041515	ENSG00000090447	5.6E-3
ENSG00000047648	ENSG00000091010	1.9E-2
ENSG00000041515	ENSG00000091137	2.5E-2
ENSG00000067715	ENSG00000091664	1.7E-2
ENSG00000072657	ENSG00000091879	1.7E-2
ENSG00000007174	ENSG00000092051	1.6E-2
ENSG00000044524	ENSG00000092345	2.1E-2
ENSG00000075884	ENSG00000092531	1.3E-2
ENSG00000071909	ENSG00000092607	1.5E-2
ENSG00000082293	ENSG00000262993	7.8E-3
ENSG00000021645	ENSG00000095713	2.2E-2
ENSG00000048052	ENSG00000095713	2.4E-2
ENSG00000044524	ENSG00000095917	5.1E-3
ENSG00000071909	ENSG00000095917	5.7E-3
ENSG00000069020	ENSG00000095932	1.9E-2
ENSG00000080224	ENSG00000095970	1.4E-2
ENSG00000081803	ENSG00000096696	1.1E-2
ENSG00000046889	ENSG00000099365	1.5E-2
ENSG00000044524	ENSG00000099721	1E-2
ENSG00000007174	ENSG00000099769	3.7E-3
ENSG00000082293	ENSG00000099769	2.4E-3
ENSG00000002746	ENSG00000099812	2.1E-3
ENSG00000013297	ENSG00000099812	2.8E-3
ENSG00000060709	ENSG00000099812	2.7E-3
ENSG00000078328	ENSG00000099812	3.2E-3
ENSG00000082293	ENSG00000099812	1.5E-3
ENSG00000083067	ENSG00000099812	2.8E-3
ENSG00000091831	ENSG00000099812	3.2E-3
ENSG00000005108	ENSG00000099866	8.8E-3
ENSG00000075884	ENSG00000100030	1.4E-2
ENSG00000047648	ENSG00000100060	2.2E-2
ENSG00000046889	ENSG00000100092	5.2E-3
ENSG00000005108	ENSG00000100121	6.1E-3
ENSG00000041515	ENSG00000100121	5.4E-3
ENSG00000046889	ENSG00000100121	5.5E-3
ENSG00000078328	ENSG00000100121	7.5E-3
ENSG00000075213	ENSG00000100122	1.3E-2
ENSG00000013297	ENSG00000100151	7.8E-3
ENSG00000033122	ENSG00000100151	7.1E-3
ENSG00000082293	ENSG00000100218	2.1E-2
ENSG00000082293	ENSG00000100253	8E-3
ENSG00000069667	ENSG00000100284	1.7E-2
ENSG00000041515	ENSG00000100342	1.8E-2
ENSG00000075884	ENSG00000100351	8.7E-3
ENSG00000069667	ENSG00000100362	1.1E-2
ENSG00000041515	ENSG00000100373	7.4E-3
ENSG00000075884	ENSG00000100422	6.2E-3
ENSG00000069020	ENSG00000100504	1.3E-2
ENSG00000039139	ENSG00000100593	5.2E-3
ENSG00000078295	ENSG00000100593	5.3E-3
ENSG00000091831	ENSG00000100593	6.5E-3
ENSG00000021645	ENSG00000100628	2.7E-2
ENSG00000099139	ENSG00000100629	1.8E-2
ENSG00000055609	ENSG00000100888	1.4E-2
ENSG00000075884	ENSG00000100889	1.1E-2
ENSG00000099139	ENSG00000101004	6.8E-3
ENSG00000081803	ENSG00000101040	1.4E-2
ENSG00000066032	ENSG00000101134	7.4E-3
ENSG00000072657	ENSG00000101134	6.6E-3
ENSG00000075213	ENSG00000101200	9.9E-3
ENSG00000095777	ENSG00000101200	1.2E-2
ENSG00000055609	ENSG00000101216	8.9E-3
ENSG00000039139	ENSG00000101222	7.2E-3
ENSG00000071909	ENSG00000101251	1.9E-2
ENSG00000033122	ENSG00000101306	3.3E-3
ENSG00000078328	ENSG00000101306	4E-3
