# Gene_A	Gene_B	Weight
ENSG00000007174	ENSG00000008226	9.3E-3
ENSG00000005108	ENSG00000009413	1.2E-2
ENSG00000005108	ENSG00000019991	3.1E-2
ENSG00000018236	ENSG00000021574	1.2E-2
ENSG00000009694	ENSG00000021826	1.5E-2
ENSG00000005108	ENSG00000022267	4.5E-3
ENSG00000018236	ENSG00000028839	1E-2
ENSG00000033122	ENSG00000039987	2E-2
ENSG00000005108	ENSG00000040731	9.4E-3
ENSG00000033122	ENSG00000040731	1E-2
ENSG00000009694	ENSG00000041515	2.8E-2
ENSG00000018236	ENSG00000043093	1.6E-2
ENSG00000040731	ENSG00000048052	1E-2
ENSG00000007174	ENSG00000048342	1.4E-2
ENSG00000040731	ENSG00000049618	8.6E-3
ENSG00000042781	ENSG00000050438	1.7E-2
ENSG00000040731	ENSG00000050767	8E-3
ENSG00000042781	ENSG00000054793	1E-2
ENSG00000044524	ENSG00000055147	1.3E-2
ENSG00000033122	ENSG00000056291	1.7E-2
ENSG00000041515	ENSG00000056998	2.2E-2
ENSG00000042781	ENSG00000057468	1.6E-2
ENSG00000018236	ENSG00000058063	9.8E-3
ENSG00000055609	ENSG00000058673	1.7E-2
ENSG00000039139	ENSG00000064199	1.5E-2
ENSG00000040731	ENSG00000064309	8.9E-3
ENSG00000009694	ENSG00000065154	1.5E-2
ENSG00000060709	ENSG00000066032	9.5E-3
ENSG00000039139	ENSG00000066185	1.1E-2
ENSG00000005108	ENSG00000066629	9E-3
ENSG00000058091	ENSG00000066629	8.4E-3
ENSG00000005108	ENSG00000067798	2.3E-2
ENSG00000040731	ENSG00000067798	1.1E-2
ENSG00000040731	ENSG00000068976	8.2E-3
ENSG00000009694	ENSG00000069764	1.2E-2
ENSG00000044524	ENSG00000069764	1.3E-2
ENSG00000066032	ENSG00000069966	8E-3
ENSG00000067715	ENSG00000070087	6.2E-3
ENSG00000042781	ENSG00000070193	1.1E-2
ENSG00000047617	ENSG00000070404	7.2E-3
ENSG00000060709	ENSG00000070601	6.4E-3
ENSG00000066032	ENSG00000070601	2.1E-3
ENSG00000066032	ENSG00000070610	4.7E-3
ENSG00000069667	ENSG00000070731	1.1E-2
ENSG00000048471	ENSG00000071073	2.3E-2
ENSG00000047617	ENSG00000071991	2.6E-2
ENSG00000046889	ENSG00000072163	6.2E-3
ENSG00000047617	ENSG00000072163	4.3E-3
ENSG00000066032	ENSG00000269384	6.8E-3
ENSG00000066032	ENSG00000072832	3.4E-3
ENSG00000067715	ENSG00000075151	1.8E-2
ENSG00000072657	ENSG00000075239	1.1E-2
ENSG00000075213	ENSG00000075618	1.3E-2
ENSG00000042781	ENSG00000075975	1.1E-2
