# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000006747	2.5E-2
ENSG00000009694	ENSG00000021826	1.3E-2
ENSG00000021645	ENSG00000023287	1.1E-2
ENSG00000018236	ENSG00000028839	5.9E-3
ENSG00000009694	ENSG00000269411	9E-3
ENSG00000039139	ENSG00000048540	1.1E-2
ENSG00000048052	ENSG00000050767	2.8E-2
ENSG00000021645	ENSG00000052126	2E-2
ENSG00000039139	ENSG00000052795	8.6E-3
ENSG00000044524	ENSG00000053702	2.5E-2
ENSG00000009694	ENSG00000054938	1.4E-2
ENSG00000046889	ENSG00000054938	1.6E-2
ENSG00000040731	ENSG00000056291	1.1E-2
ENSG00000018236	ENSG00000058063	6.6E-3
ENSG00000047648	ENSG00000060566	4.2E-3
ENSG00000039139	ENSG00000064042	1.3E-2
ENSG00000041515	ENSG00000064309	1.7E-2
ENSG00000055609	ENSG00000064687	1.3E-2
ENSG00000009694	ENSG00000065154	2.1E-2
ENSG00000013297	ENSG00000065675	1.9E-2
ENSG00000055609	ENSG00000065717	1E-2
ENSG00000044524	ENSG00000066185	7.2E-3
ENSG00000055609	ENSG00000066933	1.6E-2
ENSG00000039139	ENSG00000069122	4.6E-3
ENSG00000018236	ENSG00000069998	9.7E-3
ENSG00000060709	ENSG00000070019	1.8E-2
ENSG00000067798	ENSG00000070404	1.1E-2
ENSG00000060718	ENSG00000070540	1.1E-2
ENSG00000069667	ENSG00000070731	7.5E-3
ENSG00000067715	ENSG00000071539	1E-2
ENSG00000009694	ENSG00000072080	2.3E-2
ENSG00000048471	ENSG00000072135	2.1E-2
ENSG00000046889	ENSG00000072182	6.8E-3
ENSG00000013297	ENSG00000268188	1.2E-2
ENSG00000038945	ENSG00000072694	1.6E-2
ENSG00000067798	ENSG00000072786	1.6E-2
ENSG00000047648	ENSG00000074416	8.7E-3
ENSG00000060718	ENSG00000074590	1E-2
ENSG00000047617	ENSG00000074771	3.4E-2
ENSG00000048471	ENSG00000076555	4.3E-2
ENSG00000075884	ENSG00000076662	2.1E-3
ENSG00000041515	ENSG00000077264	1.8E-2
ENSG00000067798	ENSG00000077420	2.2E-2
ENSG00000075884	ENSG00000077420	5.2E-3
ENSG00000048052	ENSG00000077935	2.4E-2
ENSG00000075884	ENSG00000077984	3.8E-3
ENSG00000005108	ENSG00000078018	1.8E-2
ENSG00000018236	ENSG00000078070	1.4E-2
ENSG00000058091	ENSG00000078098	6.1E-3
ENSG00000060718	ENSG00000078098	4.3E-3
ENSG00000067798	ENSG00000078098	6.1E-3
ENSG00000013297	ENSG00000078579	1.7E-2
ENSG00000075884	ENSG00000078589	3.9E-3
ENSG00000075884	ENSG00000078596	4.9E-3
ENSG00000041515	ENSG00000078898	1.3E-2
ENSG00000078328	ENSG00000078898	1.7E-2
ENSG00000021645	ENSG00000079156	1.7E-2
ENSG00000075884	ENSG00000079257	4.5E-3
ENSG00000075884	ENSG00000079263	6.7E-3
ENSG00000060709	ENSG00000079689	1.5E-2
ENSG00000058091	ENSG00000079739	2.1E-2
ENSG00000075884	ENSG00000079931	5.1E-3
ENSG00000075884	ENSG00000079950	3.5E-3
ENSG00000007174	ENSG00000080572	1.3E-2
ENSG00000060718	ENSG00000080573	7.2E-3
ENSG00000078328	ENSG00000080644	1.8E-2
ENSG00000058091	ENSG00000080910	1.9E-2
ENSG00000075884	ENSG00000081189	2.7E-3
ENSG00000075884	ENSG00000262418	7.2E-3
ENSG00000018236	ENSG00000081277	3.9E-3
ENSG00000069667	ENSG00000081277	5E-3
ENSG00000039139	ENSG00000081803	6.6E-3
ENSG00000040731	ENSG00000272633	1.2E-2
ENSG00000075213	ENSG00000082153	1.4E-2
ENSG00000060718	ENSG00000082196	1.5E-2
ENSG00000021645	ENSG00000083307	1.7E-2
ENSG00000060718	ENSG00000083782	1.6E-2
ENSG00000075884	ENSG00000083799	6E-3
ENSG00000075884	ENSG00000084070	4.3E-3
ENSG00000058091	ENSG00000085063	1.2E-2
ENSG00000075884	ENSG00000085265	4.9E-3
ENSG00000038945	ENSG00000085514	1.3E-2
ENSG00000075884	ENSG00000085832	5.2E-3
ENSG00000039139	ENSG00000272939	9.9E-3
