# Gene_A	Gene_B	Weight
ENSG00000021645	ENSG00000051009	1.9E-1
ENSG00000047648	ENSG00000056998	4E-2
ENSG00000066032	ENSG00000066117	2.7E-2
ENSG00000066032	ENSG00000082014	2.7E-2
ENSG00000047648	ENSG00000085840	1.3E-1
ENSG00000021645	ENSG00000100083	8E-2
ENSG00000021645	ENSG00000100284	8E-2
ENSG00000066032	ENSG00000100813	1.1E-1
ENSG00000104375	ENSG00000107954	4.9E-1
ENSG00000039139	ENSG00000109132	1.5E-1
ENSG00000039139	ENSG00000109323	2.4E-1
ENSG00000105778	ENSG00000109606	1.2E-1
ENSG00000106536	ENSG00000111424	1.1E-1
ENSG00000058091	ENSG00000111727	4.6E-2
ENSG00000105778	ENSG00000113522	1.4E-1
ENSG00000104375	ENSG00000114738	1.4E-1
ENSG00000104375	ENSG00000115109	4.9E-1
ENSG00000047648	ENSG00000115641	8.4E-2
ENSG00000106536	ENSG00000115657	9.2E-2
ENSG00000066032	ENSG00000116478	3.8E-2
ENSG00000104375	ENSG00000123416	3.3E-2
ENSG00000021645	ENSG00000124406	7.7E-2
ENSG00000047648	ENSG00000124406	5.5E-2
ENSG00000058091	ENSG00000124702	4.6E-2
ENSG00000121904	ENSG00000124702	5.2E-2
ENSG00000021645	ENSG00000125447	8E-2
ENSG00000120594	ENSG00000127527	5.4E-2
ENSG00000047648	ENSG00000128683	7.9E-2
ENSG00000107611	ENSG00000130702	1.8E-1
ENSG00000106536	ENSG00000131269	9.2E-2
ENSG00000107611	ENSG00000134775	1E-1
ENSG00000009694	ENSG00000134909	4.2E-1
ENSG00000047648	ENSG00000136381	1.7E-1
ENSG00000134775	ENSG00000136854	4.6E-2
ENSG00000058091	ENSG00000136933	4.6E-2
ENSG00000121904	ENSG00000136933	5.2E-2
ENSG00000133424	ENSG00000137767	1.3E-1
ENSG00000047648	ENSG00000139613	9E-2
ENSG00000112541	ENSG00000140015	5E-1
ENSG00000128655	ENSG00000140015	5E-1
ENSG00000141837	ENSG00000142606	1.6E-1
ENSG00000127603	ENSG00000142798	8.7E-2
ENSG00000058091	ENSG00000145216	4.1E-2
ENSG00000133424	ENSG00000146416	7.9E-2
ENSG00000107611	ENSG00000146426	1.9E-1
ENSG00000145216	ENSG00000146963	2E-2
ENSG00000146143	ENSG00000149136	1.5E-2
ENSG00000145216	ENSG00000149923	5E-2
ENSG00000047648	ENSG00000151247	2.4E-2
ENSG00000150672	ENSG00000151458	8.4E-2
ENSG00000146143	ENSG00000151657	2.1E-2
ENSG00000067715	ENSG00000152932	4.1E-1
ENSG00000145216	ENSG00000153914	1.9E-2
ENSG00000145191	ENSG00000153922	1.1E-1
ENSG00000145012	ENSG00000153944	2.2E-1
ENSG00000047648	ENSG00000154127	1.1E-1
ENSG00000134775	ENSG00000154415	2.9E-1
ENSG00000145216	ENSG00000155508	1.6E-2
ENSG00000134775	ENSG00000155657	2E-1
ENSG00000144278	ENSG00000155980	2.4E-1
ENSG00000154678	ENSG00000156218	3.2E-1
ENSG00000107611	ENSG00000156299	1.9E-1
ENSG00000145216	ENSG00000156508	1.3E-2
ENSG00000148498	ENSG00000157077	1.9E-1
ENSG00000156218	ENSG00000157445	6.7E-2
ENSG00000146143	ENSG00000157456	1.3E-2
ENSG00000151276	ENSG00000157613	5.3E-1
ENSG00000141376	ENSG00000157954	1.4E-1
ENSG00000133424	ENSG00000158516	5E-2
ENSG00000146143	ENSG00000159147	3.4E-2
ENSG00000156475	ENSG00000159461	5.4E-1
ENSG00000104375	ENSG00000159692	1.4E-1
ENSG00000144290	ENSG00000159842	5.3E-2
ENSG00000155052	ENSG00000159899	3.5E-1
ENSG00000134775	ENSG00000160226	1.2E-1
ENSG00000156218	ENSG00000160469	6.2E-2
ENSG00000156299	ENSG00000161203	1.1E-1
ENSG00000145191	ENSG00000161204	1E-1
ENSG00000149571	ENSG00000161270	4.2E-1
