# Gene_A	Gene_B	Weight
ENSG00000018236	ENSG00000018625	1.1E-2
ENSG00000009694	ENSG00000034053	1.9E-2
ENSG00000018236	ENSG00000034971	1.3E-2
ENSG00000002746	ENSG00000039537	1.5E-2
ENSG00000007174	ENSG00000043039	4.3E-3
ENSG00000040731	ENSG00000043355	1.9E-2
ENSG00000047648	ENSG00000049323	1.7E-2
ENSG00000013297	ENSG00000050327	2E-2
ENSG00000013297	ENSG00000050820	1.7E-2
ENSG00000021645	ENSG00000054598	8.3E-3
ENSG00000048471	ENSG00000059377	7.3E-3
ENSG00000048471	ENSG00000059588	1.7E-2
ENSG00000005108	ENSG00000062370	6.9E-3
ENSG00000009694	ENSG00000064201	7.6E-3
ENSG00000005108	ENSG00000064655	8.6E-3
ENSG00000060718	ENSG00000064655	1.2E-2
ENSG00000005108	ENSG00000064989	1.8E-2
ENSG00000009694	ENSG00000065675	6E-3
ENSG00000048052	ENSG00000066382	1.2E-2
ENSG00000005108	ENSG00000067715	1.5E-2
ENSG00000009694	ENSG00000267915	9.2E-3
ENSG00000013297	ENSG00000068137	2.3E-2
ENSG00000018236	ENSG00000068615	1.3E-2
ENSG00000005108	ENSG00000069122	9.9E-3
ENSG00000066032	ENSG00000070985	1.1E-2
ENSG00000069020	ENSG00000072163	8.1E-3
ENSG00000047648	ENSG00000072422	2E-2
ENSG00000048471	ENSG00000072786	6.2E-3
ENSG00000007174	ENSG00000073067	9.9E-3
ENSG00000033122	ENSG00000073067	7.7E-3
ENSG00000055609	ENSG00000073614	2.4E-2
ENSG00000046889	ENSG00000073711	1.7E-2
ENSG00000069667	ENSG00000073861	5.9E-3
ENSG00000033122	ENSG00000074276	1.4E-2
ENSG00000047617	ENSG00000074317	4.8E-3
ENSG00000042781	ENSG00000075073	6.3E-3
ENSG00000060709	ENSG00000075073	7.6E-3
ENSG00000038945	ENSG00000075618	1.2E-2
ENSG00000075213	ENSG00000075618	1.3E-2
ENSG00000047617	ENSG00000075673	1.7E-2
ENSG00000048471	ENSG00000076641	1.9E-2
ENSG00000075884	ENSG00000076641	5.9E-3
ENSG00000013297	ENSG00000077264	1.3E-2
ENSG00000075884	ENSG00000077420	7.6E-3
ENSG00000066032	ENSG00000262532	1.7E-2
ENSG00000038945	ENSG00000078098	7.1E-3
ENSG00000060718	ENSG00000078098	6.2E-3
ENSG00000067798	ENSG00000078098	7.7E-3
ENSG00000069667	ENSG00000078589	9.9E-3
ENSG00000075884	ENSG00000078589	2.4E-3
ENSG00000075884	ENSG00000078668	6.5E-3
ENSG00000002746	ENSG00000078898	1.8E-2
ENSG00000047648	ENSG00000080910	1.9E-2
ENSG00000060718	ENSG00000080910	2.2E-2
ENSG00000040731	ENSG00000081014	1.1E-2
ENSG00000075884	ENSG00000262418	8.1E-3
ENSG00000039139	ENSG00000081248	9.7E-3
ENSG00000047617	ENSG00000081277	2.2E-2
ENSG00000044524	ENSG00000081803	7.7E-3
ENSG00000072657	ENSG00000081803	5.1E-3
ENSG00000081803	ENSG00000272633	5.4E-3
ENSG00000075884	ENSG00000082074	4E-3
ENSG00000018236	ENSG00000082175	2.6E-2
ENSG00000081803	ENSG00000082497	7.8E-3
ENSG00000047648	ENSG00000082781	2.3E-2
ENSG00000072657	ENSG00000082781	2.2E-2
ENSG00000081803	ENSG00000083307	6.9E-3
ENSG00000005108	ENSG00000083782	2E-2
ENSG00000060718	ENSG00000083782	2.7E-2
ENSG00000075884	ENSG00000083814	7.4E-3
ENSG00000021645	ENSG00000083857	5E-3
ENSG00000081803	ENSG00000083857	8.7E-4
ENSG00000048471	ENSG00000084070	1.2E-2
