# Gene_A	Gene_B	Weight
ENSG00000079841	ENSG00000097007	4.2E-2
ENSG00000121904	ENSG00000124181	6.4E-2
ENSG00000079841	ENSG00000158092	4E-2
ENSG00000121904	ENSG00000158092	3.1E-2
ENSG00000145362	ENSG00000158092	6.9E-2
ENSG00000150760	ENSG00000158092	3.2E-2
ENSG00000151320	ENSG00000158092	2.4E-2
ENSG00000121904	ENSG00000167193	3.9E-2
ENSG00000133454	ENSG00000167193	1.3E-1
ENSG00000150760	ENSG00000167193	4E-2
ENSG00000151320	ENSG00000167193	3.1E-2
ENSG00000079841	ENSG00000177885	3.1E-2
ENSG00000145362	ENSG00000177885	5.4E-2
ENSG00000150760	ENSG00000177885	2.5E-2
ENSG00000151320	ENSG00000177885	1.9E-2
ENSG00000152214	ENSG00000177885	9.3E-2
ENSG00000155093	ENSG00000177885	9.3E-2
ENSG00000170579	ENSG00000177885	1.7E-2
ENSG00000176406	ENSG00000177885	3.9E-2
ENSG00000176771	ENSG00000177885	3.1E-2
ENSG00000150760	ENSG00000197122	6.1E-2
ENSG00000151320	ENSG00000197122	4.7E-2
ENSG00000170579	ENSG00000197122	4.2E-2
