# Gene_A	Gene_B	Weight
ENSG00000007174	ENSG00000008197	8.1E-3
ENSG00000005108	ENSG00000010319	9.1E-3
ENSG00000013297	ENSG00000017427	8.9E-3
ENSG00000005108	ENSG00000018625	1.3E-2
ENSG00000013297	ENSG00000020181	7.2E-3
ENSG00000018236	ENSG00000025423	1.5E-2
ENSG00000021645	ENSG00000029534	1.8E-2
ENSG00000005108	ENSG00000046889	2.5E-2
ENSG00000005108	ENSG00000047634	2.6E-2
ENSG00000009694	ENSG00000053524	5.9E-3
ENSG00000042781	ENSG00000053524	6.2E-3
ENSG00000046889	ENSG00000053702	1.2E-2
ENSG00000009694	ENSG00000054796	4.4E-3
ENSG00000033122	ENSG00000054796	5.7E-3
ENSG00000042781	ENSG00000054796	4.4E-3
ENSG00000044524	ENSG00000054796	4.1E-3
ENSG00000040731	ENSG00000054803	2.3E-2
ENSG00000021645	ENSG00000056487	9.3E-3
ENSG00000048052	ENSG00000057704	2.1E-2
ENSG00000055609	ENSG00000058673	1.8E-2
ENSG00000038945	ENSG00000060982	1.9E-2
ENSG00000060718	ENSG00000060982	1.2E-2
ENSG00000021645	ENSG00000063015	1.3E-2
ENSG00000013297	ENSG00000064300	1.3E-2
ENSG00000048052	ENSG00000064835	1.2E-2
ENSG00000013297	ENSG00000065618	1.6E-2
ENSG00000066032	ENSG00000069206	2.4E-2
ENSG00000055609	ENSG00000070269	1.7E-2
ENSG00000066032	ENSG00000070526	1.9E-2
ENSG00000007174	ENSG00000071677	6.9E-3
ENSG00000071909	ENSG00000072315	8E-3
ENSG00000040731	ENSG00000072657	2.2E-2
ENSG00000044524	ENSG00000072657	2E-2
ENSG00000038945	ENSG00000072694	1.4E-2
ENSG00000067798	ENSG00000072858	8E-3
ENSG00000060709	ENSG00000073754	9.7E-3
ENSG00000039139	ENSG00000074410	1.2E-2
ENSG00000069020	ENSG00000074410	1.4E-2
ENSG00000067798	ENSG00000074527	1.2E-2
ENSG00000018236	ENSG00000074590	1.1E-2
ENSG00000058091	ENSG00000074855	1.4E-2
ENSG00000048052	ENSG00000075388	2.6E-2
ENSG00000075884	ENSG00000076641	6.7E-3
ENSG00000075884	ENSG00000076662	4.7E-3
ENSG00000075884	ENSG00000076770	5.9E-3
ENSG00000047617	ENSG00000077009	1E-2
ENSG00000058091	ENSG00000077063	1.9E-2
ENSG00000021645	ENSG00000077080	9.5E-3
ENSG00000075884	ENSG00000077420	7.6E-3
ENSG00000046889	ENSG00000077616	2.1E-2
ENSG00000072657	ENSG00000077616	2.1E-2
ENSG00000075884	ENSG00000077984	3E-3
ENSG00000038945	ENSG00000078098	7.5E-3
ENSG00000060718	ENSG00000078098	5.6E-3
ENSG00000075884	ENSG00000078589	4.2E-3
ENSG00000075884	ENSG00000078596	3E-3
ENSG00000041515	ENSG00000079101	2.1E-2
ENSG00000041515	ENSG00000079112	1.7E-2
ENSG00000018236	ENSG00000079150	2.1E-2
ENSG00000021645	ENSG00000079689	2.3E-2
ENSG00000042781	ENSG00000079691	2.4E-2
ENSG00000021645	ENSG00000080618	2.5E-2
ENSG00000018236	ENSG00000080910	1.8E-2
ENSG00000040731	ENSG00000081051	2.9E-2
ENSG00000072657	ENSG00000081051	1.4E-2
ENSG00000048052	ENSG00000081138	1.9E-2
ENSG00000075884	ENSG00000081189	4.6E-3
ENSG00000075884	ENSG00000262418	7.9E-3
ENSG00000007174	ENSG00000081248	1E-2
ENSG00000075884	ENSG00000081320	6.6E-3
ENSG00000066032	ENSG00000081760	1.8E-2
ENSG00000009694	ENSG00000081800	3.9E-3
ENSG00000033122	ENSG00000081800	5.2E-3
ENSG00000042781	ENSG00000081800	3.9E-3
ENSG00000069667	ENSG00000081800	4.2E-3
ENSG00000071909	ENSG00000081800	3.7E-3
ENSG00000072657	ENSG00000081800	2.8E-3
ENSG00000080224	ENSG00000081800	4.3E-3
ENSG00000075884	ENSG00000082074	6.3E-3
ENSG00000039139	ENSG00000082175	1E-2
ENSG00000067715	ENSG00000083168	2.1E-2
ENSG00000075884	ENSG00000083454	3.7E-3
ENSG00000072657	ENSG00000083642	2.1E-2
ENSG00000060718	ENSG00000083782	1.7E-2
ENSG00000075884	ENSG00000083799	7.6E-3
ENSG00000069020	ENSG00000083838	1.1E-2
ENSG00000075884	ENSG00000084070	7.3E-3
ENSG00000072657	ENSG00000085276	1.7E-2
ENSG00000005108	ENSG00000085563	1.5E-2
ENSG00000046889	ENSG00000085563	1.5E-2
ENSG00000055609	ENSG00000085978	1.6E-2
ENSG00000038945	ENSG00000086300	1.7E-2
ENSG00000081803	ENSG00000086619	1.8E-2
ENSG00000060718	ENSG00000086717	1.3E-2
ENSG00000075884	ENSG00000262128	6.1E-3
ENSG00000060718	ENSG00000086991	1.3E-2
ENSG00000066032	ENSG00000087128	2E-2
ENSG00000060718	ENSG00000087303	5E-3
ENSG00000086289	ENSG00000087303	8E-3
ENSG00000013297	ENSG00000088882	9.9E-3
ENSG00000079841	ENSG00000089101	2.7E-2
ENSG00000066032	ENSG00000089169	9.7E-3
ENSG00000007174	ENSG00000089558	4.5E-3
ENSG00000048471	ENSG00000090238	1.9E-2
ENSG00000005108	ENSG00000090376	2.1E-2
ENSG00000085276	ENSG00000090402	2.1E-2
ENSG00000075884	ENSG00000091592	4.3E-3
ENSG00000071909	ENSG00000264509	2E-2
ENSG00000018236	ENSG00000091844	2.2E-2
ENSG00000060718	ENSG00000091844	1.2E-2
ENSG00000091656	ENSG00000091986	9.1E-3
ENSG00000091831	ENSG00000092068	9.2E-3
ENSG00000075213	ENSG00000092345	2E-2
ENSG00000075884	ENSG00000093072	4.9E-3
ENSG00000078328	ENSG00000094661	1.6E-2
ENSG00000075884	ENSG00000095370	6.6E-3
ENSG00000060718	ENSG00000095383	1.3E-2
ENSG00000009694	ENSG00000095464	4.3E-3
ENSG00000033122	ENSG00000095464	5.4E-3
ENSG00000044524	ENSG00000095464	4E-3
ENSG00000069667	ENSG00000095464	4.6E-3
ENSG00000072657	ENSG00000095464	2.9E-3
ENSG00000075884	ENSG00000262509	5.4E-3
ENSG00000038945	ENSG00000095970	2.6E-2
ENSG00000005108	ENSG00000099139	1.1E-2
ENSG00000069020	ENSG00000099326	1.3E-2
ENSG00000075213	ENSG00000099399	2.1E-2
ENSG00000040731	ENSG00000099617	1.2E-2
ENSG00000082293	ENSG00000099617	8.8E-3
ENSG00000044524	ENSG00000099769	5.3E-3
ENSG00000069667	ENSG00000099769	6E-3
ENSG00000069020	ENSG00000099864	1.3E-2
ENSG00000078328	ENSG00000099866	2E-2
ENSG00000060718	ENSG00000099953	1.7E-2
ENSG00000075884	ENSG00000100055	6.3E-3
ENSG00000075884	ENSG00000100060	7.1E-3
ENSG00000075884	ENSG00000100077	5.8E-3
ENSG00000075884	ENSG00000100100	5.9E-3
ENSG00000082293	ENSG00000100122	9E-3
ENSG00000078295	ENSG00000100147	7.5E-3
ENSG00000078295	ENSG00000100151	9.4E-3
ENSG00000099139	ENSG00000100154	1.4E-2
ENSG00000100154	ENSG00000100219	3.8E-2
ENSG00000058091	ENSG00000100253	1.7E-2
ENSG00000099139	ENSG00000100285	1.1E-2
ENSG00000100154	ENSG00000100307	1E-2
ENSG00000082293	ENSG00000100341	1.3E-2
ENSG00000075884	ENSG00000100365	2.8E-3
ENSG00000075884	ENSG00000100368	2.5E-3
ENSG00000041515	ENSG00000100427	2.9E-2
ENSG00000086289	ENSG00000100439	2.5E-2
ENSG00000055609	ENSG00000100523	2.4E-2
ENSG00000079841	ENSG00000100604	2.2E-2
ENSG00000002746	ENSG00000100652	8.2E-3
ENSG00000078328	ENSG00000100652	6.2E-3
ENSG00000075884	ENSG00000100721	4.3E-3
ENSG00000075884	ENSG00000101096	6.2E-3
ENSG00000075884	ENSG00000101109	7E-3
ENSG00000082293	ENSG00000101200	8.2E-3
ENSG00000099139	ENSG00000101230	1.3E-2
ENSG00000048471	ENSG00000101265	1.3E-2
ENSG00000075884	ENSG00000101265	4.4E-3
ENSG00000078328	ENSG00000101306	1.8E-2
ENSG00000086289	ENSG00000101335	1.1E-2
