# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000006128	3E-3
ENSG00000002746	ENSG00000006659	1.8E-2
ENSG00000005108	ENSG00000038295	1.5E-2
ENSG00000039139	ENSG00000039537	8.7E-3
ENSG00000002746	ENSG00000043355	5E-3
ENSG00000005108	ENSG00000043355	3.4E-3
ENSG00000040731	ENSG00000043355	2.7E-3
ENSG00000041515	ENSG00000043355	4.5E-3
ENSG00000042781	ENSG00000043355	3.2E-3
ENSG00000039139	ENSG00000043591	1.2E-2
ENSG00000009694	ENSG00000046774	2.8E-2
ENSG00000039139	ENSG00000048540	1.4E-2
ENSG00000046889	ENSG00000053524	4.9E-3
ENSG00000021645	ENSG00000054392	5.1E-3
ENSG00000055609	ENSG00000060688	1.6E-2
ENSG00000013297	ENSG00000063180	3.2E-2
ENSG00000055609	ENSG00000064313	2.8E-2
ENSG00000048052	ENSG00000064835	8.4E-3
ENSG00000048471	ENSG00000065457	1.1E-2
ENSG00000044524	ENSG00000065609	9.2E-3
ENSG00000048052	ENSG00000065675	3.6E-2
ENSG00000040731	ENSG00000066117	1.8E-2
ENSG00000042781	ENSG00000067048	1.9E-2
ENSG00000039139	ENSG00000069702	1E-2
ENSG00000021645	ENSG00000072422	7.3E-3
ENSG00000058091	ENSG00000072657	1.5E-2
ENSG00000042781	ENSG00000073282	2.9E-2
ENSG00000072657	ENSG00000073754	1.2E-2
ENSG00000033122	ENSG00000073861	1.1E-2
ENSG00000048471	ENSG00000075407	4.5E-3
ENSG00000055609	ENSG00000075407	5E-3
ENSG00000069020	ENSG00000075407	7.5E-3
ENSG00000069667	ENSG00000075407	7E-3
ENSG00000075884	ENSG00000076641	1.5E-2
ENSG00000047617	ENSG00000077009	5.6E-3
ENSG00000007174	ENSG00000077327	1.3E-2
ENSG00000039139	ENSG00000077327	6.5E-3
ENSG00000009694	ENSG00000263001	8.8E-3
ENSG00000044524	ENSG00000078053	9E-3
ENSG00000060718	ENSG00000078053	1.3E-2
ENSG00000067715	ENSG00000078053	1.2E-2
ENSG00000009694	ENSG00000078579	8.3E-3
ENSG00000033122	ENSG00000078579	1.1E-2
ENSG00000060709	ENSG00000078579	1.1E-2
ENSG00000039139	ENSG00000079156	1.5E-2
ENSG00000072657	ENSG00000079215	2.1E-2
ENSG00000069020	ENSG00000079482	6.7E-3
ENSG00000069667	ENSG00000079482	6E-3
ENSG00000075213	ENSG00000079785	9.1E-3
ENSG00000005108	ENSG00000079819	3.3E-2
ENSG00000039139	ENSG00000080546	7.4E-3
ENSG00000047617	ENSG00000080573	1.4E-2
ENSG00000055609	ENSG00000081923	2.1E-2
ENSG00000080224	ENSG00000082482	1.4E-2
ENSG00000081803	ENSG00000082497	2.5E-2
ENSG00000013297	ENSG00000084628	1.4E-2
ENSG00000082293	ENSG00000086506	1.8E-2
ENSG00000082293	ENSG00000087074	2.1E-2
ENSG00000069020	ENSG00000087206	7.5E-3
ENSG00000069667	ENSG00000087206	6.5E-3
ENSG00000085276	ENSG00000087206	6.2E-3
ENSG00000086289	ENSG00000088179	9.8E-3
ENSG00000021645	ENSG00000088298	7E-3
ENSG00000038945	ENSG00000088827	8.8E-3
ENSG00000075884	ENSG00000088827	6.2E-3
ENSG00000082293	ENSG00000088882	1E-2
ENSG00000086289	ENSG00000272358	7.7E-3
ENSG00000075884	ENSG00000089327	1.5E-2
ENSG00000069667	ENSG00000089682	1.4E-2
ENSG00000075884	ENSG00000090104	1.7E-2
ENSG00000009694	ENSG00000090447	1E-2
ENSG00000013297	ENSG00000090447	1.1E-2
ENSG00000047617	ENSG00000090447	1.2E-2
ENSG00000047648	ENSG00000090447	9.6E-3
ENSG00000078328	ENSG00000090447	1.3E-2
ENSG00000005108	ENSG00000091428	1E-2
ENSG00000044524	ENSG00000091428	1.1E-2
ENSG00000041515	ENSG00000091482	2.3E-2
ENSG00000002746	ENSG00000091664	5.2E-3
ENSG00000005108	ENSG00000091664	3.4E-3
ENSG00000018236	ENSG00000091664	4.6E-3
ENSG00000041515	ENSG00000091664	4.6E-3
ENSG00000046889	ENSG00000091664	4.6E-3
ENSG00000060709	ENSG00000091664	5E-3
ENSG00000060718	ENSG00000091664	5.3E-3
ENSG00000067715	ENSG00000091664	4.7E-3
ENSG00000067798	ENSG00000091664	4.2E-3
ENSG00000086289	ENSG00000091986	1.2E-2
ENSG00000007174	ENSG00000092850	1.2E-2
ENSG00000039139	ENSG00000092850	6E-3
ENSG00000072657	ENSG00000092964	7.5E-3
ENSG00000079841	ENSG00000262993	1.3E-2
ENSG00000086289	ENSG00000094963	1.1E-2
ENSG00000075213	ENSG00000095002	2.4E-2
ENSG00000018236	ENSG00000095627	1.4E-2
ENSG00000072657	ENSG00000096968	1.1E-2
ENSG00000067715	ENSG00000097096	7.2E-3
ENSG00000069020	ENSG00000099204	8.1E-3
ENSG00000044524	ENSG00000099399	1.2E-2
ENSG00000060709	ENSG00000099399	1.7E-2
ENSG00000082293	ENSG00000099998	1.3E-2
ENSG00000039139	ENSG00000100012	1.5E-2
ENSG00000082293	ENSG00000100092	2E-2
ENSG00000038945	ENSG00000100097	1E-2
ENSG00000075884	ENSG00000100097	7.6E-3
ENSG00000048471	ENSG00000100121	2.1E-2
