# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000006611	1.8E-2
ENSG00000002746	ENSG00000011083	1.8E-3
ENSG00000002746	ENSG00000016082	1.1E-2
ENSG00000002746	ENSG00000019505	2.5E-3
ENSG00000013297	ENSG00000019505	3.3E-3
ENSG00000007174	ENSG00000021488	7.3E-3
ENSG00000018236	ENSG00000021488	5.4E-3
ENSG00000002746	ENSG00000027644	3.9E-3
ENSG00000021645	ENSG00000040731	1.3E-2
ENSG00000007174	ENSG00000041515	3.1E-3
ENSG00000021645	ENSG00000041515	3.7E-3
ENSG00000040731	ENSG00000041515	1.3E-3
ENSG00000040731	ENSG00000042304	1.1E-2
ENSG00000041515	ENSG00000042832	1.7E-3
ENSG00000041515	ENSG00000046653	3.5E-3
ENSG00000040731	ENSG00000046774	1.1E-2
ENSG00000041515	ENSG00000046889	2.3E-3
ENSG00000041515	ENSG00000047230	2E-3
ENSG00000041515	ENSG00000047457	2.3E-3
ENSG00000041515	ENSG00000047936	7.4E-4
ENSG00000046889	ENSG00000047936	4.7E-3
ENSG00000041515	ENSG00000048471	2.1E-3
ENSG00000041515	ENSG00000048545	2.9E-3
ENSG00000041515	ENSG00000049089	1.8E-3
ENSG00000041515	ENSG00000049192	2.3E-3
ENSG00000041515	ENSG00000049283	2.5E-3
ENSG00000007174	ENSG00000049883	8.3E-3
ENSG00000041515	ENSG00000049883	8.4E-4
ENSG00000047648	ENSG00000050393	1.1E-2
ENSG00000041515	ENSG00000050628	3.6E-3
ENSG00000041515	ENSG00000051180	2.7E-3
ENSG00000042781	ENSG00000052344	2.4E-2
ENSG00000040731	ENSG00000052723	1.2E-2
ENSG00000041515	ENSG00000052723	3.2E-3
ENSG00000041515	ENSG00000053108	2E-3
ENSG00000013297	ENSG00000053702	1.8E-2
ENSG00000048052	ENSG00000054277	8.3E-3
ENSG00000041515	ENSG00000054356	1.9E-3
ENSG00000048052	ENSG00000054965	1.8E-2
ENSG00000009694	ENSG00000055163	9.6E-3
ENSG00000041515	ENSG00000056998	2.9E-3
ENSG00000041515	ENSG00000057019	2.1E-3
ENSG00000041515	ENSG00000057468	2.8E-3
ENSG00000041515	ENSG00000057593	7.1E-4
ENSG00000041515	ENSG00000058085	2.8E-3
ENSG00000041515	ENSG00000058335	3.6E-3
ENSG00000041515	ENSG00000060140	2.6E-3
ENSG00000041515	ENSG00000061337	3.6E-3
ENSG00000002746	ENSG00000061656	8.7E-3
ENSG00000041515	ENSG00000061676	2.6E-3
ENSG00000047648	ENSG00000061918	1.2E-2
ENSG00000060709	ENSG00000063169	2E-2
ENSG00000041515	ENSG00000267876	2.1E-3
ENSG00000041515	ENSG00000064042	2.4E-3
ENSG00000041515	ENSG00000064199	1.3E-3
ENSG00000021645	ENSG00000064205	1.8E-2
ENSG00000040731	ENSG00000064205	6.5E-3
ENSG00000044524	ENSG00000064300	1.6E-2
ENSG00000018236	ENSG00000064692	3.1E-3
ENSG00000021645	ENSG00000064692	4.8E-3
ENSG00000040731	ENSG00000064692	1.8E-3
ENSG00000041515	ENSG00000064692	4.7E-4
ENSG00000046889	ENSG00000064692	3.1E-3
ENSG00000048471	ENSG00000064692	3E-3
ENSG00000048052	ENSG00000064933	3E-3
ENSG00000041515	ENSG00000065320	1.5E-3
ENSG00000040731	ENSG00000065328	9E-3
ENSG00000009694	ENSG00000065675	1.2E-2
ENSG00000041515	ENSG00000065833	2.5E-3
ENSG00000041515	ENSG00000065883	3.2E-3
ENSG00000041515	ENSG00000066135	3.1E-3
ENSG00000038945	ENSG00000066230	1.4E-2
ENSG00000041515	ENSG00000066382	2.2E-3
ENSG00000041515	ENSG00000066405	3.6E-3
ENSG00000002746	ENSG00000066468	1.7E-2
ENSG00000041515	ENSG00000066468	3.8E-3
ENSG00000041515	ENSG00000067191	3.4E-3
ENSG00000048052	ENSG00000068024	1.5E-2
ENSG00000041515	ENSG00000068078	4E-3
ENSG00000058091	ENSG00000068383	2.2E-2
ENSG00000041515	ENSG00000068615	3.1E-3
ENSG00000040731	ENSG00000068976	9E-3
ENSG00000041515	ENSG00000269840	1.9E-3
ENSG00000040731	ENSG00000069018	2.2E-3
ENSG00000048471	ENSG00000069018	4.1E-3
ENSG00000041515	ENSG00000069122	3E-3
ENSG00000013297	ENSG00000069188	1.8E-2
ENSG00000041515	ENSG00000070018	3.3E-3
ENSG00000060718	ENSG00000070031	4E-3
ENSG00000066032	ENSG00000070031	3.4E-3
ENSG00000040731	ENSG00000070159	9.9E-3
ENSG00000058091	ENSG00000070190	1.8E-2
ENSG00000009694	ENSG00000070269	1.5E-2
ENSG00000041515	ENSG00000070366	2.5E-3
ENSG00000013297	ENSG00000269216	1.9E-2
ENSG00000041515	ENSG00000070601	1.9E-3
ENSG00000002746	ENSG00000070759	5.5E-3
ENSG00000041515	ENSG00000070759	1.2E-3
ENSG00000058091	ENSG00000070759	9.8E-3
ENSG00000040731	ENSG00000070808	1.2E-2
ENSG00000009694	ENSG00000070882	2.2E-2
ENSG00000041515	ENSG00000070915	3.5E-3
ENSG00000002746	ENSG00000071242	1.4E-2
ENSG00000041515	ENSG00000071242	3.2E-3
ENSG00000041515	ENSG00000071282	2E-3
ENSG00000060709	ENSG00000071282	1.4E-2
ENSG00000041515	ENSG00000071539	1.5E-3
ENSG00000038945	ENSG00000071967	1.6E-2
ENSG00000041515	ENSG00000072041	1.8E-3
ENSG00000060718	ENSG00000072041	2.9E-2
ENSG00000002746	ENSG00000072163	2.1E-3
ENSG00000013297	ENSG00000072163	2.8E-3
ENSG00000060709	ENSG00000072364	2E-2
ENSG00000013297	ENSG00000072832	1.1E-2
ENSG00000041515	ENSG00000073282	3.3E-3
ENSG00000041515	ENSG00000073464	2E-3
ENSG00000069667	ENSG00000073614	9.1E-3
ENSG00000038945	ENSG00000073670	8.2E-3
ENSG00000041515	ENSG00000073711	3.3E-3
ENSG00000041515	ENSG00000073712	3.9E-3
ENSG00000041515	ENSG00000074047	3.4E-3
ENSG00000048052	ENSG00000074071	1.3E-2
ENSG00000044524	ENSG00000074276	2.4E-2
ENSG00000041515	ENSG00000074410	4E-3
ENSG00000047617	ENSG00000074416	1.1E-2
ENSG00000040731	ENSG00000074621	1.2E-2
ENSG00000041515	ENSG00000074621	2.9E-3
ENSG00000009694	ENSG00000074966	1E-2
ENSG00000040731	ENSG00000075035	6.1E-3
ENSG00000041515	ENSG00000075035	1.4E-3
ENSG00000041515	ENSG00000075043	3.8E-3
ENSG00000041515	ENSG00000075213	2.4E-3
ENSG00000046889	ENSG00000075213	1.8E-2
ENSG00000002746	ENSG00000075218	1.4E-2
ENSG00000041515	ENSG00000075218	3.2E-3
ENSG00000041515	ENSG00000271760	2.9E-3
ENSG00000002746	ENSG00000075388	4.2E-3
ENSG00000058091	ENSG00000075568	2.2E-2
ENSG00000041515	ENSG00000075651	3.1E-3
ENSG00000005108	ENSG00000075673	1.1E-2
ENSG00000041515	ENSG00000075673	1.8E-3
ENSG00000046889	ENSG00000075673	1.2E-2
ENSG00000075213	ENSG00000075673	1.2E-2
ENSG00000047648	ENSG00000075886	1.4E-2
ENSG00000069667	ENSG00000076003	3.8E-3
ENSG00000041515	ENSG00000076258	9.3E-4
ENSG00000072657	ENSG00000076258	7.2E-3
ENSG00000069667	ENSG00000076321	9.4E-3
ENSG00000041515	ENSG00000076344	2.8E-3
ENSG00000041515	ENSG00000076356	3E-3
ENSG00000041515	ENSG00000076706	3.5E-3
ENSG00000041515	ENSG00000076716	3.3E-3
ENSG00000041515	ENSG00000077009	1.9E-3
ENSG00000041515	ENSG00000077157	3.3E-3
ENSG00000048052	ENSG00000077232	1.4E-2
ENSG00000018236	ENSG00000077264	1E-2
ENSG00000041515	ENSG00000077264	1.3E-3
ENSG00000041515	ENSG00000077274	3E-3
ENSG00000041515	ENSG00000077327	3.2E-3
ENSG00000002746	ENSG00000077782	1.5E-2
ENSG00000041515	ENSG00000077942	3.7E-3
ENSG00000041515	ENSG00000078018	2.3E-3
ENSG00000041515	ENSG00000078053	1.4E-3
ENSG00000048052	ENSG00000078070	8.2E-3
ENSG00000041515	ENSG00000078114	2.7E-3
ENSG00000041515	ENSG00000078295	3.8E-3
ENSG00000002746	ENSG00000078549	1.2E-2
ENSG00000069667	ENSG00000078589	5E-3
ENSG00000069667	ENSG00000078596	9.4E-3
ENSG00000041515	ENSG00000078725	2.1E-3
ENSG00000066032	ENSG00000078795	2.7E-2
ENSG00000041515	ENSG00000078967	3.1E-3
ENSG00000040731	ENSG00000079101	1.2E-2
ENSG00000041515	ENSG00000079102	3.8E-3
ENSG00000048052	ENSG00000079263	8.5E-3
ENSG00000075884	ENSG00000079263	7.7E-3
ENSG00000002746	ENSG00000079393	1.1E-2
ENSG00000002746	ENSG00000079432	7E-3
ENSG00000046889	ENSG00000079432	1E-2
ENSG00000041515	ENSG00000079435	2.3E-3
ENSG00000069667	ENSG00000079616	8.4E-3
ENSG00000041515	ENSG00000079689	2.3E-3
ENSG00000040731	ENSG00000079691	6.4E-3
ENSG00000041515	ENSG00000079691	1.5E-3
ENSG00000048052	ENSG00000079819	1.9E-2
ENSG00000002746	ENSG00000080031	3.3E-3
ENSG00000041515	ENSG00000080031	7E-4
ENSG00000041515	ENSG00000080166	3.2E-3
ENSG00000002746	ENSG00000080293	4.4E-3
ENSG00000041515	ENSG00000080298	2.6E-3
ENSG00000075884	ENSG00000080503	1.6E-2
ENSG00000041515	ENSG00000080573	3.1E-3
ENSG00000041515	ENSG00000080823	1.3E-3
ENSG00000048471	ENSG00000080823	1E-2
ENSG00000041515	ENSG00000080854	3.5E-3
ENSG00000018236	ENSG00000080910	1.6E-2
ENSG00000066032	ENSG00000081138	1.8E-2
ENSG00000040731	ENSG00000081277	1.4E-2
ENSG00000041515	ENSG00000081277	3.5E-3
ENSG00000041515	ENSG00000081692	1.5E-3
ENSG00000040731	ENSG00000082196	9E-3
ENSG00000040731	ENSG00000082269	9.1E-3
ENSG00000075884	ENSG00000082512	5.2E-3
ENSG00000041515	ENSG00000082805	2.9E-3
ENSG00000041515	ENSG00000082929	2.1E-3
ENSG00000048052	ENSG00000083454	1.1E-2
ENSG00000075884	ENSG00000083535	8.6E-3
ENSG00000069667	ENSG00000273439	3.2E-3
ENSG00000081803	ENSG00000083857	8.7E-3
ENSG00000002746	ENSG00000084112	1.4E-2
ENSG00000072657	ENSG00000084444	2.7E-2
ENSG00000041515	ENSG00000084453	3.2E-3
ENSG00000005108	ENSG00000084636	1.8E-2
ENSG00000041515	ENSG00000085276	3.3E-3
ENSG00000041515	ENSG00000085741	1.1E-3
ENSG00000041515	ENSG00000086205	3.8E-3
ENSG00000013297	ENSG00000086506	4.2E-3
ENSG00000002746	ENSG00000086544	3.4E-3
ENSG00000040731	ENSG00000086570	9.5E-3
ENSG00000041515	ENSG00000086570	2E-3
ENSG00000069667	ENSG00000086619	6.7E-3
ENSG00000067715	ENSG00000086696	3.3E-2
ENSG00000069667	ENSG00000087087	8.6E-3
ENSG00000075213	ENSG00000087237	1.8E-2
ENSG00000041515	ENSG00000087245	1.4E-3
ENSG00000041515	ENSG00000087250	1.3E-3
ENSG00000069020	ENSG00000087269	1.9E-2
ENSG00000041515	ENSG00000087303	2.2E-3
ENSG00000041515	ENSG00000087494	3.5E-3
ENSG00000041515	ENSG00000268104	2.3E-3
ENSG00000007174	ENSG00000088002	2.4E-2
ENSG00000041515	ENSG00000088002	1.7E-3
ENSG00000041515	ENSG00000088386	2.5E-3
ENSG00000041515	ENSG00000088726	1.4E-3
ENSG00000041515	ENSG00000088756	3.3E-3
ENSG00000069667	ENSG00000088899	3.7E-3
ENSG00000066032	ENSG00000089116	2.2E-2
ENSG00000018236	ENSG00000089199	1.2E-2
ENSG00000041515	ENSG00000089199	1.5E-3
ENSG00000041515	ENSG00000089250	3.6E-3
ENSG00000041515	ENSG00000089356	2.2E-3
ENSG00000058091	ENSG00000089639	9.8E-3
ENSG00000069020	ENSG00000090097	1.1E-2
ENSG00000075884	ENSG00000090263	1.2E-2
ENSG00000060709	ENSG00000090447	2.1E-2
ENSG00000041515	ENSG00000090512	3.9E-3
ENSG00000040731	ENSG00000090530	9.1E-3
ENSG00000041515	ENSG00000090565	2.5E-3
ENSG00000041515	ENSG00000091181	2.7E-3
ENSG00000021645	ENSG00000091622	5.1E-3
ENSG00000079841	ENSG00000091622	3.2E-3
ENSG00000085276	ENSG00000091622	5.2E-3
ENSG00000041515	ENSG00000091656	2E-3
ENSG00000041515	ENSG00000091831	3.4E-3
ENSG00000040731	ENSG00000092200	7E-3
ENSG00000041515	ENSG00000092200	1.6E-3
ENSG00000075884	ENSG00000092330	1.4E-2
ENSG00000041515	ENSG00000092421	3.4E-3
ENSG00000066032	ENSG00000092470	2E-2
ENSG00000079841	ENSG00000092470	1.5E-2
ENSG00000091656	ENSG00000092931	1.1E-2
ENSG00000048052	ENSG00000092964	5.2E-3
ENSG00000041515	ENSG00000094804	2.3E-3
ENSG00000067715	ENSG00000094963	6.3E-3
ENSG00000075884	ENSG00000095002	6.1E-3
ENSG00000041515	ENSG00000095203	3.7E-3
ENSG00000047648	ENSG00000095303	1E-2
ENSG00000041515	ENSG00000095370	2E-3
ENSG00000041515	ENSG00000095539	3.3E-3
ENSG00000048052	ENSG00000262509	1.1E-2
ENSG00000072657	ENSG00000095713	1.5E-2
ENSG00000040731	ENSG00000095739	1E-2
ENSG00000041515	ENSG00000095739	2.4E-3
ENSG00000038945	ENSG00000095777	6.8E-3
ENSG00000041515	ENSG00000095777	6.9E-4
ENSG00000091656	ENSG00000095777	4E-3
ENSG00000013297	ENSG00000095970	6.2E-3
ENSG00000075884	ENSG00000096092	7.8E-3
ENSG00000041515	ENSG00000096264	3.7E-3
ENSG00000002746	ENSG00000096395	2.2E-3
ENSG00000041515	ENSG00000096395	4.8E-4
ENSG00000078295	ENSG00000096395	5.1E-3
ENSG00000078328	ENSG00000096395	3.1E-3
ENSG00000041515	ENSG00000096696	2E-3
ENSG00000095777	ENSG00000099282	5.7E-3
ENSG00000007174	ENSG00000099399	1.4E-2
ENSG00000095777	ENSG00000099399	2.9E-3
ENSG00000046889	ENSG00000099617	1.8E-2
ENSG00000069667	ENSG00000099622	6.1E-3
ENSG00000041515	ENSG00000099715	3.5E-3
ENSG00000047617	ENSG00000099785	6.6E-3
ENSG00000047648	ENSG00000099785	8E-3
ENSG00000013297	ENSG00000099812	1E-2
ENSG00000002746	ENSG00000099814	6.3E-3
ENSG00000095777	ENSG00000099834	6.1E-3
ENSG00000041515	ENSG00000099864	2.4E-3
ENSG00000018236	ENSG00000099866	9.1E-3
ENSG00000041515	ENSG00000099866	1E-3
ENSG00000048471	ENSG00000099866	8E-3
ENSG00000041515	ENSG00000099910	2.8E-3
ENSG00000069020	ENSG00000099917	9.1E-3
ENSG00000041515	ENSG00000099953	3.3E-3
ENSG00000041515	ENSG00000099957	3.1E-3
ENSG00000044524	ENSG00000099998	1.6E-2
ENSG00000060709	ENSG00000099998	1.1E-2
ENSG00000048471	ENSG00000100012	3.3E-3
ENSG00000067798	ENSG00000100012	4.5E-3
ENSG00000079841	ENSG00000100012	3.8E-3
ENSG00000095777	ENSG00000100012	1.2E-3
ENSG00000007174	ENSG00000100053	2.7E-3
ENSG00000021645	ENSG00000100053	3E-3
ENSG00000038945	ENSG00000100053	2.6E-3
ENSG00000040731	ENSG00000100053	9.7E-4
ENSG00000041515	ENSG00000100053	3.1E-4
ENSG00000044524	ENSG00000100053	2.2E-3
ENSG00000048471	ENSG00000100053	1.7E-3
ENSG00000067798	ENSG00000100053	2.4E-3
