# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000005513	1.8E-2
ENSG00000002746	ENSG00000013588	9.2E-3
ENSG00000007174	ENSG00000036565	4.6E-3
ENSG00000021645	ENSG00000037965	7.8E-3
ENSG00000002746	ENSG00000047617	2.9E-2
ENSG00000041515	ENSG00000049247	2.5E-2
ENSG00000013297	ENSG00000052344	3.1E-2
ENSG00000033122	ENSG00000053702	9.1E-3
ENSG00000038945	ENSG00000054938	4.5E-3
ENSG00000055609	ENSG00000059758	1.3E-2
ENSG00000005108	ENSG00000060656	1.3E-2
ENSG00000048052	ENSG00000062038	8.3E-3
ENSG00000048471	ENSG00000064201	1.2E-2
ENSG00000033122	ENSG00000065054	1.4E-2
ENSG00000039139	ENSG00000070031	6.5E-3
ENSG00000047648	ENSG00000070601	5E-3
ENSG00000002746	ENSG00000070731	1.3E-2
ENSG00000069020	ENSG00000070882	1.8E-2
ENSG00000018236	ENSG00000070985	1.2E-2
ENSG00000013297	ENSG00000072182	6.2E-3
ENSG00000005108	ENSG00000072832	1.8E-2
ENSG00000033122	ENSG00000073067	5.7E-3
ENSG00000039139	ENSG00000073067	5.5E-3
ENSG00000069667	ENSG00000073712	1.6E-2
ENSG00000047617	ENSG00000074276	2.1E-2
ENSG00000005108	ENSG00000074410	2E-2
ENSG00000069020	ENSG00000074416	1.6E-2
ENSG00000005108	ENSG00000074657	1.9E-2
ENSG00000072657	ENSG00000075223	2.3E-2
ENSG00000046889	ENSG00000076258	8.2E-3
ENSG00000069667	ENSG00000076641	1.2E-2
ENSG00000060709	ENSG00000077264	7E-3
ENSG00000060718	ENSG00000077264	5.3E-3
ENSG00000066032	ENSG00000262532	8.5E-3
ENSG00000069667	ENSG00000078589	2E-2
ENSG00000066032	ENSG00000079432	9.5E-3
ENSG00000069667	ENSG00000081189	1.4E-2
ENSG00000005108	ENSG00000081277	2.1E-2
ENSG00000041515	ENSG00000081803	1.9E-2
ENSG00000072657	ENSG00000081803	1.5E-2
ENSG00000075884	ENSG00000082068	3.8E-3
ENSG00000075884	ENSG00000082074	1.1E-2
ENSG00000075884	ENSG00000082212	7.3E-3
ENSG00000013297	ENSG00000082293	2.1E-2
ENSG00000072657	ENSG00000083307	1.5E-2
ENSG00000040731	ENSG00000085491	2.4E-2
ENSG00000075884	ENSG00000085760	4E-3
ENSG00000021645	ENSG00000086696	9.4E-3
ENSG00000007174	ENSG00000087128	9.6E-3
ENSG00000048052	ENSG00000087128	9.7E-3
ENSG00000071909	ENSG00000087128	1.1E-2
ENSG00000038945	ENSG00000087237	5.1E-3
ENSG00000047648	ENSG00000087237	5.1E-3
ENSG00000048471	ENSG00000087237	4E-3
ENSG00000047617	ENSG00000087250	2E-2
ENSG00000086289	ENSG00000087263	1.5E-2
ENSG00000067715	ENSG00000087510	2.1E-2
ENSG00000081803	ENSG00000268104	7.5E-3
ENSG00000005108	ENSG00000088256	2E-2
ENSG00000021645	ENSG00000088543	1.7E-2
ENSG00000039139	ENSG00000088881	5.8E-3
ENSG00000086289	ENSG00000088986	7.5E-3
ENSG00000013297	ENSG00000089558	8.9E-3
ENSG00000002746	ENSG00000090447	1.7E-2
ENSG00000047617	ENSG00000090776	1.1E-2
ENSG00000075884	ENSG00000090863	1.1E-2
ENSG00000081803	ENSG00000091664	5.4E-3
ENSG00000047617	ENSG00000092009	2E-2
ENSG00000013297	ENSG00000092051	1.2E-2
ENSG00000091831	ENSG00000092295	9.7E-3
ENSG00000060709	ENSG00000094755	1.5E-2
ENSG00000083067	ENSG00000094755	1.2E-2
ENSG00000007174	ENSG00000262993	7.6E-3
ENSG00000071909	ENSG00000262993	8E-3
ENSG00000091831	ENSG00000262993	7.9E-3
ENSG00000086289	ENSG00000095002	4.1E-3
ENSG00000072657	ENSG00000095627	9.4E-3
ENSG00000081803	ENSG00000095627	9.3E-3
ENSG00000095777	ENSG00000095917	7.5E-3
ENSG00000072657	ENSG00000099399	2.1E-2
ENSG00000069020	ENSG00000099864	1.6E-2
ENSG00000048052	ENSG00000099866	9.9E-3
ENSG00000078295	ENSG00000099866	1E-2
ENSG00000048471	ENSG00000100033	6.9E-3
ENSG00000013297	ENSG00000100053	1.5E-2
ENSG00000018236	ENSG00000100078	1.2E-2
ENSG00000071909	ENSG00000100249	1.9E-2
ENSG00000069020	ENSG00000100276	1.2E-2
ENSG00000091656	ENSG00000100312	1.5E-2
ENSG00000058091	ENSG00000100365	9.4E-3
ENSG00000007174	ENSG00000100373	1E-2
ENSG00000044524	ENSG00000100373	8E-3
ENSG00000055609	ENSG00000100393	4.9E-3
ENSG00000055609	ENSG00000100425	3.4E-3
ENSG00000086289	ENSG00000100554	1.5E-2
ENSG00000002746	ENSG00000100558	1.9E-2
ENSG00000075884	ENSG00000100575	9.1E-3
ENSG00000086289	ENSG00000100591	6.8E-3
ENSG00000086289	ENSG00000100592	1.6E-2
ENSG00000095777	ENSG00000100593	1.7E-2
ENSG00000100154	ENSG00000100600	2.2E-2
ENSG00000099139	ENSG00000100629	2E-2
ENSG00000002746	ENSG00000100652	5.9E-3
ENSG00000040731	ENSG00000100652	7.3E-3
ENSG00000083067	ENSG00000100652	7.8E-3
ENSG00000041515	ENSG00000100739	1.7E-2
ENSG00000099139	ENSG00000101004	1.3E-2
ENSG00000005108	ENSG00000101188	1.8E-2
ENSG00000033122	ENSG00000101197	5.1E-3
ENSG00000039139	ENSG00000101197	5.1E-3
ENSG00000091831	ENSG00000101222	7.7E-3
ENSG00000009694	ENSG00000101280	6.1E-3
ENSG00000066032	ENSG00000101298	2.3E-2
ENSG00000100154	ENSG00000101333	2.2E-2
ENSG00000007174	ENSG00000101342	1.2E-2
ENSG00000047617	ENSG00000101342	7.7E-3
ENSG00000018236	ENSG00000101435	2.9E-2
ENSG00000055609	ENSG00000101445	1.6E-2
ENSG00000075884	ENSG00000101608	9.2E-3
ENSG00000055609	ENSG00000101745	2.3E-2
ENSG00000075884	ENSG00000101752	1.1E-2
ENSG00000086289	ENSG00000101773	8.8E-3
ENSG00000078328	ENSG00000101850	9.4E-3
ENSG00000083067	ENSG00000101850	7.9E-3
ENSG00000100154	ENSG00000101938	1.8E-2
ENSG00000101333	ENSG00000101938	1.5E-2
ENSG00000048052	ENSG00000101955	1.1E-2
ENSG00000067798	ENSG00000101955	8.8E-3
ENSG00000047648	ENSG00000101958	4.9E-3
ENSG00000078328	ENSG00000101958	4.5E-3
ENSG00000085276	ENSG00000101958	3.8E-3
ENSG00000048471	ENSG00000268757	3.2E-2
ENSG00000033122	ENSG00000268353	7.7E-3
ENSG00000040731	ENSG00000267900	5.3E-3
ENSG00000086289	ENSG00000268767	1.1E-2
ENSG00000040731	ENSG00000102174	1.6E-2
ENSG00000048471	ENSG00000102539	1.4E-2
ENSG00000055609	ENSG00000102580	2.5E-2
ENSG00000069020	ENSG00000102678	1.7E-2
ENSG00000042781	ENSG00000102683	8.1E-3
ENSG00000102466	ENSG00000102683	9.9E-3
ENSG00000075884	ENSG00000102699	5E-3
ENSG00000075884	ENSG00000102710	1.3E-2
ENSG00000082293	ENSG00000102904	6.8E-3
ENSG00000055609	ENSG00000102908	2.4E-2
ENSG00000060709	ENSG00000102924	9E-3
ENSG00000060718	ENSG00000102924	7.2E-3
ENSG00000091831	ENSG00000102970	1.1E-2
ENSG00000102935	ENSG00000102974	5E-3
ENSG00000039139	ENSG00000103021	1.5E-2
ENSG00000086289	ENSG00000103429	7E-3
ENSG00000075884	ENSG00000103479	9.4E-3
ENSG00000002746	ENSG00000104044	1.3E-2
ENSG00000005108	ENSG00000104055	9E-3
ENSG00000067715	ENSG00000104059	2.4E-2
ENSG00000055609	ENSG00000104064	8.3E-3
ENSG00000104059	ENSG00000104081	1.7E-2
ENSG00000086289	ENSG00000104228	9.7E-3
ENSG00000075884	ENSG00000104325	4.2E-3
ENSG00000091656	ENSG00000104368	2.5E-2
ENSG00000018236	ENSG00000104435	2.7E-2
ENSG00000067715	ENSG00000104497	1.7E-2
ENSG00000042781	ENSG00000104499	4.8E-3
ENSG00000060709	ENSG00000104499	5.3E-3
ENSG00000102466	ENSG00000104499	6.1E-3
ENSG00000044524	ENSG00000104611	1.2E-2
ENSG00000078295	ENSG00000104611	1.4E-2
ENSG00000082293	ENSG00000104804	1.2E-2
ENSG00000055609	ENSG00000104856	8.5E-3
ENSG00000013297	ENSG00000104941	3.9E-3
ENSG00000048471	ENSG00000104941	4E-3
ENSG00000091831	ENSG00000104941	4.4E-3
ENSG00000066032	ENSG00000104976	1E-2
ENSG00000091656	ENSG00000105141	1.5E-2
ENSG00000104375	ENSG00000105186	1.6E-2
ENSG00000060709	ENSG00000105198	1.2E-2
ENSG00000102466	ENSG00000105198	1.4E-2
ENSG00000066032	ENSG00000105327	1.8E-2
ENSG00000013297	ENSG00000105370	1.3E-2
ENSG00000033122	ENSG00000105479	6.9E-3
ENSG00000039139	ENSG00000105479	6.2E-3
ENSG00000075213	ENSG00000105479	6.5E-3
ENSG00000009694	ENSG00000105549	3.9E-3
ENSG00000044524	ENSG00000105605	1.1E-2
ENSG00000048052	ENSG00000105605	1.3E-2
ENSG00000067798	ENSG00000105605	1.1E-2
ENSG00000080224	ENSG00000105642	8.1E-3
ENSG00000083067	ENSG00000105642	6.1E-3
ENSG00000039139	ENSG00000105697	5.9E-3
ENSG00000102290	ENSG00000105697	4.4E-3
ENSG00000066032	ENSG00000105825	3.1E-2
ENSG00000086289	ENSG00000105829	6.3E-3
ENSG00000104044	ENSG00000105989	5.2E-3
ENSG00000021645	ENSG00000105996	1.9E-2
ENSG00000021645	ENSG00000106004	1.9E-2
ENSG00000021645	ENSG00000106006	5.9E-3
ENSG00000078328	ENSG00000106006	7.1E-3
ENSG00000079841	ENSG00000106006	7.1E-3
ENSG00000101333	ENSG00000106031	2.1E-2
ENSG00000009694	ENSG00000106066	1.4E-2
ENSG00000075213	ENSG00000262306	8.1E-3
ENSG00000086289	ENSG00000106261	1.4E-2
ENSG00000104044	ENSG00000106278	1.3E-2
ENSG00000038945	ENSG00000106302	1.4E-2
ENSG00000082293	ENSG00000106302	9.1E-3
ENSG00000042781	ENSG00000106328	1.2E-2
ENSG00000075884	ENSG00000106415	1.1E-2
ENSG00000104375	ENSG00000106524	1.5E-2
ENSG00000007174	ENSG00000106536	7.9E-3
ENSG00000071909	ENSG00000106536	9E-3
ENSG00000085276	ENSG00000106536	8E-3
ENSG00000105877	ENSG00000106536	7.6E-3
ENSG00000106536	ENSG00000106538	6.8E-3
ENSG00000106571	ENSG00000106631	9.7E-3
ENSG00000095777	ENSG00000106633	1.6E-2
ENSG00000106571	ENSG00000106633	1.5E-2
ENSG00000106536	ENSG00000106686	8.4E-3
ENSG00000009694	ENSG00000106809	1.7E-2
ENSG00000099139	ENSG00000106809	1.6E-2
ENSG00000102935	ENSG00000106809	1.5E-2
ENSG00000075884	ENSG00000107077	8.5E-3
ENSG00000075884	ENSG00000107099	1.4E-2
ENSG00000081803	ENSG00000107105	1.9E-2
ENSG00000102466	ENSG00000107159	7.9E-3
ENSG00000106536	ENSG00000107159	1.7E-3
ENSG00000042781	ENSG00000107187	5.4E-3
ENSG00000102466	ENSG00000107187	6.9E-3
ENSG00000072657	ENSG00000107249	2.3E-2
ENSG00000040731	ENSG00000107611	2.4E-2
ENSG00000104447	ENSG00000107643	2.5E-2
ENSG00000075884	ENSG00000107758	9.2E-3
ENSG00000104044	ENSG00000107796	1.3E-2
ENSG00000106536	ENSG00000107807	6.1E-3
ENSG00000106571	ENSG00000107807	2.7E-2
ENSG00000038945	ENSG00000108255	8.6E-3
ENSG00000047648	ENSG00000108255	8.4E-3
ENSG00000041515	ENSG00000108375	1.5E-2
ENSG00000069020	ENSG00000108375	1.1E-2
ENSG00000055609	ENSG00000108443	9.3E-3
ENSG00000104044	ENSG00000108448	1.5E-2
ENSG00000104044	ENSG00000108576	1.5E-2
ENSG00000078328	ENSG00000108753	3.1E-2
ENSG00000104044	ENSG00000108753	1.4E-2
ENSG00000106536	ENSG00000108753	7.7E-3
ENSG00000104447	ENSG00000262909	2.3E-2
ENSG00000086289	ENSG00000108946	1.6E-2
ENSG00000105778	ENSG00000109066	1.8E-2
ENSG00000046889	ENSG00000109107	2.7E-2
ENSG00000072657	ENSG00000109132	5.7E-3
ENSG00000081803	ENSG00000109132	5.3E-3
ENSG00000086289	ENSG00000109184	1.3E-2
ENSG00000106536	ENSG00000109208	5.9E-3
ENSG00000041515	ENSG00000109265	2.6E-2
ENSG00000047648	ENSG00000109424	1E-2
ENSG00000067715	ENSG00000109452	2.6E-2
ENSG00000075884	ENSG00000109452	7.6E-3
ENSG00000101333	ENSG00000109458	2.2E-2
ENSG00000104375	ENSG00000109586	1.3E-2
ENSG00000078328	ENSG00000109610	4.8E-3
ENSG00000080224	ENSG00000109610	5.6E-3
ENSG00000082293	ENSG00000109610	3.6E-3
ENSG00000102466	ENSG00000109610	6E-3
ENSG00000082293	ENSG00000109758	3.4E-3
ENSG00000108684	ENSG00000109758	3.2E-3
ENSG00000105778	ENSG00000109771	2.1E-2
ENSG00000085276	ENSG00000109832	1.7E-2
ENSG00000069020	ENSG00000109906	1.7E-2
ENSG00000069667	ENSG00000109906	1.4E-2
ENSG00000069667	ENSG00000109943	1.7E-2
ENSG00000039139	ENSG00000109991	5.4E-3
ENSG00000102290	ENSG00000109991	4.3E-3
ENSG00000078295	ENSG00000110148	1.6E-2
ENSG00000048471	ENSG00000110169	7.7E-3
ENSG00000108684	ENSG00000110169	5.4E-3
ENSG00000002746	ENSG00000110237	1.6E-2
ENSG00000066032	ENSG00000110244	6.1E-3
ENSG00000106536	ENSG00000110245	9.2E-3
ENSG00000104375	ENSG00000110435	7.4E-3
ENSG00000106571	ENSG00000110492	2.1E-2
ENSG00000086289	ENSG00000110768	1.1E-2
ENSG00000106536	ENSG00000110799	7.2E-3
ENSG00000069667	ENSG00000110852	1.9E-2
ENSG00000075884	ENSG00000110871	3E-3
ENSG00000083067	ENSG00000110887	1.8E-2
ENSG00000105877	ENSG00000110887	1.8E-2
ENSG00000104447	ENSG00000110925	7.9E-3
ENSG00000091831	ENSG00000111077	9.9E-3
ENSG00000106571	ENSG00000111077	8E-3
ENSG00000047617	ENSG00000111087	1.2E-2
ENSG00000007174	ENSG00000111199	5.9E-3
ENSG00000071909	ENSG00000111199	6.6E-3
ENSG00000102452	ENSG00000111199	5.9E-3
ENSG00000106571	ENSG00000111199	4.5E-3
ENSG00000104059	ENSG00000111249	1.9E-2
ENSG00000110693	ENSG00000111261	6.6E-3
ENSG00000109339	ENSG00000111291	1.6E-2
ENSG00000005108	ENSG00000111339	5.4E-3
ENSG00000108018	ENSG00000111339	1E-2
ENSG00000058091	ENSG00000111405	2E-2
ENSG00000102290	ENSG00000111405	1.8E-2
ENSG00000072657	ENSG00000111490	2.2E-2
ENSG00000104044	ENSG00000111490	1.4E-2
