# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000020181	1.1E-2
ENSG00000002746	ENSG00000021852	5.1E-3
ENSG00000021645	ENSG00000022267	7.3E-3
ENSG00000002746	ENSG00000047617	3E-2
ENSG00000046889	ENSG00000053438	1E-2
ENSG00000007174	ENSG00000055957	1.9E-2
ENSG00000040731	ENSG00000056291	8.3E-3
ENSG00000060718	ENSG00000060982	9.8E-3
ENSG00000007174	ENSG00000062096	1.1E-2
ENSG00000046889	ENSG00000063180	2.2E-2
ENSG00000013297	ENSG00000064205	1.2E-2
ENSG00000018236	ENSG00000064205	1.7E-2
ENSG00000044524	ENSG00000064205	1.4E-2
ENSG00000013297	ENSG00000064300	2.6E-2
ENSG00000055609	ENSG00000064419	2E-2
ENSG00000060718	ENSG00000064666	7.7E-3
ENSG00000044524	ENSG00000064989	1.9E-2
ENSG00000042781	ENSG00000065600	2.1E-2
ENSG00000021645	ENSG00000066032	2.6E-2
ENSG00000044524	ENSG00000066629	6.2E-3
ENSG00000067715	ENSG00000067836	1.3E-2
ENSG00000007174	ENSG00000269840	1.1E-2
ENSG00000048052	ENSG00000269840	9.9E-3
ENSG00000005108	ENSG00000069122	1.3E-2
ENSG00000018236	ENSG00000070193	1.7E-2
ENSG00000047617	ENSG00000070748	2.4E-2
ENSG00000060718	ENSG00000071282	1.1E-2
ENSG00000069020	ENSG00000072163	1.5E-2
ENSG00000038945	ENSG00000072694	1.4E-2
ENSG00000046889	ENSG00000072832	1.3E-2
ENSG00000007174	ENSG00000074317	6.3E-3
ENSG00000033122	ENSG00000074317	5.9E-3
ENSG00000048052	ENSG00000074317	4.5E-3
ENSG00000071909	ENSG00000074317	6.1E-3
ENSG00000067715	ENSG00000074527	1.9E-2
ENSG00000058091	ENSG00000074590	1.1E-2
ENSG00000060718	ENSG00000074590	5.7E-3
ENSG00000021645	ENSG00000075073	7.8E-3
ENSG00000072657	ENSG00000075223	1E-2
ENSG00000047617	ENSG00000075290	9.9E-3
ENSG00000069667	ENSG00000075884	7.7E-3
ENSG00000072657	ENSG00000076258	5.2E-3
ENSG00000040731	ENSG00000077264	4.1E-3
ENSG00000041515	ENSG00000077264	5.8E-3
ENSG00000046889	ENSG00000077264	4.9E-3
ENSG00000060709	ENSG00000077264	6.8E-3
ENSG00000067715	ENSG00000077380	1.4E-2
ENSG00000058091	ENSG00000078098	8.2E-3
ENSG00000060718	ENSG00000078098	4.1E-3
ENSG00000021645	ENSG00000078579	2E-2
ENSG00000066032	ENSG00000078579	1.6E-2
ENSG00000075884	ENSG00000078589	4.9E-3
ENSG00000069667	ENSG00000078596	1.7E-2
ENSG00000075884	ENSG00000078596	9E-3
ENSG00000066032	ENSG00000078814	2.1E-2
ENSG00000040731	ENSG00000079841	2.1E-2
ENSG00000072657	ENSG00000080007	1.8E-2
ENSG00000042781	ENSG00000080572	4.2E-3
ENSG00000078328	ENSG00000080572	6E-3
ENSG00000079841	ENSG00000080572	5.5E-3
ENSG00000075884	ENSG00000082074	1E-2
ENSG00000069667	ENSG00000082397	2.5E-2
ENSG00000018236	ENSG00000082482	2E-2
ENSG00000060718	ENSG00000082781	1.2E-2
ENSG00000060718	ENSG00000083782	1.5E-2
ENSG00000048471	ENSG00000084636	1.3E-2
ENSG00000072657	ENSG00000085465	8.8E-3
ENSG00000040731	ENSG00000085491	2E-2
ENSG00000072657	ENSG00000085563	1.8E-2
ENSG00000075884	ENSG00000086619	7.1E-3
ENSG00000009694	ENSG00000086967	2E-2
ENSG00000018236	ENSG00000086991	1.1E-2
ENSG00000038945	ENSG00000086991	1.2E-2
ENSG00000058091	ENSG00000086991	1.3E-2
ENSG00000060718	ENSG00000086991	6E-3
ENSG00000013297	ENSG00000087076	1.5E-2
ENSG00000060718	ENSG00000087116	1.1E-2
ENSG00000046889	ENSG00000088543	9.9E-3
ENSG00000069020	ENSG00000088543	8.9E-3
ENSG00000086289	ENSG00000088812	1.2E-2
ENSG00000013297	ENSG00000089041	1.9E-2
ENSG00000066032	ENSG00000089199	1.9E-2
ENSG00000069020	ENSG00000089558	8.2E-3
ENSG00000081803	ENSG00000090920	7.3E-3
ENSG00000060718	ENSG00000091039	1E-2
ENSG00000039139	ENSG00000091137	1.8E-2
ENSG00000086289	ENSG00000091428	1.2E-2
ENSG00000048471	ENSG00000091592	2.5E-2
ENSG00000013297	ENSG00000091986	6.7E-3
ENSG00000018236	ENSG00000091986	7E-3
ENSG00000038945	ENSG00000091986	8.3E-3
ENSG00000048471	ENSG00000091986	7E-3
ENSG00000058091	ENSG00000091986	8.4E-3
ENSG00000067798	ENSG00000091986	6.3E-3
ENSG00000091656	ENSG00000091986	9.5E-3
ENSG00000078328	ENSG00000092051	7E-3
ENSG00000079841	ENSG00000092051	7.5E-3
ENSG00000007174	ENSG00000092067	7.2E-3
ENSG00000005108	ENSG00000092345	2.3E-2
ENSG00000069667	ENSG00000092345	1.9E-2
ENSG00000075884	ENSG00000092345	6.2E-3
ENSG00000075884	ENSG00000093072	5.5E-3
ENSG00000066032	ENSG00000262993	2.7E-2
ENSG00000005108	ENSG00000094963	1.3E-2
ENSG00000038945	ENSG00000094963	1.6E-2
ENSG00000067798	ENSG00000094963	1.2E-2
ENSG00000081803	ENSG00000262509	1.7E-2
ENSG00000018236	ENSG00000095596	2.5E-2
ENSG00000066032	ENSG00000095739	1.5E-2
ENSG00000013297	ENSG00000095970	1.2E-2
ENSG00000038945	ENSG00000095970	1.6E-2
ENSG00000007174	ENSG00000096395	7.2E-3
ENSG00000085276	ENSG00000096696	1.6E-2
ENSG00000072657	ENSG00000099834	1.3E-2
ENSG00000018236	ENSG00000099864	1E-2
ENSG00000044524	ENSG00000099864	1.2E-2
ENSG00000091656	ENSG00000099864	1.3E-2
ENSG00000013297	ENSG00000099998	6.3E-3
ENSG00000058091	ENSG00000099998	8.1E-3
ENSG00000033122	ENSG00000099999	1.4E-2
ENSG00000042781	ENSG00000100078	1.5E-2
ENSG00000058091	ENSG00000100097	6.9E-3
ENSG00000060718	ENSG00000100097	3.2E-3
ENSG00000075213	ENSG00000100139	1.9E-2
ENSG00000007174	ENSG00000100156	7.8E-3
ENSG00000042781	ENSG00000100191	1.3E-2
ENSG00000078295	ENSG00000100191	2.2E-2
ENSG00000082293	ENSG00000100211	2.4E-2
ENSG00000069020	ENSG00000100276	5E-3
ENSG00000067798	ENSG00000100285	2.2E-2
ENSG00000067715	ENSG00000100302	1.6E-2
ENSG00000033122	ENSG00000100341	6.3E-3
ENSG00000091831	ENSG00000100341	6E-3
ENSG00000039139	ENSG00000100344	1.7E-2
ENSG00000075884	ENSG00000100365	8.7E-3
ENSG00000086289	ENSG00000100422	1.3E-2
ENSG00000082293	ENSG00000100442	2.3E-2
ENSG00000047648	ENSG00000100448	1.8E-2
ENSG00000039139	ENSG00000100625	1.9E-2
ENSG00000080224	ENSG00000100628	7.8E-3
ENSG00000002746	ENSG00000100652	1.2E-2
ENSG00000060709	ENSG00000100652	1.4E-2
ENSG00000040731	ENSG00000100739	1.4E-2
ENSG00000067798	ENSG00000101134	1.8E-2
ENSG00000075213	ENSG00000101182	6.3E-3
ENSG00000039139	ENSG00000101197	4.2E-3
ENSG00000013297	ENSG00000101200	5.2E-3
ENSG00000071909	ENSG00000101222	6.2E-3
ENSG00000075884	ENSG00000101265	4E-3
ENSG00000069020	ENSG00000101280	1.9E-2
ENSG00000083067	ENSG00000101327	2.5E-2
ENSG00000100154	ENSG00000101335	7.1E-3
ENSG00000055609	ENSG00000101337	7.5E-3
ENSG00000086289	ENSG00000101350	5.1E-3
ENSG00000075213	ENSG00000101367	1E-2
ENSG00000007174	ENSG00000101405	5.9E-3
ENSG00000048052	ENSG00000101405	4.6E-3
ENSG00000091831	ENSG00000101405	5.8E-3
ENSG00000086289	ENSG00000101421	4.4E-3
ENSG00000042781	ENSG00000101435	1.4E-2
ENSG00000083067	ENSG00000101440	8.7E-3
ENSG00000066032	ENSG00000101441	2.2E-2
ENSG00000075884	ENSG00000101445	9.4E-3
ENSG00000060709	ENSG00000101446	1.1E-2
ENSG00000075213	ENSG00000101447	2.3E-2
ENSG00000067798	ENSG00000101463	7.9E-3
ENSG00000079841	ENSG00000101605	1.5E-2
ENSG00000080224	ENSG00000101605	1.1E-2
ENSG00000086289	ENSG00000101665	1.1E-2
ENSG00000047648	ENSG00000269685	5.2E-3
ENSG00000071909	ENSG00000269685	7.1E-3
ENSG00000079841	ENSG00000269685	6.1E-3
ENSG00000060718	ENSG00000101825	6.6E-3
ENSG00000086289	ENSG00000101850	7.9E-3
ENSG00000069667	ENSG00000101938	7.4E-3
ENSG00000048471	ENSG00000101955	1E-2
ENSG00000067798	ENSG00000101955	8.9E-3
ENSG00000007174	ENSG00000268353	1.1E-2
ENSG00000060709	ENSG00000267900	5.7E-3
ENSG00000060718	ENSG00000268767	9.3E-3
ENSG00000101333	ENSG00000102048	9E-3
ENSG00000086289	ENSG00000271363	3.5E-3
ENSG00000101333	ENSG00000271363	3.8E-3
ENSG00000042781	ENSG00000102239	1.7E-2
ENSG00000060718	ENSG00000102265	7.4E-3
ENSG00000067715	ENSG00000102316	1.1E-2
ENSG00000086289	ENSG00000102316	8.3E-3
ENSG00000086289	ENSG00000102445	4.3E-3
ENSG00000101333	ENSG00000102445	4.9E-3
ENSG00000066032	ENSG00000102547	9.1E-3
ENSG00000086289	ENSG00000102547	8.5E-3
ENSG00000066032	ENSG00000102678	2E-2
ENSG00000075884	ENSG00000102879	7E-3
ENSG00000047648	ENSG00000102904	6.2E-3
ENSG00000082293	ENSG00000102904	6.1E-3
ENSG00000075213	ENSG00000103047	2.4E-2
ENSG00000018236	ENSG00000103145	1.3E-2
ENSG00000083067	ENSG00000103154	1.2E-2
ENSG00000021645	ENSG00000103175	1.7E-2
ENSG00000075213	ENSG00000103241	1.6E-2
ENSG00000082293	ENSG00000103310	2.1E-2
ENSG00000086289	ENSG00000103485	4.9E-3
ENSG00000101333	ENSG00000103485	4.5E-3
ENSG00000021645	ENSG00000103710	6.9E-3
ENSG00000100154	ENSG00000103710	1E-2
ENSG00000066032	ENSG00000103942	1.9E-2
ENSG00000075884	ENSG00000104043	4.5E-3
ENSG00000046889	ENSG00000104055	7.6E-3
ENSG00000060709	ENSG00000104055	1.1E-2
ENSG00000039139	ENSG00000104140	1.1E-2
ENSG00000086289	ENSG00000104177	1.5E-2
ENSG00000018236	ENSG00000104213	1.2E-2
ENSG00000058091	ENSG00000104213	1.3E-2
ENSG00000060718	ENSG00000104213	5.3E-3
ENSG00000086289	ENSG00000104313	1.2E-2
