# Gene_A	Gene_B	Weight
ENSG00000002746	ENSG00000048545	1.5E-2
ENSG00000018236	ENSG00000050165	2E-2
ENSG00000002746	ENSG00000055957	1.7E-2
ENSG00000018236	ENSG00000066056	1.6E-2
ENSG00000047648	ENSG00000066382	1.5E-2
ENSG00000047648	ENSG00000066777	1.7E-2
ENSG00000018236	ENSG00000075223	1.7E-2
ENSG00000055609	ENSG00000075568	8.6E-3
ENSG00000055609	ENSG00000076662	1.3E-2
ENSG00000060718	ENSG00000076706	1.2E-2
ENSG00000002746	ENSG00000077264	1.2E-2
ENSG00000066032	ENSG00000262532	2.2E-2
ENSG00000072657	ENSG00000078053	1.8E-2
ENSG00000060718	ENSG00000078098	1.5E-2
ENSG00000055609	ENSG00000078674	1.2E-2
ENSG00000002746	ENSG00000079335	2.5E-2
ENSG00000018236	ENSG00000081189	1.2E-2
ENSG00000018236	ENSG00000083123	2.3E-2
ENSG00000060718	ENSG00000083782	2.2E-2
ENSG00000018236	ENSG00000084636	1.4E-2
ENSG00000072657	ENSG00000085741	1.7E-2
ENSG00000055609	ENSG00000085760	1.1E-2
ENSG00000047648	ENSG00000085840	1.8E-2
ENSG00000002746	ENSG00000086717	1.3E-2
ENSG00000018236	ENSG00000087053	1.5E-2
ENSG00000058091	ENSG00000087274	1.1E-2
ENSG00000067715	ENSG00000088256	1.8E-2
ENSG00000072657	ENSG00000089012	1.8E-2
ENSG00000066032	ENSG00000089902	1.3E-2
ENSG00000055609	ENSG00000090989	1.3E-2
ENSG00000002746	ENSG00000091129	2.8E-2
ENSG00000072657	ENSG00000095739	1.5E-2
ENSG00000066032	ENSG00000095777	1.4E-2
ENSG00000075884	ENSG00000096060	2.2E-2
ENSG00000091656	ENSG00000097007	1E-2
ENSG00000075884	ENSG00000099204	2E-2
ENSG00000099139	ENSG00000099860	1.7E-2
ENSG00000072657	ENSG00000100027	2E-2
ENSG00000091831	ENSG00000100219	4.3E-3
ENSG00000058091	ENSG00000100330	1.6E-2
ENSG00000099139	ENSG00000100362	1.5E-2
ENSG00000058091	ENSG00000100365	2.1E-2
ENSG00000091656	ENSG00000100417	9E-3
ENSG00000055609	ENSG00000100811	8E-3
ENSG00000002746	ENSG00000100884	1.6E-2
ENSG00000095777	ENSG00000100884	1.3E-2
ENSG00000099139	ENSG00000100884	1.5E-2
ENSG00000091656	ENSG00000100888	6.7E-3
ENSG00000067715	ENSG00000258790	1.9E-2
ENSG00000060718	ENSG00000100985	1.6E-2
ENSG00000075884	ENSG00000101017	1.5E-2
ENSG00000091656	ENSG00000101230	6E-3
ENSG00000055609	ENSG00000101310	1.1E-2
ENSG00000091831	ENSG00000101439	7.2E-3
ENSG00000099139	ENSG00000101577	1.8E-2
ENSG00000066032	ENSG00000101670	1.9E-2
ENSG00000066032	ENSG00000101751	1.8E-2
ENSG00000091656	ENSG00000101901	4E-3
ENSG00000066032	ENSG00000101955	2E-2
ENSG00000002746	ENSG00000102010	1.8E-2
ENSG00000091656	ENSG00000102038	1.1E-2
ENSG00000066032	ENSG00000102098	2.1E-2
ENSG00000091656	ENSG00000102870	1.1E-2
ENSG00000067715	ENSG00000102893	2.1E-2
ENSG00000002746	ENSG00000102924	1.9E-2
ENSG00000072657	ENSG00000102981	1E-2
ENSG00000066032	ENSG00000103034	2E-2
ENSG00000095777	ENSG00000103034	1.5E-2
ENSG00000091831	ENSG00000103148	8.2E-3
ENSG00000066032	ENSG00000103184	1.5E-2
ENSG00000018236	ENSG00000103316	2.8E-2
ENSG00000091831	ENSG00000103528	9.2E-3
ENSG00000047648	ENSG00000103978	1.3E-2
ENSG00000018236	ENSG00000104213	1.3E-2
ENSG00000099139	ENSG00000104218	1.8E-2
ENSG00000091656	ENSG00000104267	1.4E-2
ENSG00000102290	ENSG00000104332	1E-2
ENSG00000104375	ENSG00000104412	1.6E-2
ENSG00000104375	ENSG00000104517	2.2E-2
ENSG00000091656	ENSG00000104812	1.1E-2
ENSG00000058091	ENSG00000104852	1.3E-2
ENSG00000091831	ENSG00000104870	9.9E-3
ENSG00000095777	ENSG00000105136	8.4E-3
ENSG00000104375	ENSG00000105186	2.3E-2
ENSG00000058091	ENSG00000105270	1.3E-2
ENSG00000072657	ENSG00000105371	1.5E-2
ENSG00000047648	ENSG00000105376	2.2E-2
ENSG00000091831	ENSG00000105552	6.6E-3
ENSG00000091656	ENSG00000105568	1.1E-2
ENSG00000067715	ENSG00000268173	2.4E-2
ENSG00000072657	ENSG00000105649	1.7E-2
ENSG00000060718	ENSG00000105664	2.1E-2
ENSG00000091656	ENSG00000105695	1.1E-2
ENSG00000067715	ENSG00000105722	2.2E-2
ENSG00000104059	ENSG00000105865	6.5E-3
ENSG00000060718	ENSG00000105989	1.6E-2
ENSG00000075884	ENSG00000105989	1.7E-2
ENSG00000072657	ENSG00000105991	2E-2
ENSG00000095777	ENSG00000105991	1.3E-2
ENSG00000058091	ENSG00000105996	1.8E-2
ENSG00000091656	ENSG00000106245	1.1E-2
ENSG00000072657	ENSG00000106261	1.4E-2
ENSG00000091831	ENSG00000106261	6.9E-3
ENSG00000104375	ENSG00000106397	1.9E-2
ENSG00000091656	ENSG00000106603	6.6E-3
ENSG00000091831	ENSG00000106605	7.1E-3
ENSG00000060718	ENSG00000106624	1.5E-2
ENSG00000018236	ENSG00000106809	1.7E-2
ENSG00000060718	ENSG00000106819	2E-2
ENSG00000091656	ENSG00000107175	1E-2
ENSG00000091831	ENSG00000107485	6.3E-3
ENSG00000104447	ENSG00000107485	1E-2
ENSG00000075884	ENSG00000107562	1.7E-2
ENSG00000091831	ENSG00000108176	9.1E-3
ENSG00000091831	ENSG00000108306	7.5E-3
ENSG00000072657	ENSG00000108312	9.9E-3
ENSG00000091656	ENSG00000108387	6.8E-3
ENSG00000060709	ENSG00000108439	9.9E-3
ENSG00000055609	ENSG00000108582	8.2E-3
ENSG00000104059	ENSG00000108587	7E-3
ENSG00000099139	ENSG00000108753	1.2E-2
ENSG00000066032	ENSG00000108839	1.7E-2
ENSG00000067715	ENSG00000108960	9.4E-3
ENSG00000104059	ENSG00000109111	1.6E-2
ENSG00000060709	ENSG00000109205	1.6E-2
ENSG00000018236	ENSG00000109381	1.7E-2
ENSG00000055609	ENSG00000109381	1.3E-2
ENSG00000091656	ENSG00000109458	9.5E-3
ENSG00000109452	ENSG00000109471	1.1E-2
ENSG00000091831	ENSG00000109805	7.5E-3
