# Gene_A	Gene_B	Weight
ENSG00000005108	ENSG00000261986	3.7E-3
ENSG00000009694	ENSG00000010310	7E-3
ENSG00000009694	ENSG00000010539	1.2E-2
ENSG00000013297	ENSG00000013588	1.4E-2
ENSG00000005108	ENSG00000021852	1.6E-2
ENSG00000013297	ENSG00000034971	2E-2
ENSG00000018236	ENSG00000035720	1.2E-2
ENSG00000018236	ENSG00000038274	1.1E-2
ENSG00000005108	ENSG00000039537	7.3E-3
ENSG00000009694	ENSG00000040731	1.1E-2
ENSG00000009694	ENSG00000046604	9.2E-3
ENSG00000041515	ENSG00000047230	1.9E-3
ENSG00000041515	ENSG00000047578	2.3E-3
ENSG00000007174	ENSG00000047936	1.1E-2
ENSG00000040731	ENSG00000047936	6.7E-3
ENSG00000042781	ENSG00000048540	2E-2
ENSG00000048471	ENSG00000048540	1.6E-2
ENSG00000041515	ENSG00000049247	4.8E-3
ENSG00000040731	ENSG00000049249	2.9E-2
ENSG00000041515	ENSG00000049249	5.1E-3
ENSG00000041515	ENSG00000262184	5E-3
ENSG00000009694	ENSG00000050438	1.2E-2
ENSG00000009694	ENSG00000050555	1E-2
ENSG00000013297	ENSG00000050555	2E-2
ENSG00000041515	ENSG00000050628	4.9E-3
ENSG00000040731	ENSG00000053747	2E-2
ENSG00000002746	ENSG00000055955	1.1E-2
ENSG00000041515	ENSG00000056736	2.6E-3
ENSG00000041515	ENSG00000056998	4.6E-3
ENSG00000002746	ENSG00000057593	2E-3
ENSG00000041515	ENSG00000057593	4.3E-4
ENSG00000044524	ENSG00000057593	3E-3
ENSG00000041515	ENSG00000058404	5.5E-3
ENSG00000041515	ENSG00000060140	4.7E-3
ENSG00000041515	ENSG00000061918	3.6E-3
ENSG00000041515	ENSG00000062038	1.8E-3
ENSG00000005108	ENSG00000267876	9E-3
ENSG00000040731	ENSG00000064199	1.9E-2
ENSG00000041515	ENSG00000064201	2.6E-3
ENSG00000009694	ENSG00000064932	1.4E-2
ENSG00000041515	ENSG00000065320	1.7E-3
ENSG00000041515	ENSG00000065361	3.9E-3
ENSG00000040731	ENSG00000065600	5.6E-3
ENSG00000041515	ENSG00000065600	1.1E-3
ENSG00000060718	ENSG00000065600	6.3E-3
ENSG00000013297	ENSG00000065618	1.6E-2
ENSG00000042781	ENSG00000065618	1.5E-2
ENSG00000047648	ENSG00000065970	2.5E-2
ENSG00000060718	ENSG00000066056	1.1E-2
ENSG00000047617	ENSG00000066230	8.7E-3
ENSG00000009694	ENSG00000066279	5E-3
ENSG00000058091	ENSG00000067057	2E-2
ENSG00000018236	ENSG00000067715	1.6E-2
ENSG00000041515	ENSG00000263148	4.9E-3
ENSG00000041515	ENSG00000067992	4.3E-3
ENSG00000009694	ENSG00000261921	1.4E-2
ENSG00000048052	ENSG00000068305	2.2E-2
ENSG00000002746	ENSG00000069018	2.5E-3
ENSG00000021645	ENSG00000069018	4.5E-3
ENSG00000041515	ENSG00000069018	5.5E-4
ENSG00000067798	ENSG00000069018	3.1E-3
ENSG00000009694	ENSG00000069399	1.4E-2
