DB00131	P16220
DB00131	P11309
DB00131	Q07343
DB00131	P06737
DB00131	Q9Y478
DB00131	P49773
DB00131	Q08499
DB00131	Q9NUB1
DB00131	Q9NR19
DB00131	Q13131
DB00131	O43741
DB00131	Q08828
DB00131	P33121
DB00131	P09467
DB00131	P55263
DB00131	P23109
DB00131	P07741
DB00132	O60427
DB00132	O95864
DB00132	P32418
DB00132	Q8NER1
DB00132	Q9GZR5
DB00142	Q13255
DB00142	Q14833
DB00142	Q16099
DB00142	Q16478
DB00142	Q14831
DB00142	O00222
DB00142	O00341
DB00142	O14841
DB00142	O15067
DB00142	O15382
DB00142	O15399
DB00142	O43424
DB00142	O60391
DB00142	O75879
DB00142	O94925
DB00142	P00505
DB00142	P07814
DB00142	P08243
DB00142	P15104
DB00142	P17174
DB00142	P17735
DB00142	P24298
DB00142	P38435
DB00142	P43003
DB00142	P43004
DB00142	P43005
DB00142	P48506
DB00142	P48664
DB00142	P49448
DB00142	P49915
DB00142	P54687
DB00142	P80404
DB00142	Q05586
DB00142	Q05932
DB00142	Q07075
DB00142	Q12879
DB00142	Q13224
DB00142	Q14957
DB00142	Q2TU84
DB00142	Q5JPH6
DB00142	Q5TDP6
DB00142	Q6IA69
DB00142	Q6YP21
DB00142	Q8N159
DB00142	Q8N5Z0
DB00142	Q8TCU5
DB00142	Q8TD30
DB00142	Q9H1K4
DB00142	Q9H936
DB00142	Q9UDR5
DB00142	Q9UI32
DB00142	Q9ULA0
DB00142	Q9ULK0
DB00142	Q9UPY5
DB00142	Q9Y646
DB00142	Q9Y617
DB00142	P00367
DB00142	P39086
DB00142	P42261
DB00142	P48507
DB00142	Q04609
DB00142	Q05329
DB00142	Q99259
DB00142	O95954
DB00142	P42262
DB00142	P42263
DB00142	P48058
DB00142	P54886
DB00142	Q13002
DB00142	Q13003
DB00145	O75600
DB00145	P13196
DB00145	P22557
DB00145	P23434
DB00145	P41250
DB00145	Q12879
DB00145	Q14032
DB00145	Q14330
DB00145	P48637
DB00145	Q14957
DB00145	Q53ET4
DB00145	P34896
DB00145	P34896
DB00145	Q6IB77
DB00145	Q7Z2H8
DB00145	P34897
DB00145	Q8WU03
DB00145	Q969I3
DB00145	Q9BYV1
DB00145	Q9H598
DB00145	Q9P0Z9
DB00145	Q9Y345
DB00145	O60391
DB00145	P23378
DB00145	P48067
DB00145	P23415
DB00145	P21549
DB00145	P48167
DB00145	P34896
DB00145	O75311
DB00145	P23416
DB00145	Q14749
DB00145	P34897
DB00145	P50440
DB00159	P35354
DB00159	P23219
DB00159	P37231
DB00159	Q03181
DB00159	O60427
DB00159	O60488
DB00159	O95573
DB00159	O14842
DB00159	P32418
DB00159	Q8NER1
DB00163	O75469
DB00163	P05771
DB00163	P09917
DB00163	P17252
DB00163	P23743
DB00163	P62714
DB00163	P67775
DB00163	Q9UDX3
DB00163	Q9UDX4
DB00163	O76054
DB00163	P09210
DB00163	P09211
DB00163	P78417
DB00163	P21266
DB00163	P48506
DB00163	P15559
DB00163	P09601
DB00163	P00441
DB00171	P42684
DB00171	P08183
DB00171	P45844
DB00171	Q92887
DB00171	O95477
DB00171	Q9NR19
DB00171	Q9UM73
DB00171	Q13564
DB00171	Q13131
DB00171	P10398
DB00171	P37023
DB00171	P33121
DB00171	P49902
DB00171	O43681
DB00171	O60706
